1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,sample
165.37999,169.519989,120.939995,79.239998,22.02,22.879999,36.200001,21.4,26.34,25.34,19.139999,14.02,9.559999,7.24,5.1,0,0,0,3.62,6.26,5.1,0,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,3.62,3.62,0,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,5.1,5.1,5.1,5.1,6.26,6.26,6.26,6.26,6.26,7.24,7.24,8.08,8.08,8.08,8.86,8.86,9.559999,9.559999,1
53.699997,50.799999,44.32,38.639999,42.360001,40.299999,26.599998,9.559999,3.62,7.24,8.08,7.24,7.24,3.62,3.62,5.1,5.1,0,0,0,3.62,0,3.62,5.1,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,5.1,5.1,6.26,7.24,7.24,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,2
43.579998,47.48,44.18,39.639999,24.279999,5.1,10.86,22.879999,24.539999,8.86,7.24,15.78,19.48,42.200001,163.139999,64.459999,69.720001,89.339996,57.919998,38.98,16.98,25.08,30.059999,29.4,36.200001,40.779999,34.899998,31.139999,25.84,21.4,16.98,12.54,9.559999,7.24,7.24,6.26,5.1,5.1,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,5.1,6.26,7.24,8.08,8.86,10.219999,10.86,10.86,10.86,10.86,3
52.079998,44.619999,53.82,48.16,52.699997,39.98,18.1,6.26,10.86,14.92,18.459999,10.219999,0,10.219999,19.139999,230.059998,194.779999,116.079994,75.759995,111.459999,124.360001,100.259995,80.379997,59.48,42.68,28.719999,19.139999,10.219999,5.1,0,0,0,3.62,6.26,6.26,7.24,5.1,10.219999,10.219999,12,10.86,11.44,12,13.04,12.54,12.54,10.86,11.44,10.219999,12,13.54,10.219999,13.04,10.86,10.219999,8.86,5.1,6.26,8.08,9.559999,10.219999,10.219999,10.219999,10.86,4
58.919998,44.18,32.98,22.02,15.78,9.559999,0,7.24,3.62,5.1,3.62,3.62,7.24,8.86,10.219999,11.44,11.44,10.86,12,11.44,10.219999,10.86,12.54,10.86,10.86,10.86,10.86,10.86,10.86,10.219999,10.219999,10.219999,10.219999,9.559999,8.86,8.86,8.08,8.86,9.559999,9.559999,10.219999,8.86,8.86,8.86,9.559999,10.86,12,13.04,14.02,14.02,14.02,14.02,13.04,12.54,12,11.44,10.86,9.559999,9.559999,8.08,7.24,6.26,5.1,5.1,5
41.099998,57.579998,11.44,30.279999,44.32,45.919998,60.139999,200.699997,267.419983,156.959991,89.119995,82.379997,129.720001,119.879997,97.879997,76.619995,55.959999,41.899998,25.599998,14.02,8.86,6.26,0,7.24,8.86,12.54,14.92,14.02,16.58,16.58,19.139999,19.82,20.139999,21.4,20.779999,21.4,18.1,17.359999,17.359999,17.359999,14.92,13.04,15.339999,17.359999,16.58,15.339999,14.92,14.48,11.44,10.219999,12,13.04,12.54,11.44,8.08,5.1,6.26,7.24,8.08,8.86,9.559999,10.219999,10.86,10.219999,6
74.360001,57.239998,44.040001,44.32,37.799999,33.959999,28.719999,23.74,16.18,11.44,6.26,5.1,3.62,0,3.62,5.1,5.1,8.08,8.86,8.08,7.24,8.86,8.86,10.86,8.86,6.26,8.86,7.24,8.08,8.86,7.24,8.86,8.08,7.24,8.08,7.24,7.24,6.26,6.26,6.26,6.26,5.1,3.62,3.62,3.62,0,0,0,0,3.62,6.26,7.24,8.86,9.559999,9.559999,9.559999,9.559999,9.559999,10.219999,9.559999,9.559999,9.559999,9.559999,8.86,7
46.200001,56.879997,55.719997,48.419998,37.439999,19.139999,43.879997,26.34,23.18,5.1,11.44,22.879999,184.339996,124.139999,114.759995,101.559998,57.119999,68.979996,25.08,56.079998,57.459999,54.899998,51.199997,45.639999,37.259998,31.34,25.08,18.459999,13.54,11.44,8.08,7.24,5.1,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,5.1,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,8
213.419998,128.599991,139.979996,76.979996,67.239998,42.82,73.119995,87.400002,78.239998,61.32,53.939999,40.299999,26.099998,17.719999,10.86,10.219999,6.26,0,3.62,5.1,8.08,8.86,8.08,9.559999,8.86,8.86,8.86,9.559999,9.559999,6.26,7.24,7.24,5.1,7.24,7.24,8.86,8.08,7.24,7.24,6.26,6.26,5.1,7.24,9.559999,8.86,8.86,9.559999,8.86,8.08,6.26,5.1,3.62,3.62,3.62,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,9
240.459991,145.979996,80.939995,93.079994,44.18,82.779999,81.659996,71.199997,50.16,29.179998,15.339999,8.08,3.62,0,3.62,6.26,10.219999,9.559999,10.86,9.559999,10.86,10.86,10.86,10.86,10.86,9.559999,10.219999,8.86,5.1,7.24,7.24,8.86,8.86,8.86,8.08,8.86,8.86,8.08,8.08,7.24,5.1,6.26,7.24,7.24,8.08,8.08,8.86,8.86,8.86,8.86,8.86,9.559999,9.559999,9.559999,9.559999,9.559999,9.559999,9.559999,9.559999,9.559999,8.86,8.86,8.86,8.08,10
