1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,sample
41.419998,48.279999,50.539997,52.699997,54.299999,53.699997,60.68,58.599998,36.919998,35.279999,18.1,14.02,10.86,8.86,5.1,3.62,0,0,0,0,3.62,6.26,5.1,6.26,7.24,8.08,8.08,8.86,8.86,8.86,9.559999,10.219999,9.559999,9.559999,8.86,8.86,8.86,8.86,8.08,7.24,7.24,7.24,7.24,6.26,6.26,5.1,5.1,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,1
51.059998,61.219997,61.959999,61.959999,64.360001,62.899998,69.540001,66.739998,42.98,32.380001,24.82,20.459999,15.339999,12,8.08,5.1,0,0,0,3.62,5.1,7.24,8.86,10.219999,12,13.04,13.54,14.02,14.48,14.48,14.92,15.339999,14.92,14.92,14.48,14.02,13.54,12.54,12,11.44,10.86,10.219999,8.86,8.86,8.08,8.08,8.08,7.24,6.26,6.26,5.1,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,0,0,2
40.939999,45.200001,51.959999,56.079998,67.339996,68.860001,54.059998,39.48,34.34,24.82,19.48,14.02,9.559999,5.1,0,0,0,3.62,7.24,10.219999,9.559999,12,12.54,13.54,14.02,14.02,14.48,14.48,13.54,13.04,12.54,12,11.44,10.86,10.219999,9.559999,8.86,8.08,7.24,7.24,7.24,6.26,5.1,5.1,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,3
42.059998,41.259998,44.919998,48.700001,49.899998,41.259998,30.699999,27.32,18.1,13.04,8.86,6.26,0,0,0,3.62,5.1,7.24,8.86,8.86,10.219999,10.219999,10.219999,11.44,10.86,10.86,10.219999,8.86,8.86,8.86,8.08,7.24,7.24,6.26,6.26,6.26,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
41.899998,46.360001,46.5,49.5,52.699997,51.579998,56.079998,55.84,46.639999,33.959999,26.34,16.98,12,8.86,5.1,0,0,0,3.62,6.26,7.24,8.86,9.559999,10.86,12,12,12.54,12.54,12.54,12,12,11.44,10.86,10.219999,9.559999,8.86,8.08,7.24,6.26,6.26,6.26,6.26,6.26,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,5
43.879997,43.579998,41.579998,43.579998,45.200001,45.200001,29.84,19.48,15.339999,13.04,7.24,5.1,0,0,0,3.62,5.1,6.26,8.86,9.559999,8.86,8.86,8.86,9.559999,8.86,8.86,8.86,8.08,7.24,7.24,6.26,6.26,6.26,6.26,5.1,3.62,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.48,13.04,9.559999,8.08,5.1,3.62,6
43.879997,60.899998,67.239998,73.659996,69.619995,62.18,55.719997,54.059998,34.139999,26.84,21.1,15.78,10.86,6.26,3.62,0,0,0,5.1,7.24,11.44,10.219999,11.44,13.54,14.02,14.48,19.139999,18.1,14.92,8.86,6.26,6.26,7.24,8.86,8.86,9.559999,9.559999,10.219999,10.219999,10.219999,10.219999,9.559999,9.559999,8.86,8.86,8.08,7.24,7.24,7.24,6.26,6.26,6.26,5.1,3.62,5.1,3.62,3.62,3.62,3.62,3.62,0,0,0,0,7
42.059998,47.739998,51.439999,51.84,56.199997,57.34,54.419998,41.099998,26.599998,18.459999,15.339999,10.86,7.24,3.62,0,0,0,5.1,8.08,8.08,9.559999,10.86,12,12.54,12.54,12,11.44,11.44,11.44,10.86,10.86,9.559999,9.559999,8.86,8.08,8.08,8.08,7.24,6.26,6.26,5.1,5.1,5.1,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
51.959999,55.379997,57.459999,62.18,70.939995,73.299995,74.639999,67.439995,46.200001,30.279999,23.18,18.459999,14.48,10.219999,6.26,3.62,0,0,3.62,5.1,8.86,8.86,10.86,12,13.54,14.02,14.48,14.92,15.339999,14.92,14.48,14.02,13.54,13.04,13.04,12,11.44,10.86,10.86,9.559999,9.559999,8.86,8.08,7.24,7.24,7.24,5.1,6.26,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,9
54.059998,56.199997,75.139999,71.659996,81.739998,83.580002,94.540001,82.459999,58.919998,39.98,31.34,25.34,20.459999,16.18,12.54,8.86,5.1,0,0,3.62,7.24,6.26,8.08,9.559999,12,13.04,14.92,15.78,15.78,16.18,16.18,16.98,16.58,16.18,16.18,15.339999,15.339999,14.48,13.54,13.04,12,12,10.86,10.86,10.219999,9.559999,8.86,8.08,7.24,7.24,7.24,6.26,6.26,6.26,5.1,5.1,5.1,3.62,3.62,3.62,3.62,0,0,0,10
