aX,aY,aZ,gX,gY,gZ,sample
0.958,-2.123,-0.624,55.42,15.442,-62.134,1
0.927,-1.988,-0.439,51.819,-6.531,-21.118,1
0.889,-1.786,-0.255,44.067,-21.729,9.949,1
0.858,-1.526,-0.097,33.752,-27.832,34.607,1
0.845,-1.248,-0.005,24.475,-26.306,54.26,1
0.837,-0.982,0.053,16.785,-21.851,67.383,1
0.837,-0.746,0.087,10.864,-17.334,74.463,1
0.844,-0.567,0.122,5.127,-13.489,76.355,1
0.853,-0.431,0.156,0.061,-10.193,73.914,1
0.847,-0.335,0.209,-5.127,-6.836,68.726,1
0.838,-0.239,0.271,-10.498,-1.526,62.561,1
0.846,-0.163,0.271,-14.465,6.409,55.908,1
0.882,-0.085,0.197,-17.151,15.442,48.95,1
0.914,0.001,0.136,-20.325,21.118,41.077,1
0.911,0.032,0.119,-22.217,22.156,32.837,1
0.927,0.013,0.059,-21.24,22.705,26.733,1
0.934,0.005,0.038,-20.813,23.743,22.217,1
0.921,0.005,0.049,-21.118,23.376,18.555,1
0.924,-0.012,0.026,-19.104,22.522,15.808,1
0.924,-0.039,0.027,-16.174,20.813,14.465,1
0.915,-0.07,0.044,-12.451,18.494,14.343,1
0.914,-0.102,0.039,-7.874,17.944,15.625,1
0.923,-0.123,0.018,-4.578,18.616,16.479,1
0.933,-0.135,0.003,-2.93,19.592,16.418,1
0.952,-0.141,-0.034,-2.502,20.63,15.869,1
0.975,-0.131,-0.082,-3.54,19.958,14.282,1
0.978,-0.155,-0.075,-5.188,17.09,11.658,1
0.982,-0.207,-0.052,-7.202,14.282,9.033,1
0.986,-0.234,-0.036,-10.071,13.123,7.69,1
1.001,-0.25,-0.048,-11.902,12.268,8.179,1
1.001,-0.264,-0.05,-12.512,10.559,8.972,1
0.997,-0.264,-0.034,-13.184,8.179,9.705,1
1,-0.265,-0.029,-11.719,7.446,11.353,1
1.002,-0.271,-0.033,-8.911,6.958,14.038,1
0.991,-0.269,-0.021,-7.324,5.92,16.052,1
0.979,-0.273,-0.007,-6.042,5.493,16.907,1
0.977,-0.278,-0.015,-5.005,5.981,17.7,1
0.978,-0.284,-0.024,-4.883,6.409,18.982,1
0.971,-0.267,-0.018,-6.226,5.554,19.165,1
0.95,-0.267,0.008,-7.446,3.967,19.043,1
0.947,-0.275,-0.003,-7.812,3.662,19.409,1
0.945,-0.27,-0.005,-9.094,4.211,19.714,1
0.943,-0.247,-0.015,-10.437,4.7,19.958,1
0.945,-0.234,-0.034,-11.23,5.066,20.508,1
0.954,-0.237,-0.04,-11.536,4.761,20.691,1
0.954,-0.241,-0.034,-12.207,3.784,21.362,1
0.952,-0.246,-0.031,-13.184,2.686,23.132,1
0.944,-0.258,-0.031,-14.16,1.831,25.513,1
0.956,-0.264,-0.058,-15.198,1.587,27.71,1
0.963,-0.251,-0.078,-17.7,1.404,30.029,1
0.938,-0.212,-0.034,-20.508,0.427,31.311,1
0.938,-0.208,-0.03,-20.813,0.793,31.494,1
0.959,-0.237,-0.056,-18.799,2.502,32.776,1
0.982,-0.257,-0.068,-18.982,3.662,34.668,1
-0.152,1.847,-0.782,-108.459,-115.967,321.167,2
-0.158,1.686,-0.614,-107.666,-122.925,263.916,2
-0.265,1.536,-0.356,-105.53,-127.625,219.849,2
-0.375,1.443,-0.159,-108.887,-131.409,184.082,2
-0.424,1.52,-0.08,-112.915,-130.371,152.588,2
-0.496,1.541,0.005,-112.061,-127.136,119.873,2
-0.476,1.502,0.05,-98.755,-116.272,95.764,2
-0.443,1.487,0.064,-84.961,-99.121,72.937,2
-0.391,1.456,0.072,-69.885,-79.285,53.894,2
-0.289,1.38,0.042,-55.237,-54.81,39.124,2
-0.198,1.276,0.023,-44.373,-31.555,24.78,2
-0.116,1.192,0.022,-38.635,-13.794,12.451,2
-0.032,1.114,0.043,-34.058,-1.221,6.042,2
0.034,1.067,0.03,-29.419,6.897,6.958,2
0.069,1.067,0.014,-23.56,13.977,11.047,2
0.081,1.084,-0.015,-21.057,18.066,10.132,2
0.102,1.092,-0.06,-17.029,20.569,6.348,2
0.145,1.072,-0.112,-13,21.118,1.404,2
0.164,1.05,-0.129,-10.254,18.066,-4.517,2
0.183,0.991,-0.152,-7.385,12.451,-10.803,2
0.198,0.961,-0.16,-5.432,6.775,-15.625,2
0.196,0.931,-0.175,-7.385,0.854,-20.569,2
0.195,0.911,-0.176,-8.85,-3.357,-24.414,2
0.2,0.921,-0.174,-11.292,-3.906,-28.32,2
0.21,0.968,-0.173,-14.465,-3.357,-34.363,2
0.221,1.018,-0.178,-17.09,-2.502,-42.236,2
0.219,1.086,-0.182,-19.226,-2.014,-52.246,2
0.203,1.189,-0.172,-20.752,-2.441,-65.857,2
0.165,1.317,-0.169,-21.362,-2.563,-85.815,2
0.15,1.45,-0.244,-20.752,-4.7,-114.258,2
0.14,1.562,-0.252,-10.376,-9.033,-148.132,2
0.066,1.617,-0.278,5.798,-15.93,-183.105,2
-0.004,1.647,-0.302,22.4,-24.292,-213.745,2
-0.033,1.695,-0.306,39.917,-28.625,-239.197,2
-0.118,1.768,-0.282,55.908,-28.687,-267.517,2
-0.345,1.851,-0.292,69.763,-28.503,-302.185,2
-0.392,1.909,-0.365,87.463,-18.494,-335.083,2
-0.504,1.787,-0.461,117.249,0.671,-371.155,2
-0.57,1.687,-0.526,157.471,14.221,-412.842,2
-0.668,1.479,-0.643,195.374,27.344,-465.271,2
-0.652,1.175,-0.735,229.675,31.433,-517.029,2
-0.491,0.862,-0.716,255.432,29.663,-558.96,2
-0.441,0.526,-0.497,265.076,33.813,-578.369,2
-0.5,0.393,-0.229,259.094,36.133,-587.036,2
-0.503,0.086,0.05,260.01,39.734,-566.711,2
-0.266,-0.345,0.231,262.756,58.96,-532.837,2
0.137,-0.797,0.244,245.605,88.562,-497.375,2
0.684,-1.289,0.157,214.233,101.318,-452.026,2
1.011,-1.79,0.129,175.537,76.782,-386.658,2
1.085,-1.954,0.124,126.16,55.664,-309.692,2
1.06,-1.683,0.093,72.266,50.049,-242.126,2
0.976,-1.323,-0.112,37.415,52.429,-189.636,2
1.035,-1.068,-0.473,30.823,46.509,-147.949,2
1.002,-0.974,-0.704,36.926,28.625,-119.019,2
0.993,-1.024,-0.687,41.199,10.376,-100.83,2
1.018,-1.135,-0.52,42.053,5.493,-88.318,2
1.071,-1.19,-0.375,37.903,7.874,-72.51,2
1.07,-1.15,-0.277,28.87,10.498,-51.514,2
1.079,-1.052,-0.242,20.264,11.475,-30.151,2
1.082,-0.952,-0.231,13.672,8.85,-12.146,2
1.075,-0.827,-0.227,5.676,1.587,-1.038,2
1.017,-0.7,-0.195,-4.028,-8.911,3.235,2
0.967,-0.638,-0.108,-10.559,-16.907,6.165,2
0.931,-0.607,-0.038,-14.038,-16.479,10.315,2
0.926,-0.54,-0.058,-17.395,-11.658,14.404,2
0.922,-0.492,-0.056,-20.691,-8.545,17.395,2
0.909,-0.477,-0.023,-23.743,-7.141,20.264,2
0.889,-0.453,0.02,-25.696,-4.7,24.109,2
0.872,-0.42,0.04,-25.452,-0.549,28.87,2
0.872,-0.394,0.017,-23.132,4.333,34.302,2
0.874,-0.366,-0.008,-19.836,8.24,39.612,2
0.89,-0.353,-0.056,-16.418,9.155,44.861,2
0.909,-0.36,-0.101,-12.024,6.836,50.781,2
0.917,-0.393,-0.133,-8.179,2.502,57.312,2
0.927,-0.427,-0.161,-5.31,-2.075,64.148,2
0.922,-0.473,-0.157,-4.15,-6.958,70.74,2
0.933,-0.495,-0.166,-5.127,-12.329,76.721,2
0.928,-0.525,-0.136,-9.766,-16.724,81.726,2
0.915,-0.533,-0.098,-17.578,-19.775,86.365,2
0.922,-0.502,-0.109,-27.954,-20.325,89.355,2
0.938,-0.438,-0.142,-37.598,-20.63,91.492,2
0.942,-0.351,-0.147,-44.922,-22.278,93.445,2
0.935,-0.27,-0.13,-50.049,-24.902,95.032,2
0.939,-0.187,-0.127,-53.162,-26.855,96.497,2
0.95,-0.101,-0.124,-54.81,-30.09,96.863,2
0.957,-0.013,-0.092,-54.321,-33.936,96.863,2
0.935,0.123,-0.02,-52.307,-36.377,97.107,2
0.917,0.294,0.062,-46.997,-36.194,95.886,2
0.874,0.456,0.156,-36.011,-32.776,93.079,2
0.87,0.546,0.15,-18.188,-26.001,89.355,2
0.879,0.611,0.132,-0.244,-17.334,83.618,2
0.904,0.644,0.13,12.817,-10.62,72.51,2
0.918,0.61,0.165,21.24,-5.676,60.364,2
0.926,0.582,0.233,23.743,-1.038,49.683,2
0.91,0.554,0.297,23.132,4.456,40.588,2
0.906,0.51,0.32,22.766,11.719,33.447,2
0.934,0.486,0.275,22.949,20.264,28.992,2
0.964,0.474,0.186,18.982,26.55,25.818,2
0.964,0.476,0.112,10.376,26.917,19.47,2
0.945,0.464,0.081,0.305,23.071,9.949,2
0.927,0.43,0.092,-9.644,18.738,-0.244,2
0.923,0.382,0.102,-17.761,16.479,-9.277,2
0.93,0.32,0.119,-21.118,15.93,-15.442,2
0.946,0.246,0.109,-19.714,16.357,-17.151,2
0.979,0.173,0.079,-17.639,16.785,-15.808,2
0.989,0.129,0.057,-16.296,15.808,-13.489,2
0.982,0.105,0.037,-15.747,13.916,-10.925,2
0.987,0.086,0.007,-13.794,13.245,-7.812,2
0.996,0.078,-0.037,-9.644,12.512,-4.395,2
1,0.068,-0.078,-5.554,10.498,-1.77,2
1.015,0.04,-0.119,-2.075,7.202,-0.549,2
1.029,0.014,-0.142,0.183,3.296,-0.122,2
1.008,0.007,-0.09,-0.854,-1.404,-0.244,2
0.996,-0.009,-0.038,-0.244,-4.272,0,2
0.992,-0.038,-0.02,1.16,-4.028,0.793,2
0.996,-0.038,-0.015,0.61,-2.319,1.343,2
0.993,-0.022,-0.007,-0.122,-0.977,2.808,2
0.968,0.006,0.023,-0.854,-0.244,3.906,2
0.96,0.029,0.024,-0.916,1.16,4.089,2
0.132,1.625,-0.834,-195.374,-51.575,229.187,3
0.005,1.604,-0.615,-182.739,-71.045,183.289,3
-0.105,1.556,-0.416,-165.1,-80.566,148.437,3
-0.193,1.513,-0.294,-148.743,-82.153,118.835,3
-0.166,1.407,-0.25,-129.639,-77.026,99.426,3
-0.148,1.292,-0.186,-112.183,-65.735,89.05,3
-0.123,1.323,-0.17,-103.455,-54.138,77.148,3
-0.097,1.343,-0.184,-96.863,-41.87,63.293,3
-0.048,1.308,-0.226,-86.182,-29.846,53.101,3
-0.01,1.279,-0.245,-73.608,-19.714,45.898,3
0.024,1.327,-0.295,-62.073,-10.376,37.415,3
0.05,1.323,-0.341,-49.744,-1.831,27.832,3
0.09,1.283,-0.361,-37.598,5.554,15.869,3
0.131,1.219,-0.369,-29.846,11.475,1.953,3
0.148,1.142,-0.363,-24.597,13.184,-10.62,3
0.174,1.052,-0.357,-22.461,8.667,-22.461,3
0.177,0.97,-0.341,-21.484,1.709,-29.602,3
0.187,0.888,-0.295,-18.921,-3.845,-31.006,3
0.198,0.855,-0.264,-16.113,-6.348,-28.931,3
0.199,0.859,-0.251,-12.146,-6.104,-24.292,3
0.219,0.875,-0.257,-7.507,-2.808,-20.935,3
0.262,0.877,-0.291,-2.808,2.686,-18.616,3
0.301,0.875,-0.328,1.465,8.179,-17.761,3
0.339,0.856,-0.374,4.822,12.451,-18.372,3
0.394,0.791,-0.41,7.812,14.465,-18.677,3
0.426,0.754,-0.427,8.789,13.55,-17.456,3
0.445,0.773,-0.431,6.348,9.888,-16.296,3
0.449,0.809,-0.422,3.662,4.7,-16.296,3
0.453,0.867,-0.422,2.136,-0.793,-17.822,3
0.437,0.93,-0.405,1.77,-6.836,-21.301,3
0.417,1.007,-0.391,2.319,-13,-27.1,3
0.365,1.153,-0.364,3.479,-18.982,-36.682,3
0.309,1.346,-0.353,5.859,-23.071,-52.185,3
0.254,1.521,-0.383,12.573,-24.78,-74.28,3
0.233,1.693,-0.422,25.757,-24.597,-100.769,3
0.203,1.851,-0.504,42.114,-23.987,-130.127,3
0.113,1.957,-0.609,63.599,-27.405,-165.649,3
0.001,2,-0.643,90.881,-34.729,-206.909,3
-0.196,1.982,-0.648,119.202,-40.283,-248.23,3
-0.361,1.959,-0.698,149.231,-43.274,-293.335,3
-0.479,1.868,-0.757,180.786,-41.321,-347.778,3
-0.618,1.707,-0.841,211.67,-34.424,-397.4,3
-0.737,1.639,-0.967,237.793,-25.818,-437.317,3
-0.78,1.514,-1.055,262.207,-11.658,-470.581,3
-0.805,1.105,-0.964,292.175,2.991,-497.009,3
-0.837,0.626,-0.743,312.439,13.245,-512.573,3
-0.82,0.316,-0.481,307.312,22.583,-532.898,3
-0.689,0.115,-0.343,282.471,34.241,-558.655,3
-0.481,-0.125,-0.349,266.541,36.621,-555.725,3
-0.21,-0.573,-0.357,266.235,34.241,-520.325,3
0.109,-1.063,-0.098,238.037,23.01,-500.671,3
0.427,-1.583,0.225,191.223,-10.315,-483.887,3
0.7,-2.039,0.534,154.419,-33.752,-434.387,3
0.852,-2.184,0.697,117.371,-17.578,-350.037,3
0.957,-1.941,0.564,72.876,11.78,-272.827,3
0.975,-1.542,0.204,36.316,38.33,-214.661,3
0.953,-1.141,-0.225,20.63,44.25,-167.48,3
0.932,-0.925,-0.562,25.146,28.564,-137.939,3
0.948,-1.002,-0.637,39.246,4.272,-117.859,3
0.977,-1.202,-0.524,47.363,-8.118,-101.257,3
0.992,-1.357,-0.322,44.556,-8.789,-83.74,3
1.019,-1.379,-0.216,37.415,-0.366,-59.937,3
1.059,-1.304,-0.227,28.381,9.705,-35.4,3
1.088,-1.173,-0.242,18.738,11.047,-16.296,3
1.065,-1.025,-0.214,9.949,4.517,-2.808,3
1.044,-0.916,-0.222,3.967,-5.737,5.859,3
1.019,-0.846,-0.239,0.122,-14.648,12.634,3
0.972,-0.826,-0.18,-5.981,-18.86,16.846,3
0.926,-0.824,-0.105,-13.916,-16.907,20.813,3
0.904,-0.798,-0.044,-23.071,-11.353,25.269,3
0.863,-0.766,0.034,-30.884,-5.493,31.494,3
0.845,-0.764,0.067,-34.851,-1.099,39.856,3
0.864,-0.792,0.043,-36.438,3.601,51.27,3
0.872,-0.817,0.023,-38.696,7.507,66.223,3
0.871,-0.826,0.016,-43.152,11.475,83.252,3
0.904,-0.872,0,-46.936,15.015,102.295,3
0.917,-0.871,-0.036,-50.842,15.93,124.756,3
0.919,-0.801,-0.08,-58.899,12.207,148.437,3
0.88,-0.75,-0.119,-65.674,5.005,169.617,3
0.87,-0.742,-0.165,-68.848,-2.747,191.04,3
0.894,-0.724,-0.201,-72.327,-5.493,212.158,3
0.886,-0.667,-0.174,-78.857,-7.935,230.347,3
0.841,-0.587,-0.167,-86.365,-11.597,246.155,3
0.792,-0.458,-0.171,-92.773,-15.625,262.39,3
0.78,-0.212,-0.223,-98.755,-17.09,274.597,3
0.764,0.033,-0.284,-98.328,-19.958,282.104,3
0.734,0.283,-0.322,-90.576,-26.917,285.461,3
0.7,0.574,-0.319,-81.97,-34.912,278.076,3
0.616,0.84,-0.233,-71.594,-43.823,259.033,3
0.567,1.094,-0.147,-56.58,-50.415,231.14,3
0.529,1.299,-0.038,-37.415,-50.476,195.129,3
0.499,1.423,0.067,-15.503,-43.945,154.297,3
0.509,1.431,0.063,5.676,-30.273,114.624,3
0.596,1.385,0.001,20.935,-13.245,78.125,3
0.613,1.342,0.026,26.611,0.793,42.175,3
0.578,1.241,0.133,27.161,9.705,8.301,3
0.558,1.167,0.25,28.442,18.311,-21.179,3
0.54,1.102,0.334,32.837,28.87,-48.096,3
0.565,1.045,0.311,40.833,41.199,-69.885,3
0.636,0.94,0.233,52.917,49.683,-85.327,3
0.678,0.777,0.162,65.002,50.354,-95.764,3
0.72,0.587,0.114,73.059,50.293,-103.394,3
0.776,0.405,0.074,75.256,50.293,-108.459,3
0.878,0.259,0.046,68.726,50.537,-109.009,3
0.966,0.119,0.032,55.603,49.744,-105.286,3
1.008,0.015,0.043,41.443,44.739,-97.107,3
1.045,-0.017,0.054,27.71,37.72,-86.06,3
1.047,-0.021,0.083,14.221,31.189,-74.341,3
1.041,0.005,0.084,4.883,26.428,-60.608,3
1.02,0.035,0.062,1.953,24.109,-46.631,3
1.002,0.033,0.022,2.502,23.132,-35.339,3
1.026,0.029,-0.053,3.174,23.499,-28.015,3
1.044,0.035,-0.103,3.235,22.644,-22.095,3
1.054,0.022,-0.134,3.845,18.005,-16.602,3
1.066,0,-0.192,4.272,9.888,-11.78,3
1.079,0.005,-0.216,1.831,1.77,-8.667,3
1.046,0.017,-0.166,-1.892,-5.493,-7.08,3
1.007,0.023,-0.101,-2.747,-10.803,-5.066,3
0.996,0.022,-0.079,-0.916,-12.268,-2.38,3
0.932,-1.881,-0.445,22.888,-15.259,65.002,4
0.951,-2.279,-0.577,10.376,-24.414,110.046,4
0.936,-2.495,-0.728,-8.362,-39.001,164.551,4
0.901,-2.485,-0.883,-35.889,-59.57,222.168,4
0.775,-2.199,-1.004,-70.74,-85.51,276.001,4
0.663,-1.734,-1.109,-104.858,-115.784,324.219,4
0.457,-1.078,-1.077,-133.118,-145.386,360.229,4
0.231,-0.47,-0.906,-148.071,-174.133,383.057,4
0.048,-0.084,-0.661,-140.686,-191.65,401.794,4
-0.058,0.244,-0.46,-119.873,-197.021,426.697,4
-0.246,0.695,-0.188,-98.328,-198.242,453.552,4
-0.444,1.182,0.111,-71.106,-196.594,474.121,4
-0.556,1.487,0.334,-33.875,-187.744,484.497,4
-0.589,1.981,0.569,-12.695,-165.649,462.219,4
-0.666,2.376,0.76,-8.728,-141.296,419.983,4
-0.597,2.598,0.786,-11.841,-115.234,354.37,4
-0.485,2.699,0.723,-36.377,-84.351,266.296,4
-0.369,2.672,0.612,-71.533,-61.401,171.875,4
-0.267,2.506,0.507,-104.858,-47.974,83.679,4
-0.172,2.243,0.465,-129.822,-39.734,10.986,4
-0.084,1.986,0.537,-141.113,-31.25,-42.664,4
-0.021,1.707,0.572,-136.841,-24.475,-72.876,4
0.082,1.447,0.518,-118.53,-11.23,-82.031,4
0.204,1.251,0.433,-91.553,6.531,-77.271,4
0.343,1.086,0.293,-60.669,23.071,-65.247,4
0.494,0.978,0.101,-30.823,35.95,-50.476,4
0.598,0.952,-0.046,-8.301,40.955,-38.696,4
0.619,0.985,-0.107,6.226,38.879,-33.325,4
0.656,1.042,-0.193,15.076,36.011,-34.546,4
0.629,1.174,-0.198,19.104,33.569,-44.434,4
0.576,1.303,-0.208,20.874,30.64,-63.171,4
0.492,1.468,-0.16,23.193,29.724,-88.196,4
0.384,1.625,-0.07,29.846,30.579,-120.972,4
0.314,1.787,-0.059,43.64,35.217,-155.823,4
0.22,2.001,-0.037,62.378,37.964,-190.857,4
0.099,2.245,-0.039,90.637,37.17,-223.206,4
0.017,2.446,-0.021,127.258,36.377,-250.793,4
-0.204,2.506,-0.034,168.945,38.757,-278.564,4
-0.245,2.304,-0.12,209.717,50.415,-299.622,4
-0.201,2.009,-0.116,239.014,75.378,-319.458,4
-0.268,1.763,-0.022,245.3,94.971,-345.459,4
-0.235,1.434,-0.108,241.638,116.821,-373.169,4
-0.111,0.941,-0.27,233.276,132.446,-398.376,4
-0.019,0.469,-0.285,212.952,138.123,-416.077,4
0.073,-0.056,-0.263,184.143,133.423,-419.983,4
0.202,-0.593,-0.402,153.748,127.136,-417.236,4
0.334,-1.032,-0.521,116.15,111.755,-411.682,4
0.391,-1.273,-0.573,86.426,92.712,-391.296,4
0.412,-1.51,-0.674,78.796,74.341,-354.858,4
0.554,-1.801,-0.852,100.952,60.547,-302.856,4
0.734,-1.997,-1.027,130.188,49.316,-241.577,4
0.815,-2.073,-1.047,144.714,30.212,-182.617,4
0.807,-2.139,-0.922,145.691,7.629,-135.437,4
0.786,-2.229,-0.708,135.681,-8.85,-99.609,4
0.8,-2.26,-0.513,114.685,-15.442,-69.702,4
0.774,-2.217,-0.326,84.351,-16.357,-41.626,4
0.742,-2.053,-0.166,48.828,-13.916,-16.418,4
0.707,-1.815,-0.029,15.747,-8.911,3.784,4
0.665,-1.534,0.076,-9.155,-4.517,20.142,4
0.656,-1.318,0.119,-25.085,-1.221,33.569,4
0.671,-1.126,0.153,-35.583,2.014,44.8,4
0.689,-0.932,0.172,-44.739,4.7,53.162,4
0.709,-0.732,0.162,-53.04,7.874,59.326,4
0.749,-0.542,0.148,-59.326,10.864,63.416,4
0.794,-0.372,0.153,-62.866,14.099,65.125,4
0.827,-0.211,0.164,-63.782,16.968,65.613,4
0.847,-0.069,0.169,-61.096,18.799,65.186,4
0.878,0.026,0.126,-54.565,21.118,64.453,4
0.903,0.061,0.089,-47.18,22.522,62.317,4
0.907,0.06,0.091,-41.565,22.4,58.716,4
0.911,0.05,0.054,-38.269,23.071,54.81,4
0.937,0.014,-0.002,-36.804,23.926,50.232,4
0.95,-0.017,-0.026,-39.551,23.315,44.678,4
0.95,-0.033,-0.031,-44.739,21.057,39.856,4
0.946,-0.052,-0.047,-48.523,19.287,36.255,4
0.95,-0.091,-0.078,-50.903,18.799,34.058,4
0.968,-0.141,-0.14,-52.795,18.921,33.63,4
0.978,-0.166,-0.201,-55.908,17.456,33.508,4
0.976,-0.163,-0.192,-61.157,13.55,33.203,4
0.974,-0.126,-0.166,-63.66,10.193,33.447,4
0.984,-0.104,-0.174,-59.753,9.827,35.4,4
1.001,-0.074,-0.196,-52.246,9.766,38.086,4
0.99,-0.058,-0.171,-45.288,7.263,40.161,4
0.999,-0.051,-0.169,-37.903,5.554,42.725,4
0.996,-0.062,-0.145,-32.715,3.601,44.922,4
0.991,-0.101,-0.106,-29.724,1.526,46.448,4
0.982,-0.137,-0.077,-29.785,0.549,46.875,4
0.979,-0.159,-0.058,-33.264,0.488,46.387,4
1,-0.143,-0.051,-39.368,0.793,45.471,4
0.999,-0.031,-0.009,-46.753,0.793,44.25,4
0.986,0.106,0.007,-49.438,0.244,43.213,4
1.011,0.188,-0.019,-42.603,0.977,43.701,4
1.036,0.203,-0.011,-31.86,0.366,44.373,4
0.998,0.159,0.011,-22.583,-3.784,44.922,4
0.986,0.159,0.029,-17.09,-0.305,43.823,4
0.999,0.157,0.059,-12.939,7.69,43.884,4
1.029,0.143,0.056,-10.193,10.193,42.786,4
1.028,0.175,0.059,-10.498,4.578,40.344,4
1.004,0.235,0.07,-10.742,-0.61,38.635,4
0.992,0.293,0.057,-7.446,-2.563,36.682,4
0.974,0.316,0.037,-2.625,-1.16,33.142,4
0.98,0.294,0.029,0.977,3.113,28.076,4
0.989,0.256,0.041,1.953,6.653,22.278,4
0.992,0.236,0.047,0.122,6.775,16.663,4
0.98,0.225,0.046,-3.296,4.7,11.597,4
0.974,0.218,0.039,-6.165,4.15,7.629,4
0.984,0.216,0.005,-8.057,6.714,3.845,4
0.998,0.214,-0.023,-9.949,8.85,0.122,4
1.001,0.197,-0.037,-11.353,9.399,-2.991,4
1.01,0.162,-0.043,-11.108,7.935,-5.493,4
0.993,0.129,-0.046,-10.315,6.104,-7.019,4
0.994,0.097,-0.044,-8.301,9.094,-7.202,4
1.01,0.063,-0.067,-5.92,11.169,-6.714,4
1.013,0.028,-0.075,-5.066,8.179,-6.714,4
1.002,-0.001,-0.051,-5.249,3.54,-6.348,4
0.999,-0.013,-0.053,-4.578,0.366,-5.493,4
0.995,-0.002,-0.059,-3.723,0.732,-4.089,4
1,0.006,-0.067,-1.221,1.953,-2.319,4
1.006,0.012,-0.09,2.808,1.526,-0.549,4
0.703,-1.402,0.376,54.749,6.653,-198.914,5
0.774,-1.243,-0.011,58.044,17.944,-138.367,5
0.82,-1.153,-0.385,62.622,27.1,-93.506,5
0.901,-1.13,-0.615,66.284,35.095,-72.021,5
0.936,-1.152,-0.556,62.805,39.49,-59.998,5
0.982,-1.165,-0.383,55.237,40.1,-50.171,5
1.006,-1.155,-0.27,51.086,29.968,-36.56,5
1.005,-1.126,-0.227,49.622,14.404,-20.569,5
0.99,-1.061,-0.203,45.166,1.465,-5.066,5
0.965,-0.995,-0.174,38.269,-5.859,8.057,5
