aX,aY,aZ,gX,gY,gZ,sample
0.075,0.706,0.47,-5.615,2.625,27.161,1
0.09,0.771,0.478,-7.874,-2.075,29.663,1
0.098,0.815,0.52,-9.705,-7.874,28.87,1
0.112,0.823,0.581,-14.709,-11.658,24.78,1
0.134,0.808,0.645,-19.104,-12.634,20.386,1
0.142,0.801,0.702,-20.569,-12.573,17.822,1
0.144,0.789,0.719,-16.968,-10.071,16.113,1
0.147,0.799,0.693,-14.221,-5.371,14.954,1
0.165,0.804,0.646,-9.949,-2.502,14.221,1
0.175,0.808,0.648,-6.531,-5.188,13.245,1
0.182,0.834,0.686,-2.808,-9.705,12.573,1
0.183,0.856,0.715,0.977,-11.047,11.169,1
0.177,0.847,0.737,1.831,-9.399,7.263,1
0.176,0.831,0.746,-0.061,-5.737,2.991,1
0.168,0.827,0.725,-1.404,-0.671,0.122,1
0.151,0.821,0.687,-0.366,4.15,-1.892,1
0.137,0.785,0.642,-1.282,7.141,-4.028,1
0.136,0.729,0.614,-2.808,7.996,-5.981,1
0.135,0.682,0.621,-4.211,6.042,-5.615,1
0.12,0.672,0.645,-5.615,4.211,-2.686,1
0.113,0.697,0.647,-6.287,5.188,0.61,1
0.108,0.72,0.615,-7.019,7.08,2.197,1
0.1,0.714,0.582,-7.08,7.568,1.343,1
0.089,0.702,0.575,-6.592,5.798,0.366,1
0.084,0.681,0.591,-3.418,3.723,-0.305,1
0.084,0.686,0.618,-2.441,2.075,-0.061,1
0.088,0.714,0.617,0.732,2.441,1.282,1
0.086,0.736,0.614,2.197,2.93,1.404,1
0.098,0.733,0.611,3.296,2.808,0.183,1
0.108,0.739,0.619,4.272,2.197,-0.305,1
-0.546,1.327,1.482,-230.652,-95.337,107.239,2
0.157,0.034,0.987,-519.287,-137.756,1.831,2
0.124,0.044,1.134,-448.914,-205.933,-42.847,2
0.018,-0.14,1.415,-403.015,-264.526,-63.171,2
-0.393,-0.32,1.946,-426.514,-295.654,-76.965,2
-0.926,0.174,3.994,-386.963,-260.62,-102.783,2
-1.238,-1.829,4,228.21,-37.72,36.133,2
-1.973,-2.269,3.912,771.362,262.939,218.689,2
-2.232,-0.846,3.261,120.483,482.483,379.822,2
-2.127,-0.112,2.095,-154.541,656.189,432.983,2
-2.064,0.175,0.763,-119.019,733.643,419.678,2
-2.014,0.436,-0.254,-156.738,740.54,396.179,2
-1.726,0.697,-1.305,-210.205,692.383,367.859,2
-1.106,0.962,-2.089,-268.555,595.825,338.318,2
-0.383,1.271,-2.29,-307.922,420.349,297.363,2
0.039,1.494,-1.896,-262.329,199.402,253.601,2
0.106,1.441,-0.989,-182.922,-17.578,233.154,2
-0.197,1.464,0.106,-117.615,-153.931,178.467,2
-0.376,1.369,1.043,-85.632,-194.641,65.674,2
-0.256,1.048,1.623,-64.575,-152.588,-4.517,2
-0.172,0.641,1.917,-65.186,-61.768,-48.95,2
-0.154,0.275,1.818,-77.942,43.274,-57.739,2
-0.22,0.212,1.418,-118.896,145.081,-35.034,2
-0.298,0.316,0.838,-148.621,227.844,-1.648,2
-0.308,0.477,0.357,-167.48,280.457,22.461,2
-0.237,0.589,0.026,-175.293,293.457,32.104,2
-0.149,0.647,-0.084,-161.926,274.658,34.363,2
-0.174,0.66,0.017,-149.902,246.277,33.447,2
-0.205,0.622,0.146,-134.216,231.445,30.884,2
-0.293,0.622,0.17,-125.793,238.831,31.372,2
-0.505,0.622,-0.105,-125.305,267.517,33.142,2
-0.718,0.576,-0.742,-138.855,313.354,32.715,2
-0.75,0.527,-1.6,-162.903,365.662,32.776,2
-0.593,0.564,-2.427,-184.082,371.582,42.419,2
-0.414,0.762,-2.951,-189.453,306.763,61.34,2
-0.366,1.052,-3.078,-149.536,192.627,74.829,2
-0.358,1.3,-2.837,-82.397,69.336,67.261,2
-0.357,1.405,-2.354,-18.005,-28.259,40.894,2
-0.326,1.325,-1.978,18.86,-91.309,5.188,2
-0.305,1.164,-1.798,46.021,-113.464,-25.391,2
-0.282,1.013,-1.734,53.65,-125.61,-44.617,2
-0.3,0.91,-1.752,57.251,-142.883,-51.331,2
-0.308,0.89,-1.739,63.477,-166.565,-48.645,2
-0.308,0.971,-1.637,78.064,-194.58,-41.138,2
-0.298,1.151,-1.454,85.266,-226.501,-34.79,2
-0.316,1.31,-1.247,95.947,-257.812,-37.537,2
-0.375,1.354,-1.004,112.427,-285.645,-54.81,2
-0.455,1.254,-0.782,123.23,-306.824,-82.458,2
-0.487,1.064,-0.633,128.418,-315.674,-110.229,2
-0.522,0.87,-0.503,130.615,-320.679,-128.418,2
-0.58,0.672,-0.278,137.085,-333.801,-136.841,2
-0.569,0.452,0.054,144.958,-358.276,-141.113,2
-0.541,0.258,0.43,154.175,-379.211,-140.564,2
-0.544,0.157,0.784,155.396,-375.427,-128.601,2
-0.507,0.128,0.996,138.428,-352.356,-108.704,2
-0.376,0.196,1.147,96.68,-320.129,-84.229,2
-0.284,0.375,1.349,36.499,-293.335,-55.298,2
-0.298,0.554,1.565,-13.306,-271.057,-31.86,2
-0.255,0.648,1.754,-54.749,-244.995,-21.24,2
-0.176,0.672,1.925,-92.651,-215.332,-17.944,2
-0.163,0.65,2.029,-109.436,-183.411,-15.259,2
-0.147,0.609,2.037,-108.337,-150.269,-13,2
-0.117,0.616,1.968,-101.563,-116.333,-9.583,2
-0.113,0.666,1.764,-81.482,-85.571,-4.944,2
-0.099,0.713,1.527,-60.242,-65.857,-4.211,2
-0.09,0.708,1.355,-46.143,-62.744,-8.118,2
-0.064,0.641,1.283,-23.437,-73.181,-14.282,2
-0.036,0.567,1.353,-5.859,-89.172,-18.066,2
-0.027,0.518,1.449,14.038,-97.961,-16.418,2
0.003,0.513,1.521,24.475,-95.459,-11.047,2
0.037,0.533,1.524,21.24,-81.177,-3.479,2
0.079,0.598,1.461,2.563,-57.861,6.226,2
0.113,0.711,1.3,-28.259,-31.433,16.479,2
0.143,0.819,1.143,-54.993,-9.338,22.827,2
0.156,0.907,1.024,-63.904,4.822,22.034,2
0.156,0.912,0.897,-52.795,17.456,14.893,2
0.157,0.861,0.789,-41.321,25.94,5.249,2
0.153,0.793,0.674,-28.564,31.128,-1.282,2
0.155,0.762,0.576,-17.7,32.593,-2.38,2
0.14,0.778,0.508,-9.583,30.273,0.061,2
0.131,0.812,0.458,-5.981,28.259,2.991,2
0.115,0.805,0.394,-2.38,26.855,2.747,2
0.125,0.782,0.353,-3.174,25.085,1.221,2
0.125,0.763,0.336,-5.066,21.301,2.319,2
0.1,0.754,0.322,-7.812,17.273,5.554,2
0.081,0.765,0.287,-12.024,17.029,9.583,2
0.077,0.766,0.241,-12.695,17.7,12.573,2
0.075,0.774,0.219,-14.038,13.733,14.893,2
0.081,0.816,0.216,-13.916,8.545,18.738,2
0.083,0.87,0.231,-12.695,3.845,22.095,2
0.086,0.903,0.255,-11.719,-0.916,21.973,2
0.088,0.922,0.302,-8.789,-5.188,19.287,2
0.092,0.906,0.359,-3.052,-6.287,15.137,2
0.074,0.861,0.388,0.671,-4.883,10.925,2
0.109,0.854,0.34,2.869,1.648,10.254,2
0.14,0.907,0.298,-1.526,6.226,13.55,2
0.148,0.964,0.32,-2.747,3.113,15.076,2
0.129,0.964,0.393,-0.977,-2.747,11.23,2
0.132,0.903,0.44,0.244,-4.333,4.822,2
0.149,0.851,0.458,0.427,-3.113,1.465,2
0.142,0.837,0.479,3.235,-2.93,2.441,2
0.135,0.836,0.505,5.798,-4.089,3.906,2
0.133,0.837,0.524,7.324,-4.028,4.456,2
0.123,0.85,0.501,5.737,-2.075,5.92,2
0.128,0.881,0.448,3.967,1.038,7.751,2
0.137,0.911,0.441,2.441,0,8.057,2
0.135,0.918,0.486,4.333,-4.761,6.714,2
0.129,0.915,0.541,3.784,-7.385,4.883,2
0.117,0.925,0.573,2.136,-5.493,3.418,2
0.115,0.929,0.565,4.822,-0.122,1.465,2
0.099,0.902,0.531,5.249,4.578,-1.526,2
0.099,0.865,0.498,4.517,7.996,-3.662,2
0.099,0.84,0.501,3.235,9.033,-3.784,2
0.08,0.819,0.505,2.441,9.277,-2.747,2
0.081,0.81,0.482,0.244,11.23,-0.793,2
0.077,0.812,0.445,-2.808,12.817,1.831,2
0.083,0.812,0.417,-4.395,11.658,4.517,2
0.085,0.825,0.418,-6.409,8.423,6.958,2
0.09,0.842,0.419,-5.493,5.554,8.911,2
-0.464,1.082,1.267,-139.16,39.001,120.728,3
-0.483,1.159,1.247,-110.046,57.922,97.473,3
-0.47,1.214,1.261,-92.712,72.388,68.909,3
-0.463,1.234,1.291,-86.67,87.769,39.063,3
-0.492,1.206,1.308,-81.421,107.3,9.399,3
-0.531,1.133,1.301,-79.041,129.578,-19.836,3
-0.624,1.018,1.258,-77.881,156.189,-47.302,3
-0.571,0.911,1.166,-79.956,184.265,-70.923,3
-0.526,0.77,1.02,-87.769,208.679,-89.6,3
-0.567,0.608,0.838,-99.365,228.088,-101.257,3
-0.595,0.442,0.638,-114.563,245.972,-106.14,3
-0.612,0.299,0.47,-131.714,263.123,-104.126,3
-0.642,0.161,0.278,-134.644,276.978,-92.896,3
-0.59,0.068,0.099,-142.822,289.734,-68.542,3
-0.563,0.11,-0.041,-187.744,301.575,-34.18,3
-0.477,0.177,-0.233,-221.619,319.702,-1.709,3
-0.444,0.25,-0.474,-251.465,343.506,25.269,3
-0.53,0.385,-0.735,-279.968,364.258,50.842,3
-0.551,0.577,-0.986,-298.462,370.3,65.735,3
-0.556,0.726,-1.233,-293.579,363.403,60.425,3
-0.556,0.777,-1.441,-255.31,339.294,34.851,3
-0.485,0.757,-1.578,-197.327,296.997,-0.549,3
-0.414,0.66,-1.661,-137.207,249.878,-31.738,3
-0.345,0.564,-1.659,-99.182,203.857,-49.622,3
-0.303,0.502,-1.636,-80.017,166.443,-52.734,3
-0.264,0.498,-1.616,-65.918,138.489,-46.875,3
-0.236,0.53,-1.585,-47.485,112.427,-36.743,3
-0.203,0.584,-1.508,-25.085,83.557,-25.818,3
-0.192,0.657,-1.351,-4.028,53.406,-16.235,3
-0.189,0.779,-1.163,12.878,29.175,-8.179,3
-0.195,0.873,-1.09,33.325,19.836,-6.897,3
-0.205,0.865,-1.206,51.758,30.518,-15.076,3
-0.194,0.803,-1.422,43.823,42.603,-24.719,3
-0.167,0.749,-1.639,35.4,47.791,-28.198,3
-0.16,0.735,-1.807,29.724,41.687,-23.437,3
-0.16,0.766,-1.876,26.001,17.456,-13.184,3
-0.17,0.829,-1.87,39.551,-17.212,-3.906,3
-0.189,0.911,-1.759,64.88,-59.692,1.404,3
-0.194,0.99,-1.522,82.092,-102.112,2.869,3
-0.203,1.063,-1.285,93.994,-133.789,0.916,3
-0.208,1.103,-1.115,107.483,-152.466,-6.226,3
-0.216,1.11,-0.994,119.751,-160.461,-18.311,3
-0.229,1.093,-0.937,132.263,-163.208,-32.166,3
-0.215,1.084,-0.891,136.047,-163.94,-45.105,3
-0.289,1.062,-0.877,136.414,-163.94,-57.19,3
-0.302,0.984,-0.899,141.296,-167.297,-72.205,3
-0.336,0.901,-0.905,135.681,-177.429,-84.9,3
-0.4,0.793,-0.914,132.935,-188.965,-94.666,3
-0.453,0.661,-0.87,134.399,-205.505,-102.417,3
-0.503,0.529,-0.772,134.338,-225.22,-106.628,3
-0.545,0.422,-0.672,133.179,-242.554,-107.422,3
-0.627,0.324,-0.585,133.24,-255.493,-104.614,3
-0.64,0.202,-0.507,133.667,-268.005,-98.999,3
-0.652,0.107,-0.4,128.784,-284.729,-87.341,3
-0.679,0.075,-0.22,112.915,-307.007,-67.688,3
-0.695,0.095,0.044,91.003,-333.862,-44.678,3
-0.662,0.128,0.33,87.646,-361.389,-25.574,3
-0.659,0.171,0.613,99.365,-378.418,-8.118,3
-0.695,0.26,0.898,103.76,-380.92,6.714,3
-0.66,0.347,1.142,112.671,-370.3,14.038,3
-0.624,0.389,1.351,130.188,-350.342,12.268,3
-0.532,0.422,1.518,137.268,-323.547,10.498,3
-0.462,0.496,1.652,125.366,-291.504,17.578,3
-0.419,0.64,1.738,91.37,-254.456,32.166,3
-0.407,0.843,1.761,42.236,-212.341,46.143,3
-0.387,1.035,1.719,-1.343,-171.387,50.598,3
-0.324,1.148,1.623,-24.597,-136.292,41.931,3
-0.357,1.133,1.572,-37.109,-111.816,24.963,3
-0.182,1.098,1.478,-39.368,-91.736,5.554,3
-0.245,0.977,1.38,-28.87,-78.186,-4.639,3
-0.188,0.875,1.311,-3.784,-71.167,-11.475,3
-0.164,0.738,1.251,34.119,-63.538,-13,3
-0.168,0.59,1.178,60.364,-58.716,-7.324,3
-0.166,0.563,1.204,33.142,-58.655,7.507,3
-0.136,0.652,1.257,5.798,-55.908,26.733,3
-0.132,0.787,1.235,12.451,-45.532,43.213,3
-0.119,0.952,1.204,3.54,-31.677,52.429,3
-0.107,1.071,1.133,-14.404,-13.489,51.453,3
-0.106,1.112,0.996,-23.743,7.629,42.236,3
-0.082,1.125,0.839,-35.706,27.1,30.09,3
-0.093,1.148,0.682,-40.771,44.678,19.775,3
-0.102,1.13,0.511,-30.457,60.242,7.812,3
-0.102,1.059,0.352,-14.587,67.383,-5.615,3
-0.101,0.962,0.252,-5.92,62.805,-16.479,3
-0.113,0.838,0.201,1.953,52.246,-22.583,3
-0.086,0.718,0.193,6.287,39.551,-23.315,3
-0.062,0.662,0.229,0.671,27.405,-14.893,3
-0.065,0.691,0.267,-4.822,20.386,-0.61,3
-0.052,0.787,0.273,-8.057,18.555,12.878,3
-0.051,0.905,0.246,-11.78,19.714,21.606,3
-0.065,0.991,0.209,-14.954,20.386,23.621,3
-0.065,1.024,0.187,-15.808,18.86,18.677,3
-0.077,0.996,0.194,-12.024,14.282,9.521,3
-0.063,0.915,0.222,-4.15,8.057,-0.122,3
-0.054,0.837,0.267,1.16,3.052,-4.272,3
-0.033,0.802,0.306,3.174,0.793,-2.869,3
-0.036,0.809,0.324,6.531,0.305,2.197,3
-0.02,0.852,0.327,5.859,0.793,7.324,3
-0.008,0.906,0.313,3.906,1.465,11.414,3
0.002,0.968,0.304,1.892,0.549,13.367,3
-0.002,1.009,0.315,0.916,-2.136,12.329,3
-0.008,1.01,0.342,3.723,-5.249,7.874,3
-0.015,0.974,0.376,6.47,-7.141,1.953,3
-0.018,0.925,0.404,6.958,-7.69,-2.014,3
-0.02,0.887,0.427,5.493,-7.629,-2.563,3
-0.033,0.866,0.453,3.479,-7.568,-1.282,3
-0.033,0.862,0.472,0.061,-6.47,0.977,3
-0.046,0.882,0.474,-5.371,-3.906,4.272,3
-0.042,0.934,0.442,-10.925,0.732,7.202,3
-0.043,0.991,0.391,-10.62,4.944,7.568,3
-0.047,1.016,0.35,-7.202,5.31,4.7,3
-0.048,1.003,0.336,-3.418,3.052,-0.122,3
-0.054,0.955,0.356,-0.549,-0.793,-4.517,3
-0.054,0.887,0.396,2.258,-5.127,-7.202,3
-0.047,0.851,0.44,2.808,-6.775,-6.897,3
-0.06,0.852,0.459,2.991,-4.578,-4.456,3
-0.056,0.866,0.456,2.502,-0.793,-2.808,3
-0.064,0.872,0.434,-0.183,2.502,-2.075,3
-0.051,0.881,0.385,-2.38,5.981,-1.709,3
-0.45,1.239,0.894,-82.336,17.761,46.082,4
-0.479,1.193,0.928,-61.89,24.475,21.729,4
-0.443,1.12,0.951,-41.077,30.701,-0.488,4
0.018,1.004,0.89,-33.325,36.682,-19.104,4
-0.074,0.775,0.804,-46.692,46.936,-35.461,4
0.007,0.596,0.74,-66.406,58.716,-41.26,4
-0.289,0.436,0.75,-65.308,64.392,-34.302,4
-0.639,0.308,0.789,-60.547,69.336,-14.404,4
-0.765,0.278,0.799,-71.106,71.228,12.756,4
-0.915,0.344,0.822,-96.375,73.303,46.692,4
-0.895,0.512,0.864,-130.432,77.332,75.012,4
-0.77,0.746,0.891,-157.837,88.867,89.355,4
-0.782,0.939,0.896,-171.509,111.206,84.778,4
-0.839,1.092,0.901,-169.006,140.869,60.059,4
-0.923,1.163,0.865,-143.616,174.927,20.325,4
-0.964,1.146,0.787,-111.267,213.135,-23.743,4
-0.961,1.043,0.652,-92.651,252.93,-64.636,4
-0.897,0.894,0.466,-95.215,289.978,-94.849,4
-0.827,0.749,0.277,-124.39,323.242,-108.704,4
-0.834,0.622,0.025,-158.142,358.032,-112.366,4
-0.695,0.574,-0.264,-187.988,392.334,-112.366,4
-0.894,0.574,-0.441,-217.773,413.757,-114.99,4
-0.932,0.521,-0.638,-212.769,432.617,-125.183,4
-0.926,0.417,-0.892,-178.284,448.486,-140.625,4
-0.908,0.32,-1.128,-148.804,456.848,-150.757,4
-0.958,0.249,-1.334,-135.01,434.631,-146.79,4
-0.765,0.227,-1.496,-131.775,395.142,-132.874,4
-0.635,0.211,-1.622,-115.479,337.036,-110.84,4
-0.508,0.234,-1.673,-86.548,266.785,-80.933,4
-0.435,0.311,-1.59,-58.044,188.599,-46.875,4
-0.375,0.421,-1.4,-26.672,119.019,-13.489,4
-0.362,0.555,-1.2,-11.536,70.74,19.226,4
-0.357,0.732,-1.035,-23.254,50.171,48.035,4
-0.362,0.89,-0.994,-24.841,56.824,62.317,4
-0.358,1.008,-1.063,-13.916,69.092,62.256,4
-0.357,1.101,-1.142,-12.939,73.608,55.054,4
-0.327,1.171,-1.198,-6.531,66.895,43.213,4
-0.304,1.217,-1.199,8.606,49.072,28.442,4
-0.285,1.239,-1.129,25.146,24.475,11.658,4
-0.243,1.221,-0.993,43.03,0.366,-6.165,4
-0.238,1.14,-0.872,58.838,-16.174,-22.156,4
-0.207,1.046,-0.803,52.307,-23.499,-30.457,4
-0.198,0.979,-0.762,23.071,-20.02,-31.433,4
-0.212,0.939,-0.794,10.01,-11.841,-30.396,4
-0.214,0.931,-0.889,14.832,-6.836,-28.442,4
-0.217,0.974,-0.975,13.306,-7.141,-24.475,4
-0.223,1.03,-1.035,9.827,-12.451,-21.423,4
-0.229,1.076,-1.063,11.719,-23.621,-21.606,4
-0.237,1.101,-1.063,17.151,-38.33,-24.292,4
-0.259,1.109,-1.043,27.1,-53.772,-28.931,4
-0.284,1.111,-1.007,33.447,-69.092,-34.18,4
-0.307,1.113,-0.965,33.813,-82.153,-39.917,4
-0.333,1.084,-0.947,39.734,-91.797,-48.34,4
-0.354,1.028,-0.957,50.049,-99.792,-58.594,4
-0.391,0.965,-0.946,58.777,-108.643,-69.031,4
-0.385,0.912,-0.917,62.866,-116.577,-79.407,4
-0.406,0.817,-0.944,73.364,-124.817,-89.478,4
-0.413,0.745,-0.934,82.397,-138.306,-92.896,4
-0.406,0.697,-0.894,74.402,-153.564,-91.248,4
-0.441,0.652,-0.854,78.857,-168.518,-87.341,4
-0.487,0.624,-0.775,87.524,-185.425,-85.022,4
-0.519,0.594,-0.657,95.276,-204.163,-86.182,4
-0.526,0.548,-0.538,107.483,-220.947,-91.492,4
-0.525,0.497,-0.439,123.657,-235.229,-96.924,4
-0.526,0.443,-0.344,132.812,-248.047,-100.159,4
-0.522,0.384,-0.245,133.179,-259.766,-101.379,4
-0.525,0.322,-0.154,133.972,-269.409,-99.976,4
-0.518,0.281,-0.049,130.554,-279.785,-95.581,4
-0.508,0.263,0.072,125.916,-290.588,-87.585,4
-0.522,0.25,0.205,126.221,-300.842,-78.491,4
-0.521,0.24,0.339,130.127,-310.181,-70.251,4
-0.495,0.236,0.493,129.761,-318.604,-60.852,4
-0.455,0.251,0.658,122.986,-325.623,-47.852,4
-0.44,0.275,0.829,110.168,-328.735,-31.189,4
-0.423,0.312,1.002,88.684,-324.768,-12.512,4
-0.396,0.365,1.151,67.566,-313.477,6.714,4
-0.373,0.431,1.269,48.279,-294.189,27.832,4
-0.347,0.524,1.348,25.391,-269.043,50.293,4
-0.336,0.651,1.399,0.671,-239.319,72.449,4
-0.346,0.812,1.428,-17.578,-211.914,90.515,4
-0.369,0.98,1.445,-26.489,-187.378,99.915,4
-0.344,1.139,1.457,-19.531,-164.185,97.778,4
-0.303,1.227,1.411,11.536,-140.32,85.388,4
-0.286,1.267,1.323,34.18,-115.356,68.359,4
-0.285,1.299,1.274,14.954,-93.262,49.194,4
-0.252,1.283,1.22,-2.075,-75.134,27.954,4
-0.225,1.201,1.138,13.733,-61.584,8.911,4
-0.222,1.082,1.099,31.799,-54.932,-4.761,4
-0.197,0.968,1.135,34.119,-53.162,-13.367,4
-0.165,0.869,1.155,29.907,-45.593,-17.456,4
-0.137,0.805,1.116,23.071,-28.625,-15.32,4
-0.136,0.805,1.016,9.277,-7.202,-6.958,4
-0.126,0.867,0.891,-4.211,12.024,2.991,4
-0.123,0.944,0.771,-18.555,28.442,9.521,4
-0.128,1.006,0.647,-23.376,41.504,12.207,4
-0.129,1.052,0.546,-25.085,47.241,11.292,4
-0.151,1.075,0.488,-28.625,47.546,6.042,4
-0.146,1.057,0.431,-25.818,45.593,-2.075,4
-0.146,1.015,0.379,-20.264,44.067,-10.437,4
-0.156,0.954,0.338,-13.306,42.419,-16.785,4
-0.163,0.878,0.312,-3.052,37.781,-20.996,4
-0.151,0.793,0.3,5.798,31.494,-23.132,4
-0.115,0.726,0.286,9.46,26.428,-20.569,4
-0.103,0.707,0.27,4.822,23.926,-11.23,4
-0.099,0.733,0.249,-2.686,22.522,0.61,4
-0.095,0.787,0.237,-7.324,19.409,10.803,4
-0.078,0.845,0.233,-8.179,15.381,17.334,4
-0.07,0.897,0.234,-7.996,12.146,20.264,4
-0.055,0.937,0.239,-9.583,9.888,20.081,4
-0.042,0.967,0.235,-10.01,9.155,18.433,4
-0.037,0.987,0.228,-8.24,8.85,15.442,4
-0.041,0.99,0.234,-5.432,6.897,10.437,4
-0.041,0.968,0.259,-0.244,3.54,4.089,4
-0.042,0.926,0.289,6.592,1.099,-1.282,4
-0.037,0.883,0.309,9.155,0.732,-3.845,4
-0.039,0.854,0.313,5.432,2.075,-3.174,4
-0.051,0.843,0.307,-0.244,3.174,-0.549,4
-0.048,0.839,0.296,-3.662,3.174,2.747,4
-0.047,0.85,0.278,-6.226,2.625,7.08,4
-0.443,1.076,1.224,-19.409,-67.261,17.334,5
-0.495,1.052,1.396,-16.602,-59.143,4.089,5
-0.519,0.996,1.521,-2.319,-39.917,-9.766,5
-0.526,0.919,1.599,8.484,-9.399,-23.254,5
-0.56,0.832,1.629,6.287,29.663,-32.715,5
-0.586,0.736,1.586,-3.113,75.684,-36.926,5
-0.381,0.654,1.458,-23.804,123.108,-35.095,5
-0.783,0.56,1.348,-65.674,170.898,-23.499,5
-0.841,0.517,1.143,-72.754,202.515,-16.174,5
-0.661,0.528,0.978,-70.068,219.971,-11.292,5
-0.715,0.555,0.894,-94.849,233.948,-3.296,5
