aX,aY,aZ,gX,gY,gZ,sample
0.345,0.847,0.186,25.879,10.803,4.578,1
0.348,0.853,0.196,22.644,11.047,3.662,1
0.345,0.857,0.199,19.592,11.23,2.38,1
0.341,0.858,0.199,14.893,10.925,0.671,1
0.343,0.858,0.183,10.864,11.169,-1.343,1
0.354,0.859,0.166,7.935,11.536,-3.54,1
0.364,0.856,0.148,6.226,11.23,-4.578,1
0.372,0.857,0.132,5.981,10.437,-4.7,1
0.377,0.858,0.124,6.775,9.705,-4.7,1
0.384,0.856,0.12,7.507,9.033,-4.822,1
0.391,0.851,0.12,8.057,7.874,-5.127,1
0.394,0.849,0.125,7.446,6.531,-4.944,1
0.397,0.844,0.122,5.798,4.883,-4.944,1
0.4,0.844,0.113,3.601,2.93,-4.456,1
0.394,0.853,0.114,1.526,0.366,-3.54,1
0.382,0.856,0.119,0.305,-1.648,-3.113,1
0.375,0.862,0.124,-1.343,-2.686,-3.479,1
0.367,0.868,0.126,-3.357,-2.991,-3.662,1
0.365,0.875,0.117,-5.127,-2.502,-3.784,1
0.364,0.881,0.107,-6.531,-1.404,-3.54,1
0.36,0.887,0.094,-6.775,-0.305,-2.502,1
0.354,0.896,0.086,-6.531,1.404,-0.916,1
0.352,0.902,0.077,-5.737,3.418,0.305,1
0.358,0.909,0.066,-5.371,5.249,1.709,1
0.361,0.914,0.054,-5.676,5.92,2.869,1
0.362,0.921,0.046,-5.859,5.554,3.052,1
0.361,0.924,0.037,-5.92,4.761,2.563,1
0.359,0.924,0.029,-6.042,3.723,1.526,1
0.354,0.927,0.024,-6.226,2.686,0.366,1
0.346,0.933,0.017,-6.531,2.014,-0.244,1
0.346,0.937,0.011,-6.714,2.38,-0.61,1
0.353,0.936,0.001,-6.409,3.662,-0.977,1
0.361,0.938,-0.008,-5.676,4.211,-1.465,1
0.371,0.936,-0.015,-4.578,3.479,-1.526,1
0.374,0.932,-0.013,-3.052,2.38,-1.526,1
0.375,0.923,-0.004,-1.038,1.038,-1.526,1
0.379,0.914,0.005,0.549,0,-1.526,1
0.375,0.911,0.018,1.282,-1.404,-1.16,1
0.365,0.908,0.03,1.648,-2.502,-0.854,1
0.357,0.904,0.042,2.075,-2.075,-0.916,1
0.357,0.896,0.05,2.136,-0.854,-1.221,1
0.361,0.888,0.054,1.526,0.366,-1.465,1
0.363,0.882,0.054,0.427,1.282,-1.465,1
0.368,0.878,0.053,-0.793,1.892,-1.587,1
0.371,0.879,0.052,-1.892,2.258,-1.465,1
0.374,0.879,0.042,-2.502,2.197,-1.038,1
0.375,0.885,0.04,-2.625,2.014,-0.305,1
0.372,0.891,0.037,-2.197,2.136,0.549,1
0.374,0.894,0.034,-1.648,3.113,1.343,1
0.372,0.9,0.032,-1.221,2.991,1.831,1
0.37,0.904,0.034,-1.648,2.747,1.892,1
0.373,0.906,0.034,-2.136,2.991,1.221,1
0.374,0.907,0.033,-2.808,2.441,0.549,1
0.373,0.91,0.033,-3.601,1.526,-0.061,1
0.373,0.911,0.03,-3.906,0.854,-0.305,1
0.369,0.91,0.03,-3.906,0.061,-0.305,1
0.363,0.91,0.027,-3.662,-0.122,-0.183,1
0.361,0.909,0.025,-2.808,0.977,0.549,1
0.366,0.908,0.018,-1.831,2.502,1.526,1
0.372,0.908,0.016,-1.16,2.991,2.258,1
0.374,0.912,0.019,-0.488,2.563,2.441,1
0.371,0.91,0.024,-0.061,1.77,1.953,1
0.369,0.906,0.031,-0.366,0.854,0.854,1
0.364,0.903,0.037,-0.977,-0.061,0.061,1
0.36,0.899,0.039,-1.526,-0.488,-0.244,1
0.358,0.898,0.037,-1.648,-0.244,-0.305,1
0.356,0.9,0.033,-1.465,0.427,-0.183,1
0.36,0.896,0.027,-0.427,1.648,0.122,1
0.365,0.894,0.024,0.122,2.625,0.916,1
0.369,0.894,0.025,0.793,2.686,1.465,1
0.372,0.892,0.026,1.099,2.441,1.404,1
0.372,0.89,0.029,0.977,1.77,1.16,1
0.37,0.888,0.033,0.732,0.793,0.671,1
0.367,0.89,0.037,0.61,0.122,0.305,1
0.361,0.891,0.037,-0.122,-0.061,-0.061,1
0.357,0.894,0.036,-0.671,0.122,-0.183,1
0.358,0.895,0.033,-1.282,0.61,-0.244,1
0.36,0.896,0.028,-1.709,0.977,-0.305,1
0.362,0.895,0.025,-1.587,1.343,-0.427,1
0.363,0.897,0.027,-1.038,1.648,-0.427,1
0.365,0.898,0.029,-0.854,1.709,-0.366,1
0.361,0.902,0.03,-0.549,2.075,-0.244,1
0.357,0.906,0.028,-0.244,2.686,-0.061,1
1.935,1.998,-2.724,-94.849,-22.156,22.217,2
0.531,1.601,-1.448,52.734,-181.641,92.285,2
0.026,1.485,-0.751,96.924,-187.378,34.546,2
0.221,1.417,-0.41,50.293,-90.82,-5.798,2
0.505,1.141,-0.311,9.644,-32.837,-35.583,2
0.642,0.882,-0.279,-18.25,-13.611,-28.32,2
0.557,0.804,-0.297,-38.94,6.653,-15.015,2
0.473,0.782,-0.285,-30.823,49.5,-6.47,2
0.454,0.73,-0.409,-6.531,85.938,6.47,2
0.545,0.711,-0.374,13.367,108.704,21.301,2
0.546,0.777,-0.392,32.104,108.276,33.691,2
0.507,0.752,-0.407,50.537,97.229,44.495,2
0.501,0.748,-0.351,63.049,85.51,50.72,2
0.465,0.822,-0.283,61.829,67.932,52.063,2
0.432,0.902,-0.214,55.359,48.706,49.011,2
0.398,0.932,-0.173,54.26,40.1,42.053,2
0.397,0.964,-0.162,47.913,36.316,31.799,2
0.431,0.969,-0.161,42.053,33.752,21.79,2
0.455,0.957,-0.174,38.208,28.748,13.489,2
0.477,0.942,-0.158,36.255,22.217,7.568,2
0.485,0.921,-0.136,35.95,14.465,3.723,2
0.479,0.908,-0.098,36.987,7.507,1.16,2
0.467,0.885,-0.061,38.513,1.953,-0.183,2
0.46,0.86,-0.022,40.527,-1.709,-0.427,2
0.455,0.836,0.016,42.664,-4.089,-0.366,2
0.442,0.819,0.065,44.495,-5.615,-0.183,2
0.429,0.797,0.109,45.288,-6.531,0.366,2
0.411,0.775,0.145,45.532,-6.531,1.038,2
0.402,0.769,0.182,44.312,-4.761,1.221,2
0.389,0.752,0.203,42.175,-3.296,2.319,2
0.384,0.75,0.218,39.368,-1.038,4.211,2
0.371,0.756,0.225,36.011,1.77,6.531,2
0.364,0.771,0.228,32.654,5.92,8.911,2
0.362,0.786,0.221,30.334,11.414,11.23,2
0.363,0.805,0.211,27.771,16.113,13.245,2
0.359,0.823,0.205,25.269,19.897,14.893,2
0.355,0.835,0.19,22.827,22.888,15.564,2
0.357,0.851,0.174,20.935,25.391,15.625,2
0.358,0.86,0.157,19.47,26.489,15.564,2
0.355,0.863,0.139,18.555,25.879,15.076,2
0.354,0.872,0.134,17.273,24.109,13.977,2
0.349,0.873,0.13,15.808,21.24,11.658,2
0.346,0.873,0.121,13.672,17.456,8.728,2
0.349,0.872,0.12,10.986,13.55,5.371,2
0.363,0.865,0.109,8.118,9.949,1.831,2
0.367,0.872,0.102,5.554,6.165,-0.305,2
0.365,0.878,0.094,3.906,3.296,-1.465,2
0.36,0.886,0.091,3.296,2.014,-2.319,2
0.357,0.891,0.087,3.235,2.441,-2.38,2
0.363,0.89,0.084,3.479,3.845,-2.38,2
0.377,0.888,0.075,3.418,5.127,-2.319,2
0.385,0.886,0.07,3.54,5.554,-1.953,2
0.384,0.891,0.068,2.991,4.7,-1.648,2
0.386,0.895,0.068,2.197,5.005,-1.953,2
0.393,0.893,0.066,1.709,5.737,-2.258,2
0.403,0.887,0.067,0.977,6.409,-2.686,2
0.413,0.878,0.065,-0.061,6.531,-3.113,2
0.426,0.87,0.057,-1.404,5.737,-3.418,2
0.43,0.867,0.053,-2.563,4.211,-3.479,2
0.436,0.867,0.046,-3.174,2.502,-3.479,2
0.432,0.871,0.044,-2.869,0.793,-2.747,2
0.424,0.873,0.048,-2.075,-0.305,-1.709,2
0.42,0.872,0.049,-0.793,-0.366,-0.977,2
0.419,0.873,0.052,0.305,0.488,-0.305,2
0.415,0.872,0.053,0.366,1.526,0.122,2
0.411,0.875,0.057,0.366,2.38,0.793,2
0.406,0.873,0.06,-0.244,2.991,0.916,2
0.403,0.874,0.059,-1.587,2.869,0.61,2
0.403,0.875,0.052,-2.93,2.319,0.244,2
0.403,0.88,0.043,-4.028,1.709,0.122,2
0.4,0.888,0.035,-4.578,1.038,0.305,2
0.396,0.892,0.031,-4.517,0.549,0.305,2
0.397,0.896,0.028,-3.845,1.038,0.366,2
0.398,0.896,0.023,-2.747,1.831,0.671,2
0.399,0.894,0.026,-1.099,2.625,1.16,2
0.4,0.892,0.032,-0.122,3.54,1.282,2
0.401,0.892,0.035,0,4.211,1.343,2
0.398,0.893,0.038,-0.122,4.272,1.282,2
0.399,0.89,0.039,-0.366,4.333,0.793,2
0.406,0.885,0.038,-0.854,4.15,0.122,2
0.407,0.884,0.036,-1.709,3.052,-0.122,2
0.408,0.889,0.033,-2.991,1.587,-0.122,2
0.405,0.889,0.032,-3.235,0.977,-0.244,2
0.402,0.893,0.036,-2.93,1.038,-0.061,2
0.397,0.895,0.035,-2.625,1.709,0.305,2
0.396,0.898,0.032,-2.136,2.747,0.854,2
0.396,0.897,0.026,-1.404,4.089,1.404,2
0.396,0.901,0.019,-0.671,4.944,2.075,2
0.399,0.903,0.016,0.122,5.615,2.319,2
0.402,0.904,0.017,0.793,5.92,2.38,2
0.409,0.899,0.023,0.977,5.432,1.831,2
0.417,0.894,0.026,0.854,4.211,1.038,2
0.422,0.895,0.028,0.244,2.197,0.061,2
0.423,0.895,0.028,-0.183,0.061,-0.244,2
0.427,0.889,0.03,0.183,-1.648,-0.305,2
0.423,0.89,0.033,0.61,-2.747,-0.183,2
0.415,0.894,0.038,1.282,-2.93,0.61,2
0.411,0.894,0.039,2.258,-2.014,1.282,2
0.411,0.894,0.04,3.296,-0.793,1.892,2
0.411,0.889,0.042,3.662,-0.244,2.258,2
0.411,0.886,0.045,3.418,-0.732,2.075,2
0.406,0.881,0.046,2.686,-1.831,1.465,2
0.402,0.88,0.049,1.77,-2.563,0.916,2
0.395,0.875,0.05,1.404,-2.747,0.61,2
0.388,0.87,0.044,1.282,-2.075,0.854,2
0.387,0.871,0.04,0.916,-1.099,1.709,2
0.384,0.874,0.037,0.916,-0.549,2.563,2
0.382,0.875,0.034,0.793,0,2.991,2
0.382,0.879,0.031,0.732,0.183,2.991,2
0.38,0.879,0.031,0.916,0.122,2.93,2
0.381,0.88,0.033,1.099,0.427,2.625,2
0.38,0.878,0.038,0.488,0.488,1.892,2
0.377,0.876,0.038,-0.427,0.244,1.038,2
0.374,0.878,0.034,-1.526,0.549,0.183,2
0.375,0.88,0.031,-1.953,1.587,0,2
0.377,0.879,0.027,-1.526,2.808,0,2
0.383,0.875,0.022,-1.16,3.845,0.183,2
0.392,0.877,0.018,-1.038,4.395,0.793,2
0.395,0.881,0.018,-0.793,3.845,1.16,2
0.73,1.927,-1.272,-26.672,-174.744,62.073,3
-0.08,1.429,-0.812,84.839,-197.998,14.038,3
0.215,1.186,-0.236,62.866,-93.384,-25.635,3
0.516,1.036,-0.103,11.047,-24.109,-47.668,3
0.663,0.777,-0.208,-11.353,-1.648,-34.424,3
0.621,0.745,-0.275,-29.846,11.353,-15.381,3
0.537,0.825,-0.247,-30.945,33.997,-5.432,3
0.473,0.784,-0.242,-5.249,53.711,4.211,3
0.492,0.714,-0.24,16.968,70.19,14.648,3
0.478,0.734,-0.252,26.428,76.965,24.475,3
0.502,0.773,-0.271,31.25,73.914,34.119,3
0.428,0.809,-0.276,37.781,68.97,43.518,3
0.43,0.843,-0.249,41.687,65.247,50.293,3
0.464,0.837,-0.256,42.48,60.547,53.772,3
0.416,0.96,-0.215,35.889,47.852,51.086,3
0.371,0.963,-0.245,34.424,41.382,43.762,3
0.402,1.001,-0.242,31.616,40.771,33.325,3
0.419,0.997,-0.252,29.846,35.95,23.193,3
0.444,1,-0.234,28.198,27.649,14.404,3
0.448,0.968,-0.214,28.381,16.785,6.836,3
0.454,0.956,-0.172,28.992,7.812,0.427,3
0.444,0.922,-0.144,29.968,-0.183,-3.113,3
0.431,0.895,-0.115,31.433,-5.188,-5.066,3
0.417,0.869,-0.087,33.691,-7.263,-5.371,3
0.404,0.843,-0.069,36.438,-6.531,-4.028,3
0.404,0.828,-0.035,38.879,-4.15,-1.709,3
0.404,0.818,-0.001,41.382,-1.343,-0.244,3
0.407,0.804,0.038,43.03,1.038,0.427,3
0.404,0.787,0.073,43.091,2.075,0.793,3
0.402,0.771,0.103,41.382,2.014,0.488,3
0.392,0.757,0.117,38.025,1.892,0.061,3
0.38,0.765,0.119,34.18,2.93,0.732,3
0.371,0.786,0.117,31.128,5.859,2.93,3
0.373,0.812,0.117,30.029,10.986,5.737,3
0.381,0.82,0.116,29.907,15.93,7.69,3
0.391,0.818,0.111,29.724,18.799,8.545,3
0.39,0.82,0.104,28.076,20.203,8.85,3
0.385,0.821,0.092,26.184,20.752,9.277,3
0.382,0.832,0.086,24.414,21.545,9.521,3
0.376,0.84,0.08,23.254,22.156,9.827,3
0.372,0.852,0.065,22.827,22.583,10.132,3
0.375,0.863,0.06,23.01,22.156,9.644,3
0.38,0.869,0.058,23.254,21.057,8.301,3
0.387,0.871,0.056,22.888,18.921,6.226,3
0.389,0.872,0.059,21.606,15.198,3.845,3
0.39,0.872,0.065,20.02,10.742,0.854,3
0.392,0.867,0.076,18.127,6.531,-1.587,3
0.389,0.864,0.087,15.869,3.418,-4.578,3
0.386,0.859,0.099,13.977,1.465,-6.775,3
0.383,0.859,0.103,11.78,1.282,-7.629,3
0.388,0.867,0.098,9.338,3.296,-7.568,3
0.397,0.871,0.088,8.118,6.348,-6.714,3
0.407,0.868,0.073,7.874,9.521,-5.188,3
0.419,0.87,0.065,7.69,11.658,-4.089,3
0.426,0.869,0.057,7.751,11.902,-2.869,3
0.425,0.869,0.057,7.812,11.292,-2.014,3
0.427,0.868,0.058,7.751,10.62,-1.709,3
0.432,0.864,0.057,7.446,10.132,-1.709,3
0.435,0.865,0.061,6.775,10.01,-1.892,3
0.437,0.864,0.059,5.737,9.766,-1.648,3
0.442,0.865,0.058,4.639,9.521,-1.465,3
0.446,0.864,0.057,3.54,9.033,-2.014,3
0.452,0.859,0.055,2.38,7.568,-2.625,3
0.454,0.857,0.055,0.916,5.127,-3.113,3
0.448,0.86,0.057,-0.305,3.357,-3.54,3
0.443,0.863,0.054,-1.221,2.808,-3.54,3
0.444,0.868,0.044,-1.099,3.662,-2.258,3
0.445,0.876,0.036,0,4.761,-0.671,3
0.446,0.887,0.036,1.648,5.737,0.305,3
0.443,0.893,0.041,2.808,6.165,1.343,3
0.441,0.889,0.042,3.662,6.042,1.343,3
0.44,0.887,0.045,3.296,5.127,0.549,3
0.432,0.888,0.047,2.747,3.723,0.061,3
0.427,0.888,0.052,2.197,3.296,-0.061,3
0.426,0.882,0.052,1.892,3.418,-0.244,3
0.431,0.878,0.052,1.526,4.089,-0.366,3
0.433,0.877,0.051,1.099,4.333,-0.183,3
0.434,0.879,0.051,0.366,4.333,0.061,3
0.433,0.878,0.044,0,4.639,0.427,3
0.443,0.875,0.033,-0.061,5.127,1.099,3
0.45,0.876,0.025,0.549,5.432,2.319,3
0.446,0.879,0.028,1.282,4.822,3.54,3
0.44,0.88,0.035,2.197,4.211,4.395,3
0.436,0.878,0.04,2.197,4.15,4.089,3
0.437,0.876,0.037,1.587,3.54,3.479,3
0.434,0.877,0.035,1.099,2.441,2.808,3
0.429,0.878,0.036,0.732,1.16,2.319,3
0.422,0.874,0.037,0.488,0.305,2.075,3
0.418,0.873,0.034,0.427,0.061,2.014,3
0.416,0.873,0.034,0.244,0.183,2.075,3
0.412,0.874,0.036,0.427,0.122,2.319,3
0.409,0.871,0.035,0.977,0.244,2.625,3
0.407,0.871,0.036,1.404,0.244,2.808,3
0.401,0.871,0.04,1.709,0.488,2.991,3
0.397,0.87,0.043,1.831,1.16,2.991,3
0.394,0.872,0.045,1.587,1.831,2.869,3
0.391,0.875,0.043,1.221,2.686,2.869,3
0.395,0.879,0.041,0.977,3.601,2.502,3
0.403,0.879,0.043,1.099,4.15,1.953,3
0.414,0.872,0.04,0.854,3.906,1.221,3
0.42,0.873,0.04,0.732,2.441,0.366,3
0.415,0.872,0.042,0.122,0.427,0,3
0.41,0.869,0.041,0.061,-0.061,-0.305,3
0.412,0.867,0.038,0.244,0.916,-0.244,3
0.422,0.865,0.032,0.305,2.319,0.122,3
0.428,0.868,0.027,0.305,3.113,0.854,3
0.431,0.874,0.028,0.366,3.235,1.038,3
0.432,0.875,0.028,0.305,3.174,0.854,3
0.436,0.874,0.026,0.244,2.625,0.366,3
0.437,0.876,0.027,-0.305,1.465,0,3
0.432,0.879,0.029,-0.488,0.183,-0.122,3
0.425,0.88,0.034,-0.244,-0.244,-0.183,3
0.42,0.879,0.034,-0.305,0.183,-0.122,3
0.425,0.879,0.028,-0.488,1.282,0.244,3
0.43,0.881,0.021,-0.183,2.38,1.099,3
0.43,0.887,0.023,0.549,2.38,2.136,3
0.425,0.889,0.033,1.221,2.258,2.686,3
0.423,0.884,0.038,1.526,2.502,2.319,3
0.424,0.878,0.042,1.404,2.502,1.953,3
0.367,1.959,-0.785,-44.983,-207.886,85.083,4
0.002,1.569,-0.746,106.934,-111.755,35.889,4
0.349,1.074,-0.394,88.867,-43.579,-14.343,4
0.579,1.054,-0.354,4.639,-26.794,-35.339,4
0.589,0.854,-0.443,-27.344,-23.193,-34.302,4
0.509,0.948,-0.357,-33.02,-5.127,-31.555,4
0.505,0.874,-0.306,-11.658,21.545,-27.893,4
0.515,0.736,-0.332,19.287,45.349,-21.667,4
0.592,0.659,-0.282,34.363,54.688,-9.949,4
0.63,0.589,-0.281,37.048,41.504,3.845,4
0.6,0.692,-0.215,29.968,16.418,14.648,4
0.495,0.781,-0.15,25.879,-4.15,17.334,4
0.428,0.813,-0.066,33.264,-4.517,16.541,4
0.416,0.825,-0.011,34.973,0.732,14.893,4
0.419,0.812,0.005,35.461,7.385,15.015,4
0.438,0.821,0.011,31.921,13.977,15.259,4
0.458,0.837,0.005,27.1,17.273,14.587,4
0.479,0.856,0.005,23.315,16.968,12.634,4
0.485,0.86,0.021,21.729,13.611,9.399,4
0.497,0.851,0.043,20.813,8.362,5.554,4
0.498,0.838,0.067,19.409,1.343,2.686,4
0.482,0.828,0.087,18.005,-4.456,0.61,4
0.465,0.819,0.105,16.785,-8.179,-0.183,4
0.448,0.81,0.12,15.686,-9.521,-0.244,4
0.432,0.801,0.129,15.442,-7.69,0.488,4
0.424,0.798,0.141,15.625,-3.784,1.953,4
0.421,0.793,0.148,15.503,0.427,4.456,4
0.417,0.788,0.151,14.587,3.967,6.836,4
0.414,0.785,0.147,13.123,7.019,8.301,4
0.412,0.79,0.14,11.047,9.338,9.521,4
0.41,0.796,0.129,9.583,11.658,10.01,4
0.41,0.799,0.118,7.324,13.733,10.071,4
0.41,0.808,0.1,4.822,15.259,9.888,4
0.414,0.82,0.081,2.93,16.785,9.705,4
0.416,0.833,0.055,1.465,18.066,9.399,4
0.42,0.85,0.026,-0.427,19.836,9.033,4
0.421,0.865,-0.007,-1.465,21.24,9.094,4
0.431,0.877,-0.038,-2.014,23.132,9.46,4
0.451,0.884,-0.069,-1.709,24.658,9.46,4
0.471,0.886,-0.095,-0.977,23.315,9.033,4
0.475,0.892,-0.108,-0.488,18.738,8.301,4
0.473,0.895,-0.111,0.061,12.756,6.348,4
0.466,0.899,-0.104,0.427,7.141,3.296,4
0.46,0.896,-0.098,0.366,2.686,0.244,4
0.454,0.891,-0.089,0.427,-0.549,-2.014,4
0.45,0.89,-0.078,0.305,-2.258,-3.784,4
0.449,0.887,-0.069,0.488,-2.014,-4.211,4
0.455,0.878,-0.059,1.099,-0.793,-3.906,4
0.462,0.866,-0.051,1.587,0.549,-3.235,4
0.471,0.856,-0.044,1.77,1.404,-2.441,4
0.481,0.849,-0.041,1.831,1.526,-1.831,4
0.482,0.851,-0.036,1.77,0.793,-0.671,4
0.471,0.857,-0.027,2.441,0.427,0.549,4
0.461,0.859,-0.016,3.418,1.343,2.014,4
0.46,0.855,-0.01,4.15,2.991,3.052,4
0.457,0.851,-0.008,3.601,4.15,3.54,4
0.456,0.853,-0.008,2.502,4.395,3.357,4
0.452,0.855,-0.01,1.404,4.395,2.808,4
0.454,0.86,-0.016,0.793,4.517,2.197,4
0.455,0.856,-0.026,0.977,4.639,1.953,4
0.461,0.855,-0.033,1.404,4.761,2.136,4
0.464,0.857,-0.037,2.319,4.089,2.808,4
0.457,0.859,-0.035,3.113,3.113,3.662,4
0.448,0.861,-0.031,4.15,2.625,3.906,4
0.446,0.86,-0.027,4.822,3.052,4.089,4
0.446,0.858,-0.022,5.432,3.723,3.906,4
0.446,0.855,-0.015,5.432,3.906,3.723,4
0.444,0.851,-0.009,4.883,3.906,3.296,4
0.443,0.849,-0.001,3.845,3.784,2.686,4
0.443,0.844,-0.003,2.258,3.54,1.831,4
0.449,0.848,-0.013,0.916,3.174,0.977,4
0.451,0.854,-0.023,0.366,2.258,1.038,4
0.443,0.86,-0.026,0.488,1.343,1.648,4
0.435,0.864,-0.023,1.282,1.465,1.953,4
0.434,0.864,-0.021,1.77,2.563,2.197,4
0.436,0.863,-0.024,1.831,4.089,2.197,4
0.44,0.867,-0.029,1.404,5.188,2.258,4
0.438,0.87,-0.033,0.854,5.615,2.441,4
0.439,0.872,-0.037,0.793,6.042,2.319,4
0.443,0.874,-0.044,0.671,6.531,2.075,4
0.45,0.875,-0.049,0.61,6.836,1.953,4
0.458,0.873,-0.055,0.916,6.348,1.77,4
0.462,0.872,-0.055,1.465,4.7,1.465,4
0.457,0.868,-0.051,2.136,2.747,1.099,4
0.454,0.865,-0.045,2.441,1.587,0.977,4
0.453,0.865,-0.04,2.563,1.282,1.16,4
0.449,0.872,-0.038,2.502,1.953,1.343,4
0.45,0.878,-0.038,2.93,3.174,1.831,4
0.455,0.875,-0.033,3.601,4.089,2.136,4
0.454,0.872,-0.03,4.15,4.272,1.892,4
0.452,0.869,-0.025,3.54,3.784,1.587,4
0.445,0.863,-0.025,2.808,2.625,1.16,4
0.445,0.861,-0.029,2.625,2.014,0.671,4
0.441,0.861,-0.027,2.93,1.709,1.099,4
0.435,0.862,-0.023,3.418,1.526,1.892,4
0.439,0.864,-0.018,4.089,2.197,2.319,4
0.439,0.862,-0.016,4.15,2.258,2.38,4
0.435,0.863,-0.015,3.906,1.953,2.319,4
0.43,0.862,-0.015,3.54,2.197,2.136,4
0.432,0.86,-0.017,3.296,3.174,1.831,4
0.427,0.856,-0.023,3.113,4.028,1.709,4
0.427,0.859,-0.029,2.869,4.7,2.075,4
0.432,0.858,-0.042,2.38,5.615,1.831,4
0.444,0.856,-0.062,2.563,6.47,1.648,4
0.451,0.859,-0.078,3.174,6.165,2.136,4
0.446,0.86,-0.084,4.456,5.188,2.869,4
0.432,0.856,-0.093,6.042,4.7,3.357,4
0.412,0.856,-0.114,6.958,6.104,3.967,4
0.39,0.868,-0.142,7.568,9.949,5.371,4
0.379,0.877,-0.171,9.521,15.991,7.385,4
0.388,0.875,-0.199,12.329,22.217,9.338,4
0.398,0.878,-0.221,15.137,25.574,10.742,4
0.4,0.883,-0.233,17.761,24.902,11.353,4
0.401,0.896,-0.234,19.531,22.522,10.376,4
0.398,0.913,-0.223,21.729,19.653,7.812,4
0.402,0.923,-0.206,24.231,16.724,4.089,4
0.413,0.934,-0.176,26.306,14.16,0.183,4
0.422,0.937,-0.148,27.954,11.414,-3.662,4
0.436,0.934,-0.124,29.724,8.545,-7.385,4
1.662,2.237,-2.739,-225.952,-108.887,-15.808,5
0.76,2.075,-1.765,-66.345,-178.406,8.179,5
0.125,1.364,-0.81,64.758,-215.637,-33.264,5
0.313,0.969,-0.023,72.083,-112.427,-67.81,5
0.666,0.68,0.105,46.814,-20.813,-71.533,5
0.764,0.43,-0.031,16.785,13.977,-44.678,5
0.689,0.559,-0.198,-18.005,21.606,-17.151,5
0.681,0.629,-0.279,-17.212,39.063,-0.122,5
0.646,0.633,-0.33,7.629,52.246,11.169,5
0.632,0.598,-0.344,27.649,50.659,24.597,5
0.606,0.604,-0.332,35.95,43.579,34.485,5
0.574,0.69,-0.27,36.011,34.729,40.222,5
0.488,0.782,-0.227,34.424,26.855,44.067,5
0.427,0.843,-0.195,37.109,29.053,44.861,5
0.428,0.872,-0.175,39.978,39.429,43.701,5
0.463,0.875,-0.194,41.382,49.072,40.588,5
0.508,0.877,-0.216,39.612,53.467,36.194,5
0.537,0.898,-0.233,36.743,51.331,30.334,5
0.551,0.908,-0.239,34.912,44.556,23.987,5
0.549,0.913,-0.22,35.828,36.926,17.7,5
0.561,0.895,-0.187,38.818,29.907,12.573,5
0.556,0.857,-0.159,43.213,22.949,9.094,5
0.554,0.841,-0.121,47.241,17.578,6.958,5
0.543,0.824,-0.081,50.903,12.817,7.202,5
0.527,0.812,-0.036,54.321,10.193,8.057,5
0.515,0.797,0.007,57.251,9.644,8.85,5
0.52,0.796,0.062,58.96,10.254,8.911,5
0.524,0.783,0.115,59.265,9.888,8.789,5
0.521,0.765,0.157,58.655,7.751,8.24,5
0.519,0.751,0.206,57.068,5.066,6.531,5
0.504,0.734,0.241,53.406,1.404,4.7,5
0.493,0.731,0.276,48.401,-0.427,3.113,5
0.478,0.726,0.292,43.213,0,2.441,5
0.47,0.738,0.299,38.025,3.418,3.357,5
0.472,0.754,0.293,33.203,9.827,6.165,5
0.48,0.766,0.261,29.724,17.395,10.315,5
0.496,0.786,0.234,27.954,24.109,15.076,5
0.501,0.795,0.208,28.32,28.198,20.508,5
