aX,aY,aZ,gX,gY,gZ,sample
0.839,-0.045,0.552,7.08,1.648,-3.479,1
0.832,-0.038,0.556,7.385,1.526,-3.113,1
0.837,-0.035,0.548,6.958,2.808,-2.136,1
0.836,-0.014,0.549,4.456,4.272,-0.61,1
0.828,0,0.548,2.686,4.456,0.732,1
0.822,0.019,0.544,2.136,5.005,0.793,1
0.837,0.004,0.545,2.441,5.493,-0.732,1
0.839,-0.002,0.551,3.418,4.517,-2.197,1
0.821,0.004,0.555,5.005,3.906,-1.953,1
0.828,-0.007,0.536,5.31,4.883,-1.77,1
0.827,-0.019,0.517,5.859,5.554,-2.014,1
0.822,-0.032,0.506,6.042,4.639,-1.343,1
0.822,-0.028,0.502,5.371,3.662,0.183,1
0.825,-0.017,0.501,4.028,2.93,1.16,1
0.83,-0.019,0.509,4.15,2.319,0.854,1
0.836,-0.028,0.51,4.456,1.892,0.671,1
0.836,-0.027,0.508,4.517,1.953,0.427,1
0.833,-0.026,0.506,4.7,1.77,0.366,1
0.843,-0.042,0.519,5.005,1.404,-0.122,1
0.85,-0.045,0.538,5.127,1.038,-0.122,1
0.845,-0.06,0.548,5.737,1.099,0.61,1
0.84,-0.057,0.528,5.798,2.258,2.014,1
0.841,-0.04,0.509,5.249,3.296,3.296,1
0.834,-0.036,0.509,4.395,2.502,3.723,1
0.825,-0.041,0.513,3.845,1.16,3.723,1
0.829,-0.04,0.513,3.906,0.671,4.028,1
0.834,-0.035,0.515,4.211,0.61,4.883,1
0.838,-0.033,0.527,3.967,0,5.31,1
0.843,-0.032,0.542,4.211,-0.183,5.066,1
0.839,-0.022,0.546,5.249,-0.061,4.211,1
0.832,-0.008,0.543,6.348,-0.122,3.479,1
0.835,-0.012,0.542,6.897,-0.061,2.625,1
0.832,-0.01,0.549,6.104,-0.061,2.136,1
0.832,-0.008,0.561,4.456,-0.244,2.747,1
0.836,-0.026,0.574,3.235,0.305,3.052,1
0.838,-0.016,0.572,2.808,1.404,3.235,1
0.837,-0.005,0.567,3.113,1.709,3.174,1
0.835,0.002,0.558,3.357,2.38,2.747,1
0.83,0.008,0.542,3.54,2.991,2.014,1
0.828,0.001,0.531,3.784,2.869,0.916,1
0.835,-0.008,0.534,3.967,2.014,0.061,1
0.839,-0.014,0.551,3.906,1.465,-0.488,1
0.839,-0.01,0.565,3.906,1.587,-1.282,1
0.844,-0.009,0.568,4.395,2.38,-1.709,1
0.844,-0.016,0.557,4.822,3.296,-2.075,1
0.837,-0.032,0.544,5.859,4.15,-2.258,1
0.839,-0.051,0.526,6.775,4.395,-2.563,1
0.847,-0.057,0.517,7.935,3.357,-2.441,1
0.844,-0.052,0.519,7.751,2.319,-1.831,1
0.372,0.293,4,239.014,-115.54,-19.043,2
0.748,-0.661,1.602,525.33,104.797,-37.17,2
1.163,-1.284,0.607,471.863,213.623,-24.658,2
1.032,-0.836,0.697,236.206,139.038,-8.301,2
0.938,-0.656,0.3,77.576,94.482,9.155,2
0.807,-0.294,0.277,25.269,55.908,9.277,2
0.852,-0.405,0.213,13.367,16.846,-10.62,2
0.744,-0.511,0.325,-5.798,-24.597,-33.325,2
0.862,-0.62,0.681,-52.002,-71.35,-39.429,2
0.99,-0.587,0.919,-122.192,-96.924,-15.93,2
0.977,-0.417,1.39,-188.354,-108.582,5.615,2
0.793,-0.344,2.161,-202.332,-95.154,15.625,2
0.637,-0.382,1.805,-146.973,-21.301,20.081,2
0.705,-0.378,1.175,-88.989,60.425,21.362,2
0.731,-0.418,0.708,-58.838,96.375,11.169,2
0.705,-0.432,0.598,-48.889,90.393,5.493,2
0.737,-0.5,0.473,-43.64,86.06,-1.465,2
0.772,-0.592,0.395,-36.255,78.979,-5.432,2
0.783,-0.635,0.448,-30.701,63.049,-5.554,2
0.786,-0.617,0.525,-25.696,49.011,-3.967,2
0.78,-0.602,0.54,-19.043,43.945,-3.479,2
0.777,-0.601,0.521,-15.198,43.945,-3.113,2
0.765,-0.595,0.495,-16.602,46.143,-1.282,2
0.746,-0.57,0.452,-21.973,48.828,1.648,2
0.728,-0.562,0.399,-27.1,51.27,4.395,2
0.735,-0.542,0.33,-31.189,52.307,6.653,2
0.763,-0.52,0.284,-35.4,50.354,8.789,2
0.74,-0.488,0.29,-41.626,44.922,11.78,2
0.741,-0.458,0.296,-47.974,43.518,13,2
0.751,-0.453,0.261,-51.025,45.349,13.489,2
0.768,-0.457,0.165,-50.659,44.8,13.489,2
0.748,-0.47,0.179,-49.377,36.56,13.55,2
0.765,-0.43,0.185,-47.729,29.358,14.465,2
0.756,-0.403,0.175,-44.312,26.489,13.489,2
0.766,-0.377,0.169,-39.49,23.254,12.146,2
0.77,-0.383,0.204,-35.156,19.592,9.277,2
0.8,-0.398,0.25,-31.738,16.602,9.521,2
0.773,-0.402,0.245,-30.884,17.334,8.545,2
0.78,-0.365,0.242,-27.344,18.127,8.423,2
0.778,-0.365,0.206,-22.461,18.799,7.263,2
0.779,-0.367,0.184,-20.386,19.531,6.775,2
0.779,-0.36,0.178,-21.545,19.47,7.507,2
0.781,-0.353,0.162,-21.667,18.616,7.629,2
0.784,-0.358,0.16,-21.057,16.357,7.507,2
0.797,-0.359,0.17,-20.447,13.794,7.141,2
0.802,-0.366,0.195,-20.203,10.986,7.141,2
0.809,-0.358,0.238,-19.409,8.118,7.263,2
0.814,-0.333,0.293,-18.921,6.287,7.141,2
0.82,-0.317,0.348,-18.616,5.493,5.676,2
0.827,-0.333,0.379,-18.555,6.592,4.395,2
0.834,-0.346,0.383,-18.372,9.399,4.089,2
0.841,-0.345,0.36,-16.663,12.024,3.54,2
0.836,-0.34,0.339,-13.855,13.123,2.502,2
0.84,-0.343,0.338,-11.658,13.245,1.77,2
0.837,-0.338,0.342,-10.742,13.367,0.977,2
0.846,-0.326,0.357,-9.827,13.184,0.854,2
0.858,-0.334,0.375,-8.789,13.55,0.122,2
0.864,-0.347,0.378,-7.935,14.343,-0.916,2
0.866,-0.358,0.371,-6.531,14.832,-1.526,2
0.861,-0.375,0.346,-5.066,15.503,-2.014,2
0.866,-0.377,0.324,-4.639,15.808,-2.075,2
0.864,-0.359,0.322,-4.456,15.32,-1.953,2
0.862,-0.355,0.324,-3.662,13.916,-2.441,2
0.863,-0.36,0.339,-3.113,12.695,-2.991,2
0.868,-0.369,0.346,-2.808,12.207,-3.113,2
0.871,-0.373,0.335,-1.892,12.39,-2.38,2
0.868,-0.367,0.324,-1.221,12.085,-1.77,2
0.869,-0.362,0.323,0.244,11.292,-2.136,2
0.861,-0.364,0.323,0.732,9.766,-2.197,2
0.864,-0.352,0.334,-0.793,8.545,-1.343,2
0.869,-0.358,0.346,-2.441,8.423,-1.16,2
0.876,-0.366,0.35,-2.197,8.24,-1.16,2
0.872,-0.363,0.342,-2.014,7.874,-0.488,2
0.87,-0.348,0.347,-2.075,7.568,0.488,2
0.873,-0.344,0.349,-1.16,6.592,0.854,2
0.868,-0.351,0.336,0.061,6.104,1.221,2
0.873,-0.348,0.336,-0.366,5.554,1.587,2
0.87,-0.34,0.339,-0.305,4.456,1.892,2
0.866,-0.342,0.332,1.221,3.418,1.404,2
0.863,-0.335,0.315,3.235,2.747,1.16,2
0.856,-0.332,0.3,3.479,1.77,1.526,2
0.854,-0.334,0.296,2.38,0.488,2.014,2
0.861,-0.32,0.316,2.136,-1.221,2.197,2
0.866,-0.332,0.348,2.441,-3.235,1.099,2
0.874,-0.338,0.383,1.465,-4.15,0.366,2
0.879,-0.35,0.411,-0.244,-2.991,0.916,2
0.876,-0.343,0.408,-0.854,-0.854,2.014,2
0.869,-0.333,0.384,0,1.038,2.869,2
0.859,-0.327,0.362,1.221,1.953,2.686,2
0.859,-0.324,0.35,2.991,1.526,1.099,2
0.861,-0.338,0.344,5.432,0.549,-0.61,2
0.861,-0.343,0.343,7.141,0,-0.916,2
0.861,-0.332,0.345,7.141,-0.427,-0.732,2
0.859,-0.329,0.352,6.592,-0.671,-0.671,2
0.864,-0.341,0.359,5.432,-0.732,-0.671,2
0.868,-0.342,0.366,4.272,-0.549,-0.488,2
0.866,-0.334,0.379,3.845,-0.427,-0.366,2
0.869,-0.338,0.394,4.517,0.244,-0.793,2
0.872,-0.35,0.392,5.127,1.404,-1.404,2
0.877,-0.357,0.382,5.615,2.319,-1.282,2
0.865,-0.354,0.365,6.104,2.93,-0.732,2
0.864,-0.36,0.353,7.263,3.113,-0.671,2
0.868,-0.342,0.36,9.277,2.319,-1.709,2
0.874,-0.339,0.38,10.803,0.977,-3.113,2
0.869,-0.343,0.39,10.681,0.549,-3.296,2
0.879,-0.352,0.378,10.62,1.526,-2.625,2
0.866,-0.357,0.354,10.62,1.892,-2.075,2
0.866,-0.371,0.35,10.254,1.343,-1.709,2
0.871,-0.398,0.356,10.193,0.854,-1.404,2
0.872,-0.372,0.379,9.46,0.061,-0.854,2
0.869,-0.354,0.391,9.521,-0.366,-0.854,2
0.874,-0.356,0.384,10.437,0.183,-1.16,2
0.87,-0.365,0.361,10.071,0.916,-0.732,2
0.86,-0.367,0.342,8.911,0.916,0.305,2
0.862,-0.372,0.335,8.728,0.732,0.977,2
0.862,-0.362,0.352,8.545,-0.305,1.343,2
0.848,-0.355,0.368,8.484,-1.892,1.648,2
0.856,-0.363,0.37,7.568,-1.282,1.831,2
0.864,-0.364,0.371,6.165,-0.244,1.587,2
0.486,-0.136,3.976,121.094,22.339,8.362,3
0.892,-0.628,0.474,207.397,274.292,21.057,3
1.31,-1.082,-0.385,99.426,212.219,21.973,3
0.889,-0.12,0.442,-29.175,61.829,23.437,3
0.642,-0.177,0.618,-13.367,-3.54,6.775,3
0.799,-0.484,0.239,38.635,2.136,-2.258,3
0.846,-0.457,0.339,18.677,-13.062,-0.366,3
0.525,-0.198,0.594,-27.466,-42.48,-4.089,3
0.657,-0.031,0.681,-60.303,-66.162,-18.921,3
0.915,-0.272,0.989,-78.003,-105.469,-43.884,3
0.9,-0.419,1.828,-91.919,-130.676,-41.016,3
0.66,-0.423,1.905,-87.708,-89.966,-22.644,3
0.668,-0.336,1.587,-76.355,-5.127,-0.61,3
0.736,-0.339,0.958,-65.308,65.796,6.226,3
0.688,-0.421,0.75,-56.152,78.186,-0.122,3
0.648,-0.5,0.632,-49.194,73.181,-4.333,3
0.677,-0.516,0.468,-41.87,75.073,-4.578,3
0.723,-0.508,0.441,-33.081,65.735,-6.348,3
0.742,-0.532,0.567,-22.4,48.401,-11.475,3
0.744,-0.531,0.629,-14.343,42.908,-13.306,3
0.748,-0.522,0.582,-10.01,46.875,-11.719,3
0.74,-0.507,0.527,-9.033,49.988,-9.399,3
0.735,-0.499,0.486,-10.193,50.964,-8.24,3
0.734,-0.482,0.443,-13.672,51.819,-6.714,3
0.737,-0.464,0.397,-18.738,52.124,-4.883,3
0.734,-0.455,0.36,-24.902,50.72,-3.845,3
0.751,-0.449,0.346,-31.494,46.814,-2.991,3
0.75,-0.453,0.357,-36.987,42.664,-1.526,3
0.751,-0.446,0.357,-40.527,40.771,-0.977,3
0.753,-0.45,0.35,-42.603,40.1,-0.671,3
0.766,-0.439,0.355,-44.434,37.415,0.793,3
0.767,-0.453,0.363,-45.776,34.302,0.854,3
0.772,-0.471,0.363,-44.983,32.898,0.244,3
0.8,-0.48,0.332,-41.26,31.738,1.099,3
0.775,-0.459,0.331,-37.72,27.832,2.319,3
0.76,-0.427,0.344,-33.752,25.146,1.465,3
0.769,-0.41,0.354,-30.273,25.269,0.854,3
0.783,-0.398,0.374,-28.87,26.855,0.732,3
0.783,-0.388,0.378,-28.748,28.32,1.099,3
0.785,-0.374,0.368,-28.137,29.48,1.343,3
0.785,-0.366,0.351,-27.527,29.907,1.587,3
0.787,-0.364,0.327,-27.283,29.907,1.526,3
0.789,-0.365,0.304,-27.222,29.724,0.977,3
0.79,-0.368,0.284,-26.55,29.053,0.61,3
0.786,-0.363,0.256,-25.696,27.527,0.305,3
0.792,-0.365,0.248,-25.452,26.001,-0.183,3
0.798,-0.374,0.267,-25.879,23.804,-0.793,3
0.805,-0.39,0.292,-24.719,21.301,-1.221,3
0.818,-0.383,0.327,-22.278,19.348,-1.709,3
0.82,-0.377,0.362,-19.104,18.494,-2.502,3
0.822,-0.377,0.368,-15.076,18.616,-3.052,3
0.826,-0.383,0.368,-11.475,20.264,-3.479,3
0.832,-0.377,0.369,-8.85,21.301,-3.906,3
0.821,-0.376,0.343,-7.019,21.973,-4.15,3
0.819,-0.377,0.329,-6.226,21.973,-3.723,3
0.832,-0.386,0.316,-7.812,22.461,-3.296,3
0.835,-0.381,0.328,-10.986,21.545,-2.869,3
0.834,-0.372,0.335,-13.428,20.142,-1.465,3
0.835,-0.373,0.336,-14.832,18.738,-1.465,3
0.837,-0.384,0.339,-14.954,17.212,-1.892,3
0.843,-0.4,0.345,-13.855,15.686,-2.258,3
0.845,-0.415,0.346,-12.329,14.648,-1.892,3
0.853,-0.397,0.345,-10.193,14.16,-1.16,3
0.853,-0.39,0.348,-7.812,13.367,-0.793,3
0.854,-0.383,0.358,-5.798,12.146,-0.61,3
0.853,-0.371,0.354,-4.517,12.146,-0.305,3
0.851,-0.362,0.345,-4.15,12.451,-0.366,3
0.853,-0.359,0.347,-3.967,11.78,-0.916,3
0.852,-0.362,0.353,-3.906,10.803,-1.587,3
0.847,-0.371,0.35,-4.089,10.437,-1.343,3
0.848,-0.377,0.338,-4.211,10.254,-0.671,3
0.855,-0.382,0.34,-4.639,9.399,-0.061,3
0.856,-0.374,0.355,-4.517,7.69,0.671,3
0.854,-0.369,0.361,-3.845,6.531,1.16,3
0.857,-0.368,0.361,-2.258,6.287,1.038,3
0.859,-0.371,0.353,-0.61,6.104,1.282,3
0.854,-0.367,0.349,0.732,5.31,1.221,3
0.851,-0.359,0.343,1.343,4.395,1.282,3
0.849,-0.364,0.336,0.732,3.967,1.16,3
0.85,-0.366,0.339,-0.427,3.296,1.221,3
0.854,-0.355,0.359,-0.977,2.136,1.465,3
0.853,-0.345,0.377,-0.427,0.916,1.465,3
0.849,-0.346,0.388,0.183,0.732,1.465,3
0.853,-0.354,0.392,0.427,1.16,1.404,3
0.859,-0.348,0.392,0.732,1.77,1.77,3
0.854,-0.338,0.383,1.099,2.014,1.77,3
0.853,-0.338,0.38,1.465,2.38,1.526,3
0.851,-0.358,0.368,1.221,2.747,1.343,3
0.855,-0.359,0.361,1.465,3.052,1.648,3
0.853,-0.353,0.357,2.38,2.563,1.465,3
0.854,-0.348,0.365,3.235,1.77,0.916,3
0.856,-0.347,0.374,2.991,1.221,0.549,3
0.855,-0.346,0.378,3.113,1.587,0.244,3
0.858,-0.355,0.383,3.357,1.892,-0.183,3
0.861,-0.362,0.39,3.845,1.892,0.061,3
0.86,-0.359,0.39,3.967,2.136,0.366,3
0.855,-0.345,0.384,4.395,2.502,0.549,3
0.855,-0.34,0.381,4.395,2.747,0.244,3
0.852,-0.344,0.366,4.211,3.296,0.488,3
0.855,-0.343,0.355,4.028,3.479,0.671,3
0.851,-0.337,0.347,4.395,2.625,0.793,3
0.845,-0.328,0.342,5.005,1.587,0.732,3
0.849,-0.317,0.357,4.517,0.244,-0.061,3
0.85,-0.317,0.378,3.967,-0.549,-0.916,3
0.856,-0.336,0.382,4.395,-0.366,-1.587,3
0.859,-0.351,0.378,4.028,0.061,-1.404,3
0.856,-0.353,0.372,3.723,0.183,-0.488,3
0.853,-0.356,0.374,4.272,-0.366,-0.122,3
0.859,-0.345,0.383,5.005,-0.854,-0.366,3
0.855,-0.34,0.393,4.517,-0.916,-0.854,3
0.855,-0.347,0.388,3.784,-0.244,-0.549,3
0.858,-0.361,0.37,3.113,0.549,-0.732,3
0.858,-0.37,0.37,2.563,0.061,-0.488,3
0.858,-0.365,0.376,2.869,-0.916,0.122,3
0.851,-0.361,0.373,3.845,-1.343,0.122,3
0.849,-0.357,0.366,5.127,-1.77,0,3
0.856,-0.364,0.369,6.958,-2.319,-0.61,3
0.865,-0.37,0.377,8.545,-3.113,-1.343,3
0.866,-0.378,0.39,8.972,-4.15,-1.465,3
0.765,-0.168,1.762,311.096,315.613,-16.357,4
1.169,-1.147,0.479,390.32,318.481,-3.479,4
1.286,-1.072,-0.006,194.702,195.496,3.174,4
0.882,-0.39,0.404,16.113,84.106,22.095,4
0.728,-0.373,0.468,-16.602,26.306,13,4
0.79,-0.486,0.202,3.784,8.179,1.587,4
0.818,-0.403,0.227,0.183,-20.813,-4.517,4
0.66,-0.392,0.475,-25.452,-57.434,-19.348,4
0.722,-0.378,0.575,-64.819,-88.257,-21.362,4
0.837,-0.371,0.923,-110.046,-123.535,-14.282,4
0.873,-0.388,1.485,-142.883,-135.132,-13,4
0.706,-0.439,1.637,-136.719,-114.99,-3.662,4
0.596,-0.453,1.521,-109.497,-54.321,6.287,4
0.643,-0.425,1.105,-86.426,23.193,11.353,4
0.705,-0.478,0.715,-70.557,73.303,8.24,4
0.689,-0.516,0.553,-59.143,82.458,5.127,4
0.691,-0.521,0.511,-45.593,74.219,2.258,4
0.72,-0.543,0.485,-29.907,63.538,-2.625,4
0.747,-0.552,0.508,-16.479,50.964,-6.775,4
0.749,-0.55,0.587,-8.911,40.222,-10.132,4
0.749,-0.539,0.621,-4.761,37.537,-10.376,4
0.745,-0.519,0.57,-3.296,39.917,-8.362,4
0.731,-0.5,0.5,-5.188,41.016,-5.798,4
0.711,-0.481,0.452,-10.071,38.452,-3.601,4
0.705,-0.473,0.416,-16.846,34.851,-1.526,4
0.721,-0.457,0.422,-24.658,31.494,0.916,4
0.725,-0.446,0.444,-31.128,28.687,1.526,4
0.735,-0.445,0.471,-35.522,27.344,1.892,4
0.746,-0.432,0.483,-38.574,28.015,2.686,4
0.758,-0.433,0.48,-39.612,29.053,2.869,4
0.763,-0.439,0.491,-39.307,28.076,2.93,4
0.755,-0.434,0.526,-37.72,26.672,0.305,4
0.763,-0.448,0.52,-32.471,28.931,-0.366,4
0.765,-0.448,0.459,-28.687,31.921,2.197,4
0.762,-0.422,0.437,-28.259,29.785,3.296,4
0.744,-0.404,0.437,-28.259,26.367,2.93,4
0.749,-0.412,0.432,-25.879,25.391,1.343,4
0.761,-0.426,0.409,-23.56,27.039,0.305,4
0.765,-0.434,0.383,-22.888,29.236,0.488,4
0.77,-0.42,0.37,-23.254,29.846,1.526,4
0.77,-0.404,0.364,-22.949,29.724,1.587,4
0.769,-0.394,0.347,-21.912,29.785,0.916,4
0.77,-0.395,0.322,-21.545,30.396,0.488,4
0.764,-0.393,0.295,-21.423,31.128,0.305,4
0.77,-0.398,0.271,-20.203,31.006,-0.427,4
0.771,-0.394,0.267,-19.226,29.785,-0.916,4
0.777,-0.388,0.275,-19.47,28.076,-0.916,4
0.78,-0.378,0.28,-21.179,27.161,-0.244,4
0.784,-0.373,0.281,-23.499,26.794,-0.122,4
0.792,-0.38,0.289,-24.17,26.428,-0.244,4
0.798,-0.394,0.291,-23.071,25.818,-1.221,4
0.804,-0.388,0.3,-20.691,24.292,-2.319,4
0.798,-0.414,0.298,-17.517,22.827,-2.747,4
0.817,-0.427,0.313,-15.442,22.217,-3.174,4
0.818,-0.423,0.322,-13.245,21.301,-3.54,4
0.815,-0.414,0.32,-10.193,21.118,-3.357,4
0.821,-0.407,0.32,-8.545,21.484,-3.296,4
0.822,-0.414,0.307,-7.507,21.729,-3.601,4
0.822,-0.422,0.288,-6.287,20.935,-3.662,4
0.827,-0.434,0.275,-6.287,19.226,-3.723,4
0.827,-0.435,0.269,-7.996,16.846,-2.869,4
0.829,-0.429,0.278,-9.521,15.015,-1.465,4
0.829,-0.418,0.289,-9.888,12.756,-0.793,4
0.832,-0.41,0.309,-9.155,10.437,-0.549,4
0.836,-0.412,0.338,-8.728,8.423,-0.61,4
0.841,-0.4,0.376,-8.728,7.019,-0.122,4
0.841,-0.387,0.404,-8.484,6.653,0.427,4
0.839,-0.378,0.402,-7.08,8.118,1.038,4
0.841,-0.379,0.38,-5.31,9.766,0.793,4
0.836,-0.376,0.362,-3.845,9.949,0.732,4
0.836,-0.375,0.359,-2.869,9.033,0.488,4
0.834,-0.393,0.364,-2.747,7.812,-0.122,4
0.842,-0.392,0.369,-3.54,7.324,0.183,4
0.838,-0.383,0.367,-3.54,7.019,1.221,4
0.834,-0.374,0.364,-3.174,5.981,1.77,4
0.837,-0.374,0.379,-2.747,4.578,1.709,4
0.841,-0.366,0.405,-2.625,2.808,1.038,4
0.837,-0.366,0.421,-2.808,1.648,0.916,4
0.847,-0.368,0.426,-3.845,2.747,1.221,4
0.848,-0.373,0.421,-4.578,4.15,1.526,4
0.845,-0.377,0.412,-4.578,4.089,2.197,4
0.841,-0.375,0.406,-4.211,3.784,2.563,4
0.843,-0.379,0.407,-3.723,3.479,2.319,4
0.843,-0.372,0.417,-2.625,2.686,2.136,4
0.844,-0.368,0.424,-1.343,2.747,1.587,4
0.849,-0.367,0.422,-0.61,3.845,1.526,4
0.845,-0.367,0.404,0,4.761,1.526,4
0.841,-0.358,0.385,0.366,5.249,1.465,4
0.838,-0.348,0.38,-0.305,4.883,1.282,4
0.841,-0.351,0.387,-1.526,4.028,0.916,4
0.846,-0.361,0.395,-2.625,3.906,0.549,4
0.847,-0.366,0.4,-2.686,3.845,0.671,4
0.841,-0.37,0.396,-2.197,4.089,0.916,4
0.852,-0.365,0.398,-1.831,4.944,0.61,4
0.852,-0.378,0.396,-1.526,5.31,0.61,4
0.847,-0.38,0.377,-1.16,5.676,1.038,4
0.842,-0.375,0.356,-0.671,6.165,1.587,4
0.85,-0.368,0.357,-0.122,5.371,1.831,4
0.847,-0.381,0.361,0,4.211,1.282,4
0.851,-0.389,0.375,-0.427,3.418,1.343,4
0.857,-0.378,0.386,-0.061,3.052,1.892,4
0.851,-0.368,0.384,0.916,2.625,1.892,4
0.85,-0.369,0.37,2.563,3.113,1.953,4
0.849,-0.362,0.355,3.296,3.174,1.953,4
0.844,-0.352,0.343,3.601,2.441,2.014,4
0.841,-0.354,0.34,3.601,1.648,1.953,4
0.84,-0.364,0.343,3.357,0.488,1.892,4
0.844,-0.363,0.357,2.869,-0.916,1.77,4
0.844,-0.362,0.373,2.991,-1.953,1.892,4
0.844,-0.362,0.392,2.686,-2.686,1.953,4
0.851,-0.37,0.4,2.38,-2.625,2.014,4
0.849,-0.37,0.404,2.197,-2.258,2.441,4
0.849,-0.368,0.408,1.526,-2.197,3.052,4
0.848,-0.374,0.408,1.526,-2.197,3.296,4
0.85,-0.365,0.415,2.136,-1.953,3.601,4
0.847,-0.353,0.417,2.869,-2.075,3.601,4
0.841,-0.355,0.408,4.517,-1.709,2.991,4
0.842,-0.349,0.407,5.066,-1.526,2.563,4
0.836,-0.337,0.424,4.395,-1.831,2.38,4
0.549,0.306,3.575,57.312,177.002,3.723,5
1.252,-0.516,1.214,239.502,331.97,17.212,5
1.324,-1.213,-0.07,168.274,206.726,24.719,5
0.877,-0.487,0.443,6.104,70.129,18.311,5
0.612,-0.217,0.59,-25.574,12.268,13.184,5
0.771,-0.491,0.232,21.851,8.362,4.15,5
0.787,-0.272,0.247,15.625,-12.512,7.935,5
0.455,-0.198,0.43,-14.526,-48.523,-9.46,5
0.738,-0.108,0.672,-39.246,-90.942,-20.996,5
0.836,-0.267,1.255,-61.89,-126.038,-35.583,5
0.893,-0.429,1.7,-81.055,-128.113,-40.771,5
0.709,-0.57,1.873,-81.604,-99.67,-28.32,5
0.651,-0.508,1.761,-75.684,-26.245,-6.165,5
0.7,-0.456,1.154,-62.683,60.547,5.371,5
0.663,-0.55,0.67,-47.424,101.196,4.211,5
0.668,-0.563,0.498,-38.391,96.924,0.488,5
0.636,-0.564,0.417,-30.518,86.792,-0.854,5
0.699,-0.55,0.34,-21.118,75.562,-2.258,5
0.712,-0.558,0.387,-14.893,60.059,-5.676,5
