0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,sample
86.879997,185.539993,71.939995,147.039993,122.599998,118.019997,56.66,74.639999,69.339996,40.779999,36.739998,31.34,62.899998,114.360001,144.800003,109.139999,119.339996,121.360001,110.040001,125.919998,97,95.239998,77.720001,65.959999,33.959999,31.76,15.339999,5.1,10.86,22.02,18.799999,9.559999,3.62,3.62,5.1,8.08,7.24,6.26,8.08,9.559999,9.559999,10.86,12,13.54,13.54,13.54,12.54,11.44,10.219999,13.04,18.459999,19.139999,15.78,11.44,10.219999,8.08,5.1,0,0,0,0,0,0,0,1
84.659996,92.579994,73.580002,30.699999,3.62,20.139999,30.92,27.08,19.139999,13.54,9.559999,3.62,3.62,3.62,0,0,7.24,11.44,8.86,12.54,11.44,10.219999,8.86,8.08,5.1,3.62,0,3.62,3.62,5.1,3.62,3.62,7.24,10.86,13.04,12,10.219999,7.24,3.62,0,0,0,3.62,5.1,6.26,6.26,6.26,6.26,6.26,6.26,6.26,7.24,7.24,7.24,7.24,8.08,8.08,7.24,7.24,7.24,7.24,6.26,6.26,6.26,2
103.220001,112.879997,100.839996,52.199997,31.959999,45.639999,54.299999,50.939999,47.739998,88.299995,137.559998,114.599998,97.82,115.32,94.759995,106.939995,102.959999,95.379997,125.519997,98.360001,113.720001,70.739998,88.659996,43.879997,14.02,25.84,19.48,10.86,6.26,0,0,5.1,7.24,8.08,10.86,12,10.86,9.559999,10.86,14.92,16.18,19.82,18.1,18.459999,16.58,12,9.559999,10.86,10.219999,8.08,9.559999,8.08,7.24,8.86,10.219999,12.54,10.86,10.219999,9.559999,11.44,12,12,9.559999,8.86,3
95.839996,146.23999,216.019989,147.039993,64.459999,125.079994,121.919998,97.82,73.119995,96.239998,122.599998,107.639999,134,102.339996,125.339996,107.139999,128.759995,122.059998,123.339996,102.399994,77.879997,119.299995,85.959999,24,0,7.24,7.24,3.62,0,3.62,9.559999,13.04,12.54,10.219999,13.54,15.78,17.719999,14.92,8.86,5.1,3.62,0,0,0,0,3.62,6.26,8.86,8.86,10.219999,9.559999,11.44,11.44,10.86,10.86,10.86,8.08,8.86,7.24,6.26,8.08,7.24,8.08,7.24,4
54.66,120.839996,111.220001,52.579998,12,33.959999,62.48,112.040001,121.439995,106.159996,121.799995,98.739998,107.759995,123.279999,116.519997,155.059998,136.520004,150.459991,102.959999,87.779999,94.400002,33.559998,11.44,28.039999,34.139999,30.279999,25.599998,15.339999,9.559999,8.08,10.219999,0,0,9.559999,10.86,15.78,14.92,14.02,13.54,12.54,8.86,5.1,6.26,7.24,6.26,8.08,7.24,5.1,5.1,6.26,3.62,0,0,0,0,0,0,0,0,0,3.62,3.62,5.1,3.62,5
41.739998,34.52,55.02,78.400002,100.779999,110.279999,92.720001,86.939995,75.5,92.5,89.559998,112.879997,104.659996,134.23999,119.18,132.479996,111.040001,81.659996,89.839996,64.639999,27.32,9.559999,5.1,0,7.24,13.54,18.459999,23.74,25.08,21.1,28.959999,26.599998,19.82,12.54,7.24,0,6.26,9.559999,10.86,14.02,13.04,13.04,12,12.54,13.04,13.04,13.04,13.04,12,10.219999,9.559999,6.26,6.26,5.1,5.1,3.62,3.62,0,0,0,0,0,0,0,6
96.799995,87.019997,131.059998,127.939995,120.5,97.059998,104.299995,110.459999,103.540001,139.039993,105.540001,129.259995,104.779999,126.639999,84.959999,43.879997,28.039999,10.219999,19.139999,18.459999,13.54,7.24,3.62,15.339999,18.1,18.1,27.799999,28.5,30.059999,33.559998,22.6,17.719999,10.86,8.86,6.26,8.08,5.1,7.24,8.86,9.559999,12.54,5.1,12,8.08,12.54,6.26,9.559999,8.86,5.1,8.86,8.86,8.08,8.08,3.62,3.62,5.1,3.62,0,0,0,0,0,0,0,7
50.939999,68.68,55.5,37.619999,22.879999,13.04,5.1,0,5.1,3.62,0,8.08,16.98,22.299999,25.599998,28.5,28.26,28.039999,24.279999,22.02,20.139999,18.459999,16.58,14.92,8.86,8.08,5.1,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,3.62,5.1,5.1,5.1,7.24,10.86,13.54,16.58,18.799999,21.4,23.18,24.279999,24.279999,23.459999,22.6,21.4,20.779999,19.82,18.1,8
84.419998,84.580002,102.059998,93,103.739998,103.220001,117.799995,134.23999,124.879997,127.579994,123.399994,85.580002,20.459999,13.54,28.039999,31.139999,25.34,18.1,8.86,0,5.1,7.24,10.86,14.02,14.02,16.18,14.92,15.339999,15.78,16.58,17.359999,16.18,16.18,16.18,16.18,16.18,14.48,12,10.219999,9.559999,10.219999,8.86,7.24,7.24,5.1,6.26,7.24,5.1,6.26,3.62,5.1,5.1,3.62,5.1,5.1,5.1,6.26,6.26,8.08,8.08,7.24,7.24,8.08,8.08,9
150,135.319992,147.800003,137.699997,116.239998,197.080002,115.099998,19.82,24.279999,33.559998,31.559999,23.74,16.18,10.219999,6.26,0,3.62,3.62,6.26,8.86,11.44,13.04,13.54,15.339999,16.58,16.98,16.58,15.339999,14.02,13.04,12,10.219999,14.02,12,14.92,14.48,14.02,10.86,13.54,13.04,8.08,7.24,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26,10
45.919998,41.099998,44.619999,40.939999,22.02,22.879999,53.559998,128.099991,126.299995,145.459991,127.219994,162.160004,129.520004,170,144.459991,147.5,130.580002,105.540001,100.119995,30.059999,22.02,39.639999,40.939999,31.34,21.1,13.04,7.24,0,5.1,3.62,8.08,12,14.92,16.58,18.799999,19.48,18.799999,17.359999,17.719999,15.78,16.98,12.54,13.54,6.26,3.62,3.62,5.1,3.62,6.26,6.26,7.24,8.86,8.86,8.08,6.26,6.26,3.62,3.62,5.1,6.26,6.26,8.08,8.08,8.08,11
114.639999,122.5,139.259995,124.040001,150.779999,111.159996,79.400002,20.459999,8.08,16.18,16.58,15.339999,11.44,7.24,5.1,0,5.1,3.62,3.62,6.26,6.26,5.1,6.26,3.62,5.1,5.1,5.1,5.1,5.1,6.26,8.86,5.1,3.62,0,5.1,6.26,7.24,5.1,6.26,5.1,0,6.26,0,7.24,6.26,3.62,8.08,3.62,8.86,7.24,3.62,5.1,3.62,6.26,10.86,8.08,13.54,12.54,9.559999,13.54,9.559999,6.26,9.559999,5.1,12
82.459999,117.419998,105.299995,109.379997,132.520004,107.439995,123.139999,116.899994,104.779999,153.259995,134.399994,164.940002,125.199997,170.639999,72.479996,9.559999,15.78,22.6,22.02,17.719999,15.339999,9.559999,7.24,9.559999,5.1,3.62,5.1,3.62,0,0,5.1,8.86,11.44,13.54,15.78,15.78,16.18,17.719999,18.1,16.58,17.719999,16.58,17.359999,14.48,16.18,14.02,13.54,13.04,11.44,9.559999,6.26,5.1,3.62,0,0,0,3.62,0,3.62,0,0,0,0,0,13
113.379997,156.860001,206.759995,152.300003,113.659996,42.200001,67.619995,53.82,132.220001,124.659996,124.259995,111.639999,161.360001,141.639999,175.639999,156.720001,186.360001,171.360001,180.619995,163.5,124.419998,100.459999,41.419998,14.48,28.039999,24.539999,19.139999,10.86,3.62,5.1,5.1,14.02,14.92,23.18,29.179998,29.4,30.699999,26.599998,25.34,25.34,22.02,21.1,17.719999,17.359999,16.18,14.48,14.02,12,10.219999,9.559999,9.559999,7.24,7.24,5.1,6.26,5.1,5.1,5.1,3.62,3.62,0,0,0,0,14
45.5,66.159996,168.360001,159.23999,185.319992,155.87999,191.559998,161.179993,192.819992,179.259995,192.23999,186,166.800003,143.940002,165.619995,167.73999,23.18,45.639999,45.5,36.380001,25.84,17.719999,12,14.02,14.92,10.86,19.48,20.779999,17.359999,17.359999,12.54,13.54,15.78,12.54,14.02,10.86,10.86,9.559999,10.219999,8.08,10.219999,6.26,5.1,3.62,5.1,3.62,5.1,3.62,3.62,3.62,0,0,0,0,0,0,0,0,3.62,3.62,0,3.62,3.62,0,15
135.720001,104.720001,158.699997,66.059998,17.719999,6.26,10.219999,10.86,10.219999,10.86,8.86,14.92,15.339999,15.78,17.359999,16.98,12,8.08,8.08,7.24,3.62,5.1,6.26,12,11.44,14.48,16.18,16.98,16.58,16.58,16.18,15.339999,14.92,11.44,14.02,10.86,10.86,9.559999,8.08,10.86,10.219999,10.86,7.24,7.24,7.24,5.1,7.24,5.1,5.1,5.1,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,5.1,16
100.379997,214.580002,215.619995,141.539993,52.079998,94.82,119.139999,165.679993,148.73999,133.399994,155.419998,142.940002,142.339996,163.819992,146.199997,171.360001,139.779999,143.580002,146.059998,166.199997,168.319992,19.139999,33.360001,35.639999,33.360001,30.059999,24,17.719999,10.86,5.1,5.1,9.559999,10.219999,14.92,14.92,15.339999,13.04,14.48,15.339999,14.92,14.48,18.459999,14.92,14.48,15.339999,14.02,12.54,13.54,12,15.339999,13.04,9.559999,12,8.08,10.219999,10.86,9.559999,8.08,14.02,11.44,10.86,9.559999,7.24,10.219999,17
200.659988,88.519997,25.34,45.059998,43.579998,36.380001,29.619999,24,13.04,12,12,8.08,5.1,0,0,0,0,0,0,0,0,0,5.1,7.24,8.86,8.08,10.86,12.54,10.219999,11.44,11.44,10.219999,9.559999,8.86,8.86,8.08,8.08,6.26,7.24,3.62,5.1,3.62,3.62,5.1,7.24,7.24,7.24,7.24,6.26,5.1,5.1,3.62,3.62,3.62,0,3.62,3.62,5.1,3.62,3.62,0,0,0,0,18
46.5,93.839996,94.879997,57.68,45.5,73.299995,116,122.599998,143.399994,159.339996,182.659988,204.860001,198.679993,188.039993,193.300003,166.519989,115.720001,161.699997,74.360001,10.86,10.86,10.86,12.54,10.219999,5.1,14.92,30.92,34.52,40.139999,37.619999,31.139999,20.779999,13.04,5.1,0,5.1,7.24,10.86,12,14.48,12.54,14.02,12.54,12,12,11.44,9.559999,10.86,8.86,8.86,8.08,7.24,6.26,5.1,3.62,3.62,0,0,0,0,0,0,0,0,19
43.579998,150.779999,138.139999,132.080002,145.179993,151.779999,155.779999,160.179993,167.779999,156.619995,177.419998,141.800003,118.540001,38.139999,8.86,17.719999,23.459999,22.879999,20.139999,18.1,14.02,9.559999,10.86,8.08,5.1,3.62,0,0,3.62,0,0,0,0,3.62,0,5.1,6.26,6.26,7.24,7.24,6.26,5.1,6.26,7.24,5.1,5.1,7.24,8.08,8.08,6.26,7.24,8.08,5.1,5.1,5.1,3.62,5.1,6.26,7.24,3.62,6.26,6.26,5.1,3.62,20
42.200001,84.900002,148.479996,144.779999,187.399994,164.979996,192.37999,161.220001,191,162.360001,178.179993,151.919998,134.319992,93.559998,29.619999,8.86,11.44,5.1,0,7.24,12,24.82,31.959999,34.52,32.98,26.099998,16.98,8.86,0,3.62,9.559999,10.86,13.04,15.339999,10.86,12.54,10.86,8.86,12.54,12,12.54,11.44,9.559999,6.26,5.1,3.62,3.62,3.62,3.62,3.62,3.62,5.1,0,0,6.26,8.86,9.559999,10.86,11.44,11.44,12.54,14.48,15.78,16.58,21
64.860001,50.539997,41.579998,14.48,48.700001,67.139999,112.459999,122.059998,145.440002,141.059998,185.899994,160.919998,211.580002,176.279999,188.419998,154.899994,166.599991,111.220001,68.479996,13.04,30.699999,35.82,32.98,27.559999,23.18,17.359999,10.86,11.44,8.08,0,0,0,0,0,3.62,6.26,7.24,10.219999,11.44,12,13.04,13.54,10.86,8.08,8.08,9.559999,12,14.48,14.48,12.54,14.02,10.219999,10.219999,10.219999,10.219999,6.26,8.08,6.26,5.1,5.1,5.1,5.1,6.26,7.24,22
