0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,sample
69.339996,92.5,84.82,70.279999,68.299995,62.599998,54.059998,46.639999,28.26,58.039997,45.059998,16.18,5.1,10.219999,13.54,16.98,13.04,19.48,39.82,165.759995,125.919998,67.040001,44.040001,28.5,12,15.339999,19.82,18.799999,22.879999,22.879999,14.48,14.48,12,10.86,3.62,5.1,10.219999,15.78,14.48,6.26,0,0,3.62,8.86,8.86,5.1,0,0,8.86,7.24,0,3.62,3.62,0,0,0,0,0,5.1,8.08,13.04,11.44,8.08,6.26,1
68.099998,71.119995,68.299995,73.919998,71.299995,53.199997,41.579998,37.259998,57.119999,62.599998,43.579998,8.08,19.82,26.099998,28.039999,30.059999,144.360001,144.720001,90.279999,75.5,55.02,37.619999,33.18,25.08,25.84,26.34,33.360001,35.279999,27.799999,20.459999,24.279999,12.54,23.74,11.44,16.58,18.1,10.86,9.559999,12,11.44,7.24,3.62,0,5.1,0,7.24,3.62,0,0,0,3.62,0,0,0,0,3.62,6.26,3.62,0,0,9.559999,8.08,6.26,5.1,2
69.619995,74.799995,67.919998,70.580002,67.439995,62.379997,59.48,60.459999,43.579998,25.34,30.699999,28.719999,29.179998,9.559999,7.24,12.54,14.92,14.02,11.44,8.86,7.24,6.26,3.62,0,0,0,0,0,0,3.62,3.62,3.62,5.1,5.1,5.1,5.1,5.1,5.1,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,6.26,6.26,6.26,5.1,3
57.579998,57.919998,55.719997,57,44.779999,40.459999,30.279999,23.18,74.720001,33.559998,68.299995,17.359999,6.26,19.82,21.719999,32.779999,83.959999,46.200001,44.619999,49.239998,25.08,45.5,17.359999,19.48,6.26,7.24,0,6.26,10.86,9.559999,3.62,5.1,6.26,6.26,6.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,4
40.619999,40.139999,46.360001,43.279999,42.82,40.459999,28.719999,22.879999,14.92,25.84,155.419998,133.259995,50.16,39.98,27.08,140.559998,156.720001,188.819992,130.819992,68.68,59.359997,49.5,46.779999,32.98,36.380001,35.82,26.84,18.799999,19.82,11.44,8.86,5.1,3.62,0,5.1,3.62,3.62,8.08,8.08,6.26,6.26,5.1,5.1,0,0,6.26,6.26,0,0,3.62,3.62,0,0,0,0,0,0,3.62,3.62,0,3.62,0,0,0,5
60.359997,71.400002,63.84,53.199997,42.200001,32.380001,26.84,93.900002,100.900002,157.059998,98.599998,66.459999,43.279999,36.200001,10.219999,14.48,19.48,19.139999,14.02,10.219999,10.219999,6.26,3.62,0,0,0,0,0,0,5.1,14.02,15.339999,14.92,18.799999,16.18,15.78,18.799999,12.54,8.86,7.24,9.559999,10.219999,8.08,0,0,3.62,0,5.1,0,0,0,0,6.26,5.1,0,3.62,7.24,8.08,7.24,6.26,5.1,3.62,0,0,6
105.899994,97.939995,78.559998,64.639999,48.279999,146.959991,127.699997,42.52,12,28.26,38.139999,42.82,47.879997,157.199997,148.360001,96.32,77.639999,65.559998,51.059998,67.139999,20.779999,22.02,13.54,32.380001,31.559999,42.360001,33.759998,32.779999,29.84,34.139999,25.599998,20.459999,16.98,15.78,12,9.559999,9.559999,8.08,5.1,3.62,3.62,0,3.62,0,0,0,3.62,5.1,3.62,5.1,5.1,0,0,0,0,3.62,3.62,0,7.24,8.86,9.559999,8.08,10.86,8.08,7
61,66.540001,65.260002,60.239998,65.360001,52.32,34.899998,22.02,123.239998,160.5,117.68,48.84,72.68,162.199997,134.679993,87.839996,88.599998,79.979996,53.439999,23.74,19.82,17.359999,23.18,26.099998,29.84,22.879999,19.48,15.78,10.219999,12.54,7.24,5.1,8.08,7.24,6.26,5.1,5.1,3.62,7.24,0,0,5.1,0,3.62,0,0,7.24,3.62,3.62,3.62,6.26,5.1,6.26,7.24,5.1,0,0,3.62,6.26,6.26,3.62,0,0,0,8
71.199997,98.279999,107.699997,107.019997,103.099998,82.779999,76.540001,44.919998,39.139999,18.1,3.62,10.219999,11.44,8.86,7.24,6.26,5.1,5.1,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,3.62,0,0,0,0,0,0,3.62,5.1,5.1,5.1,3.62,3.62,3.62,0,0,9
128.919998,139.979996,159.660004,171.860001,159.019989,134.440002,104.919998,87.540001,61.32,39.32,20.459999,20.459999,6.26,0,7.24,12.54,16.58,19.139999,42.68,75.68,43.579998,41.419998,40.299999,32.380001,22.299999,7.24,14.48,16.18,18.1,18.799999,15.339999,22.02,19.139999,22.879999,14.92,11.44,12,14.92,12,8.86,8.86,13.54,6.26,7.24,8.86,3.62,7.24,3.62,11.44,10.219999,14.48,8.08,3.62,8.08,9.559999,5.1,6.26,5.1,16.58,6.26,7.24,5.1,3.62,0,10
41.419998,44.18,43.119999,34.719997,29.179998,18.799999,8.86,12,18.459999,16.98,0,3.62,5.1,8.08,12.54,10.219999,19.82,22.879999,8.08,9.559999,11.44,17.359999,5.1,8.86,5.1,3.62,6.26,5.1,8.86,8.08,5.1,5.1,3.62,0,5.1,5.1,6.26,5.1,0,0,0,0,0,3.62,3.62,5.1,6.26,6.26,6.26,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,5.1,5.1,6.26,6.26,7.24,7.24,6.26,11
60.459999,66.459999,63.619999,69.439995,57.34,45.919998,37.439999,22.6,14.02,10.219999,6.26,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,3.62,3.62,3.62,5.1,3.62,3.62,3.62,3.62,3.62,5.1,5.1,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,12
88.080002,103.799995,142.860001,157.5,160.23999,156.319992,152.259995,115.279999,63.739998,37.439999,129.660004,195.23999,101.619995,37.079998,59.359997,53.439999,42.82,34.139999,26.34,20.139999,13.54,8.86,6.26,6.26,3.62,0,0,6.26,8.08,9.559999,10.86,11.44,12,12.54,12.54,13.04,13.54,14.48,14.02,14.02,14.02,13.54,13.54,13.04,12.54,12.54,12,11.44,10.86,10.219999,9.559999,9.559999,8.86,8.08,8.08,7.24,7.24,6.26,6.26,6.26,6.26,5.1,5.1,5.1,13
