1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,sample
99.799995,39.48,21.1,13.04,11.44,16.58,20.779999,23.74,17.359999,11.44,7.24,3.62,0,0,0,0,0,0,5.1,8.08,9.559999,10.219999,10.86,11.44,12,11.44,12,12,12,12,12,11.44,10.86,10.86,10.86,9.559999,9.559999,9.559999,8.86,8.86,8.08,7.24,7.24,6.26,6.26,6.26,6.26,5.1,5.1,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62.279999,14.48,3.62,5.1,8.86,13.04,15.339999,17.359999,15.78,11.44,8.08,5.1,3.62,0,0,0,0,0,0,0,3.62,3.62,5.1,6.26,7.24,7.24,8.08,8.86,8.86,8.86,9.559999,8.86,8.86,8.86,8.86,8.08,8.08,8.08,7.24,7.24,7.24,6.26,6.26,5.1,5.1,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,2
84.419998,52.459999,32.579998,6.26,7.24,14.48,16.18,101.239998,252.339996,178.800003,64.639999,83.18,90.279999,86.360001,71.299995,57,46.5,37.079998,31.76,26.84,24,21.1,17.359999,12,3.62,3.62,10.86,16.18,19.48,21.1,23.18,24.279999,24.82,26.099998,26.599998,26.34,26.34,25.84,24.82,23.459999,22.879999,21.1,19.139999,18.1,16.58,14.48,13.04,12,10.219999,8.08,6.26,3.62,0,0,0,0,3.62,0,0,0,0,0,0,0,3
81.419998,60.359997,10.86,16.98,21.719999,22.6,21.1,18.799999,16.18,110.159996,184.699997,103.399994,38.98,9.559999,8.86,19.48,18.799999,16.98,30.92,41.099998,45.639999,34.34,22.02,12.54,3.62,0,3.62,8.08,10.219999,12,13.04,14.48,14.48,14.02,14.02,13.54,13.04,12.54,12.54,11.44,10.86,9.559999,8.86,8.08,8.08,7.24,6.26,5.1,6.26,5.1,5.1,5.1,5.1,5.1,5.1,3.62,3.62,3.62,3.62,0,0,0,0,0,4
52.32,32.779999,16.98,10.219999,9.559999,11.44,13.54,14.48,13.54,11.44,8.86,7.24,6.26,5.1,5.1,3.62,0,0,0,0,0,0,3.62,0,0,0,3.62,0,3.62,3.62,5.1,5.1,7.24,8.08,7.24,8.08,7.24,7.24,7.24,7.24,6.26,6.26,7.24,7.24,6.26,7.24,7.24,6.26,6.26,6.26,5.1,5.1,5.1,5.1,5.1,5.1,3.62,0,0,0,0,0,0,0,5
115.619995,76.18,74.360001,33.559998,14.48,8.08,6.26,5.1,6.26,7.24,6.26,3.62,0,0,0,0,6.26,9.559999,11.44,11.44,12,12.54,12.54,12.54,12.54,12,10.86,10.86,10.219999,8.86,7.24,7.24,5.1,5.1,3.62,3.62,0,0,0,0,0,3.62,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,3.62,3.62,3.62,3.62,3.62,3.62,3.62,5.1,5.1,6
124.099998,27.799999,9.559999,3.62,8.08,9.559999,12,13.04,12.54,11.44,11.44,13.54,13.54,13.54,13.04,10.219999,8.08,6.26,3.62,0,0,0,5.1,6.26,7.24,8.08,8.86,8.86,9.559999,10.219999,10.219999,10.219999,10.86,10.219999,10.219999,10.219999,10.219999,8.86,9.559999,9.559999,8.86,8.08,8.08,6.26,6.26,5.1,5.1,3.62,3.62,3.62,0,3.62,0,0,0,3.62,3.62,0,0,0,0,0,0,0,7
50.279999,17.719999,8.86,5.1,13.54,22.299999,27.559999,54.899998,189.919998,131.37999,34.719997,8.86,17.359999,19.82,9.559999,18.1,30.059999,37.619999,34.139999,27.559999,21.1,15.78,10.219999,5.1,0,0,3.62,7.24,9.559999,10.86,12,13.04,13.04,13.04,13.04,12.54,11.44,10.86,10.219999,9.559999,9.559999,9.559999,8.08,8.08,8.08,7.24,6.26,6.26,6.26,5.1,5.1,5.1,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,8
48.02,48.16,17.359999,3.62,8.86,8.08,10.86,18.1,22.6,17.719999,19.82,24.539999,25.84,21.719999,15.339999,9.559999,5.1,0,0,3.62,5.1,8.08,9.559999,11.44,12,13.04,13.54,14.02,13.54,14.02,13.54,12.54,12.54,12,10.86,10.219999,10.219999,8.86,8.08,8.08,7.24,6.26,6.26,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,9
94.879997,100.779999,62.899998,18.459999,3.62,9.559999,14.02,17.719999,21.719999,20.459999,24,20.779999,14.48,8.86,3.62,0,5.1,7.24,9.559999,10.86,11.44,12.54,13.04,13.54,14.02,14.48,14.02,13.04,12.54,12.54,11.44,10.219999,9.559999,8.86,7.24,7.24,5.1,5.1,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
