1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,sample
39.82,57.119999,42.059998,46.919998,37.439999,34.34,31.76,30.059999,27.32,37.079998,87.839996,188.940002,275.880005,209.580002,160.919998,77.059998,108.839996,118.699997,95.379997,70.659996,50.419998,40.779999,23.459999,16.98,9.559999,0,5.1,14.02,10.219999,16.98,16.18,20.779999,21.719999,21.719999,22.879999,18.799999,20.779999,16.58,19.82,19.82,22.6,23.18,20.779999,20.139999,19.139999,17.719999,14.92,15.78,14.48,17.359999,16.18,14.92,14.48,12.54,12,14.92,14.02,11.44,10.86,8.86,9.559999,10.219999,10.86,8.08,1
239.439987,183.599991,128,62.699997,39.639999,81.5,87.699997,73.400002,60.779999,46.200001,41.259998,33.360001,28.26,22.299999,18.459999,14.02,10.219999,7.24,3.62,0,0,3.62,5.1,6.26,8.86,10.86,12.54,14.92,16.18,16.98,16.98,16.98,16.98,16.58,16.18,16.18,16.18,15.78,15.78,15.339999,14.48,13.54,13.54,12.54,12,11.44,10.86,10.86,10.219999,10.219999,9.559999,9.559999,9.559999,8.86,8.86,8.08,8.08,8.08,8.08,7.24,7.24,6.26,6.26,5.1,2
40.619999,51.84,58.259998,56.199997,60.139999,59.699997,55.599998,52.459999,41.259998,60.139999,156.220001,210.919998,219.37999,160.919998,111,45.639999,121.639999,106.220001,93.220001,80.139999,63.939999,57.68,46.360001,27.799999,13.54,10.219999,3.62,0,0,3.62,7.24,13.04,13.04,14.48,14.48,14.92,15.339999,15.339999,17.719999,18.799999,21.4,22.6,22.6,22.6,22.02,22.02,21.1,20.459999,20.139999,20.779999,21.1,21.1,20.779999,21.1,20.459999,19.139999,17.719999,16.98,15.78,15.339999,15.339999,15.339999,15.339999,14.92,3
108.360001,80.279999,68.479996,73.019997,68.479996,34.34,23.74,28.5,33.759998,32.779999,20.779999,22.879999,19.48,13.04,5.1,3.62,9.559999,14.48,18.459999,21.1,23.459999,25.599998,27.559999,28.26,28.039999,27.32,26.099998,24.539999,23.18,21.719999,20.139999,18.459999,17.359999,15.78,14.48,13.04,11.44,9.559999,8.86,8.08,7.24,7.24,7.24,7.24,7.24,8.08,8.86,9.559999,10.219999,10.219999,10.219999,10.219999,10.219999,10.219999,10.219999,9.559999,9.559999,8.86,8.08,8.08,7.24,6.26,5.1,5.1,4
45.200001,46.360001,51.32,43.739998,45.059998,42.200001,39.139999,36.200001,30.699999,30.5,26.099998,36.200001,109.579994,205.159988,152.940002,172.099991,156.559998,63.419998,99.459999,121.259995,105.540001,88.159996,65.459999,47.200001,39.639999,32.779999,50.02,17.719999,6.26,17.719999,22.02,13.04,0,0,3.62,8.08,10.86,10.86,15.339999,20.139999,22.6,22.6,21.4,18.459999,19.48,18.799999,21.719999,22.299999,22.879999,22.299999,21.719999,22.02,20.779999,19.82,17.719999,15.78,14.48,14.02,13.04,12,10.86,10.219999,10.219999,9.559999,5
94.879997,131.520004,148.339996,150.660004,87.019997,28.26,35.459999,48.700001,54.419998,43.879997,45.059998,38.82,33.759998,33.559998,32.18,26.84,23.18,19.139999,19.139999,16.18,9.559999,3.62,6.26,0,0,0,0,7.24,3.62,3.62,0,0,0,3.62,8.08,10.86,13.04,14.48,14.92,14.92,14.92,14.92,15.339999,15.78,16.18,16.58,16.98,16.58,16.58,16.18,15.78,15.339999,14.48,13.54,12.54,11.44,10.86,9.559999,8.86,8.08,7.24,6.26,5.1,5.1,6
64.760002,116.899994,149.599991,147.5,139.179993,81.5,78.400002,76.119995,66.839996,72.299995,55.5,42.68,44.919998,41.419998,36.02,33.18,25.599998,18.459999,18.1,12,7.24,3.62,3.62,3.62,0,0,0,0,5.1,8.08,8.08,6.26,7.24,10.219999,13.54,16.98,19.139999,20.459999,20.779999,21.4,22.299999,23.18,24,24.279999,24.279999,24,23.459999,22.299999,21.1,19.82,18.1,16.58,14.92,13.04,11.44,10.219999,8.86,8.08,7.24,7.24,6.26,6.26,6.26,6.26,7
61.219997,96.519997,105.899994,67.139999,91.639999,50.02,16.18,22.299999,32.779999,33.959999,34.139999,32.98,29.4,25.599998,22.299999,18.799999,15.339999,14.48,12.54,12,6.26,6.26,8.08,6.26,0,0,0,0,0,0,0,3.62,3.62,6.26,7.24,8.86,10.219999,10.219999,9.559999,10.86,11.44,12,11.44,10.86,10.219999,10.219999,9.559999,8.08,7.24,7.24,6.26,6.26,5.1,5.1,3.62,3.62,3.62,3.62,0,0,0,0,0,0,8
40.299999,35.639999,31.559999,28.959999,24.539999,24,19.82,41.099998,111.579994,157.399994,152.979996,53.559998,38.48,61.859997,49.5,49.360001,26.599998,45.919998,35.82,48.279999,42.200001,40.459999,9.559999,16.18,12,8.86,6.26,0,0,0,0,0,3.62,5.1,5.1,5.1,5.1,5.1,5.1,3.62,3.62,3.62,3.62,0,0,0,0,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
42.360001,36.919998,35.639999,32.380001,28.719999,27.32,22.299999,24.539999,24.82,36.559998,63.619999,135.539993,117.639999,57.68,16.58,57.459999,57.799999,49.099998,31.139999,16.98,8.08,16.18,13.54,20.459999,19.82,17.359999,14.92,12.54,10.86,9.559999,8.08,7.24,5.1,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,3.62,3.62,3.62,3.62,5.1,5.1,6.26,7.24,7.24,8.08,8.86,8.86,8.86,8.86,8.86,8.86,10
96.579994,49.899998,42.200001,39.82,42.68,34.719997,24.539999,10.86,23.18,13.04,13.54,18.799999,23.459999,18.459999,14.02,12,14.02,14.92,9.559999,6.26,7.24,8.86,8.08,3.62,0,0,0,0,0,0,0,3.62,7.24,9.559999,12,14.02,16.98,18.799999,19.82,20.779999,20.779999,20.139999,19.139999,18.459999,17.359999,16.58,16.18,15.339999,14.92,14.48,14.02,13.54,12.54,12.54,11.44,10.219999,8.86,7.24,5.1,3.62,0,0,0,0,11
96.040001,104.360001,98.279999,96.119995,59.139999,63.02,21.4,30.5,32.98,25.08,18.799999,16.58,10.219999,5.1,0,5.1,3.62,0,3.62,0,0,0,3.62,3.62,3.62,5.1,5.1,5.1,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
111.979996,132.759995,87.18,40.779999,67.619995,60.899998,42.98,34.719997,22.879999,16.98,10.86,13.54,11.44,5.1,0,0,0,5.1,3.62,5.1,3.62,0,0,0,0,0,3.62,3.62,3.62,3.62,5.1,5.1,5.1,5.1,5.1,5.1,6.26,7.24,8.08,8.86,9.559999,10.219999,10.86,10.86,10.86,10.219999,10.219999,9.559999,8.86,8.08,7.24,6.26,6.26,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,13
35.279999,26.84,53.82,55.02,43.579998,29.619999,23.459999,14.02,15.78,14.02,13.04,14.48,10.86,14.02,15.78,11.44,8.08,14.92,7.24,5.1,5.1,8.08,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,5.1,6.26,7.24,7.24,8.08,7.24,8.08,8.08,8.08,8.08,8.08,8.08,8.86,8.86,8.08,8.08,7.24,6.26,6.26,6.26,5.1,6.26,6.26,14
35.82,37.259998,33.759998,28.959999,30.059999,28.719999,28.26,24.82,21.4,30.699999,59.48,107.32,129.300003,110.339996,101.82,71.939995,29.619999,41.259998,35.639999,31.34,22.299999,23.459999,21.1,21.719999,18.459999,25.599998,18.1,12.54,10.219999,8.86,10.219999,9.559999,14.92,9.559999,5.1,8.86,8.08,5.1,6.26,5.1,7.24,3.62,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0,15
47.200001,59.139999,59.799999,46.059998,44.919998,29.84,13.54,10.219999,15.339999,19.139999,36.739998,38.98,38.639999,34.139999,30.059999,26.84,25.84,23.74,23.74,20.139999,15.339999,10.219999,3.62,0,3.62,6.26,8.08,8.86,9.559999,10.219999,9.559999,8.86,8.08,6.26,5.1,5.1,6.26,7.24,8.08,8.86,9.559999,10.219999,10.219999,10.219999,10.219999,9.559999,9.559999,9.559999,10.219999,10.219999,10.219999,10.219999,10.219999,9.559999,9.559999,9.559999,8.86,8.08,8.08,7.24,7.24,6.26,6.26,5.1,16
65.459999,59.579998,44.32,49.360001,55.719997,38.299999,33.559998,26.599998,24.82,29.179998,28.039999,26.84,20.459999,19.82,15.339999,15.339999,12.54,9.559999,8.08,5.1,0,0,0,0,0,0,0,0,0,3.62,5.1,5.1,3.62,3.62,5.1,5.1,5.1,5.1,5.1,5.1,6.26,6.26,6.26,7.24,7.24,7.24,7.24,8.08,8.08,8.08,8.08,8.08,7.24,7.24,7.24,7.24,7.24,7.24,6.26,6.26,5.1,5.1,5.1,5.1,17
48.279999,70.939995,107.82,91.579994,50.799999,38.139999,39.139999,28.26,29.84,19.139999,18.459999,18.459999,15.78,20.139999,13.54,11.44,10.219999,7.24,7.24,5.1,6.26,7.24,0,0,0,0,0,0,5.1,7.24,8.08,7.24,8.08,10.219999,13.04,14.48,15.339999,15.339999,13.04,9.559999,8.08,8.86,8.08,9.559999,10.86,10.219999,9.559999,8.08,5.1,3.62,3.62,3.62,5.1,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,5.1,5.1,18
40.459999,42.200001,42.68,38.98,40.779999,40.459999,39.139999,38.48,38.299999,41.259998,40.299999,41.099998,81.259995,166.37999,162.940002,154.899994,114.019997,112.979996,31.76,37.259998,32.579998,21.4,36.02,28.26,25.08,26.599998,22.879999,23.18,22.879999,27.799999,16.58,14.92,15.339999,19.48,18.1,11.44,9.559999,8.08,9.559999,6.26,8.08,3.62,0,3.62,0,0,0,0,0,3.62,3.62,5.1,3.62,3.62,3.62,3.62,3.62,5.1,5.1,5.1,3.62,0,3.62,3.62,19
40.139999,160.099991,171.519989,143.979996,101.739998,91.860001,57.239998,50.279999,40.299999,21.4,19.48,26.099998,21.719999,10.219999,6.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,3.62,3.62,5.1,5.1,5.1,6.26,6.26,7.24,8.08,8.86,8.86,8.86,8.86,8.86,8.86,8.08,7.24,7.24,7.24,6.26,5.1,5.1,5.1,3.62,3.62,3.62,3.62,0,0,0,0,0,0,20
35.459999,43.579998,35.279999,35.279999,34.52,32.779999,31.559999,34.899998,34.719997,29.4,25.34,34.52,54.18,88.299995,134.399994,83.259995,46.200001,30.5,38.639999,44.040001,42.059998,19.48,6.26,10.219999,12,9.559999,6.26,7.24,5.1,3.62,8.08,5.1,8.08,3.62,6.26,6.26,8.08,3.62,5.1,6.26,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,21
44.48,50.539997,46.360001,41.739998,39.48,40.619999,38.299999,41.099998,40.459999,39.32,36.02,33.559998,31.559999,42.52,29.619999,101.299995,104.360001,80.939995,48.279999,42.68,24.82,34.34,25.84,30.059999,29.4,26.099998,20.139999,12,16.58,15.78,20.779999,13.04,12.54,10.219999,7.24,6.26,0,0,0,0,0,0,0,0,0,3.62,5.1,5.1,6.26,6.26,6.26,7.24,5.1,3.62,3.62,3.62,5.1,6.26,7.24,8.86,10.219999,11.44,11.44,11.44,22
57.459999,68.779999,59.48,43.439999,29.84,29.4,26.84,21.719999,21.1,19.82,15.78,12,12.54,14.92,16.58,15.339999,14.02,12.54,11.44,10.219999,8.86,6.26,3.62,0,0,0,0,0,0,0,5.1,7.24,8.86,10.86,12.54,14.02,15.339999,16.18,16.18,16.18,16.18,15.78,14.92,14.48,13.54,12.54,12,10.86,9.559999,8.86,8.08,7.24,7.24,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,23
97.540001,70.199997,45.059998,38.48,36.02,26.599998,27.08,21.1,21.4,20.779999,19.139999,16.18,10.219999,8.86,8.86,5.1,0,0,0,0,5.1,6.26,3.62,0,0,0,0,5.1,7.24,8.86,10.86,12,13.04,14.02,14.48,14.92,14.92,14.92,14.92,14.92,14.48,14.48,14.02,13.04,13.04,12,11.44,10.86,10.219999,9.559999,8.08,7.24,6.26,5.1,5.1,3.62,3.62,0,0,0,0,0,0,0,24
45.779999,49.759998,43.119999,40.299999,31.559999,27.559999,19.82,15.339999,12,8.86,11.44,15.78,14.02,32.579998,85.279999,116.739998,69.439995,66.739998,45.919998,37.799999,31.76,25.599998,24.279999,26.34,13.04,17.359999,18.799999,16.18,10.86,8.08,5.1,0,0,0,0,0,0,3.62,6.26,8.08,9.559999,9.559999,9.559999,9.559999,10.86,11.44,13.04,14.48,15.78,16.58,17.359999,17.359999,16.58,15.78,14.48,13.54,13.04,12.54,12,12,11.44,10.86,10.219999,10.219999,25
