1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,sample
71.040001,67.720001,76.18,80.720001,78.059998,77.299995,71.299995,80.720001,77.479996,68.68,51.32,35.639999,49.639999,131.37999,151.199997,124.139999,127.219994,95.639999,101.739998,112.360001,94.759995,76.18,58.48,47.48,42.52,34.52,26.099998,19.48,13.04,7.24,0,3.62,9.559999,12,15.78,18.1,19.82,22.299999,24.539999,26.599998,27.799999,28.719999,30.059999,31.76,33.759998,35.639999,37.079998,38.48,39.32,39.82,40.139999,39.98,39.639999,38.639999,37.259998,35.82,33.959999,31.959999,30.059999,28.26,26.599998,25.08,23.459999,22.02,1
50.279999,49.239998,52.459999,54.299999,53.939999,53.82,58.599998,66.159996,74.720001,74.639999,67.339996,60.02,51.959999,42.360001,38.82,35.279999,31.959999,25.84,26.599998,27.559999,27.08,23.18,22.299999,20.779999,18.1,14.48,12.54,10.219999,7.24,5.1,0,0,5.1,7.24,9.559999,11.44,12.54,14.48,15.78,17.359999,18.459999,19.48,20.459999,21.1,21.4,21.719999,22.02,22.299999,22.299999,22.02,21.4,20.779999,20.139999,19.82,19.48,18.799999,18.1,17.359999,16.58,16.18,14.92,14.48,13.54,12.54,2
56.32,68.299995,79.720001,92.360001,95.439995,89.759995,81.739998,83.099998,79.139999,76.619995,65.459999,48.559998,36.380001,39.139999,41.579998,43.579998,46.639999,42.98,40.139999,36.380001,31.559999,27.32,22.879999,18.459999,14.48,11.44,8.08,3.62,0,0,3.62,7.24,10.219999,13.04,15.78,17.719999,19.139999,20.139999,21.4,22.6,23.18,24.279999,25.08,26.099998,26.84,27.08,27.559999,28.26,28.719999,28.959999,28.719999,28.26,27.559999,26.599998,25.34,24.279999,23.18,21.719999,20.459999,19.139999,18.1,16.98,15.78,14.92,3
40.939999,35.82,26.84,20.779999,14.92,9.559999,6.26,0,0,5.1,8.86,13.04,16.58,19.48,22.02,23.459999,24.279999,24.539999,24.82,25.84,26.599998,27.559999,28.959999,30.279999,31.34,32.18,32.779999,32.779999,32.779999,31.959999,31.139999,30.059999,28.719999,27.559999,26.099998,24.82,23.459999,22.02,20.779999,19.82,18.459999,17.359999,16.18,15.339999,14.02,13.04,12,11.44,10.219999,9.559999,8.86,8.08,7.24,7.24,6.26,6.26,5.1,5.1,3.62,3.62,3.62,0,0,0,4
61,52.82,63.02,71.939995,66.459999,65.860001,63.219997,52.32,29.619999,22.6,15.339999,10.86,3.62,0,3.62,6.26,9.559999,13.04,16.98,20.139999,21.4,22.879999,23.74,24.539999,25.08,25.599998,26.34,27.08,27.559999,28.26,28.5,28.719999,28.5,28.719999,28.719999,28.5,28.26,28.26,27.799999,27.08,25.84,24.539999,23.459999,22.02,20.459999,19.48,18.799999,17.719999,16.58,15.78,15.339999,14.48,13.54,12.54,12,11.44,10.219999,9.559999,8.86,8.08,8.08,7.24,6.26,6.26,5
117.579994,123.979996,131.279999,140.160004,154.699997,156.679993,148.339996,123.599998,83.580002,69.059998,63.84,95.439995,51.199997,53.32,32.380001,13.04,11.44,17.359999,14.92,7.24,8.86,7.24,5.1,0,3.62,8.08,14.92,16.18,11.44,3.62,7.24,10.219999,10.86,9.559999,9.559999,9.559999,9.559999,8.08,7.24,8.08,10.219999,12.54,13.54,14.92,15.78,17.359999,19.82,22.299999,25.08,28.039999,30.279999,32.18,33.559998,33.959999,33.759998,33.18,31.959999,29.84,27.559999,25.599998,23.74,22.02,20.779999,19.48,6
45.639999,88.900002,87.400002,102.839996,109.019997,109.579994,117.459999,124.619995,132.759995,147.87999,147.039993,136.899994,121.540001,95.839996,77.059998,68.299995,55.5,45.919998,50.68,68.479996,12.54,12,16.98,15.78,13.04,8.08,3.62,0,0,3.62,5.1,8.86,10.86,12.54,14.02,14.02,14.48,15.339999,16.58,18.799999,20.779999,22.02,23.18,24,24.82,26.099998,27.559999,29.619999,31.76,33.18,34.52,35.099998,34.899998,34.139999,33.18,31.959999,30.059999,28.5,26.84,25.34,24,22.6,21.4,20.13999,7
69.260002,105.839996,109.68,101.239998,106.939995,109.739998,104.239998,97.139999,92.799995,78.639999,63.939999,55.599998,48.84,34.52,30.699999,30.5,40.299999,45.5,38.82,32.579998,28.039999,19.48,14.92,12,8.08,3.62,0,5.1,8.86,13.04,16.98,20.779999,24.279999,27.559999,30.279999,32.579998,34.139999,35.099998,35.459999,34.899998,34.139999,33.360001,31.959999,30.699999,28.959999,27.08,26.099998,24.82,22.299999,20.459999,18.459999,16.98,15.339999,14.02,13.04,12,10.86,10.219999,9.559999,8.86,8.86,8.08,7.24,7.24,8
44.32,79.239998,80.939995,89.699997,104.599998,108.720001,104.979996,103.339996,102.899994,104.479996,94.400002,78.979996,56.779999,43.279999,61.219997,57.34,51.84,49.639999,44.619999,35.639999,25.08,17.719999,10.219999,0,0,5.1,8.08,10.86,13.04,15.339999,16.98,19.139999,22.299999,23.18,24.539999,27.559999,26.84,26.599998,25.08,23.459999,22.299999,21.1,22.02,22.02,22.6,22.879999,23.459999,23.74,23.459999,23.18,22.879999,22.299999,22.299999,22.02,22.6,22.02,21.1,20.459999,19.139999,17.359999,16.18,14.92,14.02,13.54,9
140.339996,151.019989,166.160004,159.440002,158.599991,149.919998,119.619995,91.639999,91.139999,77.400002,96.239998,120.059998,46.639999,50.939999,39.139999,32.98,10.219999,7.24,0,0,0,0,3.62,7.24,8.86,12,12,15.339999,14.92,14.48,15.78,17.719999,18.1,19.139999,21.4,19.82,19.82,19.139999,21.1,23.18,21.4,23.74,25.08,23.459999,22.02,20.779999,20.459999,21.1,22.02,22.02,21.719999,20.139999,19.48,19.82,19.48,19.139999,19.139999,18.799999,16.98,16.58,16.58,15.78,15.339999,14.02,10
