1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,sample
143.139999,238.860001,282.660004,282.5,259.540009,237.279999,208.279999,187.259995,145.819992,79.059998,40.299999,42.82,20.459999,22.6,29.84,28.959999,34.52,31.139999,26.34,34.34,34.139999,29.619999,28.959999,28.039999,26.099998,21.1,13.54,9.559999,6.26,0,0,0,0,0,5.1,8.08,12,13.04,13.04,14.48,15.339999,15.339999,16.98,18.799999,20.459999,19.82,20.459999,22.6,22.02,23.18,21.719999,20.459999,20.779999,21.4,21.719999,21.719999,21.4,21.719999,19.48,18.1,17.359999,16.58,16.18,16.58,1
118.419998,150.039993,127.579994,127.699997,111.919998,95.159996,77.879997,66.360001,73.400002,66.159996,36.02,20.459999,20.139999,16.58,16.58,21.1,32.380001,38.299999,39.98,38.299999,34.52,30.279999,26.099998,21.1,16.98,11.44,6.26,3.62,0,3.62,0,0,0,3.62,6.26,9.559999,12.54,15.339999,15.339999,18.459999,20.459999,20.779999,21.1,20.779999,20.139999,20.139999,20.139999,20.459999,19.82,18.799999,17.359999,16.58,16.18,15.78,15.339999,14.48,14.92,13.54,13.04,12,11.44,11.44,10.219999,9.559999,2
99.459999,151.059998,180.819992,167.679993,152.039993,149.279999,122.159996,106.220001,90.279999,80.939995,80.619995,59.139999,34.899998,33.959999,41.419998,35.099998,27.559999,67.919998,80.379997,31.139999,65.760002,88.299995,87.479996,74.979996,61.219997,50.419998,42.52,35.639999,29.619999,23.18,16.58,9.559999,0,3.62,9.559999,14.02,16.58,18.1,19.139999,19.82,21.1,21.1,20.459999,20.139999,19.48,20.139999,19.48,18.799999,18.1,16.98,15.339999,10.86,8.86,9.559999,10.219999,11.44,13.04,12,12,11.44,13.04,14.92,14.48,13.04,3
96.720001,212.619995,190.159988,174.819992,147.73999,129.360001,112.639999,94.459999,79.799995,78.239998,77.139999,108.68,77.220001,40.939999,21.1,31.76,44.040001,35.82,44.32,49.099998,52.079998,49.899998,43.119999,39.139999,31.959999,25.34,18.1,12.54,7.24,0,0,3.62,5.1,8.86,11.44,14.02,15.78,16.18,16.18,16.58,16.18,15.78,16.18,15.78,16.98,16.18,14.02,10.86,9.559999,10.86,11.44,11.44,7.24,5.1,0,3.62,3.62,5.1,8.86,12.54,14.02,15.78,17.359999,19.139999,4
50.68,112.82,104.659996,113.439995,114.019997,103.919998,92.360001,71.659996,85.279999,103.799995,79.299995,90.419998,54.059998,61.859997,54.779999,28.959999,39.48,13.04,16.18,26.34,47.059998,53.699997,52.079998,51.439999,51.579998,47.619999,41.259998,34.139999,24.539999,15.339999,8.08,0,3.62,7.24,9.559999,13.04,14.92,14.92,15.339999,15.339999,16.18,16.58,15.78,16.98,17.719999,14.48,16.58,19.139999,20.459999,19.48,17.359999,15.78,13.04,14.02,10.86,10.86,10.219999,8.86,8.86,10.86,12,12,12,13.04,5
52.579998,75.759995,77.720001,84.360001,83.739998,80.139999,73.019997,59.359997,58.359997,55.5,44.040001,24.82,13.54,31.34,22.6,13.54,30.279999,44.619999,47.48,46.919998,43.739998,39.82,34.719997,28.719999,24,19.48,14.92,10.219999,8.86,5.1,3.62,0,0,0,0,0,0,3.62,8.08,12,14.48,18.799999,20.779999,22.02,20.459999,18.1,21.719999,20.459999,21.1,19.139999,18.799999,19.139999,17.719999,17.719999,16.98,16.18,14.48,14.02,14.02,14.48,14.92,14.02,13.54,11.44,6
40.619999,36.380001,36.380001,32.579998,28.959999,24.82,20.779999,16.18,12,6.26,0,0,3.62,5.1,8.08,11.44,14.02,14.92,15.339999,14.92,15.78,15.78,17.359999,17.719999,18.1,16.98,17.719999,18.1,17.719999,17.719999,16.98,16.58,16.18,16.18,16.58,15.78,15.78,15.78,14.92,14.02,13.04,12,10.219999,8.86,7.24,5.1,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
106.939995,208.659988,263.97998,264.359985,260.459991,233.479996,222.919998,200.559998,175.23999,146.23999,124.919998,92.079994,99.599998,76.979996,55.139999,42.360001,48.419998,30.699999,14.92,9.559999,6.26,19.139999,32.18,38.48,43.119999,42.98,40.619999,38.82,37.799999,36.200001,33.18,28.039999,20.459999,13.04,6.26,0,0,0,6.26,7.24,8.86,10.219999,10.86,11.44,13.04,13.04,13.04,14.02,13.54,13.04,14.02,15.339999,14.92,14.02,14.48,14.92,15.78,14.92,14.02,13.54,13.54,14.02,14.02,14.48,8
47.48,55.5,113.779999,170.399994,174.519989,172.279999,160.800003,155.459991,127.219994,105.659996,83.879997,76.019997,79.139999,81.900002,45.5,36.200001,31.139999,24.279999,12,15.78,20.459999,24.82,24,25.599998,26.34,28.719999,31.34,29.4,26.099998,22.02,17.719999,12.54,8.08,3.62,0,0,0,3.62,5.1,5.1,5.1,5.1,5.1,5.1,5.1,6.26,9.559999,13.54,17.359999,20.459999,22.02,22.6,22.299999,21.1,19.82,18.459999,17.359999,16.58,15.339999,14.92,14.02,13.04,12.54,12,9
41.099998,42.52,38.299999,32.579998,26.34,20.459999,15.78,14.02,14.02,13.54,12.54,8.08,3.62,0,0,3.62,6.26,8.86,10.86,12,12,10.86,10.219999,10.219999,10.86,11.44,12.54,15.78,18.1,18.799999,19.139999,18.799999,17.359999,15.78,14.92,14.48,14.02,13.54,13.04,12,11.44,11.44,10.86,9.559999,8.86,8.08,8.08,8.08,7.24,6.26,6.26,6.26,6.26,6.26,5.1,3.62,0,0,0,0,0,0,0,0,10
115.379997,153.259995,169.459991,162.080002,153.139999,144.479996,127.360001,107.699997,90.279999,90.699997,79.479996,54.779999,52.699997,48.02,44.32,42.82,29.619999,34.719997,45.34,50.279999,50.279999,48.959999,48.02,45.779999,38.48,31.76,23.459999,19.82,15.339999,10.86,7.24,3.62,0,0,9.559999,9.559999,15.339999,16.18,14.48,16.58,18.1,19.139999,14.48,16.58,16.98,16.98,16.98,16.18,18.459999,21.1,19.82,21.719999,19.82,21.4,21.4,21.719999,24,20.779999,22.879999,25.34,23.459999,20.779999,19.139999,20.459999,11
44.48,46.360001,44.18,46.5,45.34,38.98,29.619999,20.139999,12.54,7.24,0,0,3.62,5.1,7.24,9.559999,12.54,14.92,16.98,18.459999,19.82,20.779999,21.4,21.719999,22.02,22.02,22.02,22.02,22.02,21.4,20.779999,20.139999,19.82,19.139999,18.459999,18.1,17.719999,17.359999,16.98,16.58,16.18,16.18,15.78,15.339999,14.92,14.02,13.54,12.54,11.44,10.86,10.219999,10.219999,9.559999,9.559999,9.559999,8.86,8.86,8.86,8.08,8.08,7.24,7.24,6.26,6.26,12
