1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,sample
40.939999,40.299999,43.119999,39.139999,43.739998,42.98,44.779999,44.18,42.68,40.939999,38.139999,34.139999,30.92,28.959999,26.34,21.719999,18.1,14.48,9.559999,8.08,8.86,8.86,8.86,8.86,10.86,10.86,12,12.54,13.54,13.54,13.54,13.54,13.04,13.54,13.04,12.54,12.54,12,11.44,10.86,9.559999,9.559999,8.86,8.86,8.08,7.24,6.26,6.26,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,1
40.619999,37.959999,36.559998,37.439999,32.779999,30.699999,28.039999,25.34,21.719999,18.799999,16.98,14.48,11.44,11.44,10.219999,10.219999,10.86,9.559999,10.219999,11.44,12,12.54,13.04,13.04,13.04,12.54,12.54,10.86,11.44,10.86,10.219999,10.219999,9.559999,8.86,8.08,7.24,7.24,7.24,6.26,6.26,5.1,5.1,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
44.040001,48.16,52.459999,52.82,55.139999,57.579998,65.459999,64.139999,64.239998,68.979996,65.360001,60.139999,55.84,52.82,44.18,37.959999,32.579998,26.599998,22.879999,16.98,11.44,6.26,3.62,5.1,7.24,9.559999,12,14.92,15.339999,16.98,16.58,17.719999,18.799999,19.48,19.48,19.82,19.82,19.82,19.48,19.139999,18.459999,18.1,16.98,16.58,15.339999,14.48,14.02,13.54,13.04,11.44,10.219999,10.219999,9.559999,8.86,8.86,7.24,7.24,7.24,6.26,5.1,5.1,5.1,5.1,5.1,3
42.360001,50.539997,50.939999,60.68,69.540001,78.400002,87.699997,86.259995,84.739998,77.220001,74.900002,68.400002,61.32,58.139999,49.759998,45.639999,40.779999,34.34,29.179998,24.539999,19.82,16.58,14.48,10.219999,10.86,12,16.18,18.1,21.719999,20.779999,20.779999,21.4,22.6,23.18,22.879999,23.459999,23.18,23.18,23.18,23.18,23.18,22.299999,21.4,20.779999,19.82,18.459999,18.1,16.98,16.18,15.339999,14.48,13.04,12.54,10.86,10.86,10.219999,9.559999,8.86,8.08,8.08,7.24,6.26,6.26,5.1,4
46.360001,72.68,61.32,69.540001,80.540001,93.900002,98.879997,109.619995,110.459999,101.619995,99.459999,89.699997,82.459999,74.540001,69.339996,65.760002,62.599998,54.539997,55.139999,48.559998,41.259998,35.639999,32.18,27.799999,23.74,16.98,12,10.86,14.02,16.58,27.799999,45.779999,46.919998,33.360001,34.52,29.84,21.719999,19.48,19.139999,19.139999,21.1,21.719999,23.18,22.879999,24.539999,24.539999,25.34,25.34,26.34,26.34,26.34,25.34,24,23.459999,22.879999,22.299999,28.959999,22.6,8.86,6.26,8.08,10.86,12.54,13.54,5
47.619999,60.779999,63.419998,69.339996,68.099998,67.82,72.220001,68.68,70.479996,69.720001,70.479996,72.139999,68.860001,62.699997,53.199997,48.419998,37.259998,32.18,29.84,28.26,23.74,21.4,19.139999,12.54,10.86,14.48,18.1,20.139999,23.18,25.599998,25.84,20.779999,18.1,18.1,19.48,20.139999,21.1,21.719999,21.4,21.719999,21.719999,22.02,21.719999,21.4,20.459999,19.139999,18.459999,18.459999,16.98,16.18,16.18,15.339999,13.54,13.04,12,12,11.44,10.219999,10.219999,8.86,8.86,8.08,7.24,7.24,6
74.360001,66.939995,85.519997,99.919998,84.199997,76.279999,67.040001,62.18,55.379997,53.559998,49.239998,52.82,54.419998,51.699997,58.699997,55.379997,49.360001,45.200001,37.959999,32.380001,28.959999,24.82,21.1,19.139999,17.359999,15.78,12.54,13.54,14.02,18.799999,21.4,22.879999,25.34,25.34,24.279999,24.279999,21.4,19.82,20.459999,21.1,21.719999,22.02,22.02,21.719999,21.1,20.779999,19.82,19.139999,18.1,17.719999,17.359999,16.18,15.339999,14.02,13.54,13.04,12,11.44,9.559999,9.559999,8.86,8.08,8.08,7.24,7
46.639999,55.139999,65.760002,65.659996,70.479996,76.619995,86.259995,85.659996,88.080002,91.079994,91,91.419998,86.360001,78.639999,70.479996,65.260002,63.619999,53.559998,45.5,40.299999,34.34,26.599998,18.1,10.219999,7.24,8.08,9.559999,12,14.48,15.339999,16.58,19.48,20.459999,22.02,23.18,24.539999,25.84,26.34,26.599998,27.32,27.559999,27.799999,27.08,26.34,25.84,25.08,24.279999,22.879999,22.02,20.779999,19.48,18.459999,17.359999,16.58,16.18,14.92,13.54,13.04,12.54,11.44,10.86,10.219999,9.559999,8.86,8
51.579998,67.139999,76.879997,83.479996,76.540001,74,70.379997,69.159996,68.599998,67.619995,68.68,70.939995,71.839996,73.119995,72.139999,72.68,73.839996,77.299995,84.959999,71.119995,61.32,56.439999,49.360001,43.739998,36.200001,26.099998,18.459999,8.86,7.24,7.24,8.86,11.44,14.02,15.78,18.1,19.48,19.82,22.02,23.18,24.279999,25.34,26.099998,27.08,27.32,27.559999,27.559999,27.799999,28.26,27.559999,26.84,25.599998,24.82,23.74,22.879999,21.719999,20.779999,19.82,18.459999,17.359999,15.78,15.78,14.92,13.54,12.54,9
77.639999,69.260002,68.779999,76.459999,80.139999,77.299995,74.900002,70.839996,70.839996,63.419998,61.32,58.82,55.02,58.82,61.219997,60.68,70.199997,64.639999,60.359997,55.259998,49.360001,42.82,37.799999,33.18,26.34,19.48,10.86,6.26,7.24,8.86,11.44,14.02,16.58,17.359999,18.1,20.459999,21.719999,22.879999,23.74,24.539999,25.599998,26.34,26.099998,25.84,26.599998,26.099998,26.099998,25.08,24.539999,24,22.6,21.4,20.459999,20.139999,18.799999,17.359999,16.18,15.339999,14.92,14.02,13.04,12,11.44,10.86,10
