1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,sample
140.959991,101.159996,82.860001,69.919998,65.459999,66.939995,56.879997,60.779999,57.68,87.479996,94.540001,133.360001,193.979996,169.300003,207.73999,174.860001,195.479996,165.940002,180.5,168.899994,142.800003,81.739998,71.299995,65.559998,53.699997,48.419998,41.899998,35.639999,36.380001,31.559999,10.86,0,0,6.26,10.219999,12,12.54,12.54,13.04,13.54,14.92,16.98,20.139999,21.4,20.459999,18.1,16.58,16.18,17.359999,19.82,22.6,24.82,26.34,28.039999,30.059999,32.18,34.719997,36.919998,38.48,39.139999,38.98,37.619999,35.82,33.759998,1
43.739998,34.139999,23.459999,21.719999,21.1,12.54,5.1,0,5.1,9.559999,13.04,16.98,20.779999,23.74,25.599998,27.559999,28.959999,30.699999,31.559999,31.139999,29.84,28.5,27.799999,26.84,26.34,26.099998,24.82,24,23.18,22.6,22.02,21.4,22.299999,21.1,21.1,21.4,20.139999,19.48,18.799999,17.359999,15.78,16.58,17.719999,18.459999,17.719999,16.98,15.339999,15.339999,14.92,14.92,13.54,12.54,11.44,9.559999,8.86,7.24,7.24,6.26,7.24,7.24,7.24,7.24,7.24,6.26,2
48.419998,67.720001,60.459999,52.32,31.139999,23.74,27.559999,19.139999,14.92,8.08,7.24,3.62,9.559999,5.1,8.08,8.86,3.62,3.62,0,0,7.24,8.86,11.44,10.219999,14.92,12,9.559999,10.219999,12.54,13.54,13.54,13.54,12,8.86,10.86,5.1,8.86,7.24,9.559999,8.86,5.1,5.1,6.26,5.1,3.62,3.62,0,0,0,0,0,3.62,0,3.62,0,0,0,3.62,3.62,3.62,5.1,6.26,6.26,7.24,3
89.619995,60.779999,53.699997,66.059998,49.759998,61.959999,55.719997,57.68,46.919998,43.739998,59.699997,55.959999,75.759995,64.760002,78.159996,75.239998,82.860001,92.139999,70.479996,40.779999,34.719997,31.76,38.139999,33.18,24.82,24.539999,26.099998,29.619999,13.04,15.78,15.78,13.04,9.559999,7.24,6.26,0,3.62,8.08,12.54,14.48,12.54,8.08,8.86,13.54,21.1,26.84,31.959999,33.959999,32.779999,31.959999,28.719999,27.32,24.539999,20.779999,19.48,18.459999,17.719999,14.92,14.02,14.92,14.02,13.04,13.54,11.44,4
63.02,76.379997,51.699997,67.040001,59.48,70.379997,58.699997,68.68,53.439999,68.479996,55.379997,64.360001,55.259998,60.139999,55.959999,69.720001,66.540001,69.339996,82.779999,41.899998,34.899998,40.459999,34.34,31.959999,23.459999,15.339999,16.18,17.719999,25.34,18.1,8.08,0,5.1,3.62,0,0,0,0,0,5.1,5.1,6.26,5.1,5.1,5.1,3.62,0,3.62,3.62,3.62,3.62,5.1,3.62,6.26,10.86,7.24,7.24,7.24,11.44,11.44,13.54,14.48,12.54,12,5
50.279999,68.779999,78.82,80.040001,86.939995,75.5,101.419998,85.959999,111.639999,90.779999,106.540001,111,99.540001,129.520004,109.619995,119.419998,98.659996,94.339996,102.579994,126.919998,161.259995,88.959999,61.959999,53.939999,35.82,25.08,16.18,15.78,10.219999,3.62,3.62,3.62,3.62,9.559999,11.44,15.339999,13.54,15.339999,13.54,16.58,17.359999,19.139999,20.139999,22.6,23.18,21.719999,19.48,21.4,22.6,22.02,20.779999,21.4,24,25.599998,26.84,25.08,24,24.539999,23.74,23.18,23.459999,22.02,21.1,21.4,6
67.040001,60.359997,73.019997,63.119999,66.739998,90.860001,89.619995,78.559998,94.759995,71.580002,77.400002,117.919998,116.519997,101.040001,64.360001,46.639999,29.84,23.459999,15.339999,18.1,14.48,16.58,11.44,5.1,3.62,3.62,7.24,7.24,10.219999,8.86,12.54,14.48,20.459999,21.719999,21.719999,22.6,21.1,19.139999,17.719999,16.98,15.339999,16.18,17.359999,20.459999,22.6,23.18,23.459999,22.6,20.139999,18.459999,16.98,16.58,16.18,14.48,12,13.04,13.54,14.48,16.58,15.78,15.78,14.92,13.54,12.54,7
104.099998,180,115.099998,113.259995,112.699997,102.839996,92.579994,81.580002,103.919998,93.339996,113.139999,89.18,125.079994,111.519997,132.080002,104.159996,114.059998,110.339996,161.259995,142.580002,112.040001,53.199997,43.119999,34.52,24.82,19.48,16.98,15.78,6.26,3.62,3.62,3.62,3.62,0,0,3.62,6.26,8.86,9.559999,11.44,13.04,12.54,13.04,12.54,13.04,14.02,14.48,16.58,16.58,16.18,16.18,16.58,16.98,17.359999,16.98,16.18,15.339999,15.339999,15.78,16.58,16.58,16.58,16.58,15.78,8
147.099991,123.079994,134.979996,149.399994,186,168.599991,145.459991,63.84,52.699997,39.139999,23.74,16.58,9.559999,10.219999,8.86,0,3.62,3.62,5.1,5.1,11.44,10.219999,11.44,10.219999,16.98,14.48,20.459999,15.78,17.359999,19.139999,18.459999,21.4,18.799999,19.139999,17.719999,20.139999,18.459999,14.92,18.799999,16.18,17.359999,18.799999,17.359999,12.54,15.78,13.54,15.339999,15.339999,14.92,14.02,13.04,12,12.54,12.54,12,12,12,10.219999,9.559999,8.86,7.24,6.26,5.1,3.62,9
104.360001,137.520004,116.699997,134.160004,125.259995,114.479996,94.759995,104.239998,96.379997,110.759995,127.419998,129.199997,161.319992,146.959991,158.87999,161.940002,177.839996,122.459999,53.699997,54.899998,44.18,30.5,18.459999,17.359999,76.779999,35.279999,27.08,6.26,16.98,20.779999,20.139999,16.58,9.559999,0,0,6.26,7.24,8.08,10.86,10.86,12,13.04,12.54,11.44,16.18,14.02,14.92,16.98,16.18,15.78,17.719999,18.799999,19.48,20.139999,19.48,19.48,19.82,19.82,19.82,20.139999,19.82,18.459999,16.98,15.339999,10
