1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,sample
22.879999,22.879999,25.08,23.74,17.719999,16.58,14.48,11.44,9.559999,8.08,7.24,5.1,5.1,6.26,5.1,3.62,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.459999,20.779999,16.18,14.48,11.44,9.559999,8.86,8.08,8.08,8.08,6.26,7.24,6.26,7.24,6.26,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21.719999,22.02,22.6,22.299999,20.779999,18.799999,16.58,14.48,12.54,10.86,8.86,6.26,5.1,0,0,0,0,3.62,5.1,7.24,8.08,8.86,9.559999,10.219999,10.86,11.44,12,12.54,12.54,12.54,13.04,13.04,12.54,12.54,12,12,11.44,10.86,10.86,10.219999,9.559999,8.86,8.86,8.08,7.24,7.24,6.26,6.26,8.86,25.84,24.539999,16.18,17.719999,12.54,12.54,10.219999,10.86,9.559999,10.86,8.86,9.559999,8.08,8.08,7.24,3
38.98,28.5,27.559999,24.279999,19.48,18.799999,20.139999,20.139999,18.459999,16.58,15.339999,16.18,15.78,14.48,16.18,16.58,15.339999,17.719999,16.98,14.92,14.92,15.78,15.339999,14.02,12.54,10.86,8.86,9.559999,8.08,9.559999,14.48,16.18,16.58,15.339999,12.54,12,10.219999,8.86,8.08,8.86,9.559999,10.219999,10.219999,8.86,7.24,8.08,7.24,7.24,6.26,5.1,5.1,3.62,0,0,0,0,0,0,0,3.62,3.62,3.62,0,0,4
30.92,17.359999,18.799999,15.339999,14.02,12.54,10.86,10.86,10.219999,10.219999,10.219999,9.559999,10.86,10.219999,10.86,11.44,14.02,12,12,13.54,11.44,10.86,11.44,11.44,10.219999,10.219999,9.559999,8.86,8.86,6.26,7.24,7.24,7.24,7.24,8.86,8.08,7.24,5.1,5.1,3.62,3.62,5.1,5.1,6.26,5.1,0,0,3.62,10.219999,16.58,21.4,24,22.879999,21.4,19.82,18.799999,18.1,18.459999,17.719999,15.339999,10.86,7.24,5.1,3.62,5
47.059998,27.08,21.719999,20.139999,17.359999,14.92,14.48,13.54,12,11.44,11.44,12,12,11.44,11.44,11.44,11.44,10.86,10.219999,9.559999,8.86,8.08,8.08,7.24,6.26,5.1,5.1,5.1,6.26,5.1,3.62,3.62,3.62,5.1,6.26,7.24,8.08,8.08,8.08,6.26,3.62,3.62,6.26,8.86,11.44,13.04,14.02,14.02,13.54,12.54,12,10.219999,8.86,8.08,7.24,5.1,5.1,3.62,0,0,0,0,0,0,6
21.1,20.139999,18.799999,18.1,17.359999,16.18,14.92,13.04,12,10.86,9.559999,8.86,7.24,6.26,5.1,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,3.62,5.1,5.1,6.26,7.24,8.08,8.08,8.86,8.86,9.559999,9.559999,9.559999,9.559999,9.559999,9.559999,8.86,8.86,8.86,8.08,8.08,7.24,6.26,5.1,7
20.779999,11.44,14.02,9.559999,8.08,8.86,8.08,8.08,7.24,7.24,7.24,7.24,7.24,7.24,7.24,6.26,6.26,6.26,6.26,6.26,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,5.1,5.1,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
20.779999,14.48,15.339999,11.44,10.86,11.44,9.559999,9.559999,8.08,8.86,8.08,9.559999,8.08,7.24,6.26,7.24,6.26,6.26,6.26,6.26,5.1,5.1,5.1,5.1,5.1,3.62,5.1,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
22.299999,13.04,13.54,9.559999,8.08,8.08,6.26,6.26,6.26,6.26,6.26,6.26,7.24,6.26,7.24,6.26,6.26,7.24,6.26,6.26,6.26,5.1,5.1,6.26,5.1,5.1,5.1,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
