aX,aY,aZ,gX,gY,gZ,sample
0.205,-0.747,0.529,-11.108,2.808,-17.7,2
0.219,-0.809,0.542,1.038,6.287,-12.268,2
0.225,-0.825,0.552,5.615,16.418,-1.343,2
0.2,-0.857,0.544,6.714,16.235,3.235,2
0.217,-0.89,0.55,5.554,9.094,3.601,2
0.202,-0.895,0.552,3.601,4.761,0.366,2
0.203,-0.903,0.551,1.465,0.061,-5.371,2
0.212,-0.91,0.573,-0.366,-2.014,-9.766,2
0.182,-0.91,0.533,-2.136,-2.38,-11.841,2
0.177,-0.893,0.544,-0.366,-4.761,-10.01,2
0.179,-0.881,0.531,0.61,-3.784,-5.188,2
0.153,-0.852,0.529,2.441,-1.16,4.15,2
0.119,-0.82,0.537,6.409,1.709,12.085,2
0.095,-0.799,0.513,10.315,6.714,16.052,2
0.071,-0.794,0.504,14.099,9.949,16.602,2
0.067,-0.802,0.514,16.541,9.583,12.634,2
0.067,-0.823,0.536,14.709,7.202,5.249,2
0.071,-0.849,0.531,8.667,4.333,-2.502,2
0.078,-0.865,0.521,3.784,1.587,-6.714,2
0.096,-0.871,0.533,0.366,-0.183,-6.775,2
0.1,-0.878,0.527,-3.174,0.061,-2.869,2
0.105,-0.869,0.51,-3.052,1.587,3.723,2
0.131,-0.859,0.496,0.122,3.601,10.071,2
0.151,-0.846,0.461,3.784,6.897,16.113,2
0.159,-0.823,0.447,9.705,8.606,22.522,2
0.167,-0.828,0.472,16.968,10.376,25.574,2
0.165,-0.863,0.491,20.813,13.306,24.78,2
0.16,-0.906,0.519,20.63,12.939,21.301,2
0.153,-0.943,0.542,16.602,9.277,14.893,2
0.155,-0.959,0.511,11.475,5.188,8.301,2
0.146,-0.973,0.478,10.742,3.235,5.859,2
0.141,-0.951,0.475,15.747,3.296,9.46,2
0.135,-0.962,0.487,20.02,5.31,13.733,2
0.128,-0.987,0.501,22.217,8.301,17.883,2
0.117,-0.993,0.514,23.804,12.39,21.667,2
0.115,-1.002,0.512,24.658,17.456,23.926,2
0.115,-1.026,0.534,24.353,22.278,23.743,2
0.109,-1.054,0.587,21.301,24.597,20.752,2
0.107,-1.058,0.617,12.817,25.269,13.184,2
0.127,-1.034,0.594,1.282,22.522,2.502,2
0.172,-0.997,0.569,-7.874,18.86,-5.92,2
4,-4,-4,352.112,-472.046,-65.979,3
-0.684,-4,2.64,580.383,-339.417,108.643,3
-1.441,-4,1.849,270.386,248.657,428.955,3
0.094,-4,1.993,-31.067,140.259,234.802,3
-0.525,-1.748,0.454,-231.75,-47.302,3.479,3
-1.075,-0.218,0.045,-280.823,-74.28,54.321,3
-0.825,-0.243,-0.125,-292.48,-41.931,39.001,3
-0.55,-0.434,-1.02,-282.471,-66.772,-34.79,3
-0.386,0.062,-1.208,-240.784,-51.941,-88.318,3
-0.336,0.369,-1.096,-156.006,-1.526,-120.544,3
-0.495,0.199,-0.802,-63.965,7.446,-100.159,3
-0.591,0.076,-0.104,20.081,25.452,-54.688,3
-0.564,-0.111,0.357,62.988,53.772,-16.602,3
-0.376,-0.243,0.535,64.575,87.097,-7.324,3
-0.106,-0.297,0.548,42.297,106.201,-23.621,3
0.089,-0.305,0.457,14.221,98.572,-54.688,3
0.261,-0.302,0.333,2.441,88.318,-79.224,3
0.467,-0.394,0.316,8.423,86.609,-91.248,3
0.673,-0.535,0.359,17.944,82.458,-87.28,3
0.824,-0.628,0.38,27.954,75.073,-68.481,3
0.898,-0.684,0.394,37.598,68.176,-43.396,3
0.947,-0.719,0.382,43.945,64.575,-17.212,3
0.962,-0.759,0.366,49.744,60.608,6.958,3
0.917,-0.809,0.403,54.199,56.274,25.085,3
0.848,-0.899,0.448,53.04,51.941,33.813,3
0.774,-1.004,0.507,44.128,46.753,31.311,3
0.736,-1.114,0.53,27.832,40.039,20.325,3
0.669,-1.184,0.589,6.714,31.494,3.052,3
0.638,-1.238,0.481,-8.911,24.902,-10.132,3
0.627,-1.203,0.428,-17.822,23.254,-14.404,3
0.606,-1.215,0.436,-19.958,10.986,-16.113,3
0.587,-1.211,0.457,-21.79,-2.991,-13.672,3
0.544,-1.175,0.414,-23.926,-7.996,-4.761,3
0.52,-1.141,0.368,-20.935,-9.521,2.747,3
0.498,-1.105,0.404,-19.287,-5.676,10.925,3
0.465,-1.085,0.418,-20.691,-3.662,16.968,3
0.444,-1.038,0.385,-25.269,-0.305,18.555,3
0.438,-0.993,0.354,-30.396,4.456,18.311,3
0.438,-0.97,0.32,-33.203,5.493,16.113,3
0.421,-0.951,0.37,-38.818,3.418,12.878,3
0.401,-0.949,0.379,-49.011,-2.075,11.963,3
0.442,-0.839,0.421,-53.467,-6.165,10.62,3
0.375,-0.876,0.25,-70.801,20.447,6.531,3
0.261,-0.829,0.078,-69.702,23.071,10.742,3
0.349,-0.729,0.282,-37.903,2.686,7.935,3
0.365,-0.76,0.297,-24.902,10.864,1.526,3
0.372,-0.757,0.297,-14.771,12.756,7.324,3
0.377,-0.713,0.368,-1.343,10.437,10.071,3
0.392,-0.71,0.401,6.165,10.315,8.423,3
0.392,-0.718,0.401,10.803,11.108,3.784,3
0.38,-0.695,0.452,13.55,10.376,-0.793,3
0.365,-0.713,0.456,11.78,8.484,-2.747,3
0.348,-0.741,0.437,11.169,9.766,-5.676,3
0.35,-0.766,0.445,11.108,8.85,-7.263,3
0.365,-0.799,0.42,8.85,9.521,-7.751,3
0.397,-0.823,0.419,4.272,8.362,-7.568,3
0.414,-0.852,0.406,1.831,4.639,-5.737,3
0.413,-0.852,0.418,-0.549,5.493,-3.967,3
0.423,-0.859,0.425,-5.554,3.906,-3.479,3
0.459,-0.878,0.424,-11.353,3.723,-5.127,3
0.478,-0.875,0.426,-17.212,2.441,-6.47,3
0.479,-0.858,0.438,-25.269,-0.549,-5.432,3
0.47,-0.838,0.426,-33.997,-1.648,-3.357,3
0.462,-0.807,0.389,-41.138,-2.625,0,3
0.425,-0.783,0.405,-46.143,-4.211,5.31,3
0.365,-0.809,0.438,-50.598,-2.625,13.123,3
0.405,-0.711,0.353,-52.673,3.235,20.63,3
0.331,-0.742,0.359,-51.208,9.338,22.949,3
0.325,-0.787,0.374,-44.128,11.047,25.208,3
0.351,-0.83,0.465,-35.767,7.141,22.034,3
0.345,-0.854,0.501,-32.471,1.953,17.334,3
0.343,-0.833,0.488,-34.79,1.465,13.123,3
0.356,-0.815,0.443,-40.527,2.869,10.376,3
0.405,-0.765,0.393,-44.434,2.808,8.972,3
0.428,-0.724,0.388,-46.631,1.77,9.583,3
0.436,-0.7,0.352,-46.875,2.38,13.428,3
0.421,-0.683,0.339,-42.847,5.249,18.494,3
0.391,-0.667,0.358,-35.828,7.69,20.325,3
0.371,-0.699,0.381,-29.968,10.437,17.395,3
0.38,-0.778,0.401,-25.635,12.146,8.484,3
0.406,-0.839,0.407,-20.386,10.803,-4.761,3
0.429,-0.822,0.394,-13.611,9.338,-18.066,3
0.433,-0.815,0.381,-9.277,8.362,-29.419,3
0.462,-0.856,0.391,-5.981,7.996,-36.804,3
0.499,-0.9,0.416,-1.953,8.484,-39.429,3
0.509,-0.925,0.418,1.892,9.644,-36.804,3
0.506,-0.922,0.4,6.348,11.536,-30.457,3
0.489,-0.916,0.427,13.855,15.381,-23.437,3
0.473,-0.923,0.476,18.127,20.203,-18.25,3
0.43,-0.921,0.501,17.09,24.475,-16.968,3
0.377,-0.905,0.529,13.123,27.466,-19.775,3
0.356,-0.89,0.526,6.409,30.945,-27.832,3
0.378,-0.876,0.496,-1.16,30.945,-38.757,3
0.4,-0.843,0.467,-6.47,27.649,-48.34,3
0.414,-0.804,0.441,-10.498,25.452,-54.077,3
0.437,-0.768,0.391,-11.658,23.56,-55.725,3
0.454,-0.745,0.38,-7.568,20.691,-51.88,3
0.465,-0.729,0.386,-0.732,20.264,-43.335,3
0.479,-0.731,0.398,5.31,22.4,-32.593,3
0.477,-0.754,0.417,9.338,22.156,-23.01,3
0.485,-0.764,0.432,10.315,18.127,-15.503,3
0.502,-0.78,0.437,8.606,12.268,-9.766,3
0.487,-0.806,0.456,3.479,5.432,-5.859,3
0.443,-0.816,0.499,-2.93,-0.732,-3.418,3
0.427,-0.824,0.523,-9.399,-2.869,-6.897,3
0.397,-0.801,0.485,-16.724,-3.235,-15.93,3
0.359,-0.77,0.482,-21.423,-6.897,-31.616,3
0.33,-0.781,0.503,-22.705,-7.751,-53.955,3
0.307,-0.748,0.484,-22.644,-1.892,-78.735,3
0.28,-0.718,0.451,-23.01,-0.427,-105.103,3
0.249,-0.7,0.427,-20.752,-3.601,-132.812,3
0.252,-0.708,0.436,-15.015,-5.31,-156.677,3
0.237,-0.728,0.456,-7.812,-5.127,-172.546,3
0.22,-0.727,0.464,-0.427,-4.15,-179.26,3
0.199,-0.728,0.439,8.24,0,-177.124,3
0.195,-0.734,0.418,21.423,8.911,-165.344,3
0.25,-0.819,0.45,33.325,16.785,-148.437,3
0.25,-0.895,0.549,33.63,10.498,-136.963,3
0.193,-0.932,0.589,24.292,-7.08,-131.226,3
3.661,-4,3.237,594.36,-377.441,126.465,4
-2.948,-4,2.491,176.392,180.054,476.746,4
-1.439,-4,0.04,-9.155,206.177,355.408,4
-1.123,-1.35,0.072,-224.121,6.653,-56.946,4
-0.982,-0.347,-0.097,-242.554,-147.888,-106.567,4
-0.312,-0.84,0.039,-214.905,-100.586,-106.934,4
0.075,-0.834,-0.432,-163.94,-25.696,-85.083,4
0.287,-0.573,-0.82,-114.319,-24.536,-36.011,4
0.045,-0.54,-0.909,-60.364,-44.128,8.24,4
-0.023,-0.475,-0.606,-7.446,6.409,60.364,4
-0.116,-0.581,-0.256,41.87,36.194,118.286,4
-0.13,-0.647,0.151,79.773,51.88,139.343,4
0.011,-0.681,0.376,76.843,67.322,120.972,4
0.241,-0.647,0.406,50.049,75.928,83.13,4
0.473,-0.57,0.375,23.926,75.439,42.236,4
0.616,-0.591,0.342,5.31,72.021,14.16,4
0.747,-0.614,0.366,-5.981,69.153,5.737,4
0.834,-0.593,0.375,-10.559,68.054,11.78,4
0.886,-0.558,0.358,-11.719,66.956,21.179,4
0.888,-0.525,0.313,-13.855,65.247,26.55,4
0.878,-0.498,0.265,-17.151,62.988,26.489,4
0.839,-0.491,0.252,-17.212,59.509,22.095,4
0.769,-0.513,0.268,-15.808,56.335,16.113,4
0.696,-0.594,0.288,-17.395,55.664,6.836,4
0.651,-0.706,0.312,-23.193,53.65,-7.751,4
0.623,-0.817,0.348,-33.569,49.988,-27.344,4
0.62,-0.908,0.339,-45.776,46.692,-50.964,4
0.693,-0.971,0.286,-56.396,42.725,-69.031,4
0.791,-1.029,0.246,-63.599,38.147,-73.853,4
0.88,-1.066,0.186,-64.941,29.907,-64.819,4
0.928,-1.032,0.158,-54.932,21.851,-43.945,4
0.938,-1.008,0.206,-41.199,18.25,-16.907,4
0.892,-0.974,0.238,-29.419,16.907,8.118,4
0.828,-0.923,0.262,-21.729,17.761,24.414,4
0.77,-0.894,0.313,-19.47,18.616,27.222,4
0.723,-0.874,0.367,-22.095,18.005,19.409,4
0.698,-0.865,0.38,-28.198,18.433,5.005,4
0.688,-0.868,0.383,-37.048,20.02,-11.414,4
0.688,-0.888,0.372,-47.302,17.639,-24.963,4
0.688,-0.855,0.339,-50.781,14.038,-33.875,4
0.694,-0.808,0.355,-48.95,11.719,-38.086,4
0.695,-0.786,0.377,-48.218,10.864,-38.635,4
0.696,-0.744,0.379,-48.279,10.315,-38.574,4
0.694,-0.696,0.368,-48.157,10.376,-38.025,4
0.68,-0.651,0.35,-48.218,9.094,-37.354,4
0.658,-0.607,0.331,-47.974,7.629,-36.743,4
0.643,-0.591,0.338,-46.936,4.517,-38.452,4
0.623,-0.594,0.352,-45.166,0.244,-41.138,4
0.599,-0.615,0.373,-43.823,-3.662,-43.152,4
0.567,-0.629,0.394,-42.969,-8.179,-43.152,4
0.536,-0.638,0.401,-42.114,-11.719,-39.917,4
0.517,-0.64,0.398,-40.405,-13.123,-34.363,4
0.5,-0.644,0.393,-39.124,-12.268,-26.489,4
0.477,-0.63,0.36,-36.499,-12.268,-17.944,4
0.451,-0.62,0.353,-31.067,-12.512,-12.512,4
0.427,-0.627,0.349,-25.696,-12.451,-10.498,4
0.413,-0.653,0.354,-22.278,-12.024,-12.451,4
0.407,-0.684,0.353,-20.63,-10.071,-18.066,4
0.395,-0.706,0.335,-20.02,-7.507,-24.048,4
0.4,-0.719,0.314,-18.494,-4.211,-29.358,4
0.423,-0.739,0.321,-16.174,-1.77,-33.386,4
0.451,-0.763,0.321,-15.015,-0.183,-34.973,4
0.486,-0.781,0.323,-13.062,0.427,-33.081,4
0.493,-0.791,0.323,-10.681,0.427,-28.015,4
0.485,-0.796,0.319,-7.935,0.305,-21.24,4
0.473,-0.802,0.321,-5.737,-0.305,-15.625,4
0.452,-0.805,0.343,-4.944,-1.892,-13.428,4
0.428,-0.81,0.353,-5.981,-3.174,-14.526,4
0.419,-0.823,0.353,-8.484,-3.479,-19.531,4
0.422,-0.83,0.347,-11.414,-3.296,-27.527,4
0.435,-0.826,0.348,-13.611,-3.906,-36.438,4
0.463,-0.819,0.359,-14.587,-4.333,-42.603,4
0.502,-0.83,0.363,-14.648,-4.15,-44.067,4
0.538,-0.836,0.377,-13.55,-3.723,-39.063,4
0.55,-0.831,0.393,-11.353,-2.93,-27.405,4
0.526,-0.807,0.405,-9.46,-0.244,-11.292,4
0.486,-0.768,0.414,-7.996,2.808,4.456,4
0.437,-0.735,0.391,-6.897,5.188,16.785,4
0.389,-0.693,0.369,-5.005,6.775,22.217,4
0.361,-0.67,0.38,-1.648,7.446,19.409,4
0.351,-0.685,0.416,0.305,6.714,9.216,4
0.363,-0.707,0.426,0.427,5.981,-4.15,4
0.408,-0.729,0.432,-1.526,5.005,-15.747,4
0.453,-0.747,0.438,-4.089,3.113,-22.217,4
0.498,-0.76,0.432,-7.446,1.038,-23.56,4
0.531,-0.758,0.429,-9.216,0.122,-19.958,4
0.545,-0.754,0.425,-9.949,0.061,-11.169,4
0.532,-0.742,0.396,-9.705,1.221,-0.244,4
0.504,-0.725,0.372,-7.751,1.77,10.01,4
0.472,-0.712,0.351,-3.967,1.648,15.625,4
0.445,-0.717,0.342,-0.366,1.709,15.137,4
0.424,-0.733,0.347,2.258,0.977,9.827,4
0.419,-0.76,0.358,3.967,0.793,1.77,4
0.422,-0.796,0.371,3.906,1.16,-6.409,4
0.435,-0.831,0.379,1.953,1.16,-13.977,4
0.447,-0.868,0.383,-1.526,-0.244,-20.874,4
0.464,-0.908,0.383,-5.432,-1.892,-25.696,4
0.48,-0.943,0.376,-8.301,-2.258,-27.1,4
0.485,-0.968,0.363,-9.705,-2.197,-24.292,4
0.484,-0.988,0.351,-8.972,-1.038,-18.25,4
0.475,-1,0.341,-6.531,0.305,-11.414,4
0.464,-1.004,0.342,-3.235,0.671,-5.676,4
0.449,-1,0.339,-0.183,1.526,-0.671,4
0.434,-0.991,0.337,2.563,1.831,1.77,4
0.427,-0.981,0.357,3.784,1.77,0.549,4
0.42,-0.971,0.381,2.808,2.686,-2.869,4
0.421,-0.963,0.406,-0.366,3.906,-7.019,4
0.427,-0.96,0.427,-5.859,4.7,-11.658,4
0.429,-0.936,0.425,-13.367,4.822,-16.052,4
0.435,-0.905,0.416,-20.203,5.005,-18.127,4
0.436,-0.877,0.393,-24.597,5.493,-17.029,4
0.438,-0.845,0.383,-24.841,6.042,-13.489,4
0.443,-0.815,0.386,-21.24,7.019,-9.094,4
0.444,-0.792,0.393,-16.907,7.69,-5.554,4
0.455,-0.765,0.403,-11.658,7.019,-2.258,4
0.456,-0.737,0.436,-6.348,5.981,-0.183,4
0.454,-0.71,0.475,-1.953,7.08,1.526,4
0.46,-0.681,0.505,2.441,10.803,2.441,4
0.494,-0.669,0.548,7.019,13.55,2.197,4
3.192,-3.987,-1.161,612.671,-345.642,115.356,5
-0.692,-4,0.609,149.719,118.347,340.576,5
0.141,-4,2.93,243.286,36.682,201.904,5
-0.242,-2.908,1.474,-22.522,88.562,-96.924,5
-0.555,-1.081,-0.464,-280.518,31.86,-61.462,5
-0.065,-0.449,-0.489,-279.724,-1.404,-101.563,5
0.223,-0.694,-0.203,-197.327,-13.55,-120.789,5
0.284,-0.988,-0.379,-199.219,11.597,-96.619,5
0.243,-0.86,-0.937,-178.223,-2.808,-77.942,5
0.179,-0.531,-0.952,-118.103,-15.93,-61.584,5
0.136,-0.539,-0.751,-71.96,9.888,-20.569,5
