aX,aY,aZ,gX,gY,gZ,sample
0.32,-0.208,0.868,-27.222,4.883,-5.127,2
0.353,-0.186,0.863,-24.78,7.812,-4.578,2
0.362,-0.165,0.867,-22.217,10.559,-2.38,2
0.358,-0.146,0.862,-18.433,15.137,-0.366,2
0.342,-0.136,0.854,-14.771,18.86,-0.671,2
0.329,-0.122,0.841,-11.353,20.081,-2.014,2
0.324,-0.109,0.841,-8.545,18.494,-3.235,2
0.355,-0.081,0.858,-7.385,15.137,-5.127,2
0.36,-0.045,0.86,-7.874,12.878,-7.202,2
0.412,-0.003,0.882,-10.681,15.32,-6.348,2
0.429,0.018,0.903,-12.573,18.555,-2.441,2
0.406,0.029,0.895,-14.282,14.771,4.15,2
0.397,0.051,0.897,-19.287,16.296,7.812,2
0.383,0.048,0.895,-22.705,21.79,7.568,2
0.345,0.042,0.87,-23.254,23.193,7.996,2
0.316,0.046,0.843,-20.874,21.973,7.874,2
0.311,0.063,0.844,-14.771,21.667,4.517,2
0.323,0.1,0.857,-9.705,19.409,1.404,2
0.353,0.135,0.876,-9.888,17.395,0.305,2
0.365,0.152,0.873,-13.184,16.418,-0.549,2
0.362,0.154,0.854,-17.944,14.832,-1.343,2
0.356,0.144,0.833,-21.24,12.634,-2.136,2
0.351,0.136,0.82,-21.423,10.01,-3.296,2
0.35,0.121,0.82,-20.325,7.019,-5.066,2
0.359,0.11,0.825,-18.799,4.333,-7.446,2
0.371,0.097,0.84,-16.907,2.747,-9.46,2
0.38,0.082,0.854,-15.503,3.052,-10.742,2
0.391,0.067,0.862,-14.648,4.15,-11.475,2
0.4,0.056,0.866,-14.16,4.944,-11.78,2
0.409,0.045,0.877,-14.465,5.127,-11.23,2
0.408,0.032,0.877,-14.893,4.883,-9.766,2
0.402,0.014,0.878,-14.648,5.249,-8.301,2
0.398,-0.001,0.882,-13.855,5.859,-7.874,2
0.396,-0.013,0.886,-13,5.127,-8.118,2
0.396,-0.035,0.891,-11.292,4.089,-8.545,2
0.406,-0.05,0.898,-10.071,2.93,-9.338,2
0.42,-0.057,0.906,-9.521,1.282,-10.071,2
0.427,-0.064,0.91,-8.972,0.549,-9.827,2
0.431,-0.067,0.915,-8.24,0.854,-8.545,2
0.432,-0.061,0.911,-6.714,2.319,-6.47,2
0.425,-0.058,0.905,-4.7,5.249,-3.845,2
0.409,-0.05,0.9,-2.441,9.705,-1.404,2
0.394,-0.039,0.896,-0.61,12.695,0.671,2
0.377,-0.029,0.889,-0.122,13.489,1.77,2
0.361,-0.032,0.886,-0.122,13.062,1.648,2
0.351,-0.04,0.881,-0.732,10.925,-0.122,2
0.349,-0.046,0.872,-1.77,6.226,-2.502,2
0.358,-0.054,0.871,-1.404,1.343,-4.944,2
0.375,-0.055,0.882,-0.366,-2.075,-7.935,2
0.395,-0.055,0.896,-0.305,-4.028,-9.338,2
0.409,-0.066,0.901,-1.648,-4.578,-8.85,2
0.416,-0.076,0.891,-2.625,-4.333,-7.751,2
0.423,-0.077,0.887,-2.686,-3.357,-6.165,2
0.425,-0.081,0.885,-1.831,-2.014,-4.517,2
0.424,-0.085,0.885,-0.488,0.488,-3.113,2
0.422,-0.084,0.884,0.977,2.747,-2.014,2
0.421,-0.08,0.884,1.587,3.845,-1.343,2
0.42,-0.078,0.887,1.831,3.601,-1.526,2
0.424,-0.078,0.891,0.916,2.319,-1.831,2
0.426,-0.085,0.895,-0.183,0.549,-2.075,2
0.425,-0.089,0.893,-1.099,-1.16,-2.502,2
0.427,-0.092,0.894,-1.16,-1.404,-2.747,2
0.43,-0.095,0.895,-0.671,-0.671,-2.502,2
0.431,-0.097,0.895,-0.488,0.549,-2.075,2
0.431,-0.097,0.897,0,2.136,-1.038,2
0.431,-0.101,0.901,0,3.479,0.061,2
0.432,-0.109,0.904,-0.793,4.028,0.671,2
0.434,-0.11,0.904,-2.136,2.93,1.038,2
0.432,-0.107,0.903,-2.808,1.831,0.977,2
0.43,-0.103,0.903,-2.93,1.709,1.16,2
0.42,-0.099,0.898,-2.869,2.502,1.831,2
0.408,-0.089,0.888,-2.38,3.235,2.075,2
0.399,-0.076,0.881,-1.343,4.028,2.014,2
0.391,-0.065,0.877,-0.549,4.333,1.831,2
0.379,-0.062,0.869,-0.061,3.967,1.343,2
0.376,-0.068,0.868,0.244,3.296,0.122,2
0.387,-0.067,0.871,0.122,1.587,-1.587,2
0.397,-0.065,0.878,-0.366,-0.244,-2.502,2
0.399,-0.072,0.882,-0.854,-1.16,-2.625,2
0.402,-0.081,0.885,-0.916,-1.099,-2.441,2
0.403,-0.086,0.884,-0.549,-0.916,-2.625,2
0.407,-0.088,0.886,0.061,-0.61,-2.808,2
0.408,-0.087,0.889,0.427,-0.244,-2.93,2
0.412,-0.087,0.893,0.122,-0.183,-2.747,2
-0.099,-1.311,1.197,1.831,-76.111,-162.537,3
-0.018,-1.319,1.288,-2.075,-63.354,-155.029,3
0.097,-1.331,1.304,-3.845,-46.753,-146.729,3
0.318,-1.336,1.261,-2.197,-32.532,-137.39,3
0.527,-1.267,1.188,8.24,-22.461,-128.479,3
0.673,-1.159,1.146,23.499,-7.874,-114.99,3
0.729,-1.031,1.155,31.921,5.615,-92.346,3
0.693,-0.894,1.186,29.297,13,-62.988,3
0.587,-0.763,1.203,19.47,16.479,-34.973,3
0.442,-0.635,1.161,5.981,17.151,-11.23,3
0.257,-0.521,1.078,-7.385,17.273,8.118,3
0.078,-0.438,0.997,-18.311,16.235,22.339,3
-0.05,-0.394,0.935,-24.841,11.536,29.541,3
-0.116,-0.372,0.895,-26.794,3.357,30.457,3
-0.134,-0.36,0.863,-25.574,-3.784,28.381,3
-0.149,-0.35,0.863,-21.667,-6.714,26.367,3
-0.157,-0.328,0.879,-15.869,-6.104,24.658,3
-0.158,-0.304,0.915,-9.155,-2.625,22.034,3
-0.155,-0.292,0.953,-4.761,1.77,20.02,3
-0.137,-0.29,0.975,-3.723,4.028,18.25,3
-0.107,-0.302,0.986,-4.028,4.883,16.968,3
-0.07,-0.319,0.999,-4.333,6.531,16.235,3
-0.027,-0.336,0.996,-3.845,9.583,16.052,3
0.006,-0.365,1.029,-3.052,13.916,16.724,3
0.038,-0.403,1.058,-3.052,17.212,19.226,3
0.068,-0.446,1.078,-4.944,18.494,23.071,3
0.098,-0.468,1.079,-8.667,18.127,27.771,3
0.098,-0.543,1.076,-13.55,16.357,33.264,3
0.112,-0.581,1.042,-17.822,13.855,39.49,3
0.104,-0.618,1.023,-19.226,12.146,45.41,3
0.103,-0.636,1.028,-17.944,12.634,50.537,3
0.09,-0.65,1.075,-17.761,13.672,56.946,3
0.079,-0.636,1.087,-20.447,16.296,63.721,3
0.046,-0.653,1.085,-24.536,20.386,68.115,3
0.03,-0.661,1.063,-27.649,22.827,69.397,3
0.027,-0.654,1.02,-30.09,21.24,68.359,3
0.033,-0.646,0.97,-31.128,16.052,65.308,3
0.07,-0.584,0.895,-31.128,7.751,62.195,3
0.065,-0.614,0.957,-31.25,-1.16,62.073,3
0.122,-0.596,0.951,-32.654,-8.24,64.087,3
0.133,-0.596,0.955,-34.058,-8.301,67.627,3
0.117,-0.637,0.983,-32.715,-3.174,69.397,3
0.119,-0.636,0.981,-28.625,5.066,69.336,3
0.05,-0.624,1.004,-22.949,16.602,67.505,3
0.034,-0.544,0.964,-17.944,26.611,64.514,3
0.013,-0.517,0.942,-15.198,28.687,57.678,3
0.088,-0.424,0.92,-14.587,24.841,49.744,3
0.135,-0.327,0.904,-15.991,16.602,45.532,3
0.201,-0.292,0.931,-16.907,11.597,48.035,3
0.228,-0.275,0.978,-17.09,11.23,49.866,3
0.248,-0.219,0.971,-19.775,9.705,48.157,3
0.236,-0.185,0.963,-25.085,12.817,48.279,3
0.203,-0.131,0.91,-30.212,18.311,48.279,3
0.185,-0.057,0.838,-32.104,24.902,44.556,3
0.189,0.002,0.765,-33.325,27.527,39.734,3
0.204,0.057,0.694,-35.889,23.315,35.156,3
0.234,0.093,0.649,-36.438,14.221,29.236,3
0.324,0.129,0.65,-32.227,3.174,24.17,3
0.366,0.097,0.728,-27.1,-4.15,26.55,3
0.437,0.103,0.812,-22.034,-3.601,34.241,3
0.438,0.138,0.877,-16.357,6.348,42.664,3
0.395,0.206,0.921,-12.39,21.545,50.171,3
0.335,0.303,0.928,-10.498,34.119,56.641,3
0.284,0.414,0.918,-10.559,40.71,58.044,3
0.239,0.492,0.882,-13.489,39.795,54.199,3
0.203,0.521,0.822,-16.418,33.081,46.692,3
0.191,0.515,0.782,-16.846,23.315,37.72,3
0.211,0.521,0.786,-13.611,14.404,29.785,3
0.223,0.526,0.797,-8.728,10.315,25.208,3
0.212,0.504,0.82,-2.197,11.902,22.217,3
0.22,0.47,0.877,5.554,15.564,19.531,3
0.24,0.459,0.95,11.658,17.273,20.142,3
0.251,0.461,1.018,14.893,19.348,21.24,3
0.251,0.472,1.051,13.977,22.522,21.362,3
0.255,0.486,1.061,8.24,23.621,21.24,3
0.244,0.497,1.042,0.61,23.682,21.606,3
0.241,0.475,1.006,-6.348,22.278,24.536,3
0.215,0.444,0.944,-12.329,21.545,26.489,3
0.203,0.401,0.895,-12.268,25.33,22.339,3
0.224,0.366,0.878,-7.874,26.733,18.066,3
0.243,0.348,0.866,-3.418,21.912,15.564,3
0.263,0.337,0.883,-1.038,16.235,11.658,3
0.286,0.329,0.897,-1.526,11.292,8.301,3
0.297,0.312,0.908,-2.502,7.996,6.714,3
0.284,0.281,0.914,-2.258,6.836,6.042,3
0.279,0.257,0.934,-0.427,7.812,5.188,3
0.282,0.241,0.962,0.977,9.338,5.371,3
0.291,0.224,0.973,0.61,10.925,8.24,3
0.29,0.212,0.962,-1.587,12.939,9.338,3
0.297,0.197,0.942,-4.272,15.198,8.362,3
0.301,0.182,0.915,-5.737,15.808,7.935,3
0.298,0.16,0.888,-5.737,14.648,7.202,3
0.303,0.153,0.869,-4.089,12.634,5.31,3
0.319,0.154,0.862,-2.93,9.644,3.784,3
0.335,0.149,0.859,-2.625,7.141,3.845,3
0.344,0.138,0.851,-2.686,6.287,4.395,3
0.335,0.131,0.843,-1.709,6.165,5.127,3
0.328,0.135,0.843,0.183,5.981,5.249,3
0.323,0.135,0.852,1.77,5.92,5.615,3
0.316,0.123,0.866,1.831,6.348,6.348,3
0.311,0.112,0.874,1.709,6.653,6.836,3
0.31,0.099,0.89,2.136,6.775,6.775,3
0.31,0.098,0.905,2.014,7.202,6.836,3
0.314,0.083,0.909,2.197,7.446,7.202,3
0.313,0.08,0.915,1.526,7.263,5.676,3
0.317,0.083,0.916,0.854,5.92,3.662,3
0.321,0.069,0.916,-0.366,4.395,2.014,3
0.322,0.059,0.908,-0.183,3.784,0.61,3
0.325,0.06,0.904,1.77,4.211,-0.671,3
0.33,0.068,0.91,4.028,4.333,-1.953,3
0.335,0.074,0.914,4.578,4.578,-2.38,3
0.335,0.082,0.916,4.822,5.249,-2.075,3
0.332,0.09,0.908,4.395,5.981,-1.892,3
0.325,0.098,0.905,3.723,6.958,-1.831,3
0.316,0.089,0.896,2.197,7.019,-1.892,3
0.313,0.071,0.89,1.648,6.042,-2.441,3
0.324,0.056,0.9,2.319,4.883,-3.723,3
0.34,0.046,0.913,2.563,3.296,-5.127,3
0.357,0.031,0.926,2.197,2.136,-5.737,3
0.575,-1.521,1.725,168.335,26.062,5.615,4
-0.227,-0.976,1.36,111.572,97.473,-26.123,4
-0.627,-0.56,1.201,25.024,-6.714,-5.066,4
-0.377,-0.341,0.993,-15.32,-92.163,-43.518,4
-0.066,-0.281,0.836,-35.339,-128.113,-59.387,4
-0.002,-0.292,0.647,-39.612,-117.798,-46.509,4
-0.067,-0.327,0.528,-28.992,-76.233,-27.161,4
-0.129,-0.37,0.572,-12.39,-30.151,-13.367,4
-0.134,-0.46,0.727,-1.892,5.249,-5.066,4
-0.121,-0.554,0.853,-3.052,26.611,1.099,4
-0.085,-0.612,0.931,-7.935,38.757,1.221,4
-0.034,-0.579,0.978,-12.207,40.527,-3.723,4
0.006,-0.516,0.984,-14.221,32.471,-12.451,4
0.024,-0.471,1.016,-15.259,19.409,-22.461,4
0.112,-0.493,1.04,-15.381,7.69,-30.09,4
0.23,-0.505,1.008,-15.747,1.282,-28.503,4
0.304,-0.525,0.989,-14.465,4.639,-20.447,4
0.325,-0.537,0.955,-11.78,17.456,-13.794,4
0.314,-0.528,0.928,-7.996,29.724,-8.667,4
0.305,-0.52,0.931,-4.639,34.119,-5.127,4
0.316,-0.516,0.95,-4.456,29.968,-3.723,4
0.344,-0.5,0.975,-7.751,19.836,-2.991,4
0.386,-0.491,0.978,-11.414,10.498,-1.648,4
0.384,-0.44,0.991,-12.39,7.751,0.122,4
0.377,-0.395,0.996,-11.536,10.01,5.188,4
0.337,-0.366,1,-10.742,14.648,10.742,4
0.293,-0.331,1,-10.864,16.968,15.015,4
0.249,-0.318,1.003,-12.451,16.418,16.479,4
0.253,-0.323,1,-15.686,14.709,16.357,4
0.234,-0.347,0.983,-20.203,10.925,16.785,4
0.287,-0.357,0.993,-24.658,7.019,16.602,4
0.309,-0.347,0.951,-26.917,4.028,15.625,4
0.3,-0.31,0.922,-25.696,7.08,14.404,4
0.304,-0.256,0.903,-20.935,9.216,14.221,4
0.315,-0.182,0.909,-15.198,9.399,14.648,4
0.324,-0.112,0.924,-12.085,9.033,16.052,4
0.299,-0.113,0.954,-12.451,8.057,18.372,4
0.285,-0.097,0.947,-14.343,7.568,21.545,4
0.257,-0.091,0.951,-15.32,9.399,26.184,4
0.234,-0.107,0.939,-13.977,10.437,26.611,4
0.213,-0.127,0.919,-10.925,15.076,26.733,4
0.207,-0.13,0.894,-7.385,19.226,25.635,4
0.243,-0.074,0.859,-3.54,20.203,21.179,4
0.248,-0.022,0.849,-0.549,18.311,16.663,4
0.283,0.044,0.838,0.061,13.672,14.648,4
0.303,0.092,0.841,-0.061,6.226,14.16,4
0.316,0.127,0.863,1.038,-0.61,14.465,4
0.32,0.163,0.901,2.502,-4.333,16.846,4
0.282,0.14,0.948,3.479,-3.601,20.325,4
0.246,0.151,0.944,4.395,-0.183,22.705,4
0.205,0.142,0.954,5.798,3.784,22.949,4
0.182,0.127,0.965,6.836,7.874,21.729,4
0.174,0.131,0.952,4.15,9.46,21.729,4
0.159,0.122,0.925,1.77,9.46,19.165,4
0.164,0.13,0.896,2.319,9.216,13.855,4
0.202,0.156,0.894,4.639,7.263,7.751,4
0.243,0.18,0.908,6.592,4.028,3.418,4
0.275,0.196,0.922,7.141,1.709,1.404,4
0.285,0.198,0.935,6.775,0.977,1.526,4
0.285,0.177,0.958,7.141,2.014,2.869,4
0.281,0.161,0.973,7.69,3.723,4.456,4
0.28,0.146,0.985,7.751,6.226,7.141,4
0.275,0.135,0.997,7.629,10.498,10.62,4
0.252,0.11,1,6.714,16.296,13.062,4
0.251,0.105,1.002,4.272,21.24,13.489,4
0.243,0.098,0.979,0.305,18.616,13.062,4
0.236,0.093,0.943,-4.333,14.099,11.353,4
0.25,0.084,0.92,-6.47,11.78,6.165,4
0.255,0.083,0.905,-5.859,7.751,2.441,4
0.259,0.09,0.902,-3.662,5.127,0.183,4
0.25,0.08,0.915,-0.977,6.104,-1.526,4
0.251,0.076,0.928,0.732,8.484,-2.808,4
0.258,0.068,0.96,1.16,9.644,-3.357,4
0.263,0.051,0.984,-0.916,10.01,-2.502,4
0.286,0.045,1.001,-4.089,10.681,-1.16,4
0.295,0.04,1.008,-7.935,13.428,1.221,4
0.29,0.036,0.991,-9.949,17.639,4.089,4
0.28,0.041,0.97,-9.705,23.071,6.165,4
0.265,0.044,0.946,-8.118,27.466,7.019,4
0.256,0.039,0.928,-6.226,29.968,5.737,4
0.261,0.055,0.911,-4.883,28.198,2.991,4
0.265,0.071,0.905,-4.7,23.743,0.244,4
0.255,0.076,0.896,-5.188,18.921,-2.258,4
0.257,0.078,0.895,-4.822,13.916,-4.333,4
0.265,0.082,0.912,-3.967,9.399,-6.531,4
0.287,0.085,0.938,-3.479,6.653,-7.324,4
0.3,0.076,0.961,-4.578,5.737,-6.165,4
0.306,0.053,0.974,-6.592,7.08,-4.089,4
0.311,0.037,0.98,-9.155,8.667,-2.625,4
0.315,0.03,0.972,-10.498,10.01,-1.465,4
0.323,0.044,0.886,0.244,-2.869,-9.338,4
0.314,0.029,0.954,-10.62,11.23,-0.793,4
0.31,0.028,0.939,-9.766,12.329,-0.244,4
0.307,0.028,0.917,-9.094,11.78,-0.854,4
0.311,0.031,0.903,-7.629,9.583,-2.319,4
0.315,0.041,0.889,-5.615,7.263,-3.662,4
0.305,0.047,0.874,-3.845,4.944,-4.944,4
0.3,0.046,0.868,-2.136,2.747,-6.958,4
0.31,0.043,0.874,-0.61,-0.183,-8.667,4
0.323,0.044,0.886,0.244,-2.869,-9.338,4
0.333,0.047,0.89,1.343,-3.479,-8.972,4
0.335,0.036,0.901,2.197,-1.343,-6.714,4
0.33,0.025,0.907,2.502,2.075,-3.967,4
0.324,0.016,0.91,2.502,4.761,-2.38,4
0.321,0.007,0.918,2.136,5.615,-1.709,4
0.327,-0.002,0.926,1.16,4.15,-1.343,4
0.337,-0.004,0.932,0.122,2.502,-1.404,4
0.337,-0.002,0.933,-0.305,3.052,-0.793,4
0.327,0.003,0.926,0.305,5.188,0,4
0.316,0.008,0.91,1.16,7.202,0.305,4
0.301,0.015,0.899,2.441,7.446,-1.038,4
0.301,0.016,0.899,2.625,5.615,-2.38,4
0.31,0.007,0.902,2.075,2.869,-3.601,4
0.324,-0.005,0.904,1.77,0.977,-4.578,4
0.34,-0.011,0.911,1.892,-0.305,-5.188,4
0.35,-0.017,0.92,2.258,0.061,-4.944,4
0.357,-0.024,0.928,2.258,1.465,-4.395,4
0.355,-0.026,0.927,2.197,2.808,-3.601,4
0.351,-0.03,0.925,2.258,4.028,-3.113,4
0.544,-0.973,1.08,62.744,14.282,-1.221,5
0.143,-0.68,1.106,17.7,4.578,-5.493,5
0.02,-0.481,1.006,-15.015,-42.419,-10.498,5
0.039,-0.368,0.959,-26.001,-76.599,-18.372,5
0.019,-0.335,0.878,-23.071,-82.581,-18.494,5
-0.03,-0.34,0.798,-12.695,-66.101,-11.353,5
-0.057,-0.334,0.769,-1.221,-39.795,-6.042,5
-0.078,-0.37,0.795,5.249,-16.663,-3.113,5
-0.042,-0.421,0.856,5.005,0,-0.916,5
0.01,-0.456,0.917,-0.061,11.475,0.366,5
0.068,-0.452,0.943,-5.92,18.86,0.183,5
0.122,-0.408,0.954,-10.681,23.376,-1.648,5
0.151,-0.408,0.973,-13.367,24.292,-3.845,5
0.19,-0.374,0.967,-13.916,23.376,-6.897,5
0.216,-0.375,0.977,-13.611,22.766,-8.972,5
0.21,-0.38,0.98,-12.451,21.729,-8.545,5
0.233,-0.391,0.929,-9.277,21.606,-6.714,5
0.245,-0.367,0.929,-3.784,20.996,-5.188,5
0.259,-0.36,0.944,-0.793,20.142,-6.042,5
0.278,-0.37,0.965,-1.526,16.541,-6.409,5
0.31,-0.387,0.982,-3.784,10.62,-5.554,5
