aX,aY,aZ,gX,gY,gZ,sample
0.056,-0.257,-1.091,-16.724,6.226,-38.513,1
0.051,-0.245,-1.072,-17.883,1.892,-25.269,1
0.315,-1.318,-1.753,81.421,-60.425,-41.321,2
0.284,-1.598,-1.854,92.529,-78.735,-37.170,2
0.222,-1.807,-1.867,101.501,-94.360,-27.161,2
0.167,-1.937,-1.813,107.178,-107.117,-15.442,2
0.099,-1.959,-1.693,109.924,-117.798,-1.709,2
0.008,-1.894,-1.536,112.122,-127.380,16.602,2
-0.078,-1.785,-1.361,111.206,-134.399,35.461,2
-0.164,-1.633,-1.158,107.117,-139.587,57.190,2
-0.258,-1.434,-0.952,95.764,-139.465,80.444,2
-0.359,-1.188,-0.768,76.782,-129.944,103.516,2
-0.471,-0.862,-0.587,50.964,-114.380,128.052,2
-0.575,-0.520,-0.338,23.682,-96.558,159.668,2
-0.645,-0.153,-0.094,-0.549,-75.500,197.021,2
-0.657,0.326,0.147,-26.245,-48.645,229.614,2
-0.607,0.853,0.356,-48.889,-17.273,252.930,2
-0.437,1.299,0.467,-55.847,7.751,265.381,2
-0.341,1.768,0.542,-44.006,20.691,262.085,2
-0.363,2.295,0.558,-26.001,18.921,238.281,2
-0.465,2.700,0.530,1.648,7.812,202.576,2
-0.711,3.063,0.493,40.466,-2.930,168.823,2
-0.858,3.183,0.337,92.468,-7.324,149.780,2
-0.858,3.197,0.080,138.123,0.305,145.447,2
-0.748,3.188,-0.165,155.334,16.968,145.386,2
-0.488,3.199,-0.370,147.034,33.630,137.512,2
-0.201,3.209,-0.489,130.920,43.396,127.319,2
0.342,3.137,-0.642,114.197,36.682,105.347,2
0.114,2.986,-0.681,95.276,23.193,85.205,2
0.789,2.514,-0.692,89.661,-5.859,14.099,2
0.500,2.380,-0.697,85.327,-42.603,10.742,2
0.405,1.819,-0.631,74.951,-63.660,-2.747,2
0.386,1.559,-0.585,45.166,-43.457,-57.434,2
0.236,1.361,-0.408,14.038,-31.799,-77.942,2
0.052,1.197,-0.320,3.296,-28.381,-54.749,2
0.010,1.076,-0.244,3.052,-16.296,-39.368,2
-0.008,1.057,-0.249,1.465,10.193,-31.921,2
-0.005,1.069,-0.284,2.930,35.156,-25.391,2
-0.079,1.071,-0.358,16.907,40.894,-18.127,2
-0.054,1.078,-0.442,33.447,42.786,-14.832,2
-0.082,1.055,-0.523,43.518,46.143,-14.832,2
-0.114,0.969,-0.626,46.753,46.326,-19.470,2
-0.110,1.042,-0.619,40.527,40.771,-23.071,2
-0.138,0.936,-0.673,35.522,38.391,-18.250,2
-0.109,0.887,-0.699,33.569,36.194,-14.832,2
-0.090,0.900,-0.673,24.841,37.659,-11.902,2
-0.040,0.901,-0.650,17.334,38.330,-6.714,2
0.018,0.930,-0.632,13.428,36.621,-1.831,2
0.069,0.946,-0.614,9.583,34.485,-0.610,2
0.115,0.970,-0.605,8.362,32.227,-2.075,2
0.164,0.987,-0.607,7.080,31.372,-5.737,2
0.199,0.995,-0.627,6.165,31.555,-13.611,2
0.219,0.972,-0.670,4.700,31.982,-24.780,2
0.231,0.926,-0.729,-0.427,31.433,-37.170,2
0.247,0.896,-0.768,-9.033,29.297,-45.593,2
0.247,0.826,-0.811,-19.653,25.208,-49.255,2
0.264,0.765,-0.824,-31.921,18.494,-48.279,2
0.251,0.712,-0.811,-43.457,12.146,-45.349,2
0.232,0.670,-0.775,-54.626,6.897,-42.969,2
0.223,0.595,-0.741,-63.782,1.404,-44.556,2
0.209,0.529,-0.712,-70.313,-3.662,-49.377,2
0.194,0.482,-0.676,-75.317,-5.920,-54.199,2
0.177,0.445,-0.655,-75.867,-5.432,-56.824,2
0.160,0.427,-0.638,-72.266,-3.601,-57.861,2
0.152,0.414,-0.632,-67.810,-1.831,-56.519,2
0.191,0.395,-0.643,-63.232,0.549,-53.040,2
0.219,0.390,-0.670,-57.678,3.479,-48.279,2
0.247,0.395,-0.707,-52.490,6.470,-45.044,2
0.255,0.408,-0.742,-48.401,8.301,-43.884,2
0.265,0.396,-0.790,-44.006,8.240,-43.823,2
0.248,0.391,-0.825,-42.114,6.714,-43.274,2
0.244,0.403,-0.836,-46.143,7.263,-43.274,2
0.252,0.395,-0.845,-51.025,9.338,-41.382,2
0.268,0.388,-0.837,-55.298,11.230,-38.391,2
0.276,0.403,-0.809,-59.814,12.939,-35.889,2
0.273,0.421,-0.772,-62.012,14.343,-33.691,2
0.283,0.425,-0.755,-61.890,15.686,-32.471,2
0.288,0.434,-0.749,-60.852,17.151,-33.630,2
0.302,0.441,-0.762,-58.105,18.738,-35.461,2
0.291,0.429,-0.797,-54.504,19.287,-37.415,2
0.287,0.417,-0.834,-52.673,18.555,-40.466,2
0.258,0.401,-0.856,-52.490,15.442,-41.748,2
0.243,0.376,-0.870,-52.795,12.268,-41.382,2
0.227,0.383,-0.854,-57.068,11.475,-41.016,2
0.230,0.383,-0.837,-61.035,10.925,-37.781,2
0.237,0.387,-0.808,-62.561,8.728,-33.386,2
0.245,0.408,-0.781,-62.439,7.507,-31.250,2
0.271,0.404,-0.785,-60.425,8.057,-31.738,2
0.294,0.407,-0.790,-56.763,9.094,-33.203,2
0.312,0.393,-0.804,-53.772,9.460,-35.645,2
0.324,0.391,-0.817,-50.842,9.583,-38.513,2
0.323,0.371,-0.834,-49.561,9.644,-42.358,2
0.310,0.374,-0.817,-49.805,9.216,-45.532,2
0.315,0.345,-0.818,-48.401,10.193,-47.058,2
0.310,0.316,-0.841,-45.532,11.169,-47.180,2
0.293,0.290,-0.866,-44.739,10.193,-47.852,2
0.263,0.279,-0.859,-46.387,7.263,-49.133,2
0.246,0.276,-0.846,-47.119,4.089,-47.974,2
0.259,0.252,-0.859,-44.312,4.089,-43.823,2
0.265,0.260,-0.874,-42.419,6.531,-41.443,2
0.277,0.277,-0.871,-40.833,8.850,-42.297,2
0.315,0.286,-0.883,-36.987,9.277,-44.556,2
0.339,0.299,-0.903,-32.715,9.521,-47.852,2
0.350,0.299,-0.947,-29.785,10.742,-53.711,2
0.332,0.269,-1.001,-26.306,8.362,-58.655,2
0.262,0.224,-1.008,-25.635,-0.916,-57.800,2
0.293,0.166,-1.009,-29.846,-10.620,-53.589,2
0.275,0.154,-0.990,-36.560,-13.489,-43.396,2
0.299,0.146,-0.969,-43.274,-10.925,-33.203,2
0.341,0.131,-0.949,-45.837,-5.371,-29.480,2
0.349,0.115,-0.906,-44.434,-4.028,-28.748,2
0.349,0.070,-0.872,-37.720,-4.639,-29.175,2
0.350,0.037,-0.862,-28.381,-2.808,-30.334,2
0.319,0.008,-0.881,-19.836,0.366,-32.837,2
0.300,-0.034,-0.941,-10.681,1.404,-32.227,2
0.271,-0.071,-1.000,-5.127,-0.610,-26.978,2
0.274,-0.075,-1.032,-6.409,-2.991,-18.433,2
0.273,-0.050,-1.028,-12.024,-2.502,-8.911,2
0.309,0.011,-0.987,-19.348,-0.671,-0.977,2
0.333,0.065,-0.929,-21.484,-0.854,6.042,2
0.363,0.105,-0.869,-18.005,-1.770,9.033,2
0.529,-1.177,-1.238,85.510,-23.621,-41.687,3
0.474,-1.432,-1.349,109.436,-24.231,-49.072,3
0.404,-1.664,-1.480,133.789,-24.902,-59.387,3
0.261,-1.865,-1.618,158.386,-28.748,-69.397,3
0.119,-2.025,-1.776,181.213,-38.635,-72.327,3
-0.077,-2.107,-1.839,195.251,-57.678,-66.650,3
-0.275,-2.113,-1.796,194.336,-80.200,-51.147,3
-0.470,-1.966,-1.711,176.636,-94.971,-24.597,3
-0.662,-1.756,-1.507,142.578,-97.290,11.841,3
-0.793,-1.422,-1.204,93.201,-84.656,58.411,3
-0.872,-1.053,-0.903,42.908,-65.369,110.779,3
-0.880,-0.463,-0.550,-8.789,-48.096,162.048,3
-0.834,0.407,-0.116,-58.838,-33.936,207.458,3
-0.755,1.391,0.342,-98.877,-28.076,245.422,3
-0.579,2.240,0.755,-121.643,-32.532,296.631,3
-0.377,2.815,1.023,-118.408,-26.245,350.281,3
-0.145,3.360,1.057,-96.558,6.531,361.389,3
0.118,3.730,0.776,-40.710,43.701,324.036,3
0.283,3.799,0.332,40.466,49.622,255.188,3
0.377,3.584,-0.113,111.511,27.954,174.988,3
0.353,3.271,-0.465,146.912,-1.770,98.755,3
0.183,2.941,-0.712,147.949,-26.001,36.865,3
0.011,2.523,-0.854,133.850,-44.495,0.610,3
-0.091,2.208,-0.857,102.112,-50.659,-4.395,3
0.015,1.966,-0.815,52.124,-40.344,12.878,3
-0.233,2.047,-0.699,0.305,-22.400,42.358,3
0.354,1.835,-0.521,-28.137,-14.954,40.588,3
0.300,1.778,-0.488,-23.132,-20.813,52.246,3
0.396,1.610,-0.417,-27.832,-32.288,47.424,3
0.453,1.462,-0.463,-17.822,-19.958,-1.282,3
0.351,1.271,-0.463,-10.864,-17.944,-25.879,3
0.310,1.102,-0.530,3.113,-27.466,-42.297,3
0.240,0.970,-0.557,9.460,-30.823,-52.673,3
0.241,0.848,-0.623,9.766,-26.184,-54.749,3
0.078,0.847,-0.650,1.587,-23.010,-36.987,3
0.094,0.813,-0.665,-8.911,-18.921,-21.179,3
0.114,0.836,-0.652,-21.973,-10.315,-10.193,3
0.152,0.833,-0.624,-30.212,-4.089,-2.502,3
0.157,0.852,-0.587,-34.424,-0.183,0.122,3
0.191,0.833,-0.592,-31.677,3.418,-1.709,3
0.225,0.818,-0.643,-25.208,7.263,-7.263,3
0.236,0.842,-0.715,-23.437,10.742,-15.625,3
0.266,0.849,-0.786,-27.893,14.282,-23.315,3
0.381,0.932,-0.806,-33.997,13.428,-28.076,3
0.346,0.850,-0.884,-37.231,0.549,-28.137,3
0.341,0.794,-0.891,-50.354,-13.916,-28.992,3
0.360,0.717,-0.884,-62.622,-21.729,-31.128,3
0.359,0.696,-0.829,-77.454,-24.902,-33.691,3
0.326,0.713,-0.754,-92.651,-23.376,-36.255,3
0.280,0.691,-0.714,-101.624,-17.456,-39.185,3
0.328,0.651,-0.657,-103.027,-4.944,-43.762,3
0.351,0.627,-0.625,-97.839,4.211,-44.250,3
0.358,0.597,-0.641,-86.426,8.850,-42.664,3
0.365,0.624,-0.675,-74.707,10.620,-39.734,3
0.328,0.623,-0.691,-66.040,6.958,-35.706,3
0.333,0.575,-0.710,-52.795,-0.122,-31.494,3
0.362,0.519,-0.728,-41.199,-7.568,-28.503,3
0.364,0.474,-0.740,-35.767,-11.597,-29.297,3
0.331,0.438,-0.746,-32.715,-11.597,-31.982,3
0.325,0.401,-0.753,-32.104,-9.216,-32.715,3
0.346,0.363,-0.792,-31.128,-6.226,-33.630,3
0.354,0.324,-0.833,-31.677,-3.601,-36.377,3
0.372,0.303,-0.840,-34.241,-1.953,-40.894,3
0.384,0.277,-0.814,-36.621,-0.488,-45.532,3
0.374,0.269,-0.794,-36.743,0.916,-48.645,3
0.371,0.284,-0.774,-35.583,2.441,-51.147,3
0.357,0.254,-0.777,-32.043,5.249,-53.101,3
0.345,0.223,-0.818,-27.527,10.681,-54.688,3
0.331,0.225,-0.853,-26.306,18.127,-54.749,3
0.329,0.185,-0.889,-26.611,22.888,-52.124,3
0.334,0.178,-0.929,-30.640,25.757,-48.828,3
0.334,0.205,-0.932,-39.124,26.794,-47.485,3
0.366,0.193,-0.947,-43.457,25.635,-45.288,3
0.374,0.200,-0.939,-46.570,23.376,-44.067,3
0.371,0.198,-0.906,-49.133,21.179,-45.959,3
0.377,0.179,-0.869,-49.500,20.020,-49.316,3
0.360,0.157,-0.838,-46.753,18.433,-51.086,3
0.344,0.158,-0.827,-44.434,17.883,-53.101,3
0.305,0.156,-0.805,-42.358,21.851,-54.138,3
0.302,0.108,-0.802,-37.659,26.978,-51.208,3
0.301,0.095,-0.820,-32.532,28.870,-44.556,3
0.294,0.102,-0.842,-30.579,29.663,-38.330,3
0.323,0.087,-0.865,-28.503,31.433,-32.654,3
0.349,0.092,-0.883,-25.818,33.325,-27.710,3
0.319,0.118,-0.858,-22.461,32.959,-23.071,3
0.357,0.119,-0.831,-14.526,32.471,-18.494,3
0.368,0.076,-0.838,-4.089,33.752,-16.663,3
0.371,0.034,-0.893,2.197,37.598,-21.301,3
0.352,-0.003,-0.941,4.395,40.833,-28.076,3
0.311,-0.007,-0.960,2.441,40.955,-32.288,3
0.280,-0.014,-0.940,-2.441,41.870,-29.907,3
0.275,-0.016,-0.910,-6.042,44.678,-23.560,3
0.283,-0.001,-0.883,-7.507,48.035,-17.761,3
0.314,-0.021,-0.880,-2.991,49.561,-12.756,3
0.335,-0.034,-0.906,5.005,45.227,-9.460,3
0.326,-0.006,-0.921,10.498,37.415,-12.268,3
0.326,0.008,-0.943,15.442,30.945,-16.785,3
0.316,-0.022,-0.987,23.804,25.818,-20.142,3
0.296,-0.037,-1.030,25.818,22.400,-22.644,3
0.262,-0.059,-1.053,23.315,19.592,-23.254,3
0.259,-0.059,-1.065,19.958,15.991,-21.667,3
0.245,-0.017,-1.066,15.076,13.245,-15.381,3
0.253,-0.006,-1.044,13.000,12.512,-11.047,3
0.278,0.011,-1.016,9.766,11.963,-8.423,3
0.277,0.055,-0.966,5.920,8.240,-4.517,3
0.272,0.080,-0.927,6.287,6.042,-1.343,3
0.285,0.091,-0.906,10.620,7.996,-0.366,3
0.296,0.093,-0.903,16.174,10.193,0.000,3
0.320,0.113,-0.931,21.118,10.620,-0.183,3
0.330,0.119,-0.972,25.208,10.742,-3.540,3
0.326,0.134,-0.999,25.940,9.460,-7.324,3
0.306,0.154,-1.016,24.475,6.714,-8.728,3
0.306,0.170,-1.002,19.348,3.479,-5.859,3
0.313,0.152,-0.977,15.381,1.160,-1.099,3
0.311,0.178,-0.953,13.855,1.221,3.235,3
0.311,0.211,-0.918,17.395,0.732,5.981,3
0.336,0.196,-0.898,27.161,-2.075,8.606,3
0.325,0.222,-0.878,31.555,-3.052,7.751,3
0.326,0.235,-0.871,33.081,-0.793,4.761,3
0.406,-1.153,-1.600,84.778,-25.696,-21.790,4
0.329,-1.428,-1.752,107.849,-34.119,-20.691,4
0.179,-1.630,-1.880,127.869,-46.509,-18.372,4
-0.011,-1.750,-1.970,140.503,-63.171,-12.207,4
-0.223,-1.801,-1.985,143.982,-78.369,-1.465,4
