aX,aY,aZ,gX,gY,gZ,sample
-0.01,-0.986,-0.223,-7.874,3.723,11.353,1
-0.005,-0.975,-0.22,-7.202,3.967,9.399,1
0.003,-0.965,-0.215,-6.165,4.089,6.592,1
0.016,-0.957,-0.21,-5.127,4.7,3.967,1
0.023,-0.955,-0.213,-4.272,4.822,2.075,1
0.025,-0.945,-0.214,-3.418,4.883,0.61,1
0.045,-0.941,-0.214,-2.014,5.066,-0.61,1
0.046,-0.94,-0.215,-0.305,4.089,-0.061,1
0.04,-0.946,-0.219,1.77,2.625,2.441,1
0.036,-0.961,-0.216,3.906,1.709,5.371,1
0.03,-0.976,-0.212,4.761,0.61,6.897,1
0.023,-0.99,-0.21,4.761,-0.061,6.958,1
0.016,-1,-0.211,4.761,-0.183,6.226,1
0.011,-1.005,-0.208,4.517,0.305,4.456,1
0.012,-1.01,-0.21,3.845,1.221,2.136,1
0.011,-1.007,-0.21,3.052,2.197,-0.488,1
0.014,-1.001,-0.214,2.136,3.113,-2.563,1
0.013,-0.995,-0.229,1.648,3.479,-3.479,1
0.014,-0.99,-0.237,2.441,4.089,-3.906,1
0.001,-0.993,-0.243,3.784,4.15,-3.662,1
-0.012,-1,-0.25,4.883,4.028,-3.174,1
-0.02,-1.01,-0.254,5.859,4.333,-2.686,1
-0.021,-1.02,-0.255,5.737,4.761,-2.319,1
-0.017,-1.025,-0.26,5.249,5.005,-1.648,1
-0.012,-1.023,-0.263,4.639,5.615,-0.61,1
0.002,-1.02,-0.263,3.906,5.981,0.977,1
0.011,-1.013,-0.26,3.235,5.92,3.052,1
0.02,-1.01,-0.257,2.258,5.737,4.456,1
0.02,-0.994,-0.244,1.038,5.737,4.517,1
0.027,-0.973,-0.247,-0.732,5.676,4.456,1
0.031,-0.962,-0.244,-1.465,5.371,4.333,1
0.032,-0.961,-0.242,-2.136,4.944,3.906,1
0.034,-0.963,-0.244,-2.625,4.089,3.174,1
0.032,-0.967,-0.242,-2.38,3.723,2.136,1
0.028,-0.965,-0.242,-2.197,3.662,0.977,1
0.024,-0.965,-0.241,-2.014,3.723,0,1
0.02,-0.966,-0.238,-1.526,3.784,-1.038,1
0.015,-0.969,-0.24,-0.916,3.784,-1.709,1
0.014,-0.971,-0.242,-0.427,4.089,-2.38,1
0.018,-0.978,-0.24,-0.671,3.967,-3.235,1
0.012,-0.979,-0.235,-1.526,3.662,-3.723,1
0.013,-0.981,-0.233,-2.136,3.784,-4.028,1
0.017,-0.982,-0.231,-2.869,3.906,-3.906,1
0.021,-0.985,-0.231,-3.54,3.54,-3.296,1
0.016,-0.985,-0.234,-3.845,2.869,-2.136,1
0.012,-0.976,-0.234,-3.418,2.747,-0.305,1
0.003,-0.968,-0.232,-2.991,2.258,1.465,1
0,-0.962,-0.231,-2.014,1.831,2.625,1
0,-0.959,-0.233,-1.404,1.953,3.357,1
0.005,-0.964,-0.241,-0.732,2.258,3.479,1
0.01,-0.969,-0.237,0.122,2.869,2.808,1
0.015,-0.975,-0.235,0.61,2.93,1.892,1
0.016,-0.984,-0.234,0.977,2.93,1.404,1
0.016,-0.987,-0.23,0.916,3.174,0.854,1
0.012,-0.99,-0.225,0.183,2.991,0.305,1
0.015,-0.992,-0.225,-0.854,3.052,-0.244,1
0.016,-0.988,-0.226,-1.892,3.052,-0.61,1
0.023,-0.984,-0.226,-2.93,2.869,-1.282,1
0.025,-0.982,-0.232,-3.723,2.502,-1.465,1
0.026,-0.974,-0.231,-3.479,2.38,-1.404,1
0.023,-0.972,-0.229,-3.052,2.075,-1.038,1
0.021,-0.97,-0.23,-2.38,1.831,-0.61,1
0.021,-0.971,-0.227,-1.526,1.892,-0.366,1
0.013,-0.969,-0.228,-1.099,1.953,-0.732,1
0.011,-0.972,-0.23,-0.671,2.075,-1.16,1
0.012,-0.977,-0.231,-0.305,2.075,-1.404,1
0.014,-0.978,-0.228,0.061,2.075,-0.977,1
0.016,-0.978,-0.223,-0.061,2.014,-0.122,1
0.013,-0.976,-0.22,-0.549,1.465,0.916,1
0.013,-0.967,-0.221,-0.977,1.16,1.77,1
0.01,-0.961,-0.224,-0.916,1.099,2.319,1
0.007,-0.957,-0.221,-0.916,0.854,2.075,1
0.006,-0.957,-0.222,-0.61,1.099,1.892,1
0.003,-0.956,-0.223,-0.488,1.282,1.343,1
0,-0.957,-0.222,-0.305,1.099,0.977,1
0,-0.959,-0.221,-0.671,1.282,0.549,1
0.001,-0.959,-0.221,-0.916,1.648,0.488,1
-1.378,-2.271,-3.844,233.276,-239.868,-159.18,2
0.653,-4,1.703,560.852,171.143,-46.753,2
-0.454,-2.149,-0.678,230.896,98.816,171.387,2
-0.524,-1.164,-0.282,94.849,-49.988,164.795,2
-0.949,-0.733,-0.267,17.151,-80.261,44.25,2
-0.728,-0.652,-0.17,-32.166,-53.772,-25.94,2
-0.24,-0.893,0.004,-63.721,-16.724,-40.039,2
-0.115,-0.717,-0.259,-96.741,-7.568,-44.067,2
0.141,-0.225,-0.395,-100.769,2.014,-27.039,2
0.012,0.196,-0.555,-86.426,-13.367,-21.24,2
-0.243,0.123,-0.527,-54.016,-31.799,-28.137,2
-0.332,-0.235,-0.456,-19.836,-31.86,-40.222,2
-0.277,-0.63,-0.385,5.554,-20.508,-53.528,2
-0.199,-0.87,-0.354,18.494,-7.08,-57.739,2
-0.163,-0.925,-0.347,22.522,3.357,-50.171,2
-0.203,-0.949,-0.292,24.841,9.033,-39.063,2
-0.225,-1.008,-0.238,23.926,12.329,-30.212,2
-0.171,-1.051,-0.191,19.653,12.695,-22.827,2
-0.097,-1.055,-0.178,13.916,9.399,-12.268,2
-0.048,-1.025,-0.165,8.972,3.479,0,2
-0.045,-0.995,-0.186,4.883,-2.625,10.01,2
-0.047,-0.965,-0.215,2.197,-7.568,15.747,2
-0.049,-0.942,-0.243,0.671,-9.949,17.578,2
-0.028,-0.927,-0.271,0.305,-9.094,17.761,2
-0.008,-0.917,-0.298,0.549,-7.507,16.724,2
0.004,-0.917,-0.307,1.282,-6.226,14.648,2
0,-0.916,-0.297,2.808,-5.371,12.573,2
-0.003,-0.938,-0.279,3.967,-3.418,10.925,2
-0.013,-0.957,-0.259,3.845,-1.038,8.484,2
0.001,-0.96,-0.252,2.747,2.563,5.005,2
0.026,-0.982,-0.262,2.319,6.775,2.686,2
0.049,-1.016,-0.275,1.953,9.277,2.502,2
0.055,-1.047,-0.292,0.977,9.644,3.601,2
0.028,-1.068,-0.304,-0.916,6.958,5.127,2
0.013,-1.074,-0.307,-2.38,4.944,6.775,2
-0.004,-1.068,-0.299,-3.784,3.845,7.568,2
-0.011,-1.054,-0.294,-5.005,2.258,7.08,2
-0.016,-1.033,-0.29,-5.676,1.038,5.432,2
-0.013,-1.022,-0.275,-5.188,0.671,4.211,2
-0.015,-1.01,-0.267,-4.822,0.061,3.357,2
-0.006,-0.99,-0.252,-4.333,0.183,2.869,2
-0.01,-0.979,-0.243,-4.456,0.244,2.93,2
-0.013,-0.967,-0.234,-4.211,0.122,3.052,2
-0.019,-0.952,-0.23,-3.967,0.061,3.418,2
-0.012,-0.942,-0.226,-3.357,-0.549,2.869,2
-0.021,-0.945,-0.218,-3.113,-1.892,1.831,2
-0.022,-0.949,-0.215,-3.113,-3.052,1.648,2
-0.023,-0.947,-0.214,-3.174,-4.15,0.671,2
-0.023,-0.943,-0.212,-3.357,-5.066,-0.916,2
-0.023,-0.937,-0.215,-2.991,-5.554,-1.892,2
-0.024,-0.932,-0.224,-2.38,-6.042,-2.686,2
-0.022,-0.935,-0.229,-1.282,-6.226,-2.625,2
-0.025,-0.941,-0.233,-0.244,-6.165,-2.93,2
-0.025,-0.947,-0.236,0.244,-5.737,-3.296,2
-0.029,-0.957,-0.235,0.244,-5.188,-3.845,2
-0.032,-0.967,-0.243,-0.183,-4.272,-4.333,2
-0.044,-0.963,-0.243,-0.366,-3.418,-5.249,2
-0.053,-0.96,-0.241,-0.916,-2.441,-6.042,2
-0.048,-0.96,-0.251,-2.441,-1.709,-7.08,2
-0.048,-0.968,-0.264,-3.845,-1.587,-8.179,2
-0.042,-0.972,-0.267,-4.639,-1.465,-8.789,2
-0.042,-0.971,-0.27,-4.883,-0.916,-8.179,2
-0.042,-0.965,-0.272,-5.005,-0.854,-6.897,2
-0.044,-0.963,-0.271,-4.395,-0.732,-6.042,2
-0.038,-0.967,-0.272,-3.662,-0.549,-5.066,2
-0.038,-0.975,-0.272,-2.625,-0.549,-4.333,2
-0.037,-0.98,-0.272,-1.953,-0.427,-3.418,2
-0.042,-0.982,-0.268,-1.16,-0.183,-2.563,2
-0.047,-0.98,-0.264,-0.793,-0.061,-1.77,2
-0.055,-0.973,-0.26,-0.916,0.427,-1.526,2
-0.051,-0.968,-0.251,-1.038,1.282,-1.709,2
-0.043,-0.967,-0.25,-1.587,1.587,-1.892,2
-0.041,-0.962,-0.252,-2.014,1.343,-1.953,2
-0.037,-0.961,-0.25,-1.709,1.587,-2.136,2
-0.039,-0.968,-0.248,-1.465,1.526,-2.625,2
-0.036,-0.976,-0.25,-1.038,1.404,-2.808,2
-0.034,-0.979,-0.249,-0.732,1.648,-2.747,2
-0.036,-0.979,-0.245,-0.732,2.136,-2.747,2
-0.045,-0.977,-0.244,-0.61,2.258,-2.869,2
-0.047,-0.974,-0.245,-0.732,2.869,-3.174,2
-0.045,-0.96,-0.239,-0.916,3.662,-3.54,2
-0.045,-0.954,-0.237,-0.854,3.601,-4.028,2
-0.043,-0.957,-0.238,-0.671,3.357,-3.967,2
-0.04,-0.954,-0.238,-0.366,3.113,-3.845,2
-0.036,-0.964,-0.237,0.122,2.686,-3.235,2
-0.039,-0.969,-0.24,0.427,1.892,-2.136,2
-0.043,-0.973,-0.242,0.549,1.526,-0.61,2
-0.052,-0.972,-0.233,0.244,1.587,-0.061,2
-0.06,-0.981,-0.235,-0.488,1.282,-0.244,2
-0.068,-0.984,-0.237,-1.709,1.465,-1.465,2
-0.072,-0.978,-0.237,-2.441,2.319,-3.052,2
-0.07,-0.974,-0.235,-2.808,2.869,-4.211,2
-0.061,-0.973,-0.231,-2.502,3.418,-5.92,2
-0.057,-0.971,-0.228,-2.319,3.601,-6.531,2
-0.049,-0.973,-0.226,-2.014,3.235,-5.615,2
-0.049,-0.969,-0.227,-1.648,2.869,-4.15,2
-0.049,-0.971,-0.227,-0.793,2.197,-2.625,2
-0.052,-0.979,-0.22,0.061,1.526,-0.305,2
-0.06,-0.982,-0.224,0.488,1.16,2.197,2
-0.07,-0.983,-0.226,0.427,1.038,3.906,2
-0.073,-0.978,-0.221,0.793,1.16,4.639,2
-0.071,-0.978,-0.22,0.854,1.404,4.15,2
-0.07,-0.982,-0.224,0.854,1.343,3.296,2
-0.062,-0.981,-0.225,1.465,2.014,2.258,2
-0.053,-0.975,-0.222,1.709,2.686,0.793,2
-0.05,-0.976,-0.223,1.77,2.686,0.061,2
-0.051,-0.979,-0.219,1.526,2.625,-0.366,2
-0.055,-0.982,-0.223,1.038,2.38,-0.916,2
-0.051,-0.98,-0.223,0.488,2.197,-1.709,2
-0.051,-0.983,-0.227,0.122,1.77,-1.16,2
-0.051,-0.984,-0.231,0.244,1.404,-0.427,2
-0.053,-0.987,-0.227,0.549,1.587,0.305,2
-0.054,-0.983,-0.228,0.671,1.465,1.404,2
-0.056,-0.984,-0.224,1.282,1.587,2.075,2
-0.059,-0.981,-0.222,1.221,1.77,1.892,2
-0.058,-0.98,-0.222,1.404,2.319,1.526,2
-0.058,-0.977,-0.224,1.099,2.563,0.854,2
-0.058,-0.974,-0.225,0.793,2.747,0.061,2
-0.057,-0.976,-0.226,0.305,2.869,-0.366,2
-1.17,-2.081,-3.721,276.855,-254.272,-136.414,3
0.13,-4,2.034,558.716,164.307,14.893,3
-0.657,-2.264,-0.244,244.141,113.586,190.674,3
-0.691,-0.907,-0.204,86.853,-37.903,115.417,3
-0.817,-0.784,-0.148,31.921,-50.903,-3.235,3
-0.374,-1.122,-0.175,-7.263,-36.316,-50.598,3
0.029,-1.443,-0.113,-45.349,-11.475,-46.387,3
0.115,-1.165,-0.293,-77.881,-2.075,-23.926,3
0.096,-0.573,-0.443,-87.524,-0.854,3.967,3
-0.175,-0.194,-0.51,-82.275,-18.921,8.484,3
-0.409,-0.215,-0.486,-65.002,-35.522,-4.211,3
-0.447,-0.447,-0.417,-43.091,-30.212,-23.01,3
-0.316,-0.697,-0.388,-21.851,-13.672,-36.56,3
-0.197,-0.81,-0.375,-4.028,-0.916,-39.734,3
-0.162,-0.822,-0.361,10.01,7.935,-33.691,3
-0.165,-0.841,-0.321,22.705,14.648,-24.658,3
-0.168,-0.926,-0.261,32.654,18.555,-17.151,3
-0.133,-0.987,-0.23,37.17,19.47,-10.803,3
-0.058,-0.975,-0.246,36.56,16.724,-4.578,3
0.011,-0.931,-0.242,34.851,11.597,1.221,3
0.055,-0.914,-0.264,31.555,4.7,7.629,3
0.106,-0.904,-0.311,27.649,-0.549,13.367,3
0.149,-0.896,-0.347,24.353,-3.54,16.663,3
0.118,-0.912,-0.338,20.874,-6.348,18.616,3
0.075,-0.904,-0.315,15.198,-5.615,17.09,3
0.079,-0.872,-0.309,7.019,-2.319,8.667,3
0.092,-0.87,-0.306,-0.366,1.282,-0.183,3
0.1,-0.885,-0.306,-5.92,4.15,-6.348,3
0.089,-0.909,-0.307,-9.949,6.775,-10.559,3
0.078,-0.922,-0.31,-12.878,7.629,-13.977,3
0.071,-0.942,-0.324,-14.526,7.263,-15.259,3
0.065,-0.963,-0.335,-14.648,5.676,-14.282,3
0.048,-0.982,-0.335,-12.329,4.578,-11.047,3
0.036,-0.995,-0.33,-9.277,4.272,-6.409,3
0.019,-1.004,-0.327,-5.92,3.662,-2.563,3
0.005,-1.008,-0.322,-2.991,3.235,0.977,3
-0.003,-1.014,-0.306,-0.671,2.991,3.601,3
-0.004,-1.021,-0.299,0.671,2.441,4.822,3
-0.013,-1.022,-0.293,1.648,1.77,5.432,3
-0.019,-1.021,-0.286,1.953,1.099,5.615,3
-0.025,-1.02,-0.282,1.404,0.549,5.066,3
-0.018,-1.015,-0.281,0.244,-0.122,3.601,3
-0.017,-1.008,-0.276,-1.038,-0.305,2.441,3
-0.016,-1.007,-0.271,-2.441,-0.549,1.831,3
-0.013,-1.001,-0.272,-3.54,-0.61,1.404,3
-0.018,-1,-0.265,-4.15,-0.854,1.16,3
-0.02,-0.996,-0.256,-4.761,-1.099,1.648,3
-0.019,-0.981,-0.253,-5.371,-1.648,1.526,3
-0.023,-0.971,-0.247,-5.432,-1.892,1.587,3
-0.022,-0.962,-0.248,-5.493,-2.197,1.892,3
-0.025,-0.95,-0.251,-5.127,-2.197,1.648,3
-0.03,-0.947,-0.257,-4.272,-1.892,1.221,3
-0.026,-0.941,-0.267,-4.028,-1.282,0.427,3
-0.019,-0.941,-0.274,-3.723,-1.038,-0.549,3
-0.021,-0.945,-0.281,-3.235,-1.221,-0.977,3
-0.021,-0.945,-0.287,-2.991,-0.977,-0.977,3
-0.03,-0.943,-0.286,-2.136,-1.16,-0.793,3
-0.038,-0.949,-0.285,-1.16,-1.587,-0.122,3
-0.041,-0.956,-0.282,-0.183,-1.77,0.671,3
-0.039,-0.96,-0.281,0.488,-1.77,1.16,3
-0.041,-0.957,-0.281,0.488,-1.587,1.404,3
-0.04,-0.961,-0.278,0.916,-1.16,1.587,3
-0.039,-0.964,-0.274,0.732,-0.916,1.526,3
-0.037,-0.965,-0.272,0.366,-0.732,1.465,3
-0.036,-0.957,-0.265,0,-0.122,1.099,3
-0.033,-0.95,-0.264,-0.61,0.488,0.427,3
-0.024,-0.949,-0.268,-1.099,0.732,-0.061,3
-0.016,-0.947,-0.27,-0.916,1.343,-0.061,3
-0.007,-0.943,-0.275,-1.099,1.221,-0.366,3
-0.003,-0.943,-0.277,-0.854,0.977,0.061,3
-0.008,-0.942,-0.277,-0.427,0.61,0.854,3
-0.012,-0.942,-0.276,-0.305,0.61,1.099,3
-0.016,-0.943,-0.274,-0.244,0.854,0.977,3
-0.012,-0.948,-0.271,0.183,1.709,0.305,3
-0.009,-0.95,-0.27,0.061,1.709,-0.366,3
-0.007,-0.952,-0.271,0,1.282,-0.61,3
-0.001,-0.954,-0.275,0.427,0.916,-0.793,3
0.003,-0.955,-0.281,0.427,0.244,-1.465,3
0.011,-0.962,-0.285,0.732,-0.061,-1.709,3
0.016,-0.967,-0.293,1.16,0,-1.648,3
0.021,-0.969,-0.3,1.038,0,-1.404,3
0.022,-0.97,-0.293,1.282,0.671,-1.343,3
0.013,-0.975,-0.286,1.343,0.854,-1.709,3
0.006,-0.972,-0.281,1.404,0.671,-2.258,3
0.001,-0.969,-0.271,1.831,0.61,-2.808,3
-0.005,-0.973,-0.264,1.892,-0.061,-3.174,3
-0.009,-0.976,-0.256,1.77,-0.244,-3.296,3
-0.014,-0.977,-0.25,1.465,-0.061,-3.601,3
-0.017,-0.977,-0.252,0.977,0.183,-4.15,3
-0.017,-0.971,-0.255,0.305,0.305,-4.822,3
-0.016,-0.971,-0.263,0.732,0.61,-4.578,3
-0.015,-0.974,-0.27,1.038,0.671,-3.906,3
-0.017,-0.979,-0.271,1.221,0.549,-3.174,3
-0.028,-0.98,-0.268,1.221,0.488,-2.38,3
-0.038,-0.971,-0.267,0.916,0.427,-1.587,3
-0.043,-0.968,-0.265,0.183,0.427,-1.648,3
-0.038,-0.968,-0.26,0.061,0.61,-2.014,3
-0.024,-0.973,-0.257,-0.488,0.977,-2.563,3
-0.014,-0.972,-0.259,-0.916,0.793,-2.991,3
-0.016,-0.967,-0.264,-1.465,0.61,-2.686,3
-0.017,-0.958,-0.266,-1.343,0.671,-2.319,3
-0.017,-0.953,-0.268,-1.16,0.488,-2.258,3
-0.023,-0.954,-0.27,-0.977,0.183,-2.258,3
-0.023,-0.959,-0.272,-0.977,0.305,-2.197,3
-0.026,-0.962,-0.274,-1.16,0.305,-2.319,3
-0.026,-0.96,-0.276,-1.648,0.549,-2.808,3
-0.026,-0.963,-0.273,-2.197,0.671,-3.418,3
-0.028,-0.971,-0.27,-2.625,0.671,-3.723,3
-0.033,-0.975,-0.267,-3.357,0.732,-4.333,3
-0.039,-0.973,-0.267,-4.272,0.61,-4.822,3
-0.048,-0.966,-0.266,-5.127,0.61,-5.371,3
-0.052,-0.961,-0.265,-5.92,0.854,-5.981,3
-0.044,-0.964,-0.254,-6.47,1.099,-6.775,3
-0.064,-0.961,-0.257,-7.568,1.038,-6.836,3
-0.068,-0.967,-0.254,-8.362,1.709,-6.714,3
-0.077,-0.976,-0.246,-8.972,3.418,-6.958,3
-0.083,-0.982,-0.238,-10.071,4.944,-8.057,3
-0.087,-0.973,-0.249,-12.207,5.615,-9.521,3
-0.08,-0.959,-0.268,-13.55,5.554,-10.62,3
-0.532,0.684,-4,138.184,-227.051,-116.699,4
-0.102,-4,1.027,495.85,77.026,-36.621,4
-0.761,-3.517,-0.165,284.058,122.192,180.847,4
-0.986,-0.698,-0.486,146.423,-6.775,177.063,4
-1.172,-0.304,-0.165,85.754,-25.269,73.12,4
-0.75,-0.987,-0.324,32.776,-45.776,-39.246,4
-0.056,-1.718,-0.21,-6.165,-18.677,-76.294,4
0.181,-1.497,-0.415,-52.795,12.146,-59.265,4
0.119,-0.901,-0.542,-76.843,13,-30.823,4
-0.129,-0.477,-0.566,-79.224,3.723,-13.794,4
-0.338,-0.404,-0.561,-70.496,-8.972,-17.212,4
-0.371,-0.524,-0.538,-56.519,-13.672,-27.893,4
-0.317,-0.675,-0.533,-38.818,-7.935,-29.724,4
-0.237,-0.759,-0.514,-18.372,-1.16,-20.813,4
-0.201,-0.771,-0.489,-0.061,2.563,-8.85,4
-0.181,-0.752,-0.434,14.832,4.761,-0.488,4
-0.151,-0.743,-0.383,25.879,7.629,4.028,4
-0.121,-0.771,-0.326,33.813,8.911,6.287,4
-0.102,-0.805,-0.284,37.048,9.888,6.836,4
-0.052,-0.828,-0.247,35.95,10.559,6.592,4
-0.026,-0.852,-0.234,30.884,9.216,6.592,4
-0.01,-0.874,-0.226,22.766,7.629,7.08,4
-0.007,-0.875,-0.228,13.977,6.165,7.08,4
0,-0.877,-0.266,4.089,3.357,5.615,4
0,-0.885,-0.299,-4.517,0.305,3.784,4
-0.027,-0.898,-0.326,-10.132,-0.671,3.479,4
-0.028,-0.906,-0.327,-13.245,0.183,3.235,4
-0.052,-0.914,-0.34,-15.32,2.319,2.197,4
-0.051,-0.92,-0.349,-15.869,3.784,0.305,4
-0.044,-0.939,-0.361,-15.076,5.432,-1.343,4
-0.024,-0.964,-0.366,-13,6.531,-1.831,4
-0.014,-0.984,-0.374,-10.864,6.897,-1.77,4
-0.017,-0.999,-0.385,-7.874,6.653,-0.977,4
-0.014,-1.019,-0.375,-3.662,7.263,0.427,4
-0.021,-1.036,-0.369,-0.977,6.958,1.526,4
-0.019,-1.047,-0.371,0.305,5.859,2.869,4
-0.03,-1.055,-0.362,0.305,4.578,4.333,4
-0.042,-1.056,-0.353,-0.793,3.357,5.554,4
-0.054,-1.038,-0.342,-2.869,2.014,5.859,4
-0.066,-1.024,-0.331,-4.944,0.977,5.493,4
-0.077,-1.009,-0.32,-7.019,0.488,4.272,4
-0.078,-0.997,-0.309,-7.935,0.793,2.563,4
-0.072,-0.987,-0.298,-8.667,1.038,0.183,4
-0.071,-0.979,-0.29,-8.911,1.099,-1.526,4
-0.068,-0.972,-0.291,-8.362,0.671,-2.014,4
-0.064,-0.96,-0.295,-7.141,0.61,-1.343,4
-0.067,-0.95,-0.295,-5.249,-0.183,-0.366,4
-0.078,-0.945,-0.293,-3.479,-1.099,1.282,4
-0.085,-0.946,-0.29,-2.136,-1.709,2.686,4
-0.092,-0.947,-0.286,-1.526,-1.831,2.808,4
-0.094,-0.949,-0.285,-1.77,-1.831,2.136,4
-0.093,-0.959,-0.281,-1.892,-1.526,1.099,4
-0.091,-0.965,-0.285,-3.052,-1.526,-0.366,4
-0.084,-0.959,-0.29,-4.333,-1.16,-2.197,4
-0.082,-0.953,-0.298,-5.066,-0.854,-3.174,4
-0.083,-0.947,-0.307,-5.249,-1.038,-3.479,4
-0.087,-0.947,-0.31,-4.639,-0.732,-4.089,4
-0.087,-0.948,-0.319,-3.967,-0.366,-4.761,4
-0.079,-0.946,-0.329,-3.235,0.061,-5.066,4
-0.075,-0.946,-0.33,-2.014,0.549,-4.7,4
-0.074,-0.942,-0.332,-0.793,0.732,-3.723,4
-0.074,-0.94,-0.328,0.122,0.549,-3.113,4
-0.074,-0.942,-0.322,0.793,0,-2.319,4
-0.074,-0.942,-0.316,0.671,-0.244,-1.648,4
-0.074,-0.938,-0.313,-0.122,-0.366,-1.099,4
-0.075,-0.934,-0.307,-1.221,-0.488,-0.671,4
-0.079,-0.935,-0.307,-2.441,-0.549,-1.038,4
-0.077,-0.933,-0.31,-3.723,-0.366,-2.014,4
-0.078,-0.931,-0.312,-4.517,0.366,-2.808,4
-0.077,-0.927,-0.316,-4.944,1.16,-3.54,4
-0.076,-0.922,-0.317,-4.7,1.77,-4.028,4
-0.073,-0.919,-0.321,-3.967,2.197,-3.967,4
-0.078,-0.919,-0.322,-2.747,1.709,-3.784,4
-0.086,-0.923,-0.313,-1.343,0.854,-3.174,4
-0.091,-0.923,-0.305,0.305,0.732,-2.014,4
-0.098,-0.923,-0.297,1.404,0.183,-0.732,4
-0.097,-0.933,-0.286,1.953,0.061,-0.061,4
-0.096,-0.948,-0.283,1.77,0,0.244,4
-0.095,-0.96,-0.287,1.099,0,0.366,4
-0.094,-0.965,-0.29,0.183,0.427,0.366,4
-0.092,-0.966,-0.299,-0.488,0.61,0.549,4
-0.095,-0.973,-0.302,-0.732,0.61,0.732,4
-0.098,-0.969,-0.31,-0.793,0.61,0.854,4
-0.095,-0.962,-0.309,-0.793,1.038,0.854,4
-0.094,-0.957,-0.305,-0.61,1.16,0.732,4
-0.094,-0.957,-0.303,-0.122,0.916,0.549,4
-0.092,-0.959,-0.297,0.549,1.099,0.549,4
-0.09,-0.96,-0.293,0.793,1.282,0.488,4
-0.087,-0.962,-0.289,0.732,1.77,-0.061,4
-0.089,-0.965,-0.284,0.427,2.136,-0.916,4
-0.086,-0.966,-0.282,-0.488,2.686,-1.648,4
-0.081,-0.965,-0.289,-1.404,2.869,-2.319,4
-0.081,-0.966,-0.296,-2.075,3.296,-2.808,4
-0.074,-0.957,-0.301,-2.38,3.54,-2.808,4
-0.073,-0.955,-0.308,-1.892,3.479,-2.136,4
-0.078,-0.954,-0.309,-0.977,2.991,-1.404,4
-0.082,-0.95,-0.303,0.061,2.869,-0.671,4
-0.088,-0.943,-0.302,1.282,2.93,0,4
-0.09,-0.939,-0.3,1.953,2.747,-0.061,4
-0.093,-0.938,-0.296,2.319,2.686,-0.549,4
-0.094,-0.94,-0.293,2.136,2.563,-1.099,4
-0.092,-0.948,-0.286,1.709,2.502,-1.77,4
-0.094,-0.953,-0.287,0.854,2.319,-2.258,4
-0.096,-0.959,-0.29,0.305,2.563,-2.197,4
-0.098,-0.961,-0.289,-0.366,2.869,-2.197,4
-0.101,-0.959,-0.294,-1.099,2.869,-2.075,4
-0.101,-0.958,-0.296,-1.404,2.991,-1.465,4
