aX,aY,aZ,gX,gY,gZ,sample
0.866,-0.169,0.485,-27.039,-12.512,-19.836,2
0.879,-0.173,0.485,-16.846,-5.005,-17.09,2
0.888,-0.166,0.493,-7.019,3.784,-14.709,2
0.892,-0.148,0.503,0.854,11.536,-12.573,2
0.897,-0.133,0.52,5.798,15.93,-10.071,2
0.897,-0.114,0.526,6.897,17.395,-7.08,2
0.893,-0.102,0.531,4.578,16.968,-4.944,2
0.888,-0.096,0.53,0.61,15.93,-4.15,2
0.886,-0.093,0.532,-3.296,14.343,-3.601,2
0.874,-0.095,0.533,-6.042,12.024,-3.296,2
0.864,-0.092,0.53,-9.033,9.949,-3.54,2
0.853,-0.093,0.52,-11.902,7.874,-3.784,2
0.843,-0.099,0.514,-13.855,5.737,-4.028,2
0.84,-0.103,0.501,-14.954,3.296,-4.211,2
0.842,-0.104,0.493,-15.747,0.793,-4.517,2
0.848,-0.112,0.487,-15.808,-1.526,-4.7,2
0.854,-0.116,0.482,-15.015,-3.113,-4.578,2
0.86,-0.118,0.488,-14.282,-3.662,-4.15,2
0.864,-0.119,0.495,-13.184,-3.296,-2.808,2
0.861,-0.11,0.495,-11.536,-2.258,-1.282,2
0.856,-0.104,0.5,-10.254,-0.61,-0.244,2
0.848,-0.102,0.506,-9.766,1.038,0.732,2
0.841,-0.098,0.515,-9.521,2.258,1.77,2
0.835,-0.096,0.515,-9.46,2.991,2.93,2
0.829,-0.092,0.512,-8.911,4.028,3.113,2
0.823,-0.09,0.502,-8.484,4.211,2.869,2
0.819,-0.096,0.497,-8.362,3.662,3.052,2
0.815,-0.095,0.484,-7.935,2.075,2.991,2
0.821,-0.091,0.481,-7.69,0.549,2.686,2
0.823,-0.089,0.483,-7.141,-1.038,2.441,2
0.823,-0.083,0.489,-7.08,-2.747,2.075,2
0.821,-0.08,0.487,-6.836,-4.15,1.221,2
0.824,-0.082,0.487,-7.019,-5.493,0.488,2
0.827,-0.089,0.484,-7.263,-6.897,0.122,2
0.823,-0.089,0.487,-7.08,-7.629,0.427,2
0.818,-0.091,0.491,-6.836,-7.507,0.977,2
0.814,-0.096,0.492,-5.981,-6.775,1.099,2
0.816,-0.094,0.491,-5.066,-6.226,0.916,2
0.814,-0.09,0.497,-4.822,-5.859,0.977,2
0.802,-0.089,0.504,-4.944,-5.188,1.282,2
0.79,-0.095,0.504,-4.7,-4.944,1.465,2
0.787,-0.097,0.508,-3.784,-5.005,1.404,2
0.788,-0.094,0.507,-2.991,-5.737,0.916,2
0.781,-0.089,0.509,-2.38,-6.104,0.061,2
0.777,-0.089,0.509,-2.258,-6.287,-0.977,2
0.786,-0.093,0.513,-1.831,-6.592,-2.014,2
0.795,-0.093,0.518,-1.953,-6.836,-2.869,2
0.798,-0.089,0.521,-3.235,-7.446,-3.296,2
0.797,-0.088,0.523,-4.517,-7.568,-3.601,2
0.799,-0.097,0.522,-5.005,-6.653,-3.54,2
0.808,-0.1,0.516,-4.944,-5.554,-3.296,2
0.812,-0.107,0.51,-4.517,-4.639,-3.418,2
0.815,-0.114,0.506,-3.967,-3.54,-2.991,2
0.82,-0.12,0.505,-2.38,-2.441,-1.953,2
0.823,-0.121,0.508,-0.488,-1.221,-0.732,2
0.825,-0.117,0.514,1.099,0,0,2
0.824,-0.109,0.521,1.648,0.916,0.488,2
0.818,-0.104,0.529,1.465,0.854,0.916,2
0.811,-0.097,0.534,0.488,0.244,0.61,2
0.805,-0.101,0.531,-0.916,-0.977,-0.244,2
0.805,-0.112,0.529,-2.502,-2.991,-1.282,2
0.803,-0.117,0.521,-3.723,-5.371,-1.831,2
0.802,-0.116,0.521,-4.211,-7.08,-2.808,2
0.798,-0.125,0.525,-4.272,-8.484,-3.723,2
0.799,-0.126,0.528,-3.479,-9.705,-4.456,2
0.806,-0.125,0.534,-2.869,-10.62,-4.822,2
0.812,-0.133,0.54,-2.441,-10.864,-4.7,2
0.815,-0.135,0.544,-1.953,-9.583,-3.906,2
0.815,-0.136,0.545,-0.916,-7.019,-2.014,2
0.81,-0.131,0.545,0.977,-3.906,-0.366,2
0.802,-0.129,0.54,3.296,-0.854,0.549,2
0.794,-0.122,0.541,4.822,0.977,0.732,2
3.327,-4,1.714,146.301,-71.96,57.922,3
1.825,-0.827,2.47,45.593,-56.702,91.309,3
1.131,-0.347,1.673,44.8,-7.08,63.66,3
0.797,-0.25,1.286,55.786,61.584,29.114,3
1.2,-0.245,1.029,66.589,77.515,0.366,3
1.337,-0.217,0.791,60.547,98.938,-8.85,3
1.042,-0.234,0.479,16.479,102.051,3.357,3
0.894,-0.104,0.223,-50.598,79.285,20.386,3
0.769,0.03,0.103,-107.788,42.358,30.64,3
0.702,0.002,0.108,-125.366,12.573,33.142,3
0.678,-0.11,0.077,-116.577,-3.54,32.776,3
0.633,-0.229,0.029,-92.163,-7.385,28.564,3
0.609,-0.293,0.015,-61.707,-2.136,13.123,3
0.605,-0.323,0.018,-31.311,-0.183,-2.747,3
0.653,-0.274,0.091,-6.226,-6.653,-10.803,3
0.696,-0.186,0.215,8.85,-16.235,-13.55,3
0.717,-0.122,0.337,14.771,-22.949,-16.602,3
0.73,-0.062,0.443,14.893,-27.588,-19.958,3
0.749,-0.012,0.528,10.437,-31.555,-22.888,3
0.771,0.016,0.577,2.686,-32.471,-26.917,3
0.786,0.008,0.583,-5.676,-30.334,-32.227,3
0.798,-0.031,0.567,-14.709,-28.87,-37.476,3
0.812,-0.085,0.532,-22.583,-30.212,-40.527,3
0.827,-0.12,0.5,-27.954,-32.654,-40.1,3
0.834,-0.133,0.484,-29.846,-33.936,-37.72,3
0.838,-0.142,0.483,-27.893,-33.203,-35.278,3
0.852,-0.159,0.484,-22.766,-30.151,-33.325,3
0.858,-0.16,0.493,-16.357,-26.306,-31.006,3
0.864,-0.148,0.505,-10.803,-20.996,-28.442,3
0.862,-0.137,0.519,-7.08,-14.954,-25.879,3
0.864,-0.15,0.548,-5.432,-10.01,-23.743,3
0.854,-0.177,0.544,-4.822,-6.897,-21.973,3
0.849,-0.167,0.528,-3.418,-5.371,-20.569,3
0.852,-0.147,0.519,-2.563,-4.333,-19.409,3
0.845,-0.139,0.526,-3.906,-3.601,-18.799,3
0.837,-0.135,0.539,-5.859,-4.15,-19.043,3
0.838,-0.133,0.544,-9.216,-6.348,-19.714,3
0.834,-0.138,0.546,-13.916,-9.033,-19.592,3
0.835,-0.16,0.555,-18.921,-10.254,-18.005,3
0.835,-0.182,0.557,-21.973,-10.315,-15.259,3
0.833,-0.192,0.543,-20.996,-10.071,-12.695,3
0.834,-0.182,0.532,-17.517,-8.85,-11.292,3
0.831,-0.165,0.535,-13.611,-6.775,-10.498,3
0.824,-0.157,0.542,-11.047,-4.15,-9.521,3
0.819,-0.157,0.545,-9.644,-1.648,-8.118,3
0.817,-0.151,0.537,-8.545,0.366,-7.324,3
0.819,-0.14,0.527,-8.24,0.732,-7.141,3
0.823,-0.126,0.527,-9.399,-0.122,-6.592,3
0.812,-0.118,0.533,-11.353,-1.282,-6.104,3
0.808,-0.123,0.515,-12.695,-1.77,-6.104,3
0.812,-0.121,0.5,-11.963,-2.563,-6.165,3
0.82,-0.118,0.492,-10.925,-3.418,-6.287,3
0.828,-0.116,0.498,-10.681,-3.54,-6.592,3
0.83,-0.115,0.506,-11.169,-3.723,-6.958,3
0.83,-0.114,0.505,-11.108,-3.906,-6.775,3
0.835,-0.111,0.505,-10.803,-3.967,-6.531,3
0.837,-0.107,0.501,-10.376,-3.967,-6.531,3
0.833,-0.105,0.502,-10.437,-4.089,-6.653,3
0.829,-0.102,0.506,-10.803,-4.761,-6.775,3
0.824,-0.1,0.512,-11.475,-5.615,-6.409,3
0.815,-0.104,0.528,-12.634,-6.226,-5.737,3
0.805,-0.114,0.515,-12.817,-6.653,-5.31,3
0.794,-0.116,0.508,-11.78,-7.568,-4.944,3
0.797,-0.117,0.508,-10.62,-8.057,-4.944,3
0.802,-0.125,0.516,-10.193,-8.057,-5.127,3
0.807,-0.132,0.528,-9.644,-8.118,-4.639,3
0.808,-0.126,0.528,-8.301,-7.874,-4.211,3
0.805,-0.119,0.532,-6.592,-6.592,-3.784,3
0.797,-0.122,0.536,-5.371,-4.395,-2.93,3
0.798,-0.13,0.536,-4.578,-1.465,-1.709,3
0.802,-0.127,0.535,-3.784,0.671,-0.488,3
0.801,-0.125,0.535,-3.479,1.221,0.549,3
0.796,-0.131,0.538,-3.845,1.282,1.465,3
0.787,-0.13,0.523,-3.601,1.404,2.38,3
0.795,-0.124,0.516,-2.197,1.465,2.869,3
0.8,-0.122,0.519,-1.465,1.343,2.441,3
0.793,-0.119,0.526,-2.197,0.488,1.709,3
0.786,-0.12,0.52,-3.052,-0.916,1.099,3
0.783,-0.122,0.521,-3.235,-2.686,0.488,3
0.785,-0.119,0.521,-3.113,-4.272,-0.549,3
0.784,-0.122,0.526,-3.601,-5.493,-1.404,3
0.783,-0.133,0.54,-3.967,-6.104,-1.221,3
0.783,-0.141,0.538,-3.296,-6.409,-1.038,3
0.778,-0.139,0.534,-1.648,-6.042,-1.282,3
0.779,-0.136,0.542,-0.244,-5.066,-1.221,3
0.775,-0.142,0.553,0.427,-4.211,-1.16,3
0.773,-0.146,0.556,0.427,-3.174,-0.488,3
0.771,-0.136,0.556,0.366,-2.808,0.549,3
0.769,-0.129,0.562,-0.122,-2.319,1.404,3
0.762,-0.134,0.569,-1.16,-1.221,1.77,3
0.756,-0.143,0.56,-1.892,-0.549,1.831,3
0.755,-0.14,0.542,-1.648,-0.793,1.526,3
0.755,-0.135,0.537,-1.099,-1.16,0.183,3
0.758,-0.133,0.544,-1.404,-1.465,-1.282,3
0.761,-0.143,0.56,-2.197,-2.197,-2.258,3
0.762,-0.152,0.553,-2.93,-3.052,-2.686,3
0.763,-0.146,0.546,-2.869,-3.662,-2.686,3
0.767,-0.143,0.549,-2.38,-3.296,-2.991,3
0.771,-0.138,0.557,-2.197,-2.38,-3.174,3
0.777,-0.135,0.569,-2.808,-1.77,-3.235,3
0.775,-0.139,0.571,-4.028,-1.282,-2.747,3
0.769,-0.142,0.555,-4.15,-0.366,-1.648,3
0.766,-0.143,0.546,-3.235,0.854,-1.404,3
0.771,-0.146,0.546,-1.953,2.075,-2.197,3
0.779,-0.148,0.552,-1.648,2.686,-2.502,3
0.785,-0.154,0.552,-2.197,2.502,-1.709,3
0.782,-0.154,0.547,-2.258,1.892,-0.854,3
0.785,-0.153,0.543,-1.709,1.343,-0.977,3
0.783,-0.156,0.546,-1.404,1.038,-1.892,3
0.783,-0.158,0.546,-1.038,0.061,-2.075,3
0.784,-0.16,0.548,-0.61,-0.732,-1.831,3
0.782,-0.167,0.556,-0.427,-1.221,-2.38,3
0.783,-0.171,0.559,-0.366,-2.136,-2.991,3
0.781,-0.166,0.564,-0.183,-2.93,-3.235,3
0.783,-0.167,0.576,-0.854,-3.174,-3.296,3
0.783,-0.179,0.58,-1.404,-2.258,-3.174,3
0.778,-0.172,0.569,-1.099,-1.77,-3.174,3
0.781,-0.17,0.57,-1.16,-1.465,-3.418,3
0.775,-0.18,0.584,-1.709,-1.343,-3.54,3
3.764,-4,3.405,116.76,-94.849,210.815,4
1.816,-0.198,3.266,42.358,-87.28,116.516,4
0.426,-0.187,1.067,66.101,-3.601,19.653,4
0.508,-0.038,1.485,57.312,80.75,5.066,4
1.189,-0.1,1.304,93.079,63.904,-15.015,4
1.177,-0.214,0.881,66.711,89.05,-26.855,4
0.892,-0.137,0.443,-2.502,101.929,0.122,4
0.779,0.007,0.147,-79.712,81.543,29.785,4
0.622,0.017,0.148,-131.653,40.71,44.922,4
0.531,-0.09,0.138,-139.038,6.348,44.189,4
0.487,-0.24,0.051,-117.798,-4.822,33.508,4
0.505,-0.33,-0.005,-83.557,1.038,20.752,4
0.526,-0.356,-0.004,-46.814,7.446,5.066,4
0.546,-0.376,0.041,-16.113,3.052,-9.216,4
0.618,-0.315,0.157,4.272,-9.46,-15.625,4
0.68,-0.22,0.276,12.817,-21.179,-18.311,4
0.7,-0.148,0.395,13.794,-29.053,-20.691,4
0.738,-0.074,0.495,11.353,-33.936,-21.973,4
0.758,-0.023,0.564,6.714,-36.804,-24.109,4
0.786,-0.009,0.614,0.061,-34.912,-29.663,4
0.816,-0.033,0.625,-7.996,-31.006,-35.095,4
0.827,-0.072,0.609,-16.663,-29.236,-38.818,4
0.832,-0.106,0.578,-24.475,-30.212,-39.49,4
0.84,-0.134,0.548,-30.64,-31.372,-37.537,4
0.848,-0.171,0.53,-33.875,-32.043,-33.997,4
0.84,-0.194,0.509,-32.41,-30.64,-30.09,4
0.839,-0.189,0.498,-26.428,-26.55,-26.184,4
0.839,-0.178,0.501,-18.799,-19.775,-23.01,4
0.841,-0.166,0.514,-12.817,-12.634,-20.691,4
0.848,-0.164,0.53,-9.399,-7.629,-18.738,4
0.834,-0.177,0.556,-8.362,-4.944,-15.93,4
0.815,-0.189,0.544,-7.69,-2.136,-12.146,4
0.811,-0.171,0.524,-4.944,1.16,-9.888,4
0.81,-0.154,0.516,-0.854,2.991,-9.583,4
0.809,-0.148,0.53,1.648,3.723,-10.376,4
0.81,-0.14,0.547,1.526,2.625,-11.536,4
0.823,-0.139,0.571,-1.343,0,-11.902,4
0.837,-0.133,0.585,-5.798,-3.845,-10.742,4
0.828,-0.132,0.603,-11.841,-7.324,-8.911,4
0.813,-0.142,0.616,-18.311,-8.85,-7.69,4
0.808,-0.174,0.605,-21.301,-7.996,-7.446,4
0.809,-0.184,0.576,-19.165,-7.507,-8.606,4
0.818,-0.183,0.552,-14.771,-7.202,-9.766,4
0.823,-0.18,0.548,-11.23,-5.676,-9.705,4
0.827,-0.173,0.557,-9.521,-3.662,-8.362,4
0.826,-0.163,0.561,-8.667,-2.197,-6.714,4
0.825,-0.159,0.556,-9.033,-1.404,-5.127,4
0.815,-0.152,0.544,-9.705,-0.732,-4.15,4
0.8,-0.147,0.533,-10.498,-0.61,-3.479,4
0.79,-0.141,0.526,-10.193,-0.549,-3.54,4
0.794,-0.141,0.524,-8.972,-1.587,-4.211,4
0.8,-0.14,0.521,-8.301,-3.235,-4.7,4
0.807,-0.132,0.524,-9.216,-5.066,-4.517,4
0.808,-0.124,0.527,-10.864,-5.798,-4.15,4
0.807,-0.125,0.539,-12.329,-5.249,-3.906,4
0.806,-0.14,0.544,-12.878,-4.456,-3.967,4
0.804,-0.147,0.536,-12.207,-3.967,-3.967,4
0.797,-0.142,0.526,-10.925,-3.418,-3.967,4
0.791,-0.145,0.523,-10.315,-2.686,-3.845,4
0.792,-0.148,0.527,-9.583,-2.563,-3.479,4
0.795,-0.145,0.527,-8.545,-3.235,-3.479,4
0.794,-0.134,0.53,-8.118,-3.906,-3.723,4
0.783,-0.134,0.537,-8.118,-3.845,-3.662,4
0.767,-0.134,0.531,-7.996,-3.235,-3.662,4
0.77,-0.132,0.526,-7.08,-2.502,-3.601,4
0.766,-0.131,0.529,-6.592,-2.808,-4.15,4
0.759,-0.125,0.534,-7.263,-3.54,-4.517,4
0.75,-0.122,0.543,-8.728,-4.761,-4.883,4
0.744,-0.126,0.541,-9.705,-5.249,-5.066,4
0.746,-0.127,0.528,-9.033,-5.188,-5.371,4
0.752,-0.13,0.521,-7.751,-4.456,-5.798,4
0.757,-0.138,0.526,-6.897,-3.845,-6.348,4
0.752,-0.148,0.532,-6.714,-3.723,-6.287,4
0.752,-0.158,0.517,-5.371,-3.235,-5.615,4
0.759,-0.159,0.511,-2.563,-2.502,-5.249,4
0.769,-0.16,0.52,1.099,-1.587,-5.066,4
0.778,-0.157,0.54,3.235,-0.732,-4.639,4
0.779,-0.155,0.557,3.601,-0.427,-4.272,4
0.778,-0.15,0.562,3.418,-0.549,-4.028,4
0.777,-0.142,0.565,2.747,-0.671,-4.395,4
0.781,-0.15,0.573,0.916,-1.099,-5.066,4
0.781,-0.163,0.583,-1.709,-2.502,-5.188,4
0.778,-0.175,0.576,-4.272,-4.15,-4.7,4
0.775,-0.174,0.566,-4.7,-5.188,-4.578,4
0.774,-0.168,0.564,-3.784,-5.31,-5.432,4
0.776,-0.166,0.573,-3.357,-5.188,-6.348,4
0.782,-0.168,0.585,-4.272,-5.371,-6.653,4
0.781,-0.171,0.594,-5.676,-5.798,-5.493,4
0.771,-0.175,0.589,-7.019,-5.493,-3.784,4
0.762,-0.168,0.572,-6.226,-4.028,-2.502,4
0.76,-0.162,0.569,-4.822,-1.648,-1.892,4
0.757,-0.157,0.569,-3.601,0.549,-1.953,4
0.762,-0.153,0.573,-3.723,1.465,-1.587,4
0.758,-0.152,0.58,-5.127,1.16,-0.366,4
0.747,-0.149,0.568,-5.798,0.916,0.61,4
0.741,-0.151,0.558,-5.554,1.16,-0.305,4
0.743,-0.166,0.561,-5.005,1.16,-2.197,4
0.755,-0.17,0.565,-4.272,0.916,-3.052,4
0.761,-0.165,0.569,-4.089,0,-3.052,4
0.766,-0.162,0.582,-4.333,0,-2.747,4
0.77,-0.162,0.589,-4.578,0.488,-2.808,4
0.773,-0.167,0.587,-4.578,1.099,-3.174,4
0.775,-0.171,0.578,-4.761,1.77,-2.869,4
0.776,-0.172,0.568,-4.578,2.502,-2.258,4
0.778,-0.168,0.561,-3.784,2.502,-2.197,4
0.782,-0.166,0.566,-3.113,2.502,-2.075,4
0.786,-0.163,0.57,-2.991,2.38,-1.709,4
0.782,-0.159,0.568,-3.113,2.258,-1.221,4
0.774,-0.158,0.571,-3.418,2.502,-1.16,4
0.769,-0.158,0.572,-3.418,2.808,-1.526,4
0.758,-0.164,0.574,-3.235,2.625,-2.197,4
0.753,-0.17,0.565,-2.808,1.77,-2.625,4
0.755,-0.173,0.566,-2.625,0.549,-3.174,4
0.761,-0.176,0.572,-2.38,-0.977,-3.784,4
0.764,-0.174,0.581,-2.563,-2.197,-3.967,4
0.768,-0.177,0.589,-3.052,-2.502,-3.601,4
0.765,-0.179,0.588,-3.601,-1.953,-3.174,4
0.759,-0.18,0.589,-3.967,-1.16,-2.808,4
0.752,-0.181,0.592,-4.028,-0.305,-2.563,4
