aX,aY,aZ,gX,gY,gZ,sample
0.477,0.734,0.088,7.08,-0.732,-13.245,1
0.475,0.784,0.121,-2.319,-2.686,-7.202,1
0.466,0.846,0.136,-8.911,-2.502,-3.784,1
0.464,0.896,0.136,-12.451,-0.732,-3.357,1
0.46,0.9,0.099,-13.184,1.831,-5.798,1
0.464,0.877,0.076,-12.085,3.601,-8.179,1
0.463,0.863,0.055,-11.902,4.028,-8.667,1
0.473,0.833,0.02,-10.681,3.357,-10.254,1
0.472,0.835,0.02,-7.69,1.16,-10.864,1
0.477,0.851,0.019,-0.916,-0.732,-10.254,1
0.469,0.84,0.006,6.958,-0.061,-9.644,1
0.463,0.851,0.01,13.062,-0.549,-9.766,1
0.471,0.847,0.063,17.517,-1.038,-9.521,1
0.469,0.865,0.105,19.287,0.61,-10.437,1
0.478,0.875,0.163,22.4,3.113,-13.794,1
0.475,0.883,0.177,24.048,7.935,-19.653,1
0.396,0.937,0.094,12.878,4.15,-30.945,1
0.564,0.773,0.177,-19.043,-13.367,-45.41,1
0.509,0.735,0.009,-1.953,4.272,-44.25,1
0.53,0.724,-0.049,4.028,-0.671,-39.185,1
0.536,0.656,-0.046,-4.7,-9.46,-34.363,1
0.53,0.663,-0.051,-11.353,-12.024,-22.522,1
0.536,0.717,-0.023,-23.437,-21.729,-10.254,1
0.55,0.752,0.05,-36.377,-29.846,-2.93,1
0.542,0.825,0.107,-39.551,-31.067,2.319,1
-0.179,-2.042,-0.589,40.1,78.735,-291.199,2
-0.144,-2.08,-0.614,13.794,72.998,-239.929,2
-0.096,-2.015,-0.585,-11.353,65.796,-192.322,2
-0.072,-1.932,-0.563,-30.09,59.57,-152.588,2
-0.052,-1.783,-0.6,-33.875,55.542,-124.268,2
-0.023,-1.649,-0.696,-23.682,50.903,-107.605,2
0.001,-1.546,-0.727,-11.902,43.152,-99.243,2
0.032,-1.484,-0.73,-1.831,32.837,-98.145,2
0.069,-1.48,-0.732,11.78,22.522,-101.44,2
0.112,-1.493,-0.703,27.1,13.55,-103.882,2
0.135,-1.577,-0.621,37.598,6.47,-104.065,2
0.184,-1.738,-0.558,38.208,1.465,-98.45,2
0.247,-1.871,-0.54,29.48,-0.305,-81.848,2
0.295,-1.936,-0.549,14.954,0.732,-53.894,2
0.337,-1.913,-0.532,-0.793,0.854,-20.813,2
0.351,-1.844,-0.533,-13.855,0.916,12.268,2
0.364,-1.741,-0.554,-28.259,0.854,43.213,2
0.378,-1.617,-0.582,-45.044,-0.366,69.946,2
0.4,-1.471,-0.612,-57.8,-2.075,90.637,2
0.403,-1.314,-0.611,-64.697,-4.15,105.164,2
0.405,-1.174,-0.592,-65.735,-6.714,112.244,2
0.407,-1.078,-0.56,-59.448,-8.545,111.816,2
0.391,-1.121,-0.558,-45.898,-9.216,107.056,2
0.391,-1.247,-0.575,-32.043,-10.254,101.99,2
0.381,-1.418,-0.617,-24.597,-12.512,103.76,2
0.367,-1.587,-0.663,-23.682,-16.418,114.685,2
0.348,-1.692,-0.673,-28.137,-23.499,134.216,2
0.325,-1.697,-0.664,-34.607,-31.555,161.316,2
0.295,-1.607,-0.619,-41.382,-39.001,190.369,2
0.276,-1.454,-0.556,-50.049,-44.861,216.675,2
0.26,-1.309,-0.507,-57.434,-48.401,238.098,2
0.265,-1.146,-0.48,-64.27,-49.866,253.174,2
0.284,-0.997,-0.457,-73.242,-51.208,264.038,2
0.303,-0.884,-0.437,-79.956,-52.979,269.592,2
0.326,-0.885,-0.469,-81.482,-55.42,270.691,2
0.355,-0.91,-0.538,-82.52,-60.852,273.01,2
0.378,-0.868,-0.573,-83.496,-70.129,278.687,2
0.395,-0.793,-0.478,-78.552,-79.285,284.607,2
0.409,-0.761,-0.342,-67.688,-81.177,288.452,2
0.416,-0.728,-0.303,-54.871,-77.454,292.114,2
0.429,-0.663,-0.266,-43.213,-76.599,296.326,2
0.445,-0.672,-0.252,-30.273,-78.491,299.927,2
0.469,-0.723,-0.301,-22.278,-81.726,303.894,2
0.467,-0.773,-0.365,-21.423,-88.806,313.354,2
0.435,-0.802,-0.344,-23.315,-102.112,328.735,2
0.384,-0.778,-0.313,-30.579,-114.99,347.29,2
0.322,-0.71,-0.262,-45.41,-123.596,367.065,2
0.258,-0.602,-0.248,-67.139,-127.808,388.794,2
0.197,-0.474,-0.251,-85.632,-132.08,409.485,2
0.153,-0.333,-0.216,-93.14,-138.916,425.232,2
0.115,-0.155,-0.103,-85.632,-143.982,435.791,2
0.094,-0.017,0.01,-59.631,-144.287,441.65,2
0.036,0.104,0.077,-21.912,-140.93,441.101,2
0.016,0.279,0.273,10.62,-133.667,434.326,2
0.024,0.434,0.418,27.344,-119.263,423.096,2
0.067,0.577,0.491,23.01,-100.952,408.875,2
0.174,0.788,0.381,3.052,-82.825,397.644,2
0.022,1.052,0.579,-20.325,-71.289,378.296,2
0.062,1.354,0.459,-42.48,-51.88,357.056,2
0.127,1.514,0.417,-45.532,-27.344,317.566,2
0.294,1.537,0.471,-27.771,-11.23,264.465,2
0.137,1.317,0.418,3.357,-4.395,208.374,2
0.056,0.887,0.437,33.203,12.207,157.288,2
0.031,0.556,0.178,53.345,34.912,135.864,2
-0.033,0.385,-0.062,61.157,40.161,136.78,2
-0.125,0.37,-0.254,58.533,29.663,148.132,2
-0.215,0.442,-0.313,51.575,10.315,163.757,2
-0.273,0.655,-0.26,39.673,-11.292,179.687,2
-0.271,0.987,-0.166,21.24,-27.527,191.467,2
-0.262,1.388,-0.043,0.122,-36.255,191.895,2
-0.169,1.76,0.108,-8.972,-37.537,179.504,2
-0.075,1.917,0.297,4.578,-30.151,153.625,2
-0.074,1.753,0.337,26.672,-11.963,120.667,2
-0.071,1.517,0.252,35.583,10.376,92.468,2
-0.068,1.406,0.112,29.175,26.367,75.378,2
-0.068,1.375,-0.071,31.86,32.043,65.186,2
-0.095,1.339,-0.26,43.762,25.208,58.594,2
-0.101,1.322,-0.383,49.988,9.277,52.612,2
-0.07,1.35,-0.383,41.504,-9.277,48.096,2
-0.036,1.367,-0.235,24.231,-30.151,44.739,2
-0.005,1.388,0.024,7.69,-47.668,38.635,2
0.028,1.375,0.222,-3.174,-52.307,29.053,2
0.06,1.431,0.344,-12.634,-48.95,18.86,2
0.109,1.458,0.418,-15.259,-39.856,8.789,2
0.144,1.446,0.428,-10.071,-28.381,-4.761,2
0.182,1.355,0.384,-2.014,-17.944,-20.752,2
0.223,1.219,0.294,3.967,-10.132,-34.119,2
0.266,1.058,0.226,7.324,-7.507,-41.87,2
0.306,0.915,0.194,5.249,-8.545,-42.786,2
0.336,0.816,0.176,1.16,-11.78,-39.246,2
0.369,0.778,0.198,-3.418,-15.503,-33.325,2
0.391,0.786,0.248,-7.019,-17.761,-26.306,2
0.406,0.803,0.29,-8.667,-17.761,-20.996,2
0.42,0.856,0.337,-9.155,-15.442,-17.09,2
0.42,0.893,0.363,-6.592,-10.925,-16.418,2
0.417,0.914,0.377,-2.258,-4.028,-18.494,2
0.405,0.911,0.404,3.601,3.784,-22.827,2
0.396,0.906,0.391,9.033,13.855,-27.588,2
0.379,0.871,0.302,13.794,24.231,-31.982,2
0.364,0.821,0.195,21.24,30.09,-34.607,2
0.35,0.777,0.101,32.104,30.945,-34.546,2
0.348,0.756,-0.002,41.931,28.198,-31.799,2
0.343,0.754,-0.088,40.161,22.888,-25.513,2
0.358,0.73,-0.116,27.954,14.099,-18.982,2
0.363,0.729,-0.014,15.32,1.16,-12.085,2
0.365,0.731,0.135,9.705,-8.789,-6.47,2
0.339,0.774,0.276,8.972,-11.536,-1.465,2
0.334,0.835,0.371,11.414,-9.033,1.038,2
0.336,0.937,0.42,12.817,-2.808,-0.305,2
0.328,1.023,0.386,13.062,5.371,-3.235,2
0.322,1.035,0.331,13.184,12.207,-7.629,2
0.325,0.991,0.302,12.451,16.235,-13.123,2
0.351,0.917,0.267,12.512,20.02,-17.273,2
0.362,0.846,0.235,15.747,21.362,-18.677,2
0.382,0.804,0.222,21.973,21.179,-17.7,2
0.395,0.781,0.182,25.208,20.874,-15.503,2
0.4,0.78,0.171,22.644,17.639,-12.817,2
0.389,0.809,0.219,16.235,14.587,-9.521,2
0.39,0.841,0.279,9.277,14.221,-7.69,2
-0.194,-2.32,-0.831,216.614,140.137,-299.988,3
-0.075,-2.358,-1.143,175.293,145.386,-241.577,3
-0.012,-2.232,-1.297,110.352,131.775,-182.373,3
0.013,-2.087,-1.29,47.668,104.98,-130.737,3
0.058,-1.97,-1.212,2.93,77.881,-91.125,3
0.092,-1.816,-1.133,-19.714,56.213,-62.378,3
0.132,-1.662,-1.066,-22.705,38.818,-43.64,3
0.189,-1.531,-1.025,-16.907,26.062,-32.166,3
0.287,-1.489,-1.063,-9.46,18.25,-25.269,3
0.376,-1.382,-1.101,-5.371,8.423,-15.808,3
0.414,-1.259,-1.023,-3.479,-5.188,-7.141,3
0.499,-1.101,-0.948,1.526,-12.817,-2.991,3
0.534,-1.095,-0.879,7.69,-16.602,-1.221,3
0.571,-1.085,-0.872,10.62,-19.592,3.662,3
0.596,-1.063,-0.881,5.249,-26.245,10.803,3
0.571,-1.104,-0.815,-8.85,-36.255,19.043,3
0.554,-1.139,-0.733,-25.269,-45.044,32.41,3
0.522,-1.177,-0.623,-46.082,-49.805,49.316,3
0.48,-1.206,-0.499,-65.308,-51.636,66.467,3
0.458,-1.242,-0.409,-77.332,-50.049,83.801,3
0.439,-1.258,-0.407,-83.13,-44.739,100.281,3
0.448,-1.243,-0.43,-86.731,-39.307,117.188,3
0.446,-1.215,-0.501,-86.792,-36.865,133.667,3
0.436,-1.148,-0.585,-88.074,-40.527,147.583,3
0.43,-1.134,-0.644,-94.238,-49.866,159.241,3
0.436,-1.159,-0.617,-102.6,-62.988,170.898,3
0.455,-1.156,-0.459,-105.53,-75.867,182.251,3
0.461,-1.161,-0.351,-98.267,-81.421,190.186,3
0.453,-1.177,-0.339,-86.548,-80.872,200.012,3
0.453,-1.169,-0.302,-81.97,-80.627,217.896,3
0.427,-1.14,-0.214,-88.379,-81.299,238.403,3
0.399,-1.14,-0.184,-117.126,-74.524,259.216,3
0.4,-1.116,-0.232,-157.715,-64.575,282.288,3
0.38,-1.104,-0.22,-197.266,-59.021,312.256,3
0.374,-1.043,-0.266,-232.3,-55.725,339.294,3
0.366,-1.009,-0.339,-255.188,-49.194,362.915,3
0.361,-0.953,-0.379,-266.479,-43.945,386.414,3
0.389,-0.863,-0.332,-265.747,-37.903,408.63,3
0.378,-0.771,-0.368,-244.69,-28.442,428.04,3
0.302,-0.641,-0.426,-214.661,-22.705,447.876,3
0.256,-0.491,-0.443,-192.81,-24.902,463.623,3
0.179,-0.319,-0.436,-177.612,-29.846,475.281,3
0.12,-0.102,-0.385,-168.152,-36.56,482.239,3
0.051,0.116,-0.299,-160.156,-40.588,484.253,3
0.034,0.321,-0.169,-146.24,-38.574,479.492,3
0.021,0.501,-0.087,-123.108,-28.931,468.811,3
0.017,0.661,-0.073,-91.919,-17.395,453.491,3
0.008,0.854,-0.038,-62.805,-9.583,433.167,3
0.012,1.009,0.021,-40.344,-5.31,405.029,3
0.012,1.185,0.112,-16.724,2.197,369.69,3
0.09,1.345,0.124,9.338,17.517,328.491,3
0.167,1.452,0.104,34.424,33.752,278.503,3
0.225,1.494,0.093,57.617,44.495,225.159,3
0.275,1.403,0.03,79.163,52.246,172.363,3
0.345,1.235,-0.04,96.375,57.739,125.854,3
0.37,1.008,-0.093,109.802,58.289,89.478,3
0.413,0.799,-0.073,118.652,54.688,61.646,3
0.484,0.61,-0.061,123.962,50.781,42.664,3
0.514,0.419,-0.07,125.671,47.363,33.386,3
0.535,0.267,-0.08,124.084,42.114,33.508,3
0.55,0.163,-0.109,121.277,36.194,40.833,3
0.505,0.096,-0.1,116.333,27.832,54.443,3
0.453,0.069,-0.075,112,17.334,72.51,3
0.355,0.097,-0.038,105.347,8.545,96.741,3
0.252,0.224,0.07,93.994,0.488,123.352,3
0.154,0.439,0.14,79.285,-4.395,148.865,3
0.112,0.856,0.191,59.387,-8.301,170.654,3
0.022,1.468,0.184,41.626,-17.456,181.213,3
-0.111,1.981,0.084,41.26,-26.123,174.622,3
-0.117,2.347,-0.019,49.988,-26.489,149.17,3
-0.037,2.691,0.071,48.157,-24.292,106.445,3
0.03,2.73,0.22,41.443,-18.555,58.472,3
0.073,2.365,0.33,41.809,-5.249,8.667,3
0.148,1.911,0.408,44.434,12.695,-36.194,3
0.186,1.499,0.401,47.485,30.884,-68.298,3
0.246,1.143,0.236,52.734,42.786,-84.717,3
0.31,0.898,0.006,49.622,44.189,-82.031,3
0.364,0.777,-0.107,35.4,32.349,-62.805,3
0.394,0.754,-0.068,16.296,11.23,-35.706,3
0.397,0.818,0.018,-7.996,-12.207,-11.292,3
0.405,0.954,0.14,-32.288,-32.898,5.127,3
0.403,1.092,0.264,-47.18,-46.387,14.282,3
0.393,1.247,0.348,-53.284,-51.819,13,3
0.41,1.277,0.447,-49.133,-45.654,2.319,3
0.405,1.271,0.435,-41.382,-35.522,-13.794,3
0.448,1.152,0.386,-29.358,-23.682,-29.907,3
0.454,1.048,0.333,-16.479,-12.146,-39.795,3
0.457,0.893,0.282,-4.272,-2.258,-43.823,3
0.469,0.759,0.235,5.249,4.211,-44.495,3
0.546,0.664,0.174,12.39,7.202,-41.87,3
0.447,0.591,0.151,19.165,8.179,-35.156,3
0.487,0.563,0.128,19.043,-1.404,-28.87,3
0.473,0.595,0.13,10.681,-5.127,-19.043,3
0.473,0.628,0.108,0.488,-3.601,-8.118,3
0.482,0.668,0.133,-9.033,-8.667,-4.517,3
0.48,0.722,0.179,-14.709,-11.047,-2.991,3
0.494,0.778,0.21,-19.043,-9.033,-4.395,3
0.495,0.807,0.197,-18.86,-5.188,-7.874,3
0.502,0.807,0.147,-12.512,-1.099,-12.695,3
0.498,0.758,0.081,-5.066,2.686,-16.968,3
0.507,0.702,0.045,0,5.127,-19.958,3
0.528,0.659,0.029,4.15,3.845,-20.081,3
0.514,0.599,0.036,7.874,1.465,-16.724,3
0.505,0.588,0.06,9.521,-0.793,-10.62,3
0.519,0.642,0.091,9.094,-1.892,-4.578,3
0.507,0.713,0.085,10.254,-1.465,1.282,3
0.503,0.798,0.118,9.949,-3.113,4.7,3
0.501,0.867,0.131,11.963,-4.395,4.089,3
0.497,0.895,0.123,16.846,-3.418,-0.244,3
0.496,0.905,0.115,21.545,-3.784,-6.287,3
0.502,0.88,0.125,25.574,-5.188,-12.024,3
0.508,0.849,0.14,27.893,-5.371,-17.334,3
0.521,0.799,0.148,28.076,-4.395,-21.851,3
0.533,0.826,0.145,22.278,-6.348,-23.926,3
0.549,0.776,0.171,14.16,-5.981,-19.104,3
0.545,0.783,0.197,2.014,-6.226,-13.611,3
0.551,0.8,0.253,-8.057,-6.287,-7.874,3
0.55,0.837,0.265,-13.306,-3.357,-3.54,3
0.557,0.886,0.262,-13.855,-1.038,-2.686,3
0.558,-1.865,-0.661,-33.203,-21.545,91.797,4
0.556,-1.841,-0.687,-60.913,-35.095,143.677,4
0.545,-1.651,-0.645,-80.383,-48.523,194.336,4
0.55,-1.434,-0.545,-88.989,-56.641,234.619,4
0.554,-1.217,-0.393,-91.125,-59.57,263.916,4
0.589,-1.028,-0.17,-95.093,-56.641,286.316,4
0.616,-0.866,-0.062,-95.52,-45.288,302.49,4
0.635,-0.674,-0.024,-89.111,-32.654,311.646,4
0.634,-0.627,-0.116,-76.538,-26.672,314.636,4
0.62,-0.548,-0.244,-71.35,-26.978,317.2,4
0.659,-0.476,-0.334,-73.914,-31.494,320.435,4
0.601,-0.425,-0.452,-75.5,-41.87,325.256,4
0.591,-0.321,-0.471,-76.477,-54.626,328.674,4
0.584,-0.263,-0.397,-76.782,-66.406,328.491,4
0.553,-0.153,-0.323,-77.515,-68.909,329.773,4
0.563,-0.002,-0.239,-74.585,-63.965,328.491,4
0.55,0.114,-0.173,-67.139,-61.34,323.486,4
0.567,0.22,-0.093,-60.303,-60.242,318.237,4
0.547,0.304,-0.088,-55.969,-55.908,312.195,4
0.569,0.365,-0.104,-56.946,-50.781,305.298,4
0.516,0.454,-0.049,-62.683,-51.27,300.354,4
0.538,0.551,-0.03,-64.819,-46.265,296.387,4
0.526,0.661,0.002,-59.387,-39.856,287.598,4
0.503,0.71,-0.055,-42.175,-36.499,275.94,4
0.486,0.75,-0.101,-25.513,-37.109,261.658,4
0.484,0.822,-0.147,-16.785,-42.908,247.986,4
0.436,0.874,-0.167,-11.23,-49.988,233.032,4
0.439,0.908,-0.14,-8.301,-59.204,215.698,4
0.416,0.943,-0.014,-12.024,-61.951,198.242,4
0.429,1.014,0.16,-18.982,-54.688,181.641,4
0.471,1.044,0.226,-17.029,-41.382,163.818,4
0.506,1.043,0.237,-8.24,-25.452,142.7,4
0.539,1.047,0.249,5.676,-10.254,119.995,4
0.546,1.028,0.199,18.372,4.639,98.145,4
0.551,0.963,0.172,29.053,17.212,68.909,4
0.548,0.811,0.071,39.307,23.071,43.518,4
0.565,0.611,-0.066,57.312,31.25,27.71,4
0.53,0.5,-0.201,66.345,31.311,27.222,4
0.51,0.466,-0.259,66.04,24.963,35.278,4
0.493,0.446,-0.273,63.538,14.954,48.828,4
0.463,0.512,-0.226,61.89,4.15,65.857,4
0.438,0.542,-0.172,62.195,-5.493,82.275,4
0.414,0.649,-0.078,56.702,-13.367,94.727,4
0.391,0.823,-0.021,43.152,-19.775,101.746,4
0.388,0.956,0.02,27.466,-20.813,99.731,4
0.379,1.036,0.066,15.198,-16.907,89.111,4
0.378,1.058,0.102,8.728,-11.108,74.219,4
0.387,1.112,0.12,9.033,-5.066,59.204,4
0.358,1.076,0.04,20.264,0.427,46.631,4
0.355,1.027,-0.025,35.583,3.54,37.17,4
0.367,0.987,-0.014,44.495,1.038,31.25,4
0.357,0.974,0.033,46.814,-4.333,28.809,4
0.356,0.981,0.064,46.204,-10.01,27.588,4
0.354,1,0.147,41.26,-16.541,27.344,4
0.384,1.056,0.279,32.288,-23.01,26.001,4
0.394,1.108,0.337,22.339,-26.245,23.682,4
0.408,1.166,0.367,12.512,-26.917,18.372,4
0.43,1.222,0.432,5.798,-25.696,9.399,4
0.454,1.243,0.465,5.676,-17.456,-1.282,4
0.483,1.226,0.455,7.141,-10.62,-13.794,4
0.506,1.162,0.449,9.338,-5.554,-25.513,4
0.536,1.084,0.438,11.841,1.465,-34.119,4
0.55,1.009,0.356,15.137,7.324,-39.612,4
0.534,0.922,0.266,19.836,12.451,-39.734,4
0.537,0.865,0.18,21.362,13.306,-37.903,4
0.547,0.802,0.131,19.287,10.01,-33.936,4
0.555,0.762,0.121,11.841,4.639,-28.442,4
0.578,0.769,0.186,1.221,-0.977,-22.644,4
0.582,0.764,0.216,-6.104,-3.296,-17.517,4
0.584,0.774,0.216,-9.216,-2.014,-14.832,4
0.584,0.771,0.198,-8.423,0.549,-15.198,4
0.585,0.744,0.175,-4.456,3.174,-17.273,4
0.586,0.685,0.139,-1.465,5.493,-19.165,4
0.584,0.649,0.105,-2.93,7.263,-19.409,4
0.59,0.642,0.084,-8.362,7.568,-17.761,4
0.585,0.617,0.042,-12.024,6.165,-14.954,4
0.576,0.62,0.033,-13.489,3.784,-11.047,4
0.577,0.638,0.028,-13.55,0.488,-7.996,4
0.58,0.658,0.053,-12.939,-3.052,-5.554,4
0.585,0.668,0.084,-13.672,-6.348,-3.113,4
0.596,0.707,0.124,-16.602,-8.85,-2.625,4
0.61,0.765,0.151,-18.433,-9.766,-2.014,4
0.61,0.759,0.161,-14.832,-7.996,-2.441,4
0.615,0.737,0.156,-10.132,-5.127,-4.456,4
0.616,0.719,0.153,-6.47,-1.892,-6.714,4
0.611,0.702,0.141,-4.578,1.038,-8.301,4
0.615,0.674,0.119,-3.601,3.357,-9.094,4
0.616,0.679,0.112,-4.822,3.357,-8.423,4
0.622,0.7,0.129,-9.277,2.625,-7.08,4
0.612,0.699,0.146,-12.878,1.526,-5.127,4
0.622,0.725,0.163,-16.541,0.916,-3.052,4
0.632,0.758,0.177,-18.799,1.709,-2.625,4
0.627,0.785,0.164,-14.404,3.54,-4.883,4
0.623,0.797,0.131,-6.165,5.371,-7.935,4
0.63,0.824,0.111,1.892,5.127,-11.169,4
0.625,0.801,0.074,9.644,4.089,-13.672,4
0.627,0.78,0.045,15.015,2.319,-15.076,4
0.63,0.751,0.063,15.991,0.366,-16.174,4
0.626,0.713,0.101,16.479,-1.099,-16.541,4
0.618,0.668,0.16,17.212,-1.343,-15.869,4
0.61,0.642,0.2,14.404,0.244,-13.367,4
0.61,0.66,0.212,6.042,2.808,-8.606,4
0.6,0.719,0.178,-5.371,5.493,-3.601,4
0.604,0.768,0.15,-12.39,6.348,-0.854,4
0.612,0.807,0.149,-12.634,6.226,-1.343,4
0.616,0.792,0.138,-5.31,6.348,-3.784,4
0.616,0.771,0.123,3.845,6.348,-6.348,4
0.619,0.751,0.109,10.01,5.615,-7.446,4
0.621,0.726,0.104,13.367,3.845,-8.301,4
0.622,0.715,0.128,14.587,1.648,-9.277,4
0.62,0.692,0.14,14.648,0.732,-9.521,4
0.614,0.686,0.164,14.771,0.732,-8.362,4
0.606,0.697,0.177,11.536,2.075,-7.263,4
0.609,0.724,0.175,4.883,3.906,-5.432,4
0.616,0.757,0.181,-0.977,5.188,-3.601,4
0.615,0.787,0.133,-2.625,6.226,-3.601,4
0.629,0.788,0.095,0.61,6.226,-5.066,4
0.625,0.769,0.084,7.385,3.113,-7.629,4
0.651,0.716,0.081,14.343,0.122,-9.827,4
0.385,1.682,0.505,-27.649,50.537,-103.821,5
0.319,1.766,0.461,-9.094,72.449,-139.038,5
0.255,1.72,0.363,0.916,91.064,-179.81,5
0.198,1.604,0.228,3.906,107.422,-219.91,5
0.149,1.498,0.09,15.991,125.488,-254.028,5
0.081,1.428,-0.098,36.438,136.78,-285.278,5
0.065,1.309,-0.232,61.462,141.357,-314.514,5
0.056,1.205,-0.329,74.768,143.188,-338.623,5
0.05,1.118,-0.394,76.355,140.686,-357.544,5
0.053,0.958,-0.407,77.332,130.92,-377.747,5
0.063,0.779,-0.34,78.308,119.568,-395.752,5
0.076,0.642,-0.265,82.947,110.901,-409.302,5
0.084,0.493,-0.232,94.727,106.018,-417.48,5
0.082,0.353,-0.262,108.337,102.905,-422.668,5
