aX,aY,aZ,gX,gY,gZ,sample
-1.083,0.649,-0.015,33.691,6.775,31.799,1
-1.07,0.605,-0.01,38.269,8.789,34.119,1
-1.037,0.596,-0.004,45.166,8.789,33.447,1
-0.997,0.624,0.001,53.406,6.47,31.128,1
-0.935,0.659,0.011,63.538,3.113,30.212,1
-0.855,0.723,0.006,73.425,-1.16,30.151,1
-0.773,0.786,0.016,82.52,-5.493,32.043,1
-0.689,0.805,0.055,91.675,-8.972,37.415,1
-0.613,0.809,0.071,97.717,-12.878,45.227,1
-0.591,0.749,0.063,100.464,-17.212,54.565,1
-0.605,0.643,0.058,97.046,-18.311,67.078,1
-0.618,0.521,0.046,88.135,-15.625,81.726,1
-0.683,0.392,0.026,78.674,-13.55,95.215,1
-0.762,0.192,0.031,71.533,-11.23,106.323,1
-0.823,0.036,0.018,64.453,-8.301,112,1
-0.853,-0.062,-0.001,60.242,-7.263,110.779,1
-0.861,-0.129,-0.01,62.927,-8.484,103.455,1
-0.85,-0.182,-0.013,72.937,-12.878,92.346,1
-0.888,-0.256,0.021,84.595,-19.348,81.604,1
-0.934,-0.362,0.054,88.44,-22.888,75.684,1
-0.992,-0.462,0.055,80.078,-22.461,72.937,1
-1.047,-0.529,0.02,62.5,-17.944,72.693,1
-1.089,-0.576,-0.033,43.64,-10.559,72.815,1
-1.121,-0.58,-0.082,30.457,-2.991,70.374,1
-1.131,-0.552,-0.107,26.245,2.747,61.951,1
-1.121,-0.514,-0.058,32.471,4.211,48.096,1
-1.08,-0.482,0.029,47.424,1.16,31.311,1
-1.039,-0.444,0.134,63.171,-5.432,15.076,1
-1.017,-0.412,0.192,72.083,-12.573,4.15,1
-1.006,-0.386,0.209,70.801,-17.639,0.366,1
-1.013,-0.364,0.196,59.998,-18.433,2.136,1
-1.022,-0.349,0.149,44.128,-15.625,6.592,1
-1.047,-0.349,0.105,28.87,-11.414,11.047,1
-1.076,-0.352,0.079,17.151,-7.019,13.245,1
-1.089,-0.352,0.079,9.644,-3.235,11.841,1
-1.096,-0.337,0.095,6.592,-0.916,7.324,1
-1.082,-0.3,0.111,6.592,-0.122,1.282,1
-1.058,-0.269,0.125,9.521,-1.16,-3.479,1
-1.053,-0.246,0.142,12.268,-3.967,-7.324,1
-1.043,-0.218,0.142,11.536,-5.859,-9.888,1
-1.027,-0.178,0.129,7.69,-7.019,-10.925,1
-1.017,-0.141,0.096,3.662,-8.667,-10.986,1
-1.025,-0.12,0.07,0.427,-10.01,-9.888,1
-1.041,-0.123,0.062,-1.648,-9.644,-8.728,1
-1.041,-0.103,0.057,-4.028,-7.202,-8.667,1
-1.023,-0.06,0.054,-5.798,-4.517,-9.399,1
-1.012,-0.032,0.057,-4.7,-3.662,-9.827,1
-0.928,-1.659,-0.289,62.744,-17.639,109.802,2
-0.987,-1.711,-0.309,49.255,-12.756,96.924,2
-1.012,-1.714,-0.301,44.922,-11.108,78.125,2
-1.021,-1.698,-0.268,48.34,-13.123,56.702,2
-1.011,-1.699,-0.198,52.429,-17.09,34.973,2
-1.016,-1.684,-0.164,49.194,-18.494,16.602,2
-1.014,-1.668,-0.142,38.269,-15.93,4.822,2
-1.006,-1.646,-0.141,23.499,-12.817,-2.502,2
-1.006,-1.615,-0.164,7.202,-10.315,-9.338,2
-1.023,-1.56,-0.173,-7.507,-7.69,-17.334,2
-1.001,-1.462,-0.193,-20.996,-4.761,-27.954,2
-0.954,-1.335,-0.216,-29.968,-3.296,-40.039,2
-0.901,-1.199,-0.214,-32.532,-3.906,-51.331,2
-0.858,-1.035,-0.21,-33.02,-5.31,-60.12,2
-0.815,-0.921,-0.194,-33.203,-5.859,-65.063,2
-0.784,-0.819,-0.191,-36.377,-4.944,-66.772,2
-0.771,-0.753,-0.202,-43.701,-2.991,-64.88,2
-0.758,-0.711,-0.236,-52.856,-0.244,-60.974,2
-0.767,-0.687,-0.301,-61.89,2.319,-56.702,2
-0.818,-0.734,-0.344,-68.787,5.554,-51.697,2
-0.848,-0.788,-0.381,-74.524,11.169,-48.218,2
-0.87,-0.813,-0.379,-79.468,16.785,-48.645,2
-0.863,-0.861,-0.375,-80.627,21.423,-51.88,2
-0.857,-0.904,-0.334,-79.529,22.766,-57.007,2
-0.857,-0.972,-0.294,-77.637,23.499,-62.5,2
-0.859,-1.048,-0.218,-78.674,24.048,-67.81,2
-0.859,-1.08,-0.175,-83.862,25.024,-74.28,2
-0.837,-1.052,-0.173,-92.346,26.978,-81.177,2
-0.823,-1.04,-0.162,-98.45,27.832,-86.792,2
-0.807,-1.019,-0.151,-101.807,27.161,-93.811,2
-0.779,-0.965,-0.15,-104.004,25.635,-102.722,2
-0.74,-0.916,-0.137,-105.042,23.437,-111.145,2
-0.715,-0.892,-0.119,-106.018,21.362,-117.981,2
-0.684,-0.864,-0.116,-108.521,20.02,-125.061,2
-0.658,-0.833,-0.107,-112,20.325,-131.592,2
-0.588,-0.791,-0.071,-115.906,20.63,-137.085,2
-0.567,-0.744,-0.069,-119.324,19.47,-141.052,2
-0.558,-0.711,-0.031,-120.117,15.686,-144.775,2
-0.573,-0.682,-0.017,-122.742,9.216,-149.414,2
-0.587,-0.62,-0.026,-127.258,3.906,-155.701,2
-0.562,-0.504,-0.117,-134.644,-0.122,-162.537,2
-0.512,-0.333,-0.224,-139.587,-4.395,-168.518,2
-0.476,-0.177,-0.315,-138.611,-8.057,-170.41,2
-0.469,-0.098,-0.344,-131.653,-10.437,-169.678,2
-0.473,-0.073,-0.332,-124.878,-9.949,-168.518,2
-0.448,-0.019,-0.294,-123.596,-5.92,-167.725,2
-0.436,0.092,-0.287,-126.465,-1.282,-166.87,2
-0.434,0.231,-0.321,-129.639,0.488,-164.673,2
-0.452,0.455,-0.333,-128.784,-0.183,-162.781,2
-0.429,0.676,-0.338,-119.69,-1.587,-162.659,2
-0.424,0.89,-0.275,-102.539,-3.662,-163.086,2
-0.401,1.072,-0.161,-81.543,-5.615,-160.706,2
-0.369,1.17,-0.053,-63.904,-8.179,-152.771,2
-0.388,1.199,0.018,-53.833,-13.733,-138.916,2
-0.422,1.185,0.068,-50.11,-15.93,-120.544,2
-0.455,1.112,0.079,-52.612,-16.052,-101.196,2
-0.529,1.041,0.041,-56.885,-17.09,-84.167,2
-0.61,0.983,0.003,-59.082,-16.541,-69.946,2
-0.693,0.954,0.005,-56.946,-14.465,-58.777,2
-0.78,0.934,0.037,-48.34,-15.137,-50.659,2
-0.853,0.903,0.058,-36.865,-19.348,-45.41,2
-0.925,0.868,0.067,-27.405,-24.719,-40.71,2
-0.98,0.825,0.059,-21.484,-28.809,-34.607,2
-1.037,0.771,0.032,-18.921,-30.884,-27.222,2
-1.086,0.738,-0.01,-19.165,-30.945,-19.592,2
-1.153,0.708,-0.081,-18.921,-30.579,-12.939,2
-1.218,0.676,-0.139,-16.296,-29.358,-8.301,2
-1.271,0.667,-0.174,-12.268,-26.062,-6.165,2
-1.297,0.703,-0.192,-7.324,-21.729,-6.042,2
-1.305,0.733,-0.2,-0.061,-17.822,-5.249,2
-1.339,0.708,-0.187,7.385,-14.343,-1.77,2
-1.36,0.667,-0.189,10.62,-9.644,3.845,2
-1.364,0.648,-0.219,9.338,-3.601,9.827,2
-1.376,0.611,-0.25,8.362,1.77,15.625,2
-1.395,0.559,-0.27,8.789,7.141,20.63,2
-1.383,0.531,-0.274,9.705,14.404,23.499,2
-1.359,0.525,-0.265,12.939,20.447,24.231,2
-1.325,0.514,-0.242,21.057,23.804,23.499,2
-1.273,0.513,-0.211,31.189,25.33,21.118,2
-1.222,0.516,-0.173,41.138,26.123,18.372,2
-1.148,0.523,-0.13,49.683,27.1,17.151,2
-1.083,0.539,-0.088,54.382,27.771,17.395,2
-1.024,0.545,-0.042,56.03,29.114,20.203,2
-0.952,0.567,-0.01,54.932,31.372,24.78,2
-0.879,0.616,-0.017,53.284,31.86,29.663,2
-0.821,0.636,-0.004,55.115,31.311,35.889,2
-0.771,0.626,0.027,60.242,30.09,41.809,2
-0.713,0.627,0.05,64.697,27.893,46.265,2
-0.668,0.6,0.072,69.58,24.231,50.11,2
-0.642,0.547,0.098,73.914,20.142,54.016,2
-0.612,0.497,0.111,75.989,15.991,58.105,2
-0.586,0.427,0.116,77.087,11.963,62.622,2
-0.58,0.32,0.127,77.087,8.85,67.993,2
-0.596,0.204,0.147,74.341,6.47,73.853,2
-0.607,0.12,0.139,67.81,5.249,79.651,2
-0.669,0.002,0.121,61.646,4.333,85.327,2
-0.725,-0.133,0.113,56.213,4.333,89.661,2
-0.767,-0.233,0.105,49.988,4.517,91.125,2
-0.814,-0.327,0.091,45.593,3.967,89.478,2
-0.858,-0.415,0.073,43.213,2.197,85.205,2
-0.918,-0.48,0.069,43.152,-1.038,78.125,2
-0.959,-0.503,0.059,44.128,-3.967,67.993,2
-0.978,-0.518,0.066,46.204,-6.47,57.129,2
-1.005,-0.535,0.075,48.218,-8.972,47.241,2
-1.02,-0.538,0.079,46.997,-10.132,38.269,2
-1.012,-0.504,0.065,44.067,-11.047,29.663,2
-1.017,-0.492,0.049,41.748,-13.123,23.071,2
-1.041,-0.496,0.045,38.635,-14.648,18.555,2
-1.049,-0.473,0.035,32.471,-13.367,14.954,2
-1.054,-0.425,0.033,25.391,-10.01,11.658,2
-1.046,-0.38,0.039,20.752,-7.324,7.812,2
-1.032,-0.335,0.055,19.531,-6.531,3.052,2
-1.019,-0.298,0.078,20.142,-7.69,-1.648,2
-1.015,-0.273,0.091,20.02,-10.01,-4.883,2
-1.008,-0.244,0.082,17.151,-12.146,-7.385,2
-1.008,-0.194,0.053,12.573,-13.367,-8.789,2
-1.015,-0.151,0.02,8.362,-14.16,-9.094,2
-1.022,-0.119,0.005,5.432,-13.794,-9.094,2
-1.03,-0.082,0.002,3.235,-12.39,-9.216,2
-0.92,-0.972,-0.638,48.584,-27.222,155.823,3
-0.877,-0.914,-0.531,89.417,-35.583,121.582,3
-0.85,-0.926,-0.369,126.099,-47.363,94.849,3
-0.771,-0.93,-0.28,142.151,-57.617,77.209,3
-0.789,-0.947,-0.296,135.559,-62.744,72.51,3
-0.878,-1.085,-0.328,112.061,-58.533,83.191,3
-0.977,-1.224,-0.43,77.087,-44.556,94.238,3
-1.049,-1.208,-0.536,44.922,-29.785,94.238,3
-1.085,-1.21,-0.566,34.485,-20.752,85.754,3
-1.137,-1.249,-0.499,43.457,-20.203,70.557,3
-1.135,-1.248,-0.388,56.519,-23.01,50.537,3
-1.073,-1.209,-0.316,64.453,-25.757,30.945,3
-1.067,-1.191,-0.268,65.247,-28.748,18.127,3
-1.068,-1.2,-0.26,56.396,-27.405,13.306,3
-1.066,-1.154,-0.316,39.185,-22.156,10.803,3
-1.051,-1.109,-0.392,24.109,-16.785,7.263,3
-1.043,-1.062,-0.427,16.846,-13.306,3.235,3
-1.033,-1.01,-0.425,15.625,-11.658,-1.709,3
-1.025,-0.95,-0.405,16.418,-9.888,-7.141,3
-0.996,-0.924,-0.36,16.235,-5.676,-11.658,3
-0.974,-0.901,-0.313,11.78,-0.549,-13.855,3
-0.955,-0.874,-0.283,4.7,3.662,-13.611,3
-0.94,-0.836,-0.287,-3.235,6.226,-13,3
-0.934,-0.82,-0.302,-8.911,6.958,-12.817,3
-0.929,-0.814,-0.315,-12.085,7.019,-14.099,3
-0.939,-0.815,-0.313,-13.55,7.751,-15.503,3
-0.952,-0.842,-0.297,-15.015,8.911,-16.541,3
-0.961,-0.885,-0.288,-17.7,10.132,-18.372,3
-0.98,-0.949,-0.276,-22.278,12.268,-20.447,3
-0.998,-1.014,-0.264,-28.625,14.16,-23.071,3
-1.005,-1.063,-0.275,-35.95,16.113,-26.794,3
-1.007,-1.129,-0.277,-41.931,17.883,-32.837,3
-1.003,-1.17,-0.277,-46.814,19.775,-41.077,3
-0.976,-1.174,-0.273,-50.842,20.996,-51.575,3
-0.937,-1.156,-0.279,-53.101,20.935,-62.927,3
-0.946,-1.163,-0.275,-54.626,20.142,-72.327,3
-0.944,-1.197,-0.265,-58.35,21.545,-80.078,3
-0.931,-1.2,-0.255,-67.627,25.879,-88.44,3
-0.887,-1.173,-0.26,-79.834,30.09,-95.337,3
-0.874,-1.153,-0.264,-91.431,31.982,-100.525,3
-0.863,-1.128,-0.266,-102.234,34.546,-105.164,3
-0.841,-1.05,-0.289,-111.328,35.645,-112.549,3
-0.811,-0.964,-0.294,-114.502,33.691,-121.948,3
-0.776,-0.857,-0.3,-112.427,29.48,-132.385,3
-0.746,-0.741,-0.322,-108.276,23.193,-143.494,3
-0.713,-0.638,-0.343,-105.591,19.592,-151.367,3
-0.68,-0.532,-0.366,-106.323,19.531,-155.09,3
-0.644,-0.455,-0.395,-110.779,21.729,-155.518,3
-0.606,-0.365,-0.429,-116.638,25.085,-153.748,3
-0.57,-0.28,-0.457,-121.521,28.931,-151.001,3
-0.563,-0.213,-0.467,-122.742,32.349,-148.682,3
-0.566,-0.152,-0.44,-121.399,36.316,-147.278,3
-0.536,-0.078,-0.391,-118.53,39.978,-147.461,3
-0.53,0.01,-0.321,-114.197,41.077,-147.949,3
-0.531,0.092,-0.272,-108.398,38.452,-147.644,3
-0.53,0.164,-0.246,-102.905,33.081,-147.217,3
-0.509,0.237,-0.242,-98.755,28.015,-146.545,3
-0.502,0.293,-0.244,-95.52,24.719,-144.714,3
-0.502,0.346,-0.214,-93.506,24.719,-140.503,3
-0.48,0.425,-0.214,-94.055,26.733,-135.071,3
-0.476,0.502,-0.186,-92.957,26.855,-130.554,3
-0.488,0.578,-0.135,-88.501,25.879,-126.648,3
-0.497,0.696,-0.084,-82.092,24.292,-123.23,3
-0.488,0.762,-0.014,-72.693,21.057,-119.324,3
-0.518,0.821,0.075,-63.965,14.771,-114.746,3
-0.552,0.832,0.126,-56.213,8.972,-108.765,3
-0.594,0.831,0.136,-54.26,5.615,-101.196,3
-0.656,0.834,0.147,-56.58,4.578,-91.797,3
-0.709,0.881,0.127,-59.021,4.395,-82.764,3
-0.748,0.968,0.101,-58.899,2.625,-75.5,3
-0.774,1.062,0.094,-51.819,-0.793,-69.031,3
-0.794,1.166,0.099,-39.246,-6.226,-63.416,3
-0.8,1.236,0.105,-24.048,-12.939,-58.228,3
-0.81,1.262,0.111,-10.315,-18.86,-49.866,3
-0.823,1.241,0.125,-1.465,-20.752,-37.354,3
-0.86,1.194,0.123,1.465,-20.569,-22.705,3
-0.934,1.121,0.099,-0.916,-18.372,-6.836,3
-0.995,1.053,0.055,-5.798,-13.733,8.057,3
-1.033,1,0.001,-8.911,-8.423,20.63,3
-1.075,0.942,-0.04,-6.287,-4.578,30.212,3
-1.109,0.862,-0.055,1.282,-1.953,37.109,3
-1.13,0.789,-0.052,10.498,0.305,40.527,3
-1.15,0.705,-0.024,18.982,1.709,41.565,3
-1.158,0.63,0.002,25.33,2.502,42.542,3
-1.15,0.583,0.011,28.992,2.808,43.579,3
-1.143,0.544,0.001,31.982,3.052,45.227,3
-1.128,0.489,0.011,36.926,2.686,47.363,3
-1.095,0.486,0.009,40.466,1.587,47.485,3
-1.03,0.517,-0.01,43.945,1.221,46.57,3
-0.968,0.541,-0.007,51.147,0.244,46.57,3
-0.9,0.545,0.018,60.303,-1.831,46.875,3
-0.827,0.563,0.037,67.566,-4.761,47.974,3
-0.762,0.551,0.053,72.937,-8.362,52.246,3
-0.753,0.472,0.065,74.768,-11.475,60.059,3
-0.763,0.362,0.048,69.763,-12.573,70.068,3
-0.798,0.247,-0.002,60.303,-11.047,80.078,3
-0.846,0.12,-0.06,49.805,-6.775,88.379,3
-0.885,-0.012,-0.106,41.687,-0.061,92.712,3
-0.909,-0.111,-0.126,37.476,5.31,91.919,3
-0.925,-0.2,-0.116,40.649,7.324,86.426,3
-0.944,-0.268,-0.082,48.096,4.639,77.026,3
-0.944,-0.309,-0.028,56.152,0.244,66.223,3
-0.937,-0.325,0.015,62.012,-5.005,56.152,3
-0.935,-0.334,0.032,64.27,-10.315,48.889,3
-0.957,-0.369,0.02,63.049,-14.404,44.983,3
-0.998,-0.41,-0.002,56.763,-15.686,42.48,3
-1.008,-0.418,-0.031,46.57,-13.184,39.978,3
-1.015,-0.411,-0.052,37.292,-9.766,37.292,3
-1.028,-0.418,-0.055,32.41,-7.812,34.18,3
-1.042,-0.419,-0.05,29.175,-6.592,28.809,3
-1.044,-0.388,-0.046,26.672,-5.432,22.034,3
-1.032,-0.354,-0.03,26.001,-5.31,15.808,3
-1.026,-0.333,-0.012,27.1,-6.958,10.681,3
-1.032,-0.318,-0.004,27.222,-9.705,6.775,3
-1.046,-0.309,-0.002,25.452,-11.23,4.028,3
-1.054,-0.292,-0.01,21.118,-10.742,2.075,3
-1.06,-0.268,-0.015,17.212,-9.766,0.671,3
-1.069,-0.25,-0.006,14.16,-8.606,-1.16,3
-1.071,-0.224,0.001,10.986,-7.69,-3.174,3
-0.834,-1.543,-0.432,129.089,-46.021,149.414,4
-0.979,-1.752,-0.417,110.352,-41.382,145.63,4
-1.107,-1.94,-0.458,81.177,-30.151,140.808,4
-1.231,-2.048,-0.477,52.673,-17.822,130.249,4
-1.337,-2.078,-0.508,37.537,-7.996,111.084,4
-1.35,-2.02,-0.472,39.001,-3.113,82.703,4
-1.339,-1.944,-0.347,52.368,-3.845,50.171,4
-1.263,-1.853,-0.221,64.941,-7.141,19.531,4
-1.196,-1.747,-0.159,65.186,-10.071,-2.563,4
-1.153,-1.677,-0.146,52.979,-9.705,-15.076,4
-1.135,-1.635,-0.182,31.433,-4.517,-20.63,4
-1.13,-1.605,-0.241,6.226,4.517,-22.888,4
-1.137,-1.562,-0.29,-14.954,14.221,-27.527,4
-1.118,-1.509,-0.299,-28.442,20.691,-37.109,4
-1.083,-1.434,-0.29,-33.813,23.132,-51.636,4
-1.021,-1.322,-0.279,-33.936,21.484,-69.275,4
-0.948,-1.209,-0.268,-31.433,19.531,-85.51,4
-0.913,-1.16,-0.232,-29.48,19.47,-96.741,4
-0.9,-1.152,-0.187,-35.095,23.071,-103.394,4
-0.842,-1.104,-0.194,-49.683,28.687,-108.948,4
-0.737,-0.96,-0.273,-66.223,33.813,-112.488,4
-0.727,-0.922,-0.304,-73.914,33.875,-110.718,4
-0.755,-0.977,-0.27,-76.538,32.959,-108.948,4
-0.736,-0.977,-0.263,-86.304,35.095,-112.061,4
-0.692,-0.907,-0.283,-100.281,39.551,-115.417,4
-0.656,-0.846,-0.299,-110.046,42.114,-115.356,4
-0.67,-0.856,-0.273,-112.305,39.734,-114.563,4
-0.688,-0.889,-0.255,-113.22,37.415,-116.15,4
-0.672,-0.866,-0.252,-117.249,36.56,-122.131,4
-0.629,-0.816,-0.254,-120.3,35.767,-130.554,4
-0.599,-0.709,-0.255,-121.338,33.569,-140.015,4
-0.559,-0.614,-0.262,-119.446,31.128,-147.827,4
-0.576,-0.575,-0.228,-116.15,28.442,-151.184,4
-0.577,-0.521,-0.196,-117.615,28.015,-151.611,4
-0.565,-0.455,-0.168,-121.704,27.954,-151.978,4
-0.552,-0.408,-0.145,-123.901,26.367,-153.381,4
-0.514,-0.358,-0.134,-125.61,24.78,-156.494,4
-0.453,-0.3,-0.123,-125,22.705,-161.316,4
-0.406,-0.25,-0.099,-122.07,18.738,-166.443,4
-0.358,-0.172,-0.099,-120.117,13.977,-171.143,4
-0.386,-0.052,-0.094,-119.324,9.949,-174.927,4
-0.372,0.131,-0.127,-119.202,6.775,-178.589,4
-0.357,0.366,-0.166,-116.76,3.357,-182.19,4
-0.347,0.536,-0.148,-108.398,0.244,-182.312,4
-0.32,0.672,-0.123,-98.572,-1.465,-178.345,4
-0.308,0.772,-0.102,-93.628,-3.601,-171.448,4
-0.319,0.801,-0.089,-91.553,-5.005,-160.767,4
-0.377,0.807,-0.11,-94.177,-5.432,-148.743,4
-0.449,0.856,-0.147,-99.182,-4.517,-137.939,4
-0.495,0.949,-0.205,-102.6,-1.892,-129.578,4
-0.541,1.055,-0.211,-98.572,0.488,-121.46,4
-0.576,1.209,-0.197,-86.487,-0.977,-114.746,4
-0.624,1.263,-0.153,-67.81,-7.385,-108.459,4
-0.703,1.295,-0.078,-47.852,-12.939,-102.112,4
-0.696,1.314,-0.035,-36.987,-14.832,-94.116,4
-0.7,1.35,-0.023,-32.471,-17.334,-83.862,4
-0.757,1.332,-0.038,-27.1,-20.508,-70.496,4
-0.832,1.303,-0.067,-23.621,-21.545,-56.885,4
-0.896,1.293,-0.099,-22.705,-18.677,-44.983,4
-0.956,1.279,-0.121,-21.545,-13.489,-32.715,4
-1.016,1.217,-0.121,-18.738,-8.118,-19.836,4
-1.053,1.143,-0.108,-14.343,-3.784,-8.179,4
-1.089,1.083,-0.104,-8.667,-1.709,0.671,4
-1.131,0.998,-0.1,0.244,-2.319,7.996,4
-1.167,0.892,-0.077,9.399,-2.319,12.878,4
-1.184,0.837,-0.06,14.221,-1.038,15.93,4
-1.173,0.822,-0.08,15.015,-0.061,18.311,4
-1.191,0.794,-0.109,17.395,-0.122,21.545,4
-1.188,0.763,-0.142,21.118,0.305,24.414,4
-1.14,0.803,-0.183,25.452,2.441,24.353,4
-1.093,0.83,-0.17,34.79,4.395,24.231,4
-1.035,0.828,-0.121,45.959,5.188,26.123,4
-0.972,0.86,-0.081,53.711,5.005,29.053,4
-0.891,0.888,-0.042,59.509,3.784,34.058,4
-0.817,0.902,-0.006,64.819,1.282,41.077,4
-0.75,0.904,0.005,68.359,-2.197,48.767,4
-0.681,0.894,0.004,70.313,-4.822,56.458,4
-0.603,0.922,-0.01,70.251,-6.348,63.538,4
-0.535,0.932,-0.027,72.449,-7.568,72.449,4
-0.497,0.866,0.002,78.491,-9.827,82.214,4
-0.478,0.768,0.01,83.923,-13.062,90.698,4
-0.499,0.637,0.005,85.754,-16.968,100.525,4
-0.549,0.444,-0.009,84.412,-18.616,112.427,4
-0.647,0.226,-0.017,78.064,-18.494,123.718,4
-0.723,0.028,-0.047,67.322,-15.015,132.141,4
-0.809,-0.126,-0.086,57.495,-11.414,134.583,4
-0.872,-0.239,-0.135,52.856,-9.888,129.944,4
-0.882,-0.296,-0.164,56.091,-10.315,119.263,4
-0.892,-0.332,-0.151,66.895,-14.038,105.042,4
-0.933,-0.429,-0.085,79.651,-18.799,93.201,4
-0.978,-0.552,-0.036,83.13,-21.301,86.426,4
-1.036,-0.624,-0.021,73.853,-20.691,81.604,4
-1.077,-0.651,-0.055,58.105,-17.212,77.271,4
-1.103,-0.66,-0.091,44.678,-12.329,72.449,4
-1.122,-0.656,-0.097,38.94,-9.583,64.941,4
-1.123,-0.602,-0.095,39.246,-9.094,52.551,4
-1.089,-0.53,-0.058,45.227,-11.414,38.269,4
-1.064,-0.48,0.014,53.223,-15.442,26.184,4
-1.054,-0.462,0.078,55.42,-18.677,18.616,4
-1.049,-0.448,0.081,47.546,-19.653,15.198,4
-1.054,-0.424,0.035,33.875,-19.531,14.221,4
-1.092,-0.405,-0.035,19.653,-17.639,14.771,4
-1.115,-0.398,-0.082,9.46,-13.184,14.221,4
-1.134,-0.375,-0.099,4.395,-9.033,9.644,4
-1.135,-0.33,-0.084,3.845,-6.775,1.892,4
-1.11,-0.277,-0.049,5.432,-5.859,-5.737,4
-1.07,-0.188,-0.026,6.897,-6.592,-12.573,4
-1.038,-0.105,-0.023,8.484,-9.094,-17.151,4
-1.021,-0.055,-0.018,10.681,-10.864,-18.616,4
-1.005,-0.018,-0.018,10.742,-11.108,-18.738,4
