aX,aY,aZ,gX,gY,gZ,sample
0.888,0.501,0.117,65.308,-38.452,72.876,1
0.945,0.539,0.141,62.683,-34.363,68.542,1
0.981,0.565,0.165,60.12,-30.457,61.951,1
1.032,0.627,0.192,55.847,-25.513,55.237,1
1.049,0.63,0.172,49.988,-18.921,48.157,1
1.06,0.654,0.156,42.908,-13.794,40.466,1
1.068,0.619,0.131,35.461,-10.62,33.936,1
1.052,0.593,0.109,28.931,-5.554,29.724,1
1.053,0.557,0.076,22.827,-1.953,25.391,1
1.039,0.501,0.059,19.226,0.61,20.203,1
1.031,0.449,0.044,17.822,3.723,14.038,1
1.025,0.403,0.011,19.104,7.324,7.507,1
1.001,0.369,-0.053,20.935,9.888,1.343,1
0.982,0.335,-0.109,21.118,10.559,-3.54,1
0.983,0.264,-0.153,19.653,10.132,-6.958,1
0.957,0.197,-0.209,16.235,8.423,-8.118,1
0.917,0.109,-0.247,12.634,5.432,-7.385,1
0.897,0.016,-0.28,9.277,1.404,-6.165,1
0.896,-0.012,-0.25,5.432,-5.798,-5.005,1
0.908,-0.163,-0.218,4.089,-8.667,-5.249,1
0.894,-0.242,-0.254,4.822,-7.324,-3.967,1
0.883,-0.314,-0.278,5.432,-8.728,-0.549,1
0.887,-0.384,-0.289,6.348,-8.85,3.052,1
0.839,-0.411,-0.327,8.728,-9.949,6.409,1
0.853,-0.458,-0.346,10.864,-13.367,11.536,1
0.857,-0.482,-0.332,12.268,-16.663,16.968,1
0.869,-0.547,-0.384,9.338,-18.25,20.02,1
0.812,-0.529,-0.289,1.099,-20.63,26.611,1
0.83,-0.552,-0.305,1.099,-22.644,36.255,1
0.817,-0.555,-0.377,4.944,-24.109,42.603,1
0.759,-0.601,-0.345,5.737,-28.32,50.537,1
0.735,-0.589,-0.327,2.808,-30.64,59.448,1
0.717,-0.558,-0.329,3.174,-31.25,68.42,1
0.705,-0.546,-0.308,6.226,-33.142,74.768,1
0.738,-0.504,-0.323,10.986,-34.119,80.322,1
0.681,-0.522,-0.27,17.578,-38.147,86.182,1
0.66,-0.458,-0.237,22.156,-42.358,91.37,1
0.664,-0.461,-0.246,27.893,-42.114,95.398,1
0.684,-0.481,-0.267,32.41,-41.992,101.746,1
0.541,-0.414,-0.222,35.706,-44.373,112.549,1
0.694,-0.303,-0.339,41.138,-43.762,122.375,1
0.61,-0.305,-0.223,44.373,-58.594,126.038,1
0.595,-0.211,-0.091,44.189,-84.351,126.282,1
0.585,-0.104,-0.003,48.584,-91.187,131.042,1
0.576,-0.042,0.016,54.932,-91.553,133.057,1
0.575,-0.026,0.069,59.021,-91.919,133.179,1
0.539,-0.004,0.089,59.753,-91.675,137.268,1
0.531,0.037,0.106,58.228,-92.041,143.555,1
0.533,0.062,0.138,56.946,-93.506,151.184,1
0.455,0.136,0.172,54.749,-97.595,162.231,1
0.481,0.227,0.241,47.974,-102.6,171.753,1
0.538,0.365,0.294,39.978,-109.619,179.321,1
0.478,0.604,0.421,31.372,-114.563,183.167,1
0.541,0.735,0.565,26.611,-115.234,183.167,1
0.575,0.784,0.576,30.029,-111.511,177.429,1
0.56,0.751,0.605,34.424,-109.375,170.044,1
0.558,0.682,0.599,37.659,-109.009,163.391,1
0.462,0.758,0.61,39.795,-110.901,162.598,1
0.233,0.984,0.918,36.804,-97.229,166.626,1
0.457,0.991,0.619,45.166,-41.504,162.72,1
0.44,1.045,0.633,39.795,-29.541,156.921,1
0.487,1.104,0.695,28.564,-28.564,156.738,1
0.488,1.106,0.709,26.672,-25.208,153.381,1
0.484,1.13,0.715,31.555,-23.499,145.935,1
0.493,1.243,0.678,36.926,-20.63,139.16,1
0.505,1.325,0.729,42.48,-20.081,131.226,1
0.518,1.408,0.745,48.828,-16.907,121.521,1
0.527,1.445,0.752,51.514,-13.306,112.244,1
0.536,1.462,0.818,49.744,-11.475,102.844,1
0.552,1.511,0.803,47.119,-7.629,94.238,1
0.546,1.587,0.797,45.288,-2.502,84.167,1
0.548,1.618,0.773,43.579,2.991,73.425,1
0.533,1.709,0.739,38.391,6.531,65.308,1
0.56,1.799,0.74,30.518,9.094,58.35,1
0.553,1.849,0.728,23.254,11.902,46.448,1
0.536,1.938,0.679,15.015,15.625,32.532,1
0.535,1.956,0.654,6.47,18.188,15.076,1
0.5,1.849,0.589,-6.409,22.095,-16.418,2
0.495,1.822,0.576,-11.169,23.437,-29.053,2
0.485,1.794,0.568,-14.343,25.696,-42.236,2
0.469,1.784,0.544,-17.822,27.466,-54.749,2
0.488,1.734,0.53,-18.677,28.137,-68.42,2
0.404,1.734,0.48,-16.602,29.114,-82.947,2
0.396,1.706,0.433,-16.296,29.419,-94.482,2
0.37,1.611,0.476,-15.564,25.696,-110.657,2
0.303,1.542,0.541,-13.367,30.212,-125.0,2
0.393,1.535,0.517,-10.559,40.466,-134.521,2
0.355,1.542,0.57,-9.705,45.837,-143.86,2
0.372,1.418,0.574,-12.085,46.692,-161.194,2
0.313,1.278,0.585,-19.226,46.57,-174.622,2
0.288,1.208,0.609,-31.677,52.307,-179.077,2
0.326,1.098,0.581,-43.64,60.181,-178.528,2
0.293,1.041,0.601,-59.57,61.157,-178.04,2
0.292,0.906,0.596,-74.463,61.523,-181.458,2
0.283,0.777,0.6,-85.083,62.439,-185.303,2
0.266,0.67,0.621,-90.088,63.477,-186.951,2
0.264,0.543,0.594,-87.83,66.711,-190.491,2
0.281,0.455,0.587,-81.055,69.275,-194.824,2
0.279,0.37,0.581,-70.862,68.665,-201.172,2
0.259,0.304,0.52,-55.847,70.557,-208.069,2
0.243,0.251,0.4,-48.34,73.364,-212.402,2
0.241,0.172,0.311,-53.955,73.059,-211.182,2
0.27,0.047,0.294,-71.716,68.298,-203.247,2
0.286,-0.085,0.268,-92.834,62.134,-191.833,2
0.302,-0.159,0.299,-110.962,55.908,-179.504,2
0.341,-0.288,0.281,-120.239,56.091,-169.25,2
0.341,-0.408,0.233,-119.934,57.19,-162.659,2
0.366,-0.519,0.173,-113.037,56.58,-158.691,2
0.411,-0.59,0.092,-100.952,55.786,-155.457,2
0.417,-0.614,0.021,-85.266,50.476,-149.17,2
0.426,-0.648,-0.036,-69.336,44.678,-144.897,2
0.468,-0.668,-0.106,-56.519,39.978,-141.846,2
0.514,-0.7,-0.138,-48.828,34.424,-137.756,2
0.538,-0.767,-0.162,-47.729,29.419,-129.761,2
0.649,-0.837,-0.194,-52.673,26.55,-118.042,2
0.689,-0.88,-0.181,-55.847,23.804,-102.6,2
0.729,-0.863,-0.199,-55.542,22.034,-88.44,2
0.749,-0.867,-0.241,-51.392,21.24,-78.308,2
0.778,-0.881,-0.277,-45.166,18.25,-71.289,2
0.792,-0.86,-0.345,-39.124,14.282,-62.012,2
0.81,-0.785,-0.339,-36.316,8.972,-51.514,2
0.854,-0.728,-0.331,-34.485,4.333,-41.992,2
0.88,-0.702,-0.274,-32.471,-1.404,-35.522,2
0.95,-0.675,-0.223,-29.236,-4.578,-30.64,2
0.962,-0.601,-0.182,-24.475,-5.005,-24.231,2
0.986,-0.563,-0.192,-19.653,-3.967,-19.714,2
0.999,-0.524,-0.165,-17.273,-4.517,-15.442,2
1.027,-0.474,-0.153,-15.564,-5.31,-11.047,2
1.052,-0.443,-0.111,-14.404,-6.226,-7.263,2
1.072,-0.401,-0.061,-12.024,-7.08,-4.272,2
1.083,-0.314,-0.037,-9.033,-6.531,-2.319,2
1.101,-0.294,-0.023,-6.775,-5.188,-2.808,2
1.104,-0.29,-0.026,-5.249,-3.601,-3.479,2
1.095,-0.285,-0.026,-3.662,-3.723,-3.052,2
1.085,-0.269,-0.03,-1.526,-3.052,-2.563,2
1.085,-0.234,-0.031,-0.854,-2.747,-0.793,2
1.098,-0.222,0.025,-0.671,-3.418,-0.305,2
1.082,-0.228,0.001,-1.16,-0.549,0.977,2
1.075,-0.224,0.004,-3.54,2.563,4.578,2
1.069,-0.21,0.012,-7.629,3.662,8.24,2
1.06,-0.187,0.005,-10.681,4.761,11.353,2
1.056,-0.185,0.017,-12.756,5.188,12.634,2
1.047,-0.177,0.022,-12.512,6.348,13.611,2
1.035,-0.139,0.017,-10.742,7.69,14.038,2
1.028,-0.118,0.01,-9.155,8.423,12.878,2
1.016,-0.118,0.004,-7.69,8.789,11.536,2
1.001,-0.12,-0.007,-5.92,8.972,10.62,2
0.985,-0.104,-0.016,-4.028,8.789,9.827,2
0.976,-0.094,-0.037,-2.075,8.972,8.24,2
0.968,-0.116,-0.06,-0.854,8.606,5.92,2
0.953,-0.133,-0.072,-0.854,7.69,5.554,2
0.962,-0.141,-0.042,-2.136,6.165,7.141,2
0.971,-0.123,-0.018,-3.113,6.165,8.789,2
0.963,-0.118,-0.023,-2.563,7.385,9.583,2
0.948,-0.117,-0.05,-1.343,8.179,9.521,2
0.942,-0.105,-0.076,0.0,7.568,9.094,2
0.94,-0.111,-0.078,-0.305,6.226,8.24,2
0.958,-0.098,-0.078,-1.77,5.066,8.545,2
0.954,-0.075,-0.058,-1.831,3.357,10.559,2
0.969,-0.07,-0.052,-0.549,2.747,9.644,2
0.974,-0.063,-0.045,1.404,2.197,7.874,2
0.968,-0.048,-0.061,3.967,2.136,6.592,2
0.969,-0.039,-0.076,5.737,1.953,5.066,2
0.961,-0.011,-0.091,5.615,1.099,4.15,2
0.963,-0.017,-0.099,4.272,-0.122,2.93,2
0.974,-0.034,-0.08,1.587,-1.526,2.38,2
0.973,-0.019,-0.07,-0.061,-2.014,2.808,2
0.972,-0.038,-0.077,0.305,-2.197,1.526,2
0.988,-0.065,-0.048,-0.244,-2.441,0.305,2
0.995,-0.037,-0.016,-1.465,-1.587,1.465,2
0.993,-0.043,-0.034,-1.16,0.671,1.16,2
0.98,-0.053,-0.06,-1.282,2.075,0.366,2
0.977,-0.06,-0.062,-1.892,1.648,-0.061,2
0.977,-0.075,-0.062,-1.77,0.366,-0.732,2
0.979,-0.077,-0.052,-1.648,-1.038,-1.404,2
0.984,-0.07,-0.039,-0.671,-1.343,-2.563,2
0.986,-0.074,-0.041,1.099,-1.099,-3.601,2
0.983,-0.089,-0.051,2.258,-1.038,-4.15,2
0.981,-0.087,-0.043,2.319,-1.404,-4.089,2
0.993,-0.083,-0.034,1.038,-1.465,-4.089,2
0.989,-0.101,-0.026,-0.244,-0.671,-3.784,2
0.984,-0.119,-0.029,-0.549,0.305,-3.235,2
0.971,-0.133,-0.035,0.366,0.61,-3.052,2
0.981,-0.13,-0.041,1.526,0.793,-3.418,2
0.974,-0.128,-0.046,2.136,0.793,-3.54,2
0.969,-0.127,-0.054,0.977,0.183,-1.77,2
0.967,-0.143,-0.055,-0.122,-0.549,-0.793,2
0.967,-0.144,-0.044,-0.61,-1.526,0.549,2
0.974,-0.129,-0.041,0.183,-1.953,1.404,2
0.974,-0.105,-0.037,1.709,-2.38,1.77,2
0.984,-0.081,-0.024,1.282,-2.38,1.953,2
0.999,-0.079,-0.001,-0.671,-2.075,1.587,2
0.998,-0.083,0.002,-1.404,-0.854,1.282,2
0.986,-0.087,-0.014,-0.854,0.427,1.038,2
0.978,-0.078,-0.031,0.305,1.038,0.122,2
0.982,-0.078,-0.035,1.221,0.793,-0.671,2
0.026,-2.115,-0.588,-59.265,43.091,-55.115,3
0.025,-2.148,-0.648,-50.659,38.574,-41.199,3
0.033,-2.214,-0.71,-41.382,33.081,-27.405,3
0.039,-2.206,-0.758,-33.936,26.55,-11.047,3
0.097,-2.218,-0.765,-28.015,19.897,1.465,3
0.138,-2.215,-0.766,-21.301,13.794,15.32,3
0.131,-2.21,-0.78,-13.916,8.423,30.273,3
0.115,-2.163,-0.807,-7.69,6.47,46.57,3
0.123,-2.154,-0.804,-1.038,1.831,58.899,3
0.14,-2.149,-0.844,6.287,-4.089,71.777,3
0.125,-2.141,-0.794,14.099,-15.198,86.792,3
0.109,-2.028,-0.736,20.813,-25.085,101.379,3
0.098,-2.025,-0.688,28.442,-31.372,110.718,3
0.143,-1.999,-0.635,35.828,-40.161,119.08,3
0.124,-1.949,-0.552,38.33,-50.293,135.132,3
0.126,-1.853,-0.463,40.649,-56.824,152.222,3
0.092,-1.858,-0.398,44.312,-62.683,163.696,3
0.02,-1.773,-0.418,50.964,-63.66,177.002,3
-0.037,-1.603,-0.418,52.185,-67.627,193.176,3
-0.034,-1.558,-0.373,46.265,-73.669,210.51,3
-0.01,-1.48,-0.256,37.292,-81.177,226.99,3
0.031,-1.32,-0.125,32.41,-87.463,242.126,3
0.084,-1.165,0.029,32.898,-88.44,252.197,3
0.097,-0.937,0.132,35.645,-85.51,256.592,3
0.148,-0.903,0.154,37.964,-80.017,255.615,3
0.152,-0.905,0.192,37.781,-77.087,258.301,3
0.04,-0.885,0.271,39.307,-73.425,263.916,3
0.056,-0.88,0.272,43.03,-60.669,270.813,3
0.024,-0.938,0.25,48.035,-53.528,277.161,3
-0.052,-0.96,0.269,55.298,-51.086,290.405,3
-0.207,-0.629,0.229,63.171,-47.729,309.021,3
-0.334,-0.093,0.117,65.674,-41.443,316.528,3
-0.212,-0.067,0.218,49.011,-39.978,305.115,3
-0.106,-0.197,0.33,29.419,-40.1,299.255,3
-0.132,-0.237,0.364,33.203,-35.095,302.368,3
-0.157,-0.108,0.319,51.758,-29.785,305.115,3
-0.229,0.056,0.366,66.04,-30.151,304.443,3
-0.202,0.056,0.437,72.754,-28.259,299.683,3
-0.185,0.201,0.478,77.637,-22.034,300.842,3
-0.176,0.292,0.459,84.839,-18.86,300.293,3
-0.249,0.4,0.478,90.332,-18.677,295.898,3
-0.213,0.501,0.47,94.36,-18.738,291.992,3
-0.245,0.576,0.495,96.619,-17.334,288.147,3
-0.307,0.711,0.583,100.159,-15.991,285.706,3
-0.034,0.819,0.416,104.37,-6.775,279.114,3
-0.123,0.891,0.504,105.103,-25.635,271.606,3
-0.186,0.99,0.694,106.079,-46.082,259.827,3
-0.04,1.196,0.711,112.244,-30.762,252.197,3
0.011,1.29,0.673,121.46,-12.756,243.652,3
0.015,1.32,0.623,128.662,-8.911,230.713,3
0.084,1.445,0.578,131.897,-7.141,218.689,3
0.079,1.599,0.598,134.155,-7.08,210.327,3
0.151,1.697,0.602,129.272,-4.211,202.026,3
0.218,1.82,0.619,117.188,-2.441,191.528,3
0.234,1.952,0.619,106.75,1.099,182.068,3
0.321,2.091,0.625,95.825,4.456,169.983,3
0.427,2.132,0.632,83.984,9.094,154.724,3
0.45,2.225,0.649,75.989,14.282,138.428,3
0.466,2.285,0.578,71.472,20.447,120.728,3
0.47,2.321,0.511,65.002,25.94,102.539,3
0.458,2.391,0.414,56.274,29.175,86.06,3
0.462,2.403,0.415,43.945,28.625,70.801,3
0.476,2.462,0.39,27.405,28.076,54.443,3
0.487,2.504,0.392,12.451,28.198,36.316,3
0.49,2.496,0.374,2.258,28.198,14.954,3
0.478,2.46,0.364,-5.188,28.992,-6.775,3
0.466,2.347,0.314,-10.742,29.541,-27.649,3
0.395,2.314,0.325,-13.977,29.175,-47.485,3
0.37,2.234,0.25,-15.991,31.067,-68.542,3
0.332,2.126,0.275,-18.921,35.461,-88.867,3
0.345,2.046,0.204,-23.926,40.588,-103.088,3
0.265,1.946,0.26,-33.02,31.738,-119.934,3
0.229,1.826,0.291,-42.725,30.151,-134.46,3
0.213,1.758,0.273,-51.27,35.156,-144.409,3
0.168,1.624,0.295,-61.035,34.363,-155.212,3
0.152,1.525,0.31,-72.754,34.119,-162.903,3
0.12,1.396,0.339,-84.717,33.508,-169.922,3
0.106,1.268,0.344,-93.506,32.349,-178.101,3
0.09,1.166,0.325,-99.854,31.86,-185.059,3
0.079,1.1,0.3,-105.408,28.687,-192.322,3
0.05,1.056,0.319,-112.305,22.644,-198.181,3
0.043,0.926,0.334,-117.737,18.921,-203.857,3
0.027,0.825,0.344,-123.047,17.09,-209.29,3
0.035,0.672,0.358,-127.991,15.625,-212.952,3
0.048,0.529,0.332,-130.31,16.479,-212.402,3
0.048,0.474,0.359,-130.615,15.564,-211.853,3
0.081,0.375,0.313,-129.211,13.672,-214.783,3
0.099,0.249,0.306,-127.747,10.803,-215.393,3
0.118,0.174,0.314,-127.808,8.362,-212.036,3
0.139,0.063,0.273,-124.573,9.949,-208.374,3
0.169,-0.014,0.282,-123.779,7.812,-205.139,3
0.199,-0.098,0.25,-122.742,5.432,-203.796,3
0.219,-0.202,0.211,-120.239,2.441,-202.759,3
0.278,-0.324,0.201,-118.103,-3.296,-200.439,3
0.325,-0.48,0.195,-113.525,-5.127,-195.801,3
0.371,-0.558,0.145,-108.704,-3.54,-186.768,3
0.421,-0.587,0.124,-106.689,-4.822,-174.622,3
0.473,-0.661,0.095,-104.98,-4.822,-163.879,3
0.521,-0.763,0.064,-102.417,-5.188,-155.151,3
0.581,-0.818,-0.015,-98.022,-6.104,-146.057,3
0.63,-0.901,-0.021,-93.506,-8.362,-136.353,3
0.698,-1.035,-0.07,-86.853,-7.385,-125.793,3
0.706,-1.095,-0.168,-76.721,-7.385,-113.403,3
0.726,-1.098,-0.246,-65.735,-9.216,-100.403,3
0.798,-1.115,-0.285,-55.298,-13.428,-88.989,3
0.841,-1.13,-0.275,-46.204,-18.738,-79.041,3
0.89,-1.089,-0.291,-38.452,-22.217,-68.237,3
0.945,-1.097,-0.25,-33.02,-25.452,-57.434,3
0.969,-1.015,-0.263,-31.494,-24.048,-42.053,3
0.991,-0.945,-0.231,-33.081,-22.949,-28.32,3
1.054,-0.908,-0.221,-33.508,-22.949,-19.226,3
1.082,-0.82,-0.145,-30.518,-25.146,-9.644,3
1.121,-0.762,-0.14,-25.208,-24.231,-2.93,3
1.134,-0.687,-0.117,-17.151,-21.484,2.38,3
1.144,-0.6,-0.106,-9.827,-20.752,6.042,3
1.146,-0.557,-0.099,-3.845,-19.958,8.911,3
1.15,-0.48,-0.063,-0.366,-19.47,12.207,3
1.161,-0.369,-0.036,2.991,-17.7,14.893,3
1.178,-0.315,-0.027,5.005,-14.709,15.564,3
-0.148,-2.0,-0.507,-35.583,53.467,-104.431,4
-0.119,-2.058,-0.556,-36.133,51.453,-85.388,4
-0.102,-2.083,-0.61,-35.828,47.485,-65.918,4
-0.077,-2.128,-0.626,-33.386,42.236,-49.377,4
-0.071,-2.089,-0.717,-29.968,38.818,-33.936,4
-0.095,-2.129,-0.813,-25.635,34.424,-20.447,4
-0.074,-2.135,-0.818,-22.705,26.306,-6.897,4
-0.055,-2.154,-0.844,-16.785,18.738,5.066,4
-0.051,-2.193,-0.869,-7.141,10.62,15.747,4
-0.089,-2.22,-0.842,1.221,1.709,27.466,4
-0.079,-2.266,-0.851,10.254,-5.493,37.842,4
-0.085,-2.27,-0.838,19.531,-14.526,49.194,4
-0.095,-2.302,-0.817,29.724,-24.719,61.707,4
-0.13,-2.259,-0.812,39.978,-33.813,74.829,4
-0.221,-2.146,-0.833,49.744,-43.518,88.745,4
-0.255,-2.12,-0.799,52.917,-54.077,101.746,4
-0.297,-2.057,-0.8,49.377,-63.477,117.92,4
-0.315,-2.077,-0.789,45.959,-73.792,134.766,4
-0.277,-2.074,-0.714,44.373,-85.693,152.832,4
-0.259,-1.964,-0.576,47.241,-94.116,173.828,4
-0.242,-1.89,-0.44,53.894,-100.342,192.139,4
-0.184,-1.804,-0.309,54.199,-105.347,207.703,4
-0.161,-1.602,-0.157,52.612,-109.741,224.731,4
-0.109,-1.531,-0.039,55.664,-110.474,236.145,4
-0.146,-1.459,0.079,57.983,-104.614,244.263,4
-0.068,-1.38,0.075,58.472,-92.102,252.747,4
-0.075,-1.349,0.101,57.617,-89.355,263.123,4
-0.098,-1.27,0.144,56.946,-86.304,276.978,4
-0.068,-1.146,0.051,57.373,-82.947,290.588,4
-0.197,-1.051,0.218,50.781,-79.712,296.082,4
-0.123,-0.931,0.242,47.18,-76.172,307.007,4
-0.17,-0.723,0.28,42.603,-77.637,311.646,4
-0.149,-0.646,0.304,37.72,-74.707,314.514,4
-0.198,-0.619,0.334,33.813,-70.19,317.078,4
-0.176,-0.569,0.393,33.081,-66.284,322.388,4
-0.206,-0.529,0.406,40.161,-61.218,322.693,4
-0.256,-0.444,0.378,51.636,-55.908,322.693,4
-0.321,-0.275,0.364,60.608,-53.04,325.562,4
-0.359,-0.154,0.339,66.895,-51.514,325.989,4
-0.388,-0.047,0.311,68.665,-52.856,322.876,4
-0.38,0.046,0.339,67.017,-56.152,320.618,4
-0.452,0.169,0.385,67.444,-60.486,319.458,4
-0.468,0.262,0.391,70.068,-60.547,320.801,4
-0.469,0.367,0.471,70.251,-58.838,321.716,4
-0.477,0.523,0.616,69.336,-56.03,324.829,4
-0.264,0.692,0.564,73.608,-41.931,323.364,4
-0.265,0.746,0.582,77.942,-41.138,317.322,4
-0.295,0.72,0.672,77.026,-55.115,304.749,4
-0.316,0.736,0.691,80.139,-52.551,294.067,4
-0.349,0.851,0.643,97.107,-36.194,286.56,4
-0.315,0.914,0.466,112.671,-21.179,279.541,4
-0.307,1.032,0.502,112.244,-27.161,275.33,4
-0.234,1.11,0.548,105.286,-33.936,273.315,4
-0.204,1.156,0.631,99.426,-37.354,270.081,4
-0.135,1.269,0.706,96.619,-37.354,262.695,4
-0.098,1.342,0.714,104.98,-30.273,250.916,4
-0.095,1.448,0.645,115.845,-18.921,240.784,4
-0.061,1.634,0.633,119.568,-19.47,228.027,4
-0.015,1.734,0.623,119.507,-21.484,213.379,4
0.061,1.892,0.664,114.746,-22.217,199.829,4
0.092,1.958,0.652,106.567,-21.362,184.814,4
0.134,1.975,0.635,95.581,-18.005,169.434,4
0.177,1.986,0.657,81.848,-14.282,156.128,4
0.203,2.004,0.637,71.289,-8.667,142.761,4
0.203,2.079,0.568,64.636,-2.075,128.784,4
0.236,2.177,0.543,55.969,1.709,115.906,4
0.242,2.228,0.528,47.119,2.686,102.173,4
0.281,2.217,0.479,39.917,4.456,88.196,4
0.289,2.351,0.544,26.184,2.197,76.233,4
0.33,2.446,0.612,13.611,1.465,59.265,4
0.366,2.427,0.657,5.005,5.188,35.034,4
0.361,2.389,0.646,-0.671,10.681,12.634,4
0.336,2.376,0.575,-4.028,15.076,-7.263,4
0.308,2.328,0.527,-8.118,17.273,-27.1,4
0.279,2.286,0.502,-13.855,17.09,-46.448,4
0.238,2.237,0.54,-17.822,16.052,-65.796,4
0.242,2.143,0.498,-17.517,16.174,-86.182,4
0.206,2.104,0.533,-20.569,16.296,-105.347,4
0.185,2.07,0.544,-22.339,17.212,-122.986,4
0.154,2.018,0.559,-23.254,17.395,-142.09,4
0.134,1.931,0.597,-24.841,18.372,-161.926,4
0.098,1.81,0.619,-29.297,22.949,-177.002,4
0.051,1.684,0.678,-37.048,29.846,-189.453,4
0.014,1.562,0.651,-45.166,42.603,-197.815,4
0.02,1.434,0.636,-53.345,56.152,-204.041,4
0.033,1.305,0.604,-62.378,62.073,-211.548,4
-0.042,1.174,0.62,-69.275,53.101,-221.497,4
-0.066,1.008,0.634,-74.585,50.72,-230.957,4
-0.084,0.902,0.635,-79.468,54.199,-234.619,4
-0.116,0.791,0.59,-84.595,58.655,-236.45,4
-0.104,0.666,0.595,-90.515,62.256,-238.953,4
-0.097,0.555,0.552,-96.802,64.697,-241.15,4
-0.059,0.403,0.565,-102.173,62.988,-243.652,4
-0.077,0.25,0.476,-107.727,61.951,-246.155,4
-0.04,0.112,0.414,-113.586,61.523,-243.713,4
-0.035,0.008,0.314,-121.277,57.19,-237.854,4
-0.014,-0.015,0.293,-130.615,48.767,-230.774,4
0.011,-0.121,0.278,-139.16,43.396,-224.976,4
0.111,-0.247,0.277,-146.24,41.138,-219.421,4
0.17,-0.354,0.228,-146.545,37.781,-214.722,4
0.224,-0.464,0.176,-143.188,31.921,-208.008,4
0.266,-0.541,0.183,-141.113,24.841,-199.158,4
0.343,-0.62,0.159,-136.292,21.484,-191.284,4
0.415,-0.683,0.139,-127.38,20.386,-184.265,4
0.453,-0.765,0.056,-117.371,19.104,-179.199,4
0.498,-0.829,-0.034,-105.591,17.334,-172.668,4
0.556,-0.873,-0.115,-95.032,15.259,-162.659,4
0.59,-0.95,-0.191,-87.219,13.184,-150.574,4
0.664,-1.019,-0.217,-85.144,9.033,-134.888,4
0.733,-1.063,-0.188,-83.984,4.7,-118.652,4
0.807,-1.055,-0.208,-79.102,3.723,-103.821,4
0.747,-1.016,-0.167,-71.106,6.042,-90.637,4
0.916,-1.043,-0.244,-62.622,13.733,-82.031,4
0.886,-1.025,-0.253,-54.199,8.85,-73.547,4
0.924,-0.913,-0.254,-46.57,7.08,-61.584,4
1.003,-0.91,-0.316,-40.222,7.202,-52.734,4
1.022,-0.855,-0.283,-34.485,2.686,-41.504,4
1.061,-0.788,-0.247,-29.785,-0.61,-30.579,4
1.09,-0.711,-0.243,-23.987,-1.038,-22.278,4
-0.13,-1.85,-0.675,-41.077,41.321,-58.35,5
-0.155,-1.869,-0.755,-39.917,36.621,-45.105,5
-0.188,-1.925,-0.833,-36.011,29.236,-33.691,5
-0.194,-1.952,-0.854,-32.227,19.47,-22.339,5
-0.19,-1.99,-0.857,-27.1,11.414,-10.559,5
-0.175,-2.023,-0.862,-19.714,4.822,-0.793,5
-0.18,-2.057,-0.874,-11.353,-1.343,10.193,5
-0.195,-2.097,-0.913,-2.869,-7.935,19.958,5
-0.213,-2.121,-0.907,5.31,-16.846,30.212,5
-0.232,-2.115,-0.874,12.756,-26.001,42.908,5
