aX,aY,aZ,gX,gY,gZ,sample
0.577,0.729,-0.337,8.24,-0.305,2.502,1
0.576,0.737,-0.331,11.719,1.038,1.099,1
0.574,0.745,-0.344,13.245,2.014,0.0,1
0.577,0.752,-0.361,13.184,2.38,-0.549,1
0.579,0.766,-0.366,9.216,2.014,0.183,1
0.582,0.766,-0.361,2.625,1.282,1.587,1
0.585,0.766,-0.357,-0.793,0.61,1.953,1
0.585,0.757,-0.36,-0.671,0.122,0.427,1
0.582,0.744,-0.358,1.892,-0.366,-1.282,1
0.578,0.739,-0.357,5.066,-0.427,-2.136,1
0.584,0.735,-0.339,4.028,-0.854,-1.77,1
0.592,0.743,-0.318,2.686,-0.671,-1.16,1
0.594,0.748,-0.322,5.92,0.549,-1.526,1
0.599,0.772,-0.328,6.165,0.61,-2.563,1
0.6,0.779,-0.325,3.174,0.488,-3.174,1
0.601,0.773,-0.33,1.221,0.305,-3.601,1
0.464,-2.082,-0.211,-122.986,42.786,-35.706,2
0.496,-2.18,-0.25,-109.619,40.894,-10.62,2
0.528,-2.237,-0.277,-84.045,39.49,14.954,2
0.532,-2.252,-0.324,-47.913,38.269,38.208,2
0.521,-2.229,-0.365,-10.62,35.583,58.044,2
0.501,-2.169,-0.401,23.376,31.921,75.928,2
0.481,-2.067,-0.424,51.697,28.625,94.36,2
0.469,-1.934,-0.427,70.007,23.743,115.356,2
0.463,-1.785,-0.419,77.271,15.991,139.771,2
0.47,-1.604,-0.373,84.412,8.362,162.17,2
0.482,-1.41,-0.326,99.915,4.761,177.795,2
0.49,-1.187,-0.293,116.577,3.052,187.927,2
0.5,-1.002,-0.244,129.395,0.732,193.665,2
0.498,-0.855,-0.197,143.127,-1.221,196.106,2
0.493,-0.722,-0.135,156.738,-2.502,195.984,2
0.476,-0.618,-0.068,169.617,-2.808,194.763,2
0.462,-0.503,-0.021,178.04,-1.831,194.153,2
0.45,-0.397,0.028,181.641,-0.305,194.397,2
0.432,-0.297,0.043,187.927,2.869,193.726,2
0.398,-0.215,0.024,196.899,6.226,192.688,2
0.375,-0.09,0.036,198.547,7.202,192.993,2
0.346,0.048,0.053,198.303,6.897,195.618,2
0.297,0.214,0.028,200.684,7.019,200.073,2
0.265,0.399,0.039,194.641,6.47,205.322,2
0.255,0.56,0.058,176.941,5.554,211.365,2
0.257,0.703,0.098,156.067,5.676,216.187,2
0.258,0.845,0.123,145.142,9.644,217.59,2
0.257,1.011,0.096,148.132,17.09,213.867,2
0.273,1.194,0.064,158.447,27.527,205.566,2
0.268,1.358,-0.022,172.485,41.016,193.848,2
0.258,1.501,-0.117,169.922,48.889,182.922,2
0.269,1.635,-0.199,149.963,50.598,171.997,2
0.293,1.727,-0.276,130.371,50.049,159.485,2
0.325,1.762,-0.339,114.258,48.096,142.822,2
0.347,1.761,-0.407,103.271,45.715,122.253,2
0.353,1.734,-0.507,99.731,42.664,98.694,2
0.354,1.701,-0.589,97.839,37.781,74.463,2
0.361,1.613,-0.643,95.398,31.616,52.368,2
0.37,1.531,-0.646,93.384,24.597,34.058,2
0.382,1.458,-0.626,87.097,17.212,21.24,2
0.397,1.394,-0.589,78.125,10.559,12.695,2
0.42,1.324,-0.526,71.655,6.958,6.226,2
0.432,1.261,-0.502,71.655,7.446,0.916,2
0.436,1.208,-0.482,70.251,9.094,-2.197,2
0.435,1.147,-0.477,64.88,10.132,-3.418,2
0.432,1.107,-0.487,55.359,10.132,-3.052,2
0.435,1.067,-0.509,44.739,9.155,-1.221,2
0.44,1.03,-0.527,34.119,6.836,1.282,2
0.44,1.013,-0.538,23.804,2.625,3.235,2
0.444,1.011,-0.534,15.076,-2.258,3.662,2
0.448,1.011,-0.511,4.822,-7.019,2.38,2
0.463,0.989,-0.474,-5.676,-11.353,-0.366,2
0.478,0.947,-0.439,-12.146,-14.099,-3.723,2
0.493,0.909,-0.398,-12.634,-14.099,-8.484,2
0.502,0.863,-0.356,-8.057,-11.23,-13.123,2
0.506,0.824,-0.345,-0.122,-6.409,-16.602,2
0.507,0.798,-0.358,7.141,-2.747,-18.494,2
0.508,0.776,-0.391,10.864,-1.526,-18.494,2
0.513,0.769,-0.405,11.047,-2.014,-17.029,2
0.519,0.756,-0.413,8.85,-2.869,-14.648,2
0.529,0.752,-0.398,2.93,-4.028,-11.719,2
0.542,0.768,-0.364,-4.089,-5.432,-8.911,2
0.555,0.784,-0.338,-10.071,-5.737,-7.385,2
0.561,0.767,-0.349,-12.39,-5.249,-7.935,2
0.557,0.734,-0.363,-15.503,-5.249,-9.155,2
0.559,0.706,-0.372,-17.517,-6.104,-9.583,2
0.567,0.689,-0.354,-16.296,-6.592,-9.216,2
0.569,0.675,-0.359,-11.23,-5.31,-8.667,2
0.565,0.685,-0.366,-8.301,-4.028,-8.118,2
0.558,0.681,-0.374,-7.019,-3.235,-7.202,2
0.56,0.67,-0.367,-7.751,-3.052,-6.653,2
0.559,0.673,-0.37,-8.911,-2.747,-5.188,2
0.559,0.686,-0.372,-8.484,-1.892,-3.418,2
0.566,0.699,-0.363,-7.08,-0.671,-2.136,2
0.563,0.714,-0.375,-2.747,1.221,-2.258,2
0.557,0.712,-0.396,0.305,2.258,-3.113,2
0.554,0.705,-0.406,0.793,1.587,-4.028,2
0.553,0.69,-0.406,-0.427,0.183,-4.7,2
0.558,0.692,-0.397,-1.16,-1.343,-5.005,2
0.561,0.691,-0.385,0.793,-1.648,-5.31,2
0.563,0.676,-0.378,4.578,-0.977,-6.042,2
0.56,0.671,-0.406,9.399,0.0,-6.226,2
0.558,0.672,-0.41,9.216,0.061,-4.639,2
0.558,0.671,-0.402,7.08,-0.916,-3.113,2
0.562,0.691,-0.377,4.028,-2.197,-1.343,2
0.571,0.714,-0.351,4.272,-2.502,-0.366,2
0.567,0.73,-0.354,8.484,-1.648,-1.587,2
0.562,0.725,-0.36,9.827,-1.16,-3.418,2
0.559,0.708,-0.363,7.446,-1.404,-3.906,2
0.557,0.691,-0.369,4.028,-2.014,-3.601,2
0.56,0.687,-0.365,1.16,-2.502,-2.563,2
0.565,0.686,-0.35,0.488,-2.38,-1.16,2
0.563,0.696,-0.34,1.282,-1.77,0.549,2
0.573,0.713,-0.307,2.197,-0.549,1.465,2
0.579,0.721,-0.302,7.019,2.991,1.404,2
0.572,0.718,-0.333,11.23,5.981,0.244,2
0.559,0.713,-0.368,11.597,6.897,-0.61,2
0.555,0.706,-0.391,9.521,5.432,-0.427,2
0.558,0.705,-0.391,6.287,2.808,0.732,2
0.563,0.715,-0.383,2.869,0.488,2.136,2
0.565,0.718,-0.384,-0.671,-1.587,3.113,2
0.559,0.723,-0.389,-3.967,-3.479,3.54,2
0.56,0.726,-0.379,-7.141,-5.371,4.15,2
0.56,0.725,-0.366,-9.399,-6.592,4.089,2
0.564,0.73,-0.345,-12.329,-7.446,4.456,2
0.579,0.743,-0.319,-12.939,-6.409,4.822,2
0.585,0.742,-0.321,-6.897,-3.601,4.272,2
0.572,0.742,-0.338,0.61,-0.427,2.869,2
0.565,0.75,-0.363,6.653,1.709,1.526,2
0.564,0.741,-0.378,7.507,1.831,0.244,2
0.561,0.732,-0.391,5.615,0.916,0.122,2
0.563,0.735,-0.394,5.432,0.122,0.122,2
0.561,0.728,-0.393,6.409,-0.122,0.244,2
0.566,0.726,-0.38,4.883,-0.854,0.549,2
0.572,0.74,-0.371,3.906,-0.793,1.343,2
0.576,0.745,-0.36,3.662,-0.244,1.587,2
0.579,0.74,-0.344,4.883,0.732,1.16,2
0.573,0.746,-0.351,9.583,2.686,0.244,2
0.566,0.739,-0.374,12.268,3.235,-0.793,2
0.457,2.03,-0.428,-65.552,8.85,52.002,3
0.445,2.158,-0.48,-79.346,8.911,36.804,3
0.43,2.212,-0.5,-95.764,5.981,14.16,3
0.409,2.203,-0.519,-109.131,1.343,-13.733,3
0.369,2.19,-0.565,-116.699,-3.296,-44.678,3
0.317,2.119,-0.561,-126.77,-10.437,-76.599,3
0.275,2.017,-0.51,-138.916,-20.02,-107.3,3
0.224,1.875,-0.448,-147.644,-28.198,-134.949,3
0.176,1.729,-0.402,-154.114,-34.607,-158.569,3
0.124,1.593,-0.368,-157.837,-39.246,-177.368,3
0.083,1.454,-0.317,-166.199,-43.762,-191.65,3
0.058,1.326,-0.205,-185.242,-49.622,-201.965,3
0.043,1.184,-0.1,-204.651,-53.65,-210.205,3
0.051,1.035,-0.021,-222.656,-55.847,-216.858,3
0.089,0.877,0.064,-239.929,-57.495,-221.802,3
0.135,0.703,0.132,-249.634,-55.725,-226.44,3
0.175,0.556,0.134,-246.582,-50.903,-232.666,3
0.195,0.432,0.117,-236.755,-44.983,-240.295,3
0.223,0.216,0.188,-230.103,-40.222,-246.277,3
0.254,-0.012,0.215,-221.436,-32.898,-249.39,3
0.275,-0.286,0.231,-213.379,-24.353,-247.62,3
0.311,-0.563,0.264,-205.933,-14.038,-239.014,3
0.352,-0.797,0.288,-203.369,-1.892,-220.947,3
0.39,-1.013,0.296,-209.29,9.277,-195.374,3
0.438,-1.233,0.273,-215.332,19.653,-166.443,3
0.452,-1.429,0.218,-211.67,30.029,-139.465,3
0.444,-1.657,0.107,-194.031,39.734,-119.08,3
0.428,-1.891,-0.081,-167.603,45.532,-103.638,3
0.429,-2.113,-0.215,-142.456,44.8,-86.609,3
0.45,-2.303,-0.298,-113.708,40.955,-65.002,3
0.473,-2.419,-0.375,-79.468,35.645,-40.1,3
0.505,-2.479,-0.391,-47.058,29.358,-12.085,3
0.548,-2.502,-0.354,-12.268,24.841,15.991,3
0.549,-2.443,-0.347,28.198,23.56,43.579,3
0.521,-2.296,-0.361,66.467,22.278,70.74,3
0.505,-2.08,-0.335,90.82,17.09,98.816,3
0.483,-1.828,-0.284,111.633,14.465,121.948,3
0.44,-1.545,-0.279,138.184,15.991,140.991,3
0.404,-1.278,-0.263,150.391,14.709,164.124,3
0.385,-1.069,-0.21,150.94,11.902,182.068,3
0.357,-0.901,-0.167,158.508,9.949,190.43,3
0.305,-0.734,-0.15,174.255,7.263,192.688,3
0.258,-0.562,-0.142,189.331,3.235,192.322,3
0.216,-0.365,-0.107,201.477,-1.099,192.261,3
0.187,-0.192,-0.056,211.487,-3.113,194.763,3
0.168,-0.03,0.03,215.881,-2.808,200.317,3
0.15,0.14,0.108,216.614,-0.671,206.238,3
0.122,0.332,0.141,221.252,4.272,210.632,3
0.085,0.524,0.134,229.614,9.46,211.487,3
0.071,0.706,0.125,233.032,12.268,209.473,3
0.079,0.908,0.126,228.882,13.367,207.092,3
0.089,1.112,0.113,216.675,14.038,207.336,3
0.106,1.319,0.088,196.106,13.916,207.581,3
0.122,1.481,0.012,173.889,14.771,205.139,3
0.136,1.607,-0.08,150.635,16.113,197.327,3
0.157,1.713,-0.178,128.845,16.907,185.852,3
0.188,1.788,-0.263,108.276,15.93,170.837,3
0.224,1.835,-0.34,90.393,13.367,152.771,3
0.263,1.827,-0.381,81.543,10.803,130.981,3
0.294,1.781,-0.421,78.979,8.728,109.741,3
0.316,1.719,-0.451,79.651,7.874,88.074,3
0.338,1.648,-0.471,84.229,9.277,67.261,3
0.349,1.574,-0.505,91.858,10.803,49.133,3
0.359,1.505,-0.542,91.858,8.911,37.537,3
0.384,1.469,-0.549,83.862,4.456,31.311,3
0.416,1.435,-0.53,72.571,-0.854,28.442,3
0.439,1.386,-0.503,61.035,-4.822,25.024,3
0.458,1.33,-0.482,50.11,-6.531,19.348,3
0.47,1.278,-0.478,40.771,-7.874,11.963,3
0.471,1.231,-0.477,32.288,-10.132,5.249,3
0.482,1.173,-0.454,24.048,-12.756,-0.671,3
0.502,1.114,-0.411,17.883,-13.306,-5.005,3
0.51,1.064,-0.379,13.977,-12.024,-8.301,3
0.517,1.035,-0.356,11.78,-9.46,-10.681,3
0.509,1.009,-0.368,12.817,-6.042,-12.939,3
0.506,0.98,-0.377,9.949,-4.272,-14.954,3
0.506,0.958,-0.382,3.845,-3.845,-15.198,3
0.513,0.946,-0.395,-1.587,-3.418,-14.587,3
0.51,0.947,-0.398,-8.972,-2.991,-13.55,3
0.519,0.923,-0.385,-17.7,-3.296,-14.648,3
0.517,0.898,-0.376,-22.4,-3.601,-17.395,3
0.515,0.849,-0.39,-21.545,-3.601,-21.362,3
0.519,0.807,-0.38,-23.132,-5.249,-23.865,3
0.522,0.781,-0.373,-22.278,-5.188,-24.963,3
0.525,0.752,-0.369,-20.264,-4.944,-25.269,3
0.534,0.719,-0.361,-18.799,-4.517,-24.597,3
0.538,0.694,-0.349,-15.442,-3.723,-23.071,3
0.536,0.678,-0.342,-10.498,-2.502,-21.912,3
0.532,0.667,-0.337,-3.662,-0.305,-21.484,3
0.525,0.646,-0.35,2.075,2.991,-20.813,3
0.516,0.635,-0.372,2.625,4.761,-18.921,3
0.505,0.636,-0.412,0.671,4.761,-15.32,3
0.501,0.642,-0.428,-1.465,4.089,-11.78,3
0.506,0.641,-0.439,-2.747,2.991,-8.728,3
0.508,0.658,-0.442,-3.418,1.587,-5.859,3
0.508,0.678,-0.445,-4.028,0.122,-3.967,3
0.5,0.684,-0.445,-3.784,-2.075,-3.662,3
0.518,0.692,-0.398,-3.113,-3.784,-4.089,3
0.516,0.696,-0.382,2.197,-2.563,-4.578,3
0.519,0.699,-0.371,6.653,-0.244,-5.005,3
0.506,0.697,-0.394,11.78,2.502,-5.249,3
0.501,0.689,-0.41,13.123,3.601,-5.066,3
0.502,0.689,-0.404,8.423,2.625,-3.723,3
0.506,0.703,-0.393,2.93,1.648,-1.587,3
0.515,0.728,-0.393,-1.343,1.282,0.916,3
0.518,0.732,-0.404,-4.272,1.221,2.686,3
0.516,0.747,-0.414,-7.935,-0.183,3.723,3
0.517,0.743,-0.423,-8.484,-2.563,2.991,3
0.519,0.739,-0.41,-7.996,-5.188,1.709,3
0.533,0.744,-0.388,-8.789,-7.751,0.854,3
0.538,0.756,-0.353,-7.446,-7.507,0.671,3
0.546,0.75,-0.327,0.671,-3.54,-0.488,3
0.544,0.739,-0.335,10.01,1.282,-1.953,3
0.529,0.752,-0.368,16.235,5.005,-2.258,3
0.523,0.758,-0.384,17.273,6.165,-1.587,3
0.528,0.761,-0.386,14.709,6.042,-1.099,3
0.531,0.76,-0.395,10.925,5.432,-0.549,3
0.533,0.757,-0.404,7.629,4.089,-0.244,3
0.533,0.749,-0.408,4.333,1.953,-0.916,3
0.389,1.809,-0.394,-49.866,-2.991,-38.513,4
0.372,1.885,-0.401,-59.937,-4.333,-52.734,4
0.341,1.939,-0.412,-71.655,-8.057,-67.505,4
0.322,1.979,-0.385,-92.407,-13.977,-82.092,4
0.301,2.003,-0.364,-113.098,-19.714,-96.863,4
0.28,2.029,-0.331,-128.54,-24.841,-114.746,4
0.262,2.026,-0.292,-140.564,-29.785,-137.817,4
0.219,1.974,-0.253,-150.146,-33.752,-165.71,4
0.176,1.864,-0.195,-160.156,-37.781,-196.472,4
0.127,1.713,-0.12,-166.26,-40.894,-227.966,4
0.074,1.535,-0.042,-161.926,-40.649,-258.118,4
0.003,1.336,-0.071,-145.691,-36.743,-285.217,4
-0.055,1.13,-0.068,-140.137,-33.875,-305.237,4
-0.062,0.932,0.039,-149.597,-33.691,-316.345,4
-0.034,0.734,0.157,-164.062,-33.386,-319.519,4
-0.019,0.572,0.255,-174.377,-29.602,-319.031,4
0.0,0.406,0.284,-179.871,-23.254,-319.458,4
-0.003,0.197,0.272,-183.838,-16.479,-318.298,4
0.006,-0.073,0.245,-197.266,-12.146,-312.195,4
0.053,-0.332,0.232,-210.815,-6.592,-300.903,4
0.125,-0.544,0.286,-222.107,-1.953,-280.701,4
0.204,-0.722,0.382,-227.112,4.639,-255.92,4
0.239,-0.889,0.379,-217.712,16.113,-235.962,4
0.222,-1.081,0.303,-199.89,28.687,-223.816,4
0.2,-1.343,0.173,-179.138,38.635,-215.515,4
0.187,-1.651,0.032,-159.607,45.349,-203.918,4
0.188,-1.96,-0.08,-150.146,46.265,-183.289,4
0.206,-2.261,-0.144,-149.963,41.626,-152.588,4
0.241,-2.525,-0.19,-146.729,37.842,-118.469,4
0.316,-2.734,-0.258,-133.362,34.241,-81.909,4
0.379,-2.877,-0.317,-110.046,28.625,-46.936,4
0.391,-2.894,-0.363,-72.632,21.667,-14.404,4
0.483,-2.889,-0.448,-36.072,5.249,28.015,4
0.502,-2.742,-0.387,-5.798,-3.54,64.209,4
0.492,-2.545,-0.392,42.48,0.183,78.857,4
0.504,-2.308,-0.33,80.627,-1.404,98.145,4
0.529,-2.039,-0.236,106.506,-2.808,119.629,4
0.546,-1.77,-0.136,123.779,-1.892,142.7,4
0.55,-1.529,-0.055,134.46,-0.854,166.26,4
0.546,-1.327,0.041,138.0,-1.648,185.73,4
0.534,-1.138,0.094,141.113,-2.075,196.472,4
0.506,-0.995,0.119,148.254,-0.427,200.134,4
0.453,-0.894,0.094,162.415,3.357,200.684,4
0.378,-0.787,0.04,183.228,7.568,200.134,4
0.297,-0.663,0.012,202.759,9.399,199.768,4
0.249,-0.543,0.051,216.614,7.507,200.562,4
0.208,-0.403,0.096,230.042,4.944,202.148,4
0.186,-0.207,0.158,243.286,3.54,201.477,4
0.161,0.016,0.19,252.93,3.662,205.139,4
0.143,0.224,0.232,252.197,1.77,213.257,4
0.147,0.403,0.287,242.371,0.061,219.849,4
0.147,0.539,0.328,232.849,1.221,223.999,4
0.129,0.661,0.319,231.812,5.249,223.633,4
0.08,0.795,0.251,235.229,10.254,222.107,4
0.038,0.977,0.166,234.863,11.841,220.581,4
0.039,1.192,0.134,224.304,10.681,219.299,4
0.079,1.454,0.152,201.599,8.301,222.168,4
0.139,1.672,0.148,174.011,8.545,224.854,4
0.18,1.858,0.099,145.142,10.132,220.215,4
0.23,1.959,0.006,123.108,14.282,204.407,4
0.24,1.999,-0.132,115.356,21.24,178.284,4
0.25,1.987,-0.267,121.46,26.245,146.545,4
0.257,1.948,-0.38,132.141,28.381,116.15,4
0.286,1.89,-0.422,132.507,24.658,92.346,4
0.308,1.838,-0.448,128.662,19.531,75.806,4
0.331,1.809,-0.467,123.84,13.855,64.27,4
0.366,1.76,-0.445,109.863,7.324,55.969,4
0.413,1.71,-0.379,91.675,1.831,48.706,4
0.449,1.644,-0.334,75.439,-1.648,41.016,4
0.469,1.575,-0.317,63.11,-2.93,31.128,4
0.482,1.497,-0.328,54.26,-3.174,20.813,4
0.481,1.411,-0.361,44.556,-3.967,12.085,4
0.487,1.312,-0.372,31.128,-6.47,5.31,4
0.502,1.218,-0.355,18.921,-9.949,0.427,4
0.514,1.136,-0.328,11.719,-12.878,-2.625,4
0.529,1.086,-0.287,10.376,-14.221,-5.066,4
0.538,1.05,-0.236,10.803,-12.939,-7.202,4
0.55,1.021,-0.2,7.08,-10.437,-7.935,4
0.562,0.986,-0.181,0.061,-7.751,-7.324,4
0.565,0.948,-0.177,-5.188,-4.822,-7.019,4
0.566,0.919,-0.191,-7.751,-2.686,-8.057,4
0.562,0.889,-0.215,-7.446,-0.854,-10.01,4
0.555,0.857,-0.239,-9.033,-0.122,-11.658,4
0.548,0.82,-0.25,-12.451,-0.977,-12.39,4
0.544,0.785,-0.252,-16.052,-2.625,-12.329,4
0.537,0.746,-0.24,-18.372,-4.272,-11.414,4
0.545,0.732,-0.213,-18.799,-5.737,-10.376,4
0.546,0.712,-0.198,-15.564,-4.639,-8.362,4
0.545,0.711,-0.197,-14.648,-3.052,-5.615,4
0.541,0.713,-0.204,-15.747,-1.953,-3.479,4
0.55,0.72,-0.199,-14.465,-0.61,-2.258,4
0.549,0.74,-0.21,-7.996,1.892,-2.075,4
0.542,0.746,-0.247,-1.343,4.639,-3.052,4
0.54,0.751,-0.271,0.0,4.639,-3.54,4
0.537,0.755,-0.285,-1.099,3.357,-3.479,4
0.539,0.757,-0.28,-1.404,1.892,-3.357,4
0.539,0.767,-0.272,1.16,1.038,-3.357,4
0.54,0.773,-0.279,4.517,0.61,-3.723,4
0.541,0.785,-0.271,3.113,-0.122,-3.906,4
0.545,0.788,-0.253,-0.854,-0.977,-3.662,4
0.547,0.789,-0.252,-3.662,-0.977,-3.357,4
0.547,0.78,-0.261,-5.859,-0.549,-3.235,4
0.549,0.761,-0.26,-9.583,-0.61,-3.113,4
0.557,0.749,-0.249,-11.169,-0.549,-1.892,4
0.557,0.758,-0.246,-6.775,0.366,-1.099,4
0.559,0.769,-0.233,0.244,1.953,-1.526,4
0.556,0.768,-0.241,7.935,4.578,-2.625,4
0.548,0.762,-0.26,11.414,5.981,-3.418,4
0.541,0.752,-0.278,12.451,5.859,-3.601,4
0.529,0.75,-0.305,11.78,4.639,-3.601,4
0.528,0.751,-0.303,6.409,1.892,-2.991,4
0.536,0.759,-0.285,-1.038,-0.916,-1.282,4
0.54,0.761,-0.275,-6.104,-2.502,0.793,4
0.544,0.767,-0.258,-8.545,-3.113,2.075,4
0.549,0.773,-0.254,-5.676,-2.563,1.892,4
0.547,0.778,-0.26,0.0,-1.282,0.549,4
0.541,0.773,-0.264,3.662,-0.488,-0.793,4
0.537,0.769,-0.269,7.202,0.122,-1.526,4
0.536,0.769,-0.26,8.972,0.488,-1.709,4
0.408,1.915,-0.384,-71.899,-1.099,-13.855,5
0.422,1.991,-0.41,-83.923,-4.822,-32.41,5
0.408,2.056,-0.425,-91.431,-10.254,-56.03,5
0.384,2.083,-0.391,-96.924,-17.029,-83.313,5
0.347,2.078,-0.336,-100.83,-22.766,-110.84,5
0.295,2.065,-0.305,-104.919,-26.001,-134.46,5
0.246,2.033,-0.263,-113.159,-27.466,-154.053,5
0.207,2.01,-0.213,-128.113,-28.687,-171.448,5
0.17,1.965,-0.156,-148.865,-31.311,-188.11,5
0.141,1.883,-0.083,-168.762,-34.18,-205.627,5
0.106,1.775,-0.016,-184.448,-36.011,-223.999,5
0.081,1.633,0.043,-197.632,-36.621,-241.882,5
0.059,1.493,0.099,-207.947,-36.621,-257.751,5
0.037,1.358,0.165,-217.224,-36.133,-273.56,5
