aX,aY,aZ,gX,gY,gZ,sample
0.489,-1.239,-0.281,-33.264,-13.367,105.652,3
0.464,-1.223,-0.294,-42.358,-16.174,109.558,3
0.453,-1.198,-0.267,-47.791,-19.348,112.488,3
0.44,-1.165,-0.232,-52.673,-22.888,112.793,3
0.442,-1.143,-0.214,-57.19,-25.391,113.281,3
0.435,-1.126,-0.184,-59.937,-25.269,115.906,3
0.426,-1.121,-0.156,-61.279,-24.292,119.629,3
0.429,-1.118,-0.143,-62.988,-22.766,123.535,3
0.427,-1.093,-0.143,-66.895,-20.935,128.235,3
0.43,-1.063,-0.138,-70.068,-20.203,133.911,3
0.423,-1.018,-0.131,-70.679,-18.677,140.564,3
0.428,-0.996,-0.12,-70.19,-15.93,147.156,3
0.427,-0.985,-0.108,-70.19,-12.268,152.588,3
0.406,-0.993,-0.1,-72.083,-6.104,155.884,3
0.433,-0.946,-0.079,-74.829,-0.793,156.25,3
0.447,-0.902,-0.096,-79.651,0.427,156.677,3
0.451,-0.877,-0.111,-82.886,-0.732,157.837,3
0.468,-0.831,-0.125,-82.703,-2.93,158.63,3
0.468,-0.759,-0.131,-80.994,-5.005,159.485,3
0.465,-0.713,-0.13,-78.43,-5.981,161.072,3
0.473,-0.698,-0.129,-75.134,-4.761,162.354,3
0.482,-0.672,-0.127,-73.486,-3.174,162.964,3
0.499,-0.615,-0.145,-75.073,-1.709,163.574,3
0.513,-0.567,-0.177,-76.843,-1.038,164.429,3
0.528,-0.529,-0.202,-75.806,-0.854,165.222,3
0.544,-0.483,-0.203,-72.51,-1.038,166.443,3
0.546,-0.455,-0.189,-69.702,-1.953,167.48,3
0.559,-0.442,-0.18,-68.176,-2.136,168.396,3
0.549,-0.392,-0.158,-66.65,-0.427,169.556,3
0.536,-0.347,-0.137,-66.895,2.38,170.898,3
0.533,-0.31,-0.145,-69.702,5.676,170.471,3
0.539,-0.264,-0.171,-70.923,7.324,169.189,3
0.547,-0.234,-0.183,-68.665,7.385,167.786,3
0.535,-0.193,-0.185,-67.505,7.08,166.931,3
0.525,-0.149,-0.184,-68.115,6.714,166.199,3
0.532,-0.154,-0.19,-67.139,6.348,165.039,3
0.524,-0.149,-0.169,-65.369,5.737,164.856,3
0.5,-0.104,-0.144,-64.148,5.371,166.077,3
0.482,-0.058,-0.127,-63.721,6.226,166.992,3
0.481,-0.03,-0.118,-61.707,7.629,167.358,3
0.48,-0.019,-0.099,-59.082,8.301,167.969,3
0.485,0.001,-0.074,-60.364,7.996,167.725,3
0.476,0.036,-0.071,-65.979,6.897,167.48,3
0.459,0.083,-0.08,-73.364,7.263,168.335,3
0.432,0.128,-0.089,-77.759,7.507,168.457,3
0.417,0.145,-0.123,-78.186,7.996,167.48,3
0.419,0.136,-0.146,-76.538,8.789,166.138,3
0.397,0.156,-0.159,-74.463,9.033,166.138,3
0.371,0.2,-0.156,-70.496,9.583,168.152,3
0.343,0.231,-0.132,-63.782,11.292,170.959,3
0.314,0.263,-0.08,-55.969,14.526,173.95,3
0.285,0.306,-0.047,-51.819,19.287,176.758,3
0.266,0.35,-0.03,-51.575,24.292,178.772,3
0.248,0.362,-0.042,-52.429,28.687,180.359,3
0.208,0.367,-0.082,-52.673,32.959,183.044,3
0.189,0.419,-0.12,-51.147,39.063,188.049,3
0.202,0.47,-0.195,-46.936,44.922,193.542,3
0.19,0.506,-0.258,-37.231,47.485,200.256,3
0.186,0.577,-0.262,-23.682,47.974,206.665,3
0.171,0.643,-0.241,-11.597,47.974,210.51,3
0.159,0.698,-0.24,-5.493,48.828,210.815,3
0.146,0.745,-0.262,-5.31,48.889,209.656,3
0.145,0.811,-0.302,-9.033,47.18,206.726,3
0.122,0.891,-0.326,-15.381,41.016,201.172,3
0.084,0.987,-0.326,-23.987,33.203,192.993,3
0.057,1.067,-0.313,-29.297,27.344,184.082,3
0.037,1.139,-0.289,-27.954,24.414,175.659,3
0.035,1.168,-0.249,-21.484,24.231,168.457,3
0.037,1.148,-0.211,-16.968,25.696,161.194,3
0.034,1.146,-0.214,-19.165,26.245,153.687,3
0.075,1.184,-0.242,-22.522,26.55,146.118,3
0.075,1.228,-0.244,-18.86,26.062,140.564,3
0.092,1.266,-0.248,-12.573,25.696,136.108,3
0.104,1.304,-0.249,-10.925,24.658,128.174,3
0.125,1.309,-0.245,-15.869,22.4,117.493,3
0.175,1.315,-0.252,-24.231,19.165,105.225,3
0.215,1.32,-0.281,-31.494,15.869,94.91,3
0.236,1.325,-0.281,-33.325,13.794,87.646,3
0.257,1.334,-0.294,-31.616,12.939,81.543,3
0.257,1.339,-0.274,-29.907,11.658,75.5,3
0.312,1.339,-0.331,-30.823,10.925,69.58,3
0.304,1.355,-0.324,-28.198,9.766,66.895,3
0.327,1.378,-0.378,-23.682,6.287,63.416,3
0.295,1.391,-0.308,-21.057,0.977,57.922,3
0.374,1.436,-0.361,-27.161,-2.502,47.424,3
0.318,1.403,-0.348,-26.428,-2.808,42.236,3
0.313,1.395,-0.319,-18.494,-1.038,40.1,3
0.298,1.378,-0.314,-10.132,-1.16,37.231,3
0.289,1.349,-0.327,-8.789,-2.441,33.142,3
0.273,1.357,-0.315,-8.606,-2.991,30.029,3
0.246,1.372,-0.304,-5.859,-3.357,27.1,3
0.23,1.367,-0.292,-3.113,-3.235,23.437,3
0.215,1.357,-0.273,-0.732,-2.93,19.226,3
0.203,1.336,-0.268,-0.183,-2.686,14.893,3
0.195,1.301,-0.273,-1.465,-2.441,9.033,3
0.197,1.264,-0.293,-3.479,-1.587,3.601,3
0.204,1.246,-0.314,-4.7,-1.587,0.244,3
0.196,1.235,-0.311,-3.967,-2.563,-2.197,3
0.195,1.214,-0.298,-0.671,-3.418,-3.723,3
0.192,1.183,-0.29,3.235,-4.211,-4.822,3
0.189,1.15,-0.273,6.409,-5.066,-5.859,3
0.186,1.125,-0.258,8.972,-5.188,-6.958,3
0.183,1.099,-0.238,11.292,-4.578,-8.24,3
-0.199,-1.402,0.985,-5.005,-79.163,-101.929,4
-0.19,-1.355,0.876,-13.062,-44.25,-96.436,4
-0.19,-1.309,0.682,-20.02,-17.7,-94.36,4
-0.144,-1.312,0.43,-8.545,0.122,-92.346,4
-0.135,-1.393,0.286,-31.86,3.418,-92.712,4
-0.264,-1.557,0.236,-47.363,-4.578,-87.891,4
-0.125,-1.53,0.342,-51.208,-19.043,-73.669,4
-0.157,-1.554,0.406,-18.921,-27.039,-57.739,4
-0.141,-1.556,0.537,-26.062,-33.508,-46.875,4
-0.151,-1.624,0.622,-22.949,-32.898,-40.222,4
-0.149,-1.718,0.707,-23.437,-30.334,-33.325,4
-0.161,-1.794,0.773,-18.188,-25.94,-23.01,4
-0.157,-1.794,0.791,-11.536,-17.7,-8.118,4
-0.139,-1.716,0.752,-7.935,-6.348,7.385,4
-0.106,-1.687,0.656,-6.348,3.113,18.005,4
-0.234,-1.813,0.597,-13.062,7.324,23.193,4
-0.066,-1.739,0.656,-10.986,7.141,34.119,4
-0.096,-1.721,0.627,5.554,12.573,47.302,4
-0.055,-1.728,0.697,-0.061,10.986,53.833,4
-0.156,-1.873,0.635,-1.892,14.893,58.96,4
-0.078,-1.856,0.762,-8.728,15.259,70.74,4
-0.076,-1.699,0.724,3.601,27.161,91.797,4
-0.048,-1.575,0.719,6.042,35.95,102.722,4
0.025,-1.606,0.64,-2.93,43.457,104.858,4
-0.118,-1.818,0.547,-9.949,49.438,105.164,4
-0.067,-1.782,0.645,-21.545,47.119,118.835,4
-0.035,-1.558,0.635,-13.672,54.077,143.127,4
0.074,-1.407,0.543,-4.211,61.157,155.334,4
-0.072,-1.489,0.489,-18.005,63.843,154.663,4
-0.066,-1.494,0.514,-33.386,63.049,156.799,4
-0.013,-1.366,0.5,-32.532,66.895,169.678,4
0.009,-1.281,0.472,-31.372,68.726,176.025,4
-0.061,-1.33,0.462,-40.039,66.589,174.133,4
0.017,-1.331,0.51,-48.523,68.787,176.88,4
-0.013,-1.259,0.433,-36.804,79.346,187.988,4
0.017,-1.177,0.435,-36.926,81.848,193.42,4
0.035,-1.175,0.403,-41.321,85.327,194.031,4
0.05,-1.208,0.367,-52.429,89.661,193.237,4
0.002,-1.252,0.294,-56.213,92.712,195.984,4
0.061,-1.196,0.315,-65.735,92.651,203.796,4
0.104,-1.147,0.215,-53.589,96.863,214.6,4
0.075,-1.148,0.174,-64.026,96.375,221.375,4
0.128,-1.239,0.152,-86.426,91.248,226.013,4
0.089,-1.378,0.101,-89.6,82.275,232.117,4
-0.009,-1.381,0.247,-117.676,70.251,245.728,4
-0.059,-1.153,0.433,-130.798,70.984,273.193,4
-0.067,-0.797,0.501,-127.747,86.304,297.241,4
-0.068,-0.529,0.436,-122.253,113.22,304.382,4
-0.058,-0.408,0.305,-118.225,139.343,296.326,4
-0.003,-0.378,0.11,-110.779,159.302,285.034,4
0.04,-0.414,-0.051,-100.586,170.227,274.841,4
0.098,-0.459,-0.146,-98.389,163.33,266.785,4
0.164,-0.502,-0.201,-103.333,153.687,265.686,4
0.115,-0.591,-0.182,-113.586,142.273,266.418,4
0.072,-0.552,-0.039,-131.714,130.249,272.827,4
0.06,-0.346,0.034,-132.08,131.287,288.757,4
0.086,-0.089,-0.097,-115.234,146.851,304.687,4
0.13,0.1,-0.275,-106.567,160.095,308.044,4
0.096,0.227,-0.368,-97.717,159.302,297.729,4
0.098,0.365,-0.35,-68.359,148.071,287.476,4
0.241,0.47,-0.378,-29.48,140.32,281.128,4
0.325,0.395,-0.239,2.014,122.986,264.526,4
0.357,0.259,-0.064,11.597,102.966,246.033,4
0.278,0.251,-0.062,5.493,104.98,243.896,4
0.244,0.409,-0.28,6.653,114.38,254.822,4
0.261,0.597,-0.474,10.193,113.953,264.038,4
0.299,0.761,-0.519,-2.808,95.764,260.193,4
0.33,0.819,-0.406,-26.611,67.505,243.774,4
0.333,0.675,-0.227,-26.978,43.213,219.055,4
0.275,0.501,-0.049,-5.005,31.86,200.012,4
0.258,0.48,0.104,-1.526,30.64,199.341,4
0.224,0.548,0.187,-4.272,44.067,203.308,4
0.167,0.726,0.143,-16.907,69.031,205.566,4
0.137,0.895,0.012,-17.151,95.703,203.613,4
0.157,0.929,-0.163,2.625,108.276,195.251,4
0.175,0.898,-0.24,-5.859,108.154,183.411,4
0.128,0.857,-0.291,-20.386,101.868,164.978,4
0.073,0.938,-0.357,-17.883,97.9,151.245,4
0.091,1.017,-0.435,-16.357,95.642,150.513,4
0.039,1.044,-0.5,-14.343,90.515,150.94,4
0.065,1.079,-0.55,-10.803,80.566,150.635,4
0.059,1.026,-0.55,-12.268,68.237,151.55,4
0.1,1.103,-0.49,-23.315,56.824,137.756,4
0.074,1.104,-0.452,-18.127,51.025,97.595,4
0.083,1.071,-0.425,-20.02,48.706,78.003,4
0.08,1.028,-0.441,-26.306,48.584,66.65,4
0.126,1.025,-0.496,-21.057,48.706,60.73,4
0.206,1.064,-0.555,-18.311,46.814,58.472,4
0.292,1.068,-0.603,-13.916,41.199,54.016,4
0.334,1.067,-0.662,-15.93,30.396,47.668,4
0.336,1.05,-0.622,-33.569,15.442,40.894,4
0.373,1.07,-0.549,-43.152,-0.61,38.147,4
0.374,1.1,-0.436,-49.744,-11.23,36.011,4
0.395,1.143,-0.389,-49.5,-14.099,34.485,4
0.402,1.182,-0.368,-51.147,-11.475,29.541,4
0.43,1.159,-0.355,-54.199,-7.568,21.118,4
0.441,1.077,-0.325,-57.739,-3.54,11.414,4
0.502,1.041,-0.331,-57.19,1.892,5.676,4
0.417,1.011,-0.353,-50.415,9.827,3.296,4
0.39,0.987,-0.421,-44.25,16.846,4.822,4
0.365,0.99,-0.498,-35.828,19.653,9.399,4
0.348,1.034,-0.554,-32.532,17.09,15.015,4
0.329,1.085,-0.557,-32.166,11.047,18.311,4
0.334,1.115,-0.552,-34.668,5.493,17.822,4
0.328,1.143,-0.554,-37.842,2.258,14.038,4
0.329,1.145,-0.568,-40.283,1.526,8.606,4
0.342,1.114,-0.59,-38.147,-0.305,2.319,4
0.294,1.086,-0.587,-35.4,-4.089,-2.319,4
0.313,1.06,-0.573,-35.156,-8.484,-4.395,4
0.315,1.055,-0.543,-34.912,-12.573,-6.714,4
0.315,1.017,-0.518,-32.104,-16.235,-10.315,4
0.35,0.98,-0.493,-31.555,-19.165,-12.634,4
0.373,0.928,-0.457,-29.968,-21.24,-15.381,4
0.35,0.872,-0.421,-25.696,-21.301,-17.395,4
0.367,0.851,-0.409,-24.78,-19.409,-15.991,4
0.358,0.88,-0.438,-24.963,-16.663,-12.878,4
0.368,0.895,-0.47,-22.217,-16.724,-10.864,4
0.389,0.888,-0.461,-19.348,-20.264,-12.451,4
0.408,0.857,-0.43,-16.785,-23.987,-15.32,4
0.305,1.402,-0.895,31.25,-22.644,-44.8,5
0.272,1.427,-0.905,38.696,-28.259,-58.35,5
0.246,1.453,-0.91,54.504,-37.842,-70.862,5
0.218,1.485,-0.896,70.068,-48.035,-82.336,5
0.175,1.51,-0.82,85.815,-62.866,-97.107,5
0.136,1.542,-0.7,92.529,-76.66,-112.976,5
0.12,1.557,-0.605,96.985,-83.679,-129.578,5
0.1,1.527,-0.541,103.638,-86.426,-149.902,5
0.076,1.435,-0.513,110.596,-87.891,-172.913,5
0.092,1.339,-0.449,110.291,-91.187,-195.496,5
0.096,1.145,-0.409,123.596,-94.421,-217.651,5
